stage,topology_seed,dynamics_seed,arm,detected_index,event_time_ms,primary_eligible,primary_exclusion_reasons,prolonged,n_unique_contacts,n_finite_centroids,multiple_local_bursts_contact_fraction,median_mass_outside_detection,mode,support_state,distance_mode0,distance_mode1,in_primary_window,window_start_ms,window_end_ms,qualifying_start_ms,qualifying_end_ms,centroid_SCL9_ms,centroid_ICL11_ms,centroid_SCL8_ms,centroid_ICL10_ms,centroid_SCL7_ms,centroid_ICL9_ms,centroid_ICL8_ms,centroid_SCL6_ms,centroid_ICL7_ms,centroid_ICL6_ms,centroid_ICL5_ms,centroid_ICL4_ms,centroid_ICL3_ms,centroid_ICL2_ms,centroid_ICL1_ms,route_upper_SCL_n,route_upper_SCL_ms,route_right_ICL_n,route_right_ICL_ms,route_middle_ICL_n,route_middle_ICL_ms,route_left_ICL_n,route_left_ICL_ms,route_middle_before_both_ICL_ends,route_right_before_upper_and_left,route_upper_and_left_before_right
screen,2511,820111,B2,34,15078.0,False,overlapping_window,False,11,11,0.0,0.03156727569022418,0,1,0.5133814986959914,0.5397381049839669,True,14952.0,15202.0,15048.0,15108.0,15107.6904296875,,15098.205078125,,15093.1865234375,,15048.0185546875,15096.6806640625,15052.869140625,15058.734375,15063.951171875,15069.412109375,15076.7255859375,15083.6611328125,,4,15097.44287109375,1,15083.6611328125,4,15055.8017578125,0,,,,
screen,2511,820111,B2,35,15324.0,False,overlapping_window,False,11,11,0.0,0.07131202927991803,1,1,0.41586227175616514,0.35171301448783765,True,15198.0,15448.0,15286.0,15362.0,,,,,15329.517578125,15308.837890625,15315.189453125,15321.0380859375,15320.666015625,15326.5439453125,15332.3076171875,15336.1416015625,15326.3271484375,15322.0107421875,15319.947265625,2,15325.27783203125,2,15320.97900390625,4,15323.60498046875,1,15308.837890625,False,False,False
screen,2511,820111,B2,36,15571.0,False,overlapping_window,False,12,12,0.0,0.05850622667558318,1,0,0.6157464615982804,0.5768968193230337,True,15446.0,15696.0,15534.0,15608.0,15598.3818359375,,,,15619.7568359375,15545.3369140625,15551.515625,15608.5078125,15557.8876953125,15563.1845703125,15568.0546875,15574.224609375,15568.40625,15574.6806640625,15580.7705078125,3,15608.5078125,2,15577.7255859375,4,15560.5361328125,1,15545.3369140625,False,False,False
screen,2511,820111,B2,37,15796.0,False,overlapping_window,False,13,13,0.0,0.023884131546487483,1,-1,1.0717984996138157,1.1721803263691997,True,15670.0,15920.0,15770.0,15822.0,15889.984375,,15897.4384765625,,15902.6005859375,15769.7001953125,15776.1640625,15910.2978515625,15782.4091796875,15787.3017578125,15792.765625,15798.5322265625,15806.0517578125,15813.45703125,15819.484375,4,15900.01953125,2,15816.470703125,4,15784.85546875,1,15769.7001953125,False,False,False
screen,2511,820111,B2,38,16007.0,False,overlapping_window,False,14,14,0.0,0.0393806147521751,1,-1,1.2699018861574445,1.0011933216093918,True,15882.0,16132.0,15982.0,16032.0,15892.1748046875,15978.765625,15897.666015625,15983.140625,15902.7353515625,15989.8876953125,15997.6533203125,15911.9599609375,16004.7060546875,16011.2255859375,16018.1875,16024.361328125,16032.6240234375,16040.3837890625,,4,15900.20068359375,1,16040.3837890625,4,16007.9658203125,3,15983.140625,False,False,True
screen,2511,820111,B2,39,16282.0,True,,False,13,13,0.0,0.03022686315540654,1,-1,1.0741486866353867,0.7415042320670922,True,16156.0,16406.0,16256.0,16308.0,16202.8837890625,,16194.162109375,,16187.8349609375,16256.1572265625,16262.3671875,16182.1689453125,16268.751953125,16273.87109375,16279.814453125,16286.072265625,16293.88671875,16301.2353515625,16307.4931640625,4,16190.99853515625,2,16304.3642578125,4,16271.3115234375,1,16256.1572265625,False,False,True
screen,2511,820111,B2,40,16532.0,True,,False,13,13,0.0,0.030367545298361474,1,1,0.5921343131580099,0.3131944652757874,True,16406.0,16656.0,16494.0,16570.0,16543.30078125,16500.59375,16533.7109375,16501.025390625,,16506.583984375,16513.71875,,16520.58984375,16526.248046875,16532.814453125,16539.185546875,16547.6484375,16554.708984375,16561.26171875,2,16538.505859375,2,16557.9853515625,4,16523.4189453125,3,16501.025390625,False,False,True
screen,2511,820111,B2,41,17469.0,True,,False,8,8,0.0,0.06726796032819121,1,1,0.5126856093733062,0.22416494744859833,True,17344.0,17594.0,17454.0,17484.0,17451.69921875,,17445.9453125,,17449.123046875,,,17458.376953125,,,,17483.30078125,17487.037109375,17493.486328125,17498.873046875,4,17450.4111328125,2,17496.1796875,0,,0,,,,
screen,2511,820111,B2,42,18287.0,False,overlapping_window,False,9,9,0.0,0.032811134427385445,1,1,0.49479460441390677,0.24078566231538398,True,18162.0,18412.0,18262.0,18312.0,,,,,,18262.38671875,18268.431640625,,18274.587890625,18280.130859375,18285.84375,18292.0078125,18299.029296875,18306.111328125,18312.3125,0,,2,18309.2119140625,4,18277.359375,1,18262.38671875,False,,
screen,2511,820111,B2,43,18525.0,False,overlapping_window,False,11,11,0.0,0.058071565914569495,1,1,0.6607158498512736,0.28491589699976066,True,18400.0,18650.0,18500.0,18550.0,,18491.818359375,,18496.205078125,,18502.5390625,18509.884765625,,18515.83203125,18523.96875,18533.818359375,18541.380859375,18548.955078125,18555.193359375,18561.2421875,0,,2,18558.2177734375,4,18519.900390625,3,18496.205078125,False,,
screen,2511,820111,B2,44,19105.0,True,,False,8,8,0.0,0.025450696498680654,0,1,0.3198739320546861,0.5267533807112228,True,18980.0,19230.0,19082.0,19128.0,,19126.728515625,,19120.65234375,,19113.177734375,19106.0546875,,19099.3828125,19095.482421875,19091.068359375,19087.443359375,,,,0,,0,,4,19097.4326171875,3,19120.65234375,,,
screen,2511,820111,B2,45,21033.0,False,overlapping_window,False,9,9,0.0,0.042402701010313223,0,1,0.4617140101909468,0.5381742716929694,True,20908.0,21158.0,21016.0,21050.0,,,21065.66015625,,21059.484375,,21005.244140625,21050.56640625,21008.7734375,21014.857421875,,,21010.736328125,21017.37890625,21023.419921875,3,21059.484375,2,21020.3994140625,3,21008.7734375,0,,,,
screen,2511,820111,B2,46,21262.0,False,overlapping_window,False,8,8,0.0,0.03115448498218437,0,1,0.26996951363511285,0.43739914720326223,True,21136.0,21386.0,21230.0,21294.0,,,,,,,21269.3671875,,21274.75390625,21270.251953125,21263.419921875,21257.392578125,21252.115234375,21251.197265625,21256.798828125,0,,2,21253.998046875,4,21269.8095703125,0,,,,
screen,2511,820111,B2,47,21507.0,False,overlapping_window,False,10,10,0.0,0.1337422886310457,0,0,0.6468213480355585,0.7981977938109199,True,21382.0,21632.0,21488.0,21526.0,21550.4296875,,21576.119140625,21487.4140625,21596.458984375,21493.84765625,21500.623046875,,21501.888671875,21496.5390625,21491.337890625,,,,21508.5546875,3,21576.119140625,1,21508.5546875,4,21498.5810546875,2,21490.630859375,False,False,False
screen,2511,820111,B2,48,21756.0,False,overlapping_window,False,8,8,0.0,0.02656162101702645,1,1,0.44050484996412653,0.2703346252837333,True,21630.0,21880.0,21734.0,21778.0,,,,,,,21734.142578125,,21740.39453125,21746.083984375,21751.880859375,21757.99609375,21765.32421875,21772.73828125,21779.044921875,0,,2,21775.8916015625,4,21743.2392578125,0,,,,
screen,2511,820111,B2,49,21960.0,False,overlapping_window,False,12,12,0.08333333333333333,0.038237259192895744,0,0,0.573505339753374,1.0058513052386644,True,21834.0,22084.0,21936.0,21984.0,21955.25390625,22062.94921875,,22059.634765625,,22065.509765625,22027.58203125,,21989.482421875,21949.759765625,21954.72265625,21961.162109375,21968.201171875,21974.953125,21980.556640625,1,21955.25390625,2,21977.7548828125,4,21972.1025390625,3,22062.94921875,True,False,False
screen,2511,820111,B2,50,22444.0,True,,False,10,10,0.0,0.0513685757864394,1,1,0.5074163366776239,0.41558199144495483,True,22318.0,22568.0,22420.0,22468.0,22434.7890625,,22425.95703125,22467.029296875,22420.166015625,22459.50390625,,22411.73828125,,,,22444.80078125,22451.716796875,22458.267578125,22464.333984375,4,22423.0615234375,2,22461.30078125,0,,2,22463.2666015625,,False,False
screen,2511,820111,B2,51,22814.0,True,,False,14,14,0.0,0.12183393427545489,0,-1,1.2040161460892151,1.1819184753526104,True,22688.0,22938.0,22782.0,22846.0,22704.060546875,22832.626953125,22695.806640625,22826.302734375,22692.677734375,22819.296875,22811.521484375,,22805.462890625,22800.373046875,22804.154296875,22807.837890625,22815.779296875,22816.67578125,22715.966796875,3,22695.806640625,2,22766.3212890625,4,22804.80859375,3,22826.302734375,False,False,False
screen,2511,820111,B2,52,23125.0,True,,False,12,12,0.0,0.027568358725758087,0,0,0.6928007595581261,0.650114811261384,True,23000.0,23250.0,23090.0,23160.0,23122.0859375,23155.6875,23112.794921875,23149.16015625,23107.248046875,23142.361328125,23134.775390625,23099.318359375,23128.34765625,23123.921875,23119.841796875,,,,23230.681640625,4,23110.021484375,1,23230.681640625,4,23126.134765625,3,23149.16015625,True,False,True
screen,2511,820111,B2,53,23419.0,True,,False,10,10,0.0,0.07483905472685479,1,1,0.3217039524799389,0.33588929765827186,True,23294.0,23544.0,23384.0,23454.0,,,,23405.80859375,,23411.6171875,23417.169921875,,23423.98828125,23428.80859375,23426.626953125,23418.431640625,23415.77734375,23423.455078125,23429.412109375,0,,2,23426.43359375,4,23425.3076171875,2,23408.712890625,False,,
screen,2511,820111,B2,54,23703.0,True,,False,8,8,0.0,0.03539280117332797,1,1,0.444724050909118,0.37858017540816363,True,23578.0,23828.0,23678.0,23728.0,23709.9375,,,,,,23683.779296875,,23689.587890625,23694.05859375,23699.81640625,23706.1640625,23713.54296875,,23711.236328125,1,23709.9375,1,23711.236328125,4,23691.8232421875,0,,,,
screen,2511,820112,B0,0,657.0,True,,False,12,12,0.0,0.03686364856111068,0,-1,1.030044358912161,1.2331671704978198,False,532.0,782.0,632.0,682.0,775.6448364257812,,773.3379516601562,,771.079345703125,,639.225830078125,772.1350708007812,644.4937744140625,647.8926391601562,650.861083984375,657.1402587890625,663.7789306640625,670.378173828125,675.9824829101562,4,772.7365112304688,2,673.1803283691406,4,646.1932067871094,0,,,,
screen,2511,820112,B0,1,1460.0,False,overlapping_window,False,12,12,0.08333333333333333,0.08076783922741759,0,1,0.3638218046563123,0.429530438820903,False,1334.0,1584.0,1420.0,1500.0,1459.668701171875,,1456.9698486328125,,1476.0589599609375,1455.8702392578125,1462.750732421875,1477.6279296875,1470.1968994140625,1474.7650146484375,,1449.6424560546875,1454.615478515625,1459.7294921875,1465.248291015625,4,1467.8638305664062,2,1462.4888916015625,3,1470.1968994140625,1,1455.8702392578125,False,False,False
screen,2511,820112,B0,2,1693.0,False,overlapping_window,False,11,11,0.0,0.04348898870770428,0,1,0.3905751715397171,0.4322718574742912,False,1568.0,1818.0,1656.0,1730.0,,1690.2767333984375,,1684.1845703125,,1686.0511474609375,1692.6263427734375,,1700.0294189453125,1706.1494140625,1714.0101318359375,1721.5379638671875,1673.511474609375,1679.7364501953125,1685.73681640625,0,,2,1682.7366333007812,4,1703.0894165039062,3,1686.0511474609375,False,,
screen,2511,820112,B0,3,1934.0,False,overlapping_window,False,10,10,0.0,0.10305569427322589,0,1,0.4042018371099381,0.5222064908532962,False,1808.0,2058.0,1910.0,1958.0,,,1956.6925048828125,,1950.674560546875,1915.390869140625,1921.67138671875,,1928.762451171875,1936.059814453125,1945.0902099609375,,1909.4410400390625,1916.2716064453125,1922.12548828125,2,1953.6835327148438,2,1919.1985473632812,4,1932.4111328125,1,1915.390869140625,False,False,False
screen,2511,820112,B0,4,2166.0,False,overlapping_window,False,12,12,0.0,0.03264035007403192,0,0,0.8069440093165199,0.9105138634877521,False,2040.0,2290.0,2142.0,2190.0,2265.53759765625,,2255.180419921875,,2249.0234375,,2146.314453125,2237.203857421875,2152.6044921875,2157.686279296875,2163.249755859375,2169.172119140625,2175.766357421875,2181.158447265625,2186.33935546875,4,2252.1019287109375,2,2183.7489013671875,4,2155.1453857421875,0,,,,
screen,2511,820112,B0,5,2679.0,False,overlapping_window,False,8,8,0.0,0.032975600109136194,1,1,0.5506250934228791,0.370948175457917,False,2554.0,2804.0,2668.0,2690.0,,2674.66357421875,,2669.66259765625,,2661.96728515625,2654.601318359375,,2647.152099609375,,,,2699.310546875,2705.4765625,2711.338134765625,0,,2,2708.4073486328125,2,2650.876708984375,3,2669.66259765625,True,,
screen,2511,820112,B0,6,2923.0,False,overlapping_window,False,9,9,0.0,0.09208009921464921,1,1,0.6484682765603139,0.34750530556815334,False,2798.0,3048.0,2918.0,2928.0,,2897.296875,,2891.759521484375,2904.57421875,2884.08447265625,2880.264404296875,2896.471923828125,,,,,2948.19189453125,2954.60595703125,2960.26708984375,2,2900.5230712890625,2,2957.4365234375,1,2880.264404296875,3,2891.759521484375,True,False,True
screen,2511,820112,B0,7,3453.0,False,overlapping_window,False,8,8,0.0,0.045488983461134336,1,1,0.4308181911233195,0.29693957112567226,False,3328.0,3578.0,3432.0,3474.0,,3451.060302734375,,,,,,3432.188232421875,,3447.69580078125,3452.51416015625,3458.627197265625,3464.936279296875,3471.128173828125,3476.867919921875,1,3432.188232421875,2,3473.998046875,2,3450.10498046875,1,3451.060302734375,False,False,True
screen,2511,820112,B0,8,3656.0,False,overlapping_window,False,9,9,0.0,0.030413240719695075,1,1,0.49420286481211856,0.24033152391864956,False,3530.0,3780.0,3630.0,3682.0,,,,,,3630.7451171875,3636.608154296875,,3642.7197265625,3648.106201171875,3653.67138671875,3660.08837890625,3667.4853515625,3674.544677734375,3680.863525390625,0,,2,3677.7041015625,4,3645.4129638671875,1,3630.7451171875,False,,
screen,2511,820112,B0,9,3885.0,False,overlapping_window,False,12,12,0.0,0.05272395134907504,0,0,0.6148563345665432,0.6156460226244495,False,3760.0,4010.0,3850.0,3920.0,3918.92919921875,3855.357177734375,3914.13720703125,,3916.129150390625,,3865.992431640625,3928.003662109375,3871.408447265625,3876.4609375,3883.95166015625,3892.164794921875,,3881.50537109375,3886.99072265625,4,3917.5291748046875,2,3884.248046875,4,3873.9346923828125,1,3855.357177734375,False,False,False
screen,2511,820112,B0,10,4329.0,False,overlapping_window,False,13,13,0.0,0.02980508245292143,1,-1,1.0310832338056224,1.0694446052727813,False,4204.0,4454.0,4302.0,4356.0,4410.7333984375,,4418.1328125,,4422.916015625,4300.00390625,4309.89404296875,4433.0517578125,4317.29150390625,4322.5205078125,4328.2509765625,4334.123046875,4340.41943359375,4345.74072265625,4350.240234375,4,4420.5244140625,2,4347.990478515625,4,4319.906005859375,1,4300.00390625,False,False,False
screen,2511,820112,B0,11,4567.0,False,overlapping_window,False,9,9,0.0,0.032301835702136454,1,-1,1.347338307942445,0.9525374472752505,False,4442.0,4692.0,4546.0,4588.0,,,,,,,4548.32080078125,4447.76806640625,4554.29638671875,4559.04248046875,4564.38134765625,4570.34423828125,4577.25732421875,4584.2275390625,4590.47216796875,1,4447.76806640625,2,4587.349853515625,4,4556.66943359375,0,,,,
screen,2511,820112,B0,12,4838.0,False,overlapping_window,False,9,9,0.0,0.03192029236789876,1,-1,1.2300895708803943,0.8424964360779901,False,4712.0,4962.0,4816.0,4860.0,4724.60009765625,,,,,,4816.8056640625,,4823.4921875,4827.99560546875,4834.0263671875,4840.07275390625,4847.10498046875,4853.92333984375,4859.8271484375,1,4724.60009765625,2,4856.875244140625,4,4825.743896484375,0,,,,
screen,2511,820112,B0,13,5086.0,False,overlapping_window,False,14,14,0.0,0.029389400945050884,1,-1,1.0570123984798216,0.8029105048040167,False,4960.0,5210.0,5056.0,5116.0,5004.1376953125,,4995.05615234375,5060.25732421875,4991.10009765625,5065.7822265625,5071.53857421875,4985.0869140625,5077.79345703125,5082.6767578125,5088.26904296875,5093.91845703125,5098.67333984375,5104.6416015625,5109.5810546875,4,4993.078125,2,5107.111328125,4,5080.235107421875,2,5063.019775390625,False,False,True
screen,2511,820112,B0,14,5321.0,False,overlapping_window,False,10,10,0.0,0.022412683847188183,1,1,0.5784930660774112,0.29781357959301824,False,5196.0,5446.0,5292.0,5350.0,,,,5291.98828125,,5297.77783203125,5305.064453125,,5311.2744140625,5316.3984375,5322.49658203125,5328.8603515625,5337.1201171875,5344.189453125,5350.5693359375,0,,2,5347.37939453125,4,5313.83642578125,2,5294.883056640625,False,,
screen,2511,820112,B0,15,5579.0,True,,False,8,8,0.0,0.031304816172380553,1,1,0.40024525706972136,0.2669969054832301,False,5454.0,5704.0,5552.0,5606.0,,,,,,,5564.744140625,,5570.4375,5575.30078125,5579.71923828125,5584.30322265625,5586.1826171875,5591.70751953125,5597.0361328125,0,,2,5594.371826171875,4,5572.869140625,0,,,,
screen,2511,820112,B0,16,6262.0,True,,False,9,9,0.0,0.033481529290793864,0,1,0.3777868752295692,0.5386971461009566,False,6136.0,6386.0,6240.0,6284.0,6292.9755859375,,6283.6865234375,6254.6015625,6278.24560546875,,,6268.8447265625,,,,6234.748046875,6240.45263671875,6247.04052734375,6252.82080078125,4,6280.966064453125,2,6249.9306640625,0,,1,6254.6015625,,True,False
screen,2511,820112,B0,17,6697.0,True,,False,13,13,0.0,0.04031064276369063,1,0,0.8017299209171501,0.6296375743763877,False,6572.0,6822.0,6660.0,6734.0,6649.603515625,,6640.15380859375,6691.82763671875,6634.6474609375,6698.05712890625,6703.119140625,6625.24853515625,6709.19091796875,,6695.54248046875,6701.16845703125,6707.44873046875,6713.56787109375,6719.8759765625,4,6637.400634765625,2,6716.721923828125,3,6703.119140625,2,6694.9423828125,False,False,True
screen,2511,820112,B0,18,7378.0,True,,False,13,13,0.0,0.030030565340650038,1,-1,0.9587202314312423,0.7289492719147767,False,7252.0,7502.0,7364.0,7392.0,7424.0458984375,7369.1904296875,7414.89111328125,7363.345703125,7408.89990234375,7355.56201171875,7348.19970703125,7399.853515625,7342.9150390625,,,7352.21435546875,7440.9892578125,7460.8408203125,7482.05078125,4,7411.8955078125,2,7471.44580078125,2,7345.557373046875,3,7363.345703125,True,False,True
screen,2511,820112,B0,19,7995.0,True,,False,10,10,0.0,0.045575233366828116,1,1,0.48210139054305545,0.27230227552666386,False,7870.0,8120.0,7960.0,8030.0,,,,7970.78759765625,,7977.90771484375,7982.66064453125,,7983.478515625,7986.78759765625,7990.3046875,7994.869140625,8001.9892578125,8009.4052734375,8016.69189453125,0,,2,8013.048583984375,4,7985.133056640625,2,7974.34765625,False,,
screen,2511,820112,B0,20,8269.0,True,,False,12,12,0.0,0.0321604666278211,0,0,0.7159267721945355,0.74305806853171,False,8144.0,8394.0,8234.0,8304.0,8324.1279296875,,8318.0361328125,,8321.681640625,,8237.279296875,8331.0703125,8243.205078125,8248.111328125,8253.412109375,8259.3974609375,8266.3701171875,8272.94921875,8278.7548828125,4,8322.90478515625,2,8275.85205078125,4,8245.658203125,0,,,,
screen,2511,820112,B0,21,9990.0,True,,False,12,12,0.0,0.032028443466677894,0,1,0.41557568372822623,0.5442114718429993,False,9864.0,10114.0,9950.0,10030.0,,10012.40234375,,10006.2568359375,,9999.3984375,9991.6181640625,10039.80859375,9985.10546875,9979.4423828125,9974.9775390625,9973.8095703125,9980.119140625,9987.685546875,9994.30859375,1,10039.80859375,2,9990.9970703125,4,9982.27392578125,3,10006.2568359375,True,True,False
screen,2511,820112,B0,22,10407.0,True,,False,15,15,0.0,0.03393183700433109,0,0,0.6698654888696295,0.8257262856252895,False,10282.0,10532.0,10364.0,10450.0,10489.595703125,10415.9794921875,10483.7724609375,10410.0966796875,10477.5263671875,10402.98046875,10396.1484375,10468.509765625,10391.3017578125,10389.775390625,10389.73046875,10393.2490234375,10400.4326171875,10406.8095703125,10413.4951171875,4,10480.6494140625,2,10410.15234375,4,10390.53857421875,3,10410.0966796875,True,False,False
screen,2511,820112,B0,23,10881.0,False,overlapping_window,False,11,11,0.0,0.03306452214238924,1,-1,1.3438137735473794,0.9237215643762717,False,10756.0,11006.0,10858.0,10904.0,10765.78515625,,10762.736328125,,10759.1259765625,,10859.0693359375,,10865.806640625,10871.240234375,10875.7314453125,10883.255859375,10890.26171875,10896.611328125,10902.9111328125,3,10762.736328125,2,10899.76123046875,4,10868.5234375,0,,,,
screen,2511,820112,B0,24,11115.0,False,overlapping_window,False,11,11,0.0,0.04354565711956156,1,1,0.4442417375439505,0.29797430042819884,False,10990.0,11240.0,11078.0,11152.0,11120.83203125,11117.59765625,11113.1875,11112.2705078125,11107.4638671875,11104.931640625,11098.1103515625,11098.9140625,,,,11120.265625,,11136.1181640625,11146.0458984375,4,11110.32568359375,2,11141.08203125,1,11098.1103515625,3,11112.2705078125,True,False,True
screen,2511,820112,B0,25,11427.0,True,,False,8,8,0.0,0.07023210132299068,1,1,0.5837825667991108,0.3371815376760666,False,11302.0,11552.0,11420.0,11434.0,11399.498046875,11391.8837890625,11407.560546875,,11412.734375,,,11422.8564453125,,,,,11448.8720703125,11455.2333984375,11461.0009765625,4,11410.1474609375,2,11458.1171875,0,,1,11391.8837890625,,False,True
screen,2511,820112,B0,26,12207.0,True,,False,14,14,0.0,0.07233615775483555,0,-1,0.9546833534724526,1.1563900376814995,True,12082.0,12332.0,12182.0,12232.0,12312.525390625,,12303.451171875,12197.62890625,12299.353515625,12201.96484375,12210.736328125,12290.6650390625,12217.5341796875,12224.2177734375,12232.5322265625,12239.4462890625,12179.01171875,12184.4169921875,12190.482421875,4,12301.40234375,2,12187.44970703125,4,12220.8759765625,2,12199.796875,False,True,False
screen,2511,820112,B0,27,12457.0,True,,False,14,14,0.0,0.05657697905321879,0,-1,0.9600993516776084,1.1655306373326095,True,12332.0,12582.0,12426.0,12488.0,12576.458984375,12442.4462890625,12573.2333984375,12448.021484375,12567.9287109375,12454.916015625,12462.7177734375,,12469.80078125,12477.66796875,12486.587890625,12494.849609375,12433.029296875,12440.3369140625,12445.990234375,3,12573.2333984375,2,12443.16357421875,4,12473.734375,3,12448.021484375,False,True,False
screen,2511,820112,B0,28,13006.0,True,,False,9,9,0.0,0.02223700633629783,1,1,0.4894345326885993,0.2384477564834287,True,12880.0,13130.0,12980.0,13032.0,,,,,,12980.671875,12986.806640625,,12992.958984375,12998.11328125,13002.9580078125,13009.15625,13016.7373046875,13023.7666015625,13029.794921875,0,,2,13026.78076171875,4,12995.5361328125,1,12980.671875,False,,
screen,2511,820112,B0,29,13301.0,False,overlapping_window,False,12,12,0.08333333333333333,0.04041611754511532,1,-1,1.3292403694328225,0.8506761643176942,True,13176.0,13426.0,13278.0,13324.0,,13287.140625,,13281.0029296875,13209.7275390625,13274.65234375,13268.232421875,13181.5361328125,,13303.0,13306.955078125,13313.5283203125,13321.9677734375,13321.751953125,13293.8740234375,2,13195.6318359375,2,13307.81298828125,3,13303.0,3,13281.0029296875,False,False,True
screen,2511,820112,B0,30,13522.0,False,overlapping_window,False,13,13,0.0,0.023935598453175593,1,1,0.5489376738545031,0.24219294110542705,True,13396.0,13646.0,13482.0,13562.0,13505.509765625,,13512.6728515625,,13517.15625,13503.62109375,13510.4638671875,13527.271484375,13516.8994140625,13522.4462890625,13528.4287109375,13534.669921875,13542.283203125,13549.2294921875,13555.037109375,4,13514.91455078125,2,13552.13330078125,4,13519.6728515625,1,13503.62109375,False,False,True
screen,2511,820112,B0,31,13765.0,False,overlapping_window,False,14,14,0.0,0.03568448357203732,1,-1,0.7892243931559942,0.7735605363628987,True,13640.0,13890.0,13724.0,13806.0,13816.439453125,13737.6142578125,13819.859375,13732.45703125,13825.171875,,13740.5830078125,13835.5859375,13746.123046875,13750.3125,13755.7880859375,13761.9736328125,13769.078125,13776.0224609375,13781.966796875,4,13822.515625,2,13778.99462890625,4,13748.2177734375,2,13735.03564453125,False,False,False
screen,2511,820112,B0,32,13981.0,False,overlapping_window,False,15,15,0.0,0.031066061072403405,1,-1,1.0560438501707583,1.0551976478273688,True,13856.0,14106.0,13948.0,14014.0,14092.564453125,13961.044921875,14084.18359375,13957.01953125,14078.8349609375,13959.8203125,13966.8759765625,14071.2353515625,13973.1630859375,13978.98046875,13985.6162109375,13991.9833984375,13999.8193359375,14006.7265625,14013.396484375,4,14081.50927734375,2,14010.0615234375,4,13976.07177734375,3,13959.8203125,False,False,False
screen,2511,820112,B0,33,14195.0,False,overlapping_window,False,12,12,0.0,0.027095936562391565,1,-1,1.2460880352988446,0.835723800057756,True,14070.0,14320.0,14174.0,14216.0,14093.0,,14084.9287109375,,14080.3115234375,,14171.8408203125,14079.5625,14178.390625,14183.826171875,14189.873046875,14196.193359375,14203.85546875,14211.0341796875,14217.4052734375,4,14082.6201171875,2,14214.2197265625,4,14181.1083984375,0,,,,
screen,2511,820112,B0,34,14458.0,False,overlapping_window,False,15,15,0.0,0.03493092503563287,1,-1,0.8370179609350327,0.7738353259208925,True,14332.0,14582.0,14414.0,14502.0,14531.40625,14422.7646484375,14521.8759765625,14423.79296875,14517.658203125,14430.056640625,14435.8291015625,14508.3623046875,14441.5751953125,14446.01953125,14451.6455078125,14457.908203125,14465.1044921875,14471.39453125,14464.318359375,4,14519.76708984375,2,14467.8564453125,4,14443.79736328125,3,14423.79296875,False,False,False
screen,2511,820112,B0,35,14684.0,False,overlapping_window,False,12,12,0.0,0.03777023247915319,0,1,0.44263242924364404,0.5847127422214983,True,14558.0,14808.0,14648.0,14720.0,14733.041015625,14687.96875,14723.0615234375,14682.0556640625,14716.9384765625,14675.0576171875,14664.693359375,14707.314453125,,,,14663.337890625,14669.2998046875,14675.751953125,14681.412109375,4,14720.0,2,14678.58203125,1,14664.693359375,3,14682.0556640625,True,True,False
screen,2511,820112,B0,36,15141.0,True,,False,11,11,0.0,0.030969919202347138,1,1,0.5921898746260414,0.3278033025759351,True,15016.0,15266.0,15108.0,15174.0,15122.2626953125,,,15115.2119140625,,15121.3212890625,15127.357421875,,15133.466796875,15139.080078125,15145.162109375,15151.6435546875,15159.1630859375,15166.3857421875,15172.509765625,1,15122.2626953125,2,15169.44775390625,4,15136.2734375,2,15118.2666015625,False,False,True
screen,2511,820112,B0,37,15601.0,True,,False,13,13,0.0,0.03475886081865058,1,0,0.7339157452176905,0.5981865834551747,True,15476.0,15726.0,15564.0,15638.0,15576.310546875,,15567.2294921875,15588.2626953125,15561.6669921875,15594.8330078125,15601.673828125,15552.416015625,15608.3603515625,15613.7265625,15619.8427734375,15625.6953125,,15625.458984375,15630.4921875,4,15564.4482421875,2,15627.9755859375,4,15611.04345703125,2,15591.5478515625,False,False,True
screen,2511,820112,B0,38,15860.0,False,overlapping_window,False,8,8,0.0,0.05075314523134126,1,1,0.3696461740980817,0.36849351036742345,True,15734.0,15984.0,15836.0,15884.0,,,,,,15847.2783203125,15851.5009765625,,15857.5478515625,15864.0068359375,15873.9853515625,,15852.3544921875,15858.884765625,15864.5673828125,0,,2,15861.72607421875,4,15860.77734375,1,15847.2783203125,False,,
screen,2511,820112,B0,39,16079.0,False,overlapping_window,False,13,13,0.0,0.05760755090549432,1,1,0.7341904718304851,0.4154268505478139,True,15954.0,16204.0,16042.0,16116.0,,16069.6396484375,,16066.4814453125,16021.5380859375,16062.1376953125,16069.05078125,16037.2978515625,16075.3173828125,16081.681640625,16089.4033203125,16095.6923828125,16104.2109375,16110.8173828125,16117.2822265625,2,16029.41796875,2,16114.0498046875,4,16078.49951171875,3,16066.4814453125,False,False,True
screen,2511,820112,B0,40,16404.0,True,,False,9,9,0.0,0.0504884014758313,0,1,0.44323861263936604,0.6028890778235808,True,16278.0,16528.0,16394.0,16414.0,16443.9609375,,16433.943359375,,16428.080078125,16364.1484375,16369.546875,,16376.248046875,,,,16372.5,16378.685546875,16384.8046875,3,16433.943359375,2,16381.7451171875,2,16372.8974609375,1,16364.1484375,False,False,False
