tau_fast_s,tau_slow_s,q_hold,phase,source_dt_ms,q_reserve,tau_depletion_ms,low_state_entry_ms,q_exit,m_exit,additive_exit_mv,max_abs_q_excursion,fold_margin_at_exit_mv,replay_finite_domain_pass,small_q_excursion_pass,dynamic_fold_margin_pass,active_q_below_entry_fold,effective_tau_recovery_ms,time_to_qsafe_ms,persistence_off_bound_ms,reset_time_ms,reset_horizon_pass,q_at_reset,protected_margin_min_mv,protected_margin_pass,release_after_reset_ms,q_at_additive_release,q_never_decreases_after_reset,post_reset_release_pass,handoff_pass,path_pass
15.0,100.0,0.8425,0.5,0.0625,0.8416489354745541,280.20059915701574,118.0,0.8423863436470798,0.2304890900850296,0.3687825441360474,0.00014531108453463837,0.1674806209178729,True,True,True,True,43363.16289703562,58354.217136653686,2629.9184229899865,58354.217136653686,True,0.885,0.1674806209178729,True,34973.698625879595,0.8908835485452201,True,True,True,True
15.0,100.0,0.8425,0.75,0.0625,0.8416489354745541,280.20059915701574,118.0,0.8423863436515933,0.2304890751838684,0.36878252029418945,0.00014531108320281483,0.16748059714160213,True,True,True,True,43363.16448481332,58354.219269944006,2629.9184229899865,58354.219269944006,True,0.885,0.16748059714160213,True,34973.697850077406,0.8908835483821079,True,True,True,True
15.0,100.0,0.845,0.0,0.125,0.8442344985543346,249.4587663200658,118.0,0.8448827445926727,0.228600412607193,0.3657606601715088,0.00014782309563166063,0.20104525176432209,True,True,True,True,43565.34727696174,56696.49323398856,2629.9184229899865,56696.49323398856,True,0.885,0.20104525176432209,True,34874.96294378015,0.8908628155496119,True,True,True,True
15.0,100.0,0.845,0.25,0.125,0.8442344985543346,249.4587663200658,118.0,0.8448827445926589,0.228600412607193,0.3657606601715088,0.00014782309565020135,0.20104525176412025,True,True,True,True,43565.34727696174,56696.49323399945,2629.9184229899865,56696.49323399945,True,0.885,0.20104525176412025,True,34874.96294378015,0.8908628155496119,True,True,True,True
15.0,100.0,0.845,0.5,0.125,0.8442344985543346,249.4587663200658,118.0,0.8448827445800593,0.22860047221183777,0.36576075553894044,0.00014782310070227123,0.20104534694682125,True,True,True,True,43565.340866488856,56696.48490128793,2629.9184229899865,56696.48490128793,True,0.885,0.20104534694682125,True,34874.96607262684,0.8908628162058335,True,True,True,True
15.0,100.0,0.845,0.75,0.125,0.8442344985543346,249.4587663200658,118.0,0.8448827445892271,0.2286004275083542,0.3657606840133667,0.000147823097306099,0.20104527555566215,True,True,True,True,43565.34567434334,56696.49115104416,2629.9184229899865,56696.49115104416,True,0.885,0.20104527555566215,True,34874.963725991896,0.8908628157136671,True,True,True,True
15.0,100.0,0.845,0.0,0.0625,0.8442344985543346,249.4587663200658,118.0,0.8448827901225295,0.228249654173851,0.3651994466781616,0.00014778181529395695,0.2004847058132308,True,True,True,True,43603.10400706228,56745.59430090348,2629.9184229899865,56745.59430090348,True,0.885,0.2004847058132308,True,34856.536320547624,0.8908589516960693,True,True,True,True
15.0,100.0,0.845,0.25,0.0625,0.8442344985543346,249.4587663200658,118.0,0.8448827901240944,0.228249654173851,0.3651994466781616,0.0001477818146943255,0.2004847058361742,True,True,True,True,43603.10400706228,56745.59429966553,2629.9184229899865,56745.59429966553,True,0.885,0.2004847058361742,True,34856.536320547624,0.8908589516960693,True,True,True,True
15.0,100.0,0.845,0.5,0.0625,0.8442344985543346,249.4587663200658,118.0,0.8448827901203165,0.2282496690750122,0.36519947052001955,0.00014778181621788455,0.2004847296226424,True,True,True,True,43603.10240166479,56745.592213370954,2629.9184229899865,56745.592213370954,True,0.885,0.2004847296226424,True,34856.537103961426,0.8908589518603008,True,True,True,True
15.0,100.0,0.845,0.75,0.0625,0.8442344985543346,249.4587663200658,118.0,0.8448827901004848,0.22824974358081818,0.3651995897293091,0.00014778182388941463,0.20048484854116688,True,True,True,True,43603.09437467917,56745.5817826459,2629.9184229899865,56745.5817826459,True,0.885,0.20048484854116688,True,34856.54102102965,0.8908589526814863,True,True,True,True
15.0,120.0,0.84,0.0,0.125,0.8392117139936853,312.57546699746126,118.0,0.8399192285594147,0.23275074362754822,0.37240118980407716,0.00011282001946033571,0.13525885508954555,True,True,True,True,45640.301387963125,63332.29168387392,2629.9184229899865,63332.29168387392,True,0.885,0.13525885508954555,True,35090.873601677165,0.8904029982326326,True,True,True,True
15.0,120.0,0.84,0.25,0.125,0.8392117139936853,312.57546699746126,118.0,0.8399192285723327,0.23275068402290344,0.37240109443664554,0.00011282001738777137,0.13525875990822392,True,True,True,True,45640.308630554355,63332.3017241675,2629.9184229899865,63332.3017241675,True,0.885,0.13525875990822392,True,35090.870528622196,0.8904029975864485,True,True,True,True
15.0,120.0,0.84,0.5,0.125,0.8392117139936853,312.57546699746126,118.0,0.8399192284960156,0.2327510416507721,0.37240166664123536,0.00011282003177159883,0.13525933101331158,True,True,True,True,45640.26517504147,63332.241481549114,2629.9184229899865,63332.241481549114,True,0.885,0.13525933101331158,True,35090.8889669402,0.8904030014635597,True,True,True,True
15.0,120.0,0.84,0.75,0.125,0.8392117139936853,312.57546699746126,118.0,0.8399192285062249,0.23275098204612732,0.37240157127380374,0.00011282002936030544,0.13525923579296534,True,True,True,True,45640.27241762121,63332.25152388444,2629.9184229899865,63332.25152388444,True,0.885,0.13525923579296534,True,35090.885893889164,0.8904030008173897,True,True,True,True
15.0,120.0,0.84,0.0,0.0625,0.8392117139936853,312.57546699746126,118.0,0.8399192688830477,0.23241522908210754,0.3718643665313721,0.00011278301022532577,0.134722612760596,True,True,True,True,45681.106376869786,63388.88364504892,2629.9184229899865,63388.88364504892,True,0.885,0.134722612760596,True,35073.56289762875,0.8903993591654885,True,True,True,True
15.0,120.0,0.84,0.25,0.0625,0.8392117139936853,312.57546699746126,118.0,0.8399192688791054,0.23241525888442993,0.3718644142150879,0.00011278301091499632,0.13472266038751513,True,True,True,True,45681.10274909686,63388.87861400725,2629.9184229899865,63388.87861400725,True,0.885,0.13472266038751513,True,35073.564436374065,0.8903993594888688,True,True,True,True
15.0,120.0,0.84,0.5,0.0625,0.8392117139936853,312.57546699746126,118.0,0.8399192688576766,0.2324153482913971,0.37186455726623535,0.00011278301471440155,0.13472280312993795,True,True,True,True,45681.09186578154,63388.86352818762,2629.9184229899865,63388.86352818762,True,0.885,0.13472280312993795,True,35073.56905260884,0.890399360459046,True,True,True,True
15.0,120.0,0.84,0.75,0.0625,0.8392117139936853,312.57546699746126,118.0,0.839919268883882,0.23241524398326874,0.37186439037323,0.00011278300955297471,0.13472263661447414,True,True,True,True,45681.10456298326,63388.88112739491,2629.9184229899865,63388.88112739491,True,0.885,0.13472263661447414,True,35073.56366700143,0.8903993593271755,True,True,True,True
15.0,120.0,0.8425,0.0,0.125,0.8417838571504688,282.98124219773183,118.0,0.8424162406172091,0.23083098232746124,0.369329571723938,0.0001146401097810168,0.16846209109398444,True,True,True,True,45874.77093201309,61710.300160903746,2629.9184229899865,61710.300160903746,True,0.885,0.16846209109398444,True,34991.48544204335,0.8903821302411501,True,True,True,True
15.0,120.0,0.8425,0.25,0.125,0.8417838571504688,282.98124219773183,118.0,0.8424162406119772,0.23083101212978363,0.36932961940765385,0.0001146401108353956,0.16846213870167348,True,True,True,True,45874.76727341515,61710.29524356111,2629.9184229899865,61710.29524356111,True,0.885,0.16846213870167348,True,34991.486991349426,0.8903821305659688,True,True,True,True
15.0,120.0,0.8425,0.5,0.125,0.8417838571504688,282.98124219773183,118.0,0.8424162405811125,0.23083116114139557,0.36932985782623295,0.00011464011844763977,0.1684623766717484,True,True,True,True,45874.74898043422,61710.270660607945,2629.9184229899865,61710.270660607945,True,0.885,0.1684623766717484,True,34991.494737876856,0.8903821321900605,True,True,True,True
15.0,120.0,0.8425,0.75,0.125,0.8417838571504688,282.98124219773183,118.0,0.8424162405373614,0.23083138465881348,0.3693302154541016,0.00011464012848783067,0.16846273366385542,True,True,True,True,45874.72154099017,61710.23378418679,2629.9184229899865,61710.23378418679,True,0.885,0.16846273366385542,True,34991.50635765862,0.8903821346262147,True,True,True,True
15.0,120.0,0.8425,0.0,0.0625,0.8417838571504688,282.98124219773183,118.0,0.8424162779215181,0.23048906028270721,0.3687824964523316,0.00011460339413515985,0.16791555790341411,True,True,True,True,45916.78447158515,61766.78662367812,2629.9184229899865,61766.78662367812,True,0.885,0.16791555790341411,True,34973.69707427517,0.8903784018070964,True,True,True,True
15.0,120.0,0.8425,0.25,0.0625,0.8417838571504688,282.98124219773183,118.0,0.8424162779081499,0.23048914968967438,0.368782639503479,0.00011460339713176282,0.16791570076030393,True,True,True,True,45916.77347567995,61766.77184275912,2629.9184229899865,61766.77184275912,True,0.885,0.16791570076030393,True,34973.70172908784,0.8903784027824921,True,True,True,True
15.0,120.0,0.8425,0.5,0.0625,0.8417838571504688,282.98124219773183,118.0,0.8424162779189829,0.2304890900850296,0.3687825441360474,0.00011460339435565015,0.16791560555029017,True,True,True,True,45916.780806282826,61766.781695172634,2629.9184229899865,61766.781695172634,True,0.885,0.16791560555029017,True,34973.698625879595,0.8903784021322323,True,True,True,True
15.0,120.0,0.8425,0.75,0.0625,0.8417838571504688,282.98124219773183,118.0,0.8424162779221429,0.2304890751838684,0.36878252029418945,0.00011460339390056973,0.16791558175435162,True,True,True,True,45916.78263893392,61766.78415791628,2629.9184229899865,61766.78415791628,True,0.885,0.16791558175435162,True,34973.697850077406,0.8903784019696643,True,True,True,True
15.0,120.0,0.845,0.0,0.125,0.844355290169055,252.17128519345255,118.0,0.8449126193768699,0.228600412607193,0.3657606601715088,0.00011709917102875611,0.2014832650198639,True,True,True,True,46150.24486829439,60035.49036427278,2629.9184229899865,60035.49036427278,True,0.885,0.2014832650198639,True,34874.96294378015,0.8903577428925721,True,True,True,True
15.0,120.0,0.845,0.25,0.125,0.844355290169055,252.17128519345255,118.0,0.8449126193768555,0.228600412607193,0.3657606601715088,0.00011709917104751888,0.2014832650196523,True,True,True,True,46150.24486829439,60035.49036428487,2629.9184229899865,60035.49036428487,True,0.885,0.2014832650196523,True,34874.96294378015,0.8903577428925721,True,True,True,True
15.0,120.0,0.845,0.5,0.125,0.844355290169055,252.17128519345255,118.0,0.8449126193682986,0.22860047221183777,0.36576075553894044,0.00011709917349123078,0.2014833602616269,True,True,True,True,46150.237462957026,60035.48073806884,2629.9184229899865,60035.48073806884,True,0.885,0.2014833602616269,True,34874.96607262684,0.8903577435462791,True,True,True,True
15.0,120.0,0.845,0.75,0.125,0.844355290169055,252.17128519345255,118.0,0.8449126193744659,0.2286004275083542,0.3657606840133667,0.00011709917191049524,0.2014832888264757,True,True,True,True,46150.24301695982,60035.48795794029,2629.9184229899865,60035.48795794029,True,0.885,0.2014832888264757,True,34874.963725991896,0.8903577430559944,True,True,True,True
15.0,120.0,0.845,0.0,0.0625,0.844355290169055,252.17128519345255,118.0,0.8449126526783873,0.228249654173851,0.3651994466781616,0.00011706343869133384,0.20092253978129268,True,True,True,True,46193.864623356436,60092.206089991276,2629.9184229899865,60092.206089991276,True,0.885,0.20092253978129268,True,34856.536320547624,0.8903538940338516,True,True,True,True
15.0,120.0,0.845,0.25,0.0625,0.844355290169055,252.17128519345255,118.0,0.8449126526796606,0.228249654173851,0.3651994466781616,0.000117063438234144,0.20092253979996155,True,True,True,True,46193.864623356436,60092.20608892352,2629.9184229899865,60092.20608892352,True,0.885,0.20092253979996155,True,34856.536320547624,0.8903538940338516,True,True,True,True
15.0,120.0,0.845,0.5,0.0625,0.844355290169055,252.17128519345255,118.0,0.8449126526770303,0.2282496690750122,0.36519947052001955,0.00011706343905670824,0.2009225636032544,True,True,True,True,46193.862768520565,60092.20367822914,2629.9184229899865,60092.20367822914,True,0.885,0.2009225636032544,True,34856.537103961426,0.8903538941974399,True,True,True,True
15.0,120.0,0.845,0.75,0.0625,0.844355290169055,252.17128519345255,118.0,0.8449126526630435,0.22824974358081818,0.3651995897293091,0.00011706344300344007,0.20092268260747437,True,True,True,True,46193.8534943435,60092.19162546049,2629.9184229899865,60092.19162546049,True,0.885,0.20092268260747437,True,34856.54102102965,0.8903538950153927,True,True,True,True
15.0,160.0,0.84,0.0,0.125,0.8394020984431518,316.158105258526,118.0,0.8399569842154356,0.23275074362754822,0.37240118980407716,7.458462856024806e-05,0.13580280192605826,True,True,True,True,49231.922695842964,68285.22000373926,2629.9184229899865,68285.22000373926,True,0.885,0.13580280192605826,True,35090.873601677165,0.8897318132350766,True,True,True,True
15.0,160.0,0.84,0.25,0.125,0.8394020984431518,316.158105258526,118.0,0.839956984221713,0.23275068402290344,0.37240109443664554,7.458463061782439e-05,0.13580270664906563,True,True,True,True,49231.931424160466,68285.2321048648,2629.9184229899865,68285.2321048648,True,0.885,0.13580270664906563,True,35090.870528622196,0.889731812594148,True,True,True,True
15.0,160.0,0.84,0.5,0.125,0.8394020984431518,316.158105258526,118.0,0.8399569841845455,0.2327510416507721,0.37240166664123536,7.458462020115686e-05,0.13580327831818073,True,True,True,True,49231.8790543019,68285.15949776847,2629.9184229899865,68285.15949776847,True,0.885,0.13580327831818073,True,35090.8889669402,0.8897318164397757,True,True,True,True
15.0,160.0,0.84,0.75,0.125,0.8394020984431518,316.158105258526,118.0,0.839956984189138,0.23275098204612732,0.37240157127380374,7.458462129528165e-05,0.1358031830169141,True,True,True,True,49231.88778260393,68285.17160025406,2629.9184229899865,68285.17160025406,True,0.885,0.1358031830169141,True,35090.885893889164,0.8897318157988432,True,True,True,True
15.0,160.0,0.84,0.0,0.0625,0.8394020984431518,316.158105258526,118.0,0.8399570080367165,0.23241522908210754,0.3718643665313721,7.455557338353902e-05,0.13526632184724038,True,True,True,True,49281.10346696369,68353.41472430708,2629.9184229899865,68353.41472430708,True,0.885,0.13526632184724038,True,35073.56289762875,0.8897282039498886,True,True,True,True
15.0,160.0,0.84,0.25,0.0625,0.8394020984431518,316.158105258526,118.0,0.8399570080353478,0.23241525888442993,0.3718644142150879,7.455557245339417e-05,0.13526636951123752,True,True,True,True,49281.09909408251,68353.40866019773,2629.9184229899865,68353.40866019773,True,0.885,0.13526636951123752,True,35073.564436374065,0.889728204270622,True,True,True,True
15.0,160.0,0.84,0.5,0.0625,0.8394020984431518,316.158105258526,118.0,0.839957008024461,0.2324153482913971,0.37186455726623535,7.455556959301557e-05,0.13526651240553944,True,True,True,True,49281.085975443595,68353.39047344145,2629.9184229899865,68353.39047344145,True,0.885,0.13526651240553944,True,35073.56905260884,0.8897282052328039,True,True,True,True
15.0,160.0,0.84,0.75,0.0625,0.8394020984431518,316.158105258526,118.0,0.8399570080381498,0.23241524398326874,0.37186439037323,7.45555724201985e-05,0.13526634570974783,True,True,True,True,49281.101280523006,68353.4116905142,2629.9184229899865,68353.4116905142,True,0.885,0.13526634570974783,True,35073.56366700143,0.8897282041102565,True,True,True,True
15.0,160.0,0.8425,0.0,0.125,0.8419563715763758,286.47334446421326,118.0,0.8424537994865234,0.23083098232746124,0.369329571723938,7.65192984177876e-05,0.16900787122906105,True,True,True,True,49514.66096812537,66574.33883527407,2629.9184229899865,66574.33883527407,True,0.885,0.16900787122906105,True,34991.48544204335,0.8897111225266822,True,True,True,True
15.0,160.0,0.8425,0.25,0.125,0.8419563715763758,286.47334446421326,118.0,0.8424537994841329,0.23083101212978363,0.36932961940765385,7.651929775631672e-05,0.16900791887803931,True,True,True,True,49514.65655369725,66574.33290196501,2629.9184229899865,66574.33290196501,True,0.885,0.16900791887803931,True,34991.486991349426,0.8897111228486231,True,True,True,True
15.0,160.0,0.8425,0.5,0.125,0.8419563715763758,286.47334446421326,118.0,0.8424537994689859,0.23083116114139557,0.36932985782623295,7.651929514063127e-05,0.1690081570765125,True,True,True,True,49514.63448156846,66574.30323818405,2629.9184229899865,66574.30323818405,True,0.885,0.1690081570765125,True,34991.494737876856,0.8897111244583112,True,True,True,True
15.0,160.0,0.8425,0.75,0.125,0.8419563715763758,286.47334446421326,118.0,0.8424537994481688,0.23083138465881348,0.3693302154541016,7.651929050056516e-05,0.16900851440188075,True,True,True,True,49514.60137341215,66574.25874092443,2629.9184229899865,66574.25874092443,True,0.885,0.16900851440188075,True,34991.50635765862,0.8897111268728346,True,True,True,True
15.0,160.0,0.8425,0.0,0.0625,0.8419563715763758,286.47334446421326,118.0,0.842453820792944,0.23048906028270721,0.3687824964523316,7.649063051629046e-05,0.16846110556797486,True,True,True,True,49565.35956421222,66642.48666823507,2629.9184229899865,66642.48666823507,True,0.885,0.16846110556797486,True,34973.69707427517,0.8897074274280545,True,True,True,True
15.0,160.0,0.8425,0.25,0.0625,0.8419563715763758,286.47334446421326,118.0,0.8424538207876456,0.23048914968967438,0.368782639503479,7.649062832149056e-05,0.1684612485421307,True,True,True,True,49565.34629379646,66642.46883022641,2629.9184229899865,66642.46883022641,True,0.885,0.1684612485421307,True,34973.70172908784,0.8897074283946517,True,True,True,True
15.0,160.0,0.8425,0.5,0.0625,0.8419563715763758,286.47334446421326,118.0,0.8424538207926162,0.2304890900850296,0.3687825441360474,7.649062941916807e-05,0.1684611532469282,True,True,True,True,49565.35514073952,66642.48072099224,2629.9184229899865,66642.48072099224,True,0.885,0.1684611532469282,True,34973.698625879595,0.8897074277502457,True,True,True,True
15.0,160.0,0.8425,0.75,0.0625,0.8419563715763758,286.47334446421326,118.0,0.8424538207940772,0.2304890751838684,0.36878252029418945,7.649063001047285e-05,0.1684611294262997,True,True,True,True,49565.357352475774,66642.48369349634,2629.9184229899865,66642.48369349634,True,0.885,0.1684611294262997,True,34973.697850077406,0.8897074275891448,True,True,True,True
15.0,160.0,0.845,0.0,0.125,0.8445100654251599,255.5796307032217,118.0,0.8449501101077315,0.228600412607193,0.3657606601715088,7.895708595839768e-05,0.20203294052442639,True,True,True,True,49847.28057272011,64810.91887567741,2629.9184229899865,64810.91887567741,True,0.885,0.20203294052442639,True,34874.96294378015,0.8896869623766865,True,True,True,True
15.0,160.0,0.845,0.25,0.125,0.8445100654251599,255.5796307032217,118.0,0.8449501101077153,0.228600412607193,0.3657606601715088,7.895708597804862e-05,0.20203294052418874,True,True,True,True,49847.28057272011,64810.9188756921,2629.9184229899865,64810.9188756921,True,0.885,0.20203294052418874,True,34874.96294378015,0.8896869623766865,True,True,True,True
15.0,160.0,0.845,0.5,0.125,0.8445100654251599,255.5796307032217,118.0,0.8449501101042448,0.22860047221183777,0.36576075553894044,7.895708517879907e-05,0.20203303584073795,True,True,True,True,49847.27162484885,64810.90724490485,2629.9184229899865,64810.90724490485,True,0.885,0.20203303584073795,True,34874.96607262684,0.8896869630240167,True,True,True,True
15.0,160.0,0.845,0.75,0.125,0.8445100654251599,255.5796307032217,118.0,0.8449501101066381,0.2286004275083542,0.3657606840133667,7.895708589444883e-05,0.202032964350254,True,True,True,True,49847.278335751995,64810.91596818462,2629.9184229899865,64810.91596818462,True,0.885,0.202032964350254,True,34874.963725991896,0.8896869625385072,True,True,True,True
15.0,160.0,0.845,0.0,0.0625,0.8445100654251599,255.5796307032217,118.0,0.8449501280349805,0.228249654173851,0.3651994466781616,7.89293511020972e-05,0.20147198987390522,True,True,True,True,49899.99224938976,64879.43780258209,2629.9184229899865,64879.43780258209,True,0.885,0.20147198987390522,True,34856.536320547624,0.8896831513532596,True,True,True,True
15.0,160.0,0.845,0.25,0.0625,0.8445100654251599,255.5796307032217,118.0,0.844950128035885,0.228249654173851,0.3651994466781616,7.89293509233513e-05,0.20147198988716666,True,True,True,True,49899.99224938976,64879.437801762215,2629.9184229899865,64879.437801762215,True,0.885,0.20147198988716666,True,34856.536320547624,0.8896831513532596,True,True,True,True
15.0,160.0,0.845,0.5,0.0625,0.8445100654251599,255.5796307032217,118.0,0.8449501280346986,0.2282496690750122,0.36519947052001955,7.892935073006146e-05,0.20147201371163026,True,True,True,True,49899.99000768812,64879.43488820102,2629.9184229899865,64879.43488820102,True,0.885,0.20147201371163026,True,34856.537103961426,0.8896831515152275,True,True,True,True
15.0,160.0,0.845,0.75,0.0625,0.8445100654251599,255.5796307032217,118.0,0.8449501280280618,0.22824974358081818,0.3651995897293091,7.892934988773526e-05,0.20147213282361343,True,True,True,True,49899.97879918292,64879.42032103803,2629.9184229899865,64879.42032103803,True,0.885,0.20147213282361343,True,34856.54102102965,0.8896831523250812,True,True,True,True
25.0,70.0,0.84,0.0,0.125,0.8386919040736557,302.434786894067,118.0,0.8397836930976965,0.23275074362754822,0.37240118980407716,0.00024240443285761248,0.133306191742999,True,True,True,True,49332.20618582926,68566.48772207703,2629.9184229899865,68566.48772207703,True,0.885,0.133306191742999,True,35090.873601677165,0.8915108496381723,True,True,True,True
25.0,70.0,0.84,0.25,0.125,0.8386919040736557,302.434786894067,118.0,0.8397836931348864,0.23275068402290344,0.37240109443664554,0.00024240441062095552,0.1333060969113636,True,True,True,True,49332.20991588807,68566.49287599178,2629.9184229899865,68566.49287599178,True,0.885,0.1333060969113636,True,35090.870528622196,0.8915108491093624,True,True,True,True
25.0,70.0,0.84,0.5,0.125,0.8386919040736557,302.434786894067,118.0,0.8397836929154959,0.2327510416507721,0.37240166664123536,0.00024240454372159714,0.13330666595518803,True,True,True,True,49332.18753554373,68566.4619494436,2629.9184229899865,68566.4619494436,True,0.885,0.13330666595518803,True,35090.8889669402,0.8915108522822417,True,True,True,True
25.0,70.0,0.84,0.75,0.125,0.8386919040736557,302.434786894067,118.0,0.8397836929465295,0.23275098204612732,0.37240157127380374,0.000242404524615214,0.13330657103485866,True,True,True,True,49332.191265599715,68566.46710839802,2629.9184229899865,68566.46710839802,True,0.885,0.13330657103485866,True,35090.885893889164,0.8915108517534351,True,True,True,True
25.0,70.0,0.84,0.0,0.0625,0.8386919040736557,302.434786894067,118.0,0.8397837907275075,0.23241522908210754,0.3718643665313721,0.0002423401687430271,0.13277077502582618,True,True,True,True,49353.21162544291,68595.6030180786,2629.9184229899865,68595.6030180786,True,0.885,0.13277077502582618,True,35073.56289762875,0.8915078709012357,True,True,True,True
25.0,70.0,0.84,0.25,0.0625,0.8386919040736557,302.434786894067,118.0,0.839783790713729,0.23241525888442993,0.3718644142150879,0.00024234017721125323,0.13277082251103428,True,True,True,True,49353.20975882515,68595.60043497557,2629.9184229899865,68595.60043497557,True,0.885,0.13277082251103428,True,35073.564436374065,0.8915078711660092,True,True,True,True
25.0,70.0,0.84,0.5,0.0625,0.8386919040736557,302.434786894067,118.0,0.8397837906541256,0.2324153482913971,0.37186455726623535,0.00024234021346691836,0.1327709647034733,True,True,True,True,49353.20415897268,68595.59270063991,2629.9184229899865,68595.59270063991,True,0.885,0.1327709647034733,True,35073.56905260884,0.8915078719603126,True,True,True,True
25.0,70.0,0.84,0.75,0.0625,0.8386919040736557,302.434786894067,118.0,0.8397837907253508,0.23241524398326874,0.37186439037323,0.0002423401698868899,0.13277079883661216,True,True,True,True,49353.21069213401,68595.60172264825,2629.9184229899865,68595.60172264825,True,0.885,0.13277079883661216,True,35073.56366700143,0.8915078710336336,True,True,True,True
25.0,70.0,0.8425,0.0,0.125,0.8413144532634171,273.10824806823996,118.0,0.8422828475974844,0.23083098232746124,0.369329571723938,0.0002425942585161378,0.16652371377718284,True,True,True,True,49452.63813083486,66637.63742960671,2629.9184229899865,66637.63742960671,True,0.885,0.16652371377718284,True,34991.48544204335,0.891493750450238,True,True,True,True
25.0,70.0,0.8425,0.25,0.125,0.8413144532634171,273.10824806823996,118.0,0.8422828475817494,0.23083101212978363,0.36932961940765385,0.00024259426856831912,0.16652376123224877,True,True,True,True,49452.636256688565,66637.6349176686,2629.9184229899865,66637.6349176686,True,0.885,0.16652376123224877,True,34991.486991349426,0.8914937507167371,True,True,True,True
25.0,70.0,0.8425,0.5,0.125,0.8413144532634171,273.10824806823996,118.0,0.8422828474936033,0.23083116114139557,0.36932985782623295,0.00024259432562556693,0.1665239983699474,True,True,True,True,49452.62688595928,66637.62236609604,2629.9184229899865,66637.62236609604,True,0.885,0.1665239983699474,True,34991.494737876856,0.8914937520491992,True,True,True,True
25.0,70.0,0.8425,0.75,0.125,0.8413144532634171,273.10824806823996,118.0,0.8422828473657507,0.23083138465881348,0.3693302154541016,0.00024259440805185495,0.16652435413994812,True,True,True,True,49452.61282987199,66637.60353500476,2629.9184229899865,66637.60353500476,True,0.885,0.16652435413994812,True,34991.50635765862,0.8914937540478989,True,True,True,True
25.0,70.0,0.8425,0.0,0.0625,0.8413144532634171,273.10824806823996,118.0,0.8422829411365945,0.23048906028270721,0.3687824964523316,0.00024252871618579697,0.16597799775278196,True,True,True,True,49474.14956518283,66666.54399749206,2629.9184229899865,66666.54399749206,True,0.885,0.16597799775278196,True,34973.69707427517,0.8914906908238253,True,True,True,True
25.0,70.0,0.8425,0.25,0.0625,0.8413144532634171,273.10824806823996,118.0,0.8422829410928179,0.23048914968967438,0.368782639503479,0.00024252874493169152,0.16597814016779666,True,True,True,True,49474.14393785191,66666.53645217381,2629.9184229899865,66666.53645217381,True,0.885,0.16597814016779666,True,34973.70172908784,0.891490691624439,True,True,True,True
25.0,70.0,0.8425,0.5,0.0625,0.8413144532634171,273.10824806823996,118.0,0.8422829411252925,0.2304890900850296,0.3687825441360474,0.00024252872340191356,0.16597804527226373,True,True,True,True,49474.14768940572,66666.54147956554,2629.9184229899865,66666.54147956554,True,0.885,0.16597804527226373,True,34973.698625879595,0.8914906910907062,True,True,True,True
25.0,70.0,0.8425,0.75,0.0625,0.8413144532634171,273.10824806823996,118.0,0.8422829411347146,0.2304890751838684,0.36878252029418945,0.00024252871749241844,0.1659780215673218,True,True,True,True,49474.14862729426,66666.54273529626,2629.9184229899865,66666.54273529626,True,0.885,0.1659780215673218,True,34973.697850077406,0.891490690957268,True,True,True,True
25.0,70.0,0.845,0.0,0.125,0.8439360849508646,242.54662812003068,118.0,0.8447810779483631,0.228600412607193,0.3657606601715088,0.00024373375589936686,0.19955465228216274,True,True,True,True,49593.308560801066,64632.7513630749,2629.9184229899865,64632.7513630749,True,0.885,0.19955465228216274,True,34874.96294378015,0.8914737125551447,True,True,True,True
25.0,70.0,0.845,0.25,0.125,0.8439360849508646,242.54662812003068,118.0,0.8447810779483621,0.228600412607193,0.3657606601715088,0.00024373375590691637,0.19955465228214808,True,True,True,True,49593.308560801066,64632.751363075804,2629.9184229899865,64632.751363075804,True,0.885,0.19955465228214808,True,34874.96294378015,0.8914737125551447,True,True,True,True
25.0,70.0,0.845,0.5,0.125,0.8439360849508646,242.54662812003068,118.0,0.8447810779207257,0.22860047221183777,0.36576075553894044,0.00024373377327469026,0.1995547472443841,True,True,True,True,49593.30479115391,64632.746475083375,2629.9184229899865,64632.746475083375,True,0.885,0.1995547472443841,True,34874.96607262684,0.8914737130930678,True,True,True,True
25.0,70.0,0.845,0.75,0.125,0.8439360849508646,242.54662812003068,118.0,0.8447810779411217,0.2286004275083542,0.3657606840133667,0.00024373376067687857,0.1995546760178494,True,True,True,True,49593.307618389226,64632.750141375196,2629.9184229899865,64632.750141375196,True,0.885,0.1995546760178494,True,34874.963725991896,0.891473712689632,True,True,True,True
25.0,70.0,0.845,0.0,0.0625,0.8439360849508646,242.54662812003068,118.0,0.8447811662657324,0.228249654173851,0.3651994466781616,0.00024367207320019624,0.19899473366606707,True,True,True,True,49615.501920833776,64661.59562595133,2629.9184229899865,64661.59562595133,True,0.885,0.19899473366606707,True,34856.536320547624,0.8914705446939668,True,True,True,True
25.0,70.0,0.845,0.25,0.0625,0.8439360849508646,242.54662812003068,118.0,0.8447811662681208,0.228249654173851,0.3651994466781616,0.00024367207172826255,0.19899473370108525,True,True,True,True,49615.501920833776,64661.595623805275,2629.9184229899865,64661.595623805275,True,0.885,0.19899473370108525,True,34856.536320547624,0.8914705446939668,True,True,True,True
