candidate,comparison,stage,topology,noise,layer,mode,description,n_condition,n_reference,SCL_upper_participation,ICL_contact_participation,both_rods,participation_mae,pair_order_probability_mae,SCL_minus_ICL_lag_median_ms,local_width_ms_median,recruitment_span_ms_median,B_minus_A_t10_ms_median,first_10pct_mass_core_share_median,peak_active_components_median,n,union_active_area_mm2_median,peak_active_area_mm2_median,native_spatial_rms_mm_median,peak_largest_component_fraction_median
up3__out_angle_p15,up3__out_reference,shape_range,2511,847101,primary,TB,左核上移3 mm｜左核输出方向 +15°,77,98,-0.05148423005565861,0.01948051948051943,0.0,0.01818181818181816,0.003947078498273637,-0.20453133447699656,0.0,-2.0,-2.8494549782481045,0.0013599720808968319,0.0,-21,-0.5,1.0,-0.016272945573525988,0.0
up3__out_angle_p15,up3__out_reference,shape_range,2511,847101,all_detected,ALL,左核上移3 mm｜左核输出方向 +15°,167,153,-0.12872294626433411,0.03664684890468617,0.0,0.027171791480068624,-0.09844346794769698,-0.21935591944384214,0.0,0.0,3.2174764637711633,-0.006779427395629242,0.0,14,2.0,1.0,0.03848558425167781,0.0
up3__out_angle_p15,up3__out_reference,shape_range,2511,847101,all_detected,TA,左核上移3 mm｜左核输出方向 +15°,52,21,-0.31776556776556775,0.16525141525141518,0.0,-0.024555990070612183,-0.015950315182685193,-38.10549990938853,0.0,6.0,3.35823370590424,-0.01942820403371355,-1.0,31,0.0,3.0,-0.23545552975684902,0.051175245462659946
up3__out_angle_p15,up3__out_reference,shape_range,2511,847101,all_detected,TB,左核上移3 mm｜左核输出方向 +15°,115,132,-0.039822134387351826,0.016582824290334197,0.0,0.015041721563460703,0.007095035213201983,-0.29067279715673067,0.0,-1.0,-2.6841266329502105,-0.0018136090685620249,0.0,-17,0.0,1.0,-0.018815581537522164,0.0
up3__circle__core_mean_rate_scale_1.0,up3__circle,response,2511,847102,primary,ALL,左核上移3 mm｜圆形对照｜核内平均外部输入 × 1.0,6,127,-0.1272965879265091,0.04294917680744459,0.0,0.03185472832587885,0.10435147688365742,-0.9090469725251751,0.0,-10.0,-2.511761089153879,0.036047879358920606,1.0,-121,-5.5,0.5,-0.20022228737801662,-0.09114038059046936
up3__circle__core_mean_rate_scale_1.0,up3__circle,response,2511,847102,primary,TA,左核上移3 mm｜圆形对照｜核内平均外部输入 × 1.0,0,22,,,,,,,,,,,,-22,,,,
up3__circle__core_mean_rate_scale_1.0,up3__circle,response,2511,847102,primary,TB,左核上移3 mm｜圆形对照｜核内平均外部输入 × 1.0,6,105,-0.1238095238095237,0.03376623376623378,0.0,0.022222222222222254,0.04406060341628065,-0.2269595106754423,0.0,-4.0,23.590597401413106,0.03190872554901249,1.0,-99,4.5,0.5,-0.009708694611538782,-0.09114038059046936
up3__circle__core_mean_rate_scale_1.0,up3__circle,response,2511,847102,all_detected,ALL,左核上移3 mm｜圆形对照｜核内平均外部输入 × 1.0,255,169,-0.029202923773059553,0.03641637397293518,0.0,0.019798770675390293,0.08693108605610689,-0.40108684847973564,0.0,-6.0,1.2534528067772044,0.06898072296699648,0.0,86,2.0,1.0,0.040049269225712614,0.0
up3__circle__core_mean_rate_scale_1.0,up3__circle,response,2511,847102,all_detected,TA,左核上移3 mm｜圆形对照｜核内平均外部输入 × 1.0,6,23,-0.6847826086956521,0.04940711462450609,0.0,0.05151736323255007,0.021843731519317622,-119.46666483643412,0.0,-71.0,-3.006152286419365,0.06742603822769537,0.0,-17,-52.5,13.5,-0.7608792750549149,-0.0920510122059075
up3__circle__core_mean_rate_scale_1.0,up3__circle,response,2511,847102,all_detected,TB,左核上移3 mm｜圆形对照｜核内平均外部输入 × 1.0,249,146,-0.017370853276118092,0.028685101551911174,0.0,0.02740682695246821,0.04775471604089199,-0.16869278589092573,0.0,-6.0,2.452081741246957,0.06565839944541937,0.0,103,3.0,0.0,0.07305842583254485,0.0
endpoint__out_reference,endpoint__circle,shape_range,2511,847102,primary,ALL,端点原位｜离核重采样对照,134,126,-0.06118218431651268,-0.006181215136438989,-0.015754560530679917,0.00618384341030595,-0.03616270481342626,0.03182533448853064,0.0,2.0,26.165529601981234,-0.006097431415552898,0.0,8,5.5,-0.5,0.15414300771406353,-0.03302364646592382
endpoint__out_reference,endpoint__circle,shape_range,2511,847102,primary,TA,端点原位｜离核重采样对照,60,48,-0.039583333333333304,-0.0049242424242422755,0.01666666666666672,0.005833333333333357,0.0004770823292719051,-0.4316095231633881,0.0,0.0,-0.8458923830544336,-0.007965391099610988,0.0,12,-1.5,0.0,-0.09217792855944928,0.008176616683284399
endpoint__out_reference,endpoint__circle,shape_range,2511,847102,primary,TB,端点原位｜离核重采样对照,74,78,-0.043312543312543195,-0.006583506583506482,-0.01489951489951491,-0.016377916377916385,-0.013937766784585026,0.19697943589835631,0.0,2.0,0.3230046225435217,-0.0036713944707225943,0.0,-4,0.5,-1.0,0.011557077018607309,0.0
endpoint__out_reference,endpoint__circle,shape_range,2511,847102,all_detected,ALL,端点原位｜离核重采样对照,182,182,-0.04670329670329676,-0.0009990009990009652,-0.01098901098901095,0.00396052775415448,-0.007494209836876875,0.016805348634079564,0.0,0.0,17.23449890860411,-0.00597293144765304,0.5,0,0.0,0.0,0.08976830822377124,-0.0019016968987712879
endpoint__out_reference,endpoint__circle,shape_range,2511,847102,all_detected,TA,端点原位｜离核重采样对照,68,63,-0.056372549019607754,4.244121891161523e-05,0.0028011204481792618,0.010146549061452598,0.03297595525926794,-0.4316095231633881,0.0,0.0,-0.9957817242466263,-0.0056398097967650385,0.0,5,1.0,-0.5,-0.09564415105356083,0.007611530053543647
endpoint__out_reference,endpoint__circle,shape_range,2511,847102,all_detected,TB,端点原位｜离核重采样对照,114,119,-0.02779006339377854,-0.0012330290968062263,-0.0095090667846085,-0.008314904909332121,-0.006177988690861502,-0.005058605947851902,0.0,0.0,0.8187070657968434,0.0013052578890418581,0.0,-5,1.0,0.0,0.019796709912128563,0.0
up3__ellipse4,up3__circle,confirmation,2611,847202,primary,ALL,左核上移3 mm｜沿端点轴拉长 4:1,110,118,-0.007935285053929153,0.024443199327636833,0.016949152542372836,-0.006832050865383327,0.034750428335077244,-0.24205348882605904,0.0,3.0,-4.974724416463687,-0.015063871685731728,0.0,-8,47.0,3.5,0.20115552030338968,0.0
up3__ellipse4,up3__circle,confirmation,2611,847202,primary,TA,左核上移3 mm｜沿端点轴拉长 4:1,15,17,-0.1823529411764706,0.002495543672014211,0.11764705882352944,-0.006998056343692077,0.06478303500581756,-105.67115020116762,0.0,0.0,3.2117149017685733,-0.059908824319169,0.0,-2,2.0,5.0,-0.13564898720635643,-0.011067532259422141
up3__ellipse4,up3__circle,confirmation,2611,847202,primary,TB,左核上移3 mm｜沿端点轴拉长 4:1,95,101,0.01886399166232411,0.027324837746932507,0.0,0.030182386659718674,0.03342971158409713,0.003625111323344754,0.0,2.0,-3.342384476609368,-0.01236014287369204,0.0,-6,5.0,3.0,0.09650075917288081,0.0
up3__ellipse4,up3__circle,confirmation,2611,847202,all_detected,ALL,左核上移3 mm｜沿端点轴拉长 4:1,166,174,-0.004535382910954233,0.018519217937580934,0.011494252873563204,0.004081973858491933,0.01793743044327356,-0.07739785173453129,0.0,0.0,-2.9562412280711214,-0.013296058482390405,0.0,-8,2.5,1.0,0.010911054410093435,0.0
up3__ellipse4,up3__circle,confirmation,2611,847202,all_detected,TA,左核上移3 mm｜沿端点轴拉长 4:1,16,17,-0.16360294117647056,0.00401069518716568,0.11764705882352944,-0.015331389677025409,0.038039831119756506,-106.33529840298434,0.0,0.0,3.9350514175785065,-0.06193867263112901,0.0,-1,1.5,4.5,-0.14218719761800536,-0.0105591785008875
up3__ellipse4,up3__circle,confirmation,2611,847202,all_detected,TB,左核上移3 mm｜沿端点轴拉长 4:1,150,157,0.012292993630573235,0.01995367689635208,0.0,0.021653220099079967,0.0194487711384409,0.14478329364646925,0.0,0.0,-2.5896968464794554,-0.010667208465810332,0.0,-7,2.0,0.0,0.020609548038692083,0.0
up3__circle__EI_same_core_scale_0.75,up3__circle,response,2511,847101,primary,ALL,左核上移3 mm｜圆形对照｜同核 E→I 权重 × 0.75,169,127,-0.422191678702884,0.03686259228354927,0.0,0.050109057277233277,-0.21435632197162413,-51.11296723313717,0.0,-44.0,50.89567922033166,0.20492544447051314,1.0,42,63.0,23.0,0.35892011916787236,-0.05494505494505497
up3__circle__EI_same_core_scale_0.75,up3__circle,response,2511,847101,primary,TA,左核上移3 mm｜圆形对照｜同核 E→I 权重 × 0.75,82,22,-0.6513303769401331,0.05150171336424114,0.0,0.03293063283151565,-0.03180818751568815,-110.95961559137686,0.0,-72.0,-8.288243381364282,0.21150964184674614,1.0,60,-17.0,18.0,-0.3068836145439189,-0.05352280889304617
up3__circle__EI_same_core_scale_0.75,up3__circle,response,2511,847101,primary,TB,左核上移3 mm｜圆形对照｜同核 E→I 权重 × 0.75,87,105,-0.19376026272577995,0.03463203463203468,0.0,0.015965762117319204,0.013823210395010943,-2.1308039753712364,0.0,-16.0,-1.2086436269019032,0.20096618767275687,1.0,-18,88.0,21.0,0.7120557521190003,-0.05837995621503289
up3__circle__EI_same_core_scale_0.75,up3__circle,response,2511,847101,all_detected,ALL,左核上移3 mm｜圆形对照｜同核 E→I 权重 × 0.75,179,156,-0.427607076350093,0.02987003685327716,0.0,0.04983008943199174,-0.24850449871040425,-50.535225689118306,0.0,-36.0,86.03992894632393,0.20138635275467343,1.0,23,76.0,23.0,0.5501828552802728,-0.05526255445998629
up3__circle__EI_same_core_scale_0.75,up3__circle,response,2511,847101,all_detected,TA,左核上移3 mm｜圆形对照｜同核 E→I 权重 × 0.75,87,22,-0.6502089864158831,0.05162914410563313,0.0,0.03287456330530311,-0.031468444665926965,-110.9346318924745,0.0,-72.0,-8.259287642780237,0.21185546024699686,1.0,65,-17.0,18.0,-0.3054444530573033,-0.05382830626450119
up3__circle__EI_same_core_scale_0.75,up3__circle,response,2511,847101,all_detected,TB,左核上移3 mm｜圆形对照｜同核 E→I 权重 × 0.75,92,134,-0.1963822193380922,0.027137042062415184,0.0,0.010390330217064647,-0.0058850485212328385,-1.6357691594848802,0.0,-14.0,6.284528931917521,0.19870723039474286,1.0,-42,89.0,21.0,0.7522502008711269,-0.058656120931644073
up3__ellipse4__core_ou_correlation_1.0,up3__ellipse4,response,2511,847101,primary,ALL,左核上移3 mm｜沿端点轴拉长 4:1｜两核 OU 输入相关系数 1.0,101,111,0.052314690928552454,0.014425766901014492,0.0,0.009831102455691187,0.0837403839900489,-0.2648469768028008,0.0,-4.0,-1.4012791040422599,0.00017747985645047426,0.0,-10,-2.0,0.0,-0.05682832704809471,0.0
up3__ellipse4__core_ou_correlation_1.0,up3__ellipse4,response,2511,847101,primary,TA,左核上移3 mm｜沿端点轴拉长 4:1｜两核 OU 输入相关系数 1.0,2,16,0.46875,0.017045454545454586,0.0,-0.019549943030763406,0.016378237607952983,31.77703577716784,0.0,19.0,15.864679005511789,0.0029213534702315844,-0.5,-14,9.0,-6.5,0.27687614360314505,-0.035489234506514644
up3__ellipse4__core_ou_correlation_1.0,up3__ellipse4,response,2511,847101,primary,TB,左核上移3 mm｜沿端点轴拉长 4:1｜两核 OU 输入相关系数 1.0,99,95,-0.007549175970228639,0.015852302933642592,0.0,0.011944001417685673,0.030934224838859048,-0.2618401684485434,0.0,-4.0,0.13772065266493883,-0.001714671358793038,0.0,4,-1.0,0.0,-0.031581562659003914,0.0
up3__ellipse4__core_ou_correlation_1.0,up3__ellipse4,response,2511,847101,all_detected,ALL,左核上移3 mm｜沿端点轴拉长 4:1｜两核 OU 输入相关系数 1.0,147,152,0.04448621553884702,0.009142173615857674,0.0,0.010157519494233824,0.062046903390305164,-0.1885699761505748,0.0,-2.0,-1.1853125490406455,0.0003728840118291943,0.0,-5,-1.0,1.0,-0.03800957725773202,0.0
up3__ellipse4__core_ou_correlation_1.0,up3__ellipse4,response,2511,847101,all_detected,TA,左核上移3 mm｜沿端点轴拉长 4:1｜两核 OU 输入相关系数 1.0,2,16,0.46875,0.017045454545454586,0.0,-0.019549943030763406,0.016378237607952983,31.77703577716784,0.0,19.0,15.864679005511789,0.0029213534702315844,-0.5,-14,9.0,-6.5,0.27687614360314505,-0.035489234506514644
up3__ellipse4__core_ou_correlation_1.0,up3__ellipse4,response,2511,847101,all_detected,TB,左核上移3 mm｜沿端点轴拉长 4:1｜两核 OU 输入相关系数 1.0,145,136,-0.0004817444219066269,0.009561128526646034,0.0,0.00865787694388101,0.022491008874643503,-0.16182302422294015,0.0,-2.0,-0.28064558938422124,-0.0015741089979269124,0.0,9,-1.0,1.0,-0.02470930793050563,0.0
up3__ellipse4__EE_same_core_scale_0.75,up3__ellipse4,response,2511,847102,primary,ALL,左核上移3 mm｜沿端点轴拉长 4:1｜同核 E→E 权重 × 0.75,38,112,0.014567669172932174,-0.02524777853725224,0.0,0.015784180988637486,-0.1725435949477222,10.302248117871386,0.0,39.0,-11.169326716088108,-0.0081265357872507,0.0,-74,77.5,-4.5,0.444344878983161,0.0
up3__ellipse4__EE_same_core_scale_0.75,up3__ellipse4,response,2511,847102,primary,TA,左核上移3 mm｜沿端点轴拉长 4:1｜同核 E→E 权重 × 0.75,13,20,0.12307692307692308,-0.016783216783216925,0.0,-0.007863118018833937,-0.09399808284119815,10.556478691774828,0.0,23.0,27.832671012729406,-0.003290063328009095,-1.0,-7,-4.0,-15.5,-0.32530139599605334,0.053573110839021165
up3__ellipse4__EE_same_core_scale_0.75,up3__ellipse4,response,2511,847102,primary,TB,左核上移3 mm｜沿端点轴拉长 4:1｜同核 E→E 权重 × 0.75,25,92,-0.005652173913043512,-0.02881422924901178,0.0,-0.002353991815598644,-0.043132104165343854,8.70645243500985,0.0,38.0,-36.4005403717365,-0.01196529027226867,0.0,-67,11.0,-3.0,0.3388417516893476,0.0
up3__ellipse4__EE_same_core_scale_0.75,up3__ellipse4,response,2511,847102,all_detected,ALL,左核上移3 mm｜沿端点轴拉长 4:1｜同核 E→E 权重 × 0.75,41,159,-0.004371836171191967,-0.030693497329484565,0.0,0.013654883592670197,-0.18285025746271355,8.900704822744956,0.0,38.0,-11.027587719295298,-0.014793047796654149,0.0,-118,77.0,-3.0,0.3995730755962832,0.0
up3__ellipse4__EE_same_core_scale_0.75,up3__ellipse4,response,2511,847102,all_detected,TA,左核上移3 mm｜沿端点轴拉长 4:1｜同核 E→E 权重 × 0.75,13,20,0.12307692307692308,-0.016783216783216925,0.0,-0.007863118018833937,-0.09399808284119815,10.556478691774828,0.0,23.0,27.832671012729406,-0.003290063328009095,-1.0,-7,-4.0,-15.5,-0.32530139599605334,0.053573110839021165
up3__ellipse4__EE_same_core_scale_0.75,up3__ellipse4,response,2511,847102,all_detected,TB,左核上移3 mm｜沿端点轴拉长 4:1｜同核 E→E 权重 × 0.75,28,139,-0.01760020554984587,-0.034990189666448734,0.0,-0.008011200210373465,-0.041139875327242226,4.497272817491876,0.0,38.0,-36.8674212454207,-0.01778373020590572,0.0,-111,10.0,-2.0,0.33303421518005205,0.0
up3__out_perp20,up3__out_reference,confirmation,2612,847202,primary,ALL,左核上移3 mm｜左核输出横向范围 ×2,126,137,-0.045243888309581815,0.04921477549214792,-0.06349206349206349,-0.0006870612085325689,0.06789874615406882,0.6972769018643703,0.0,2.0,-15.603109066151092,0.024633496165850727,0.0,-11,-6.0,-5.0,-0.08333538272054941,0.0
up3__out_perp20,up3__out_reference,confirmation,2612,847202,primary,TA,左核上移3 mm｜左核输出横向范围 ×2,16,26,-0.48076923076923084,0.07604895104895104,-0.5,-0.011020528401842533,0.023572735662794275,-21.025633283343268,2.0,8.0,-8.524159842818335,0.018226761787625903,0.0,-10,-98.0,-26.0,-0.5290829394373393,0.0
up3__out_perp20,up3__out_reference,confirmation,2612,847202,primary,TB,左核上移3 mm｜左核输出横向范围 ×2,110,111,0.018018018018018056,0.03519469883106241,0.0,0.032416052416052415,0.03877666142614,0.2995972753742535,0.0,2.0,-1.263294834799126,0.009456541794776036,0.0,-1,-3.0,-4.0,-0.013790064617992037,0.0
up3__out_perp20,up3__out_reference,confirmation,2612,847202,all_detected,ALL,左核上移3 mm｜左核输出横向范围 ×2,173,180,-0.04413937058445738,0.05284054417002415,-0.06358381502890176,-0.002286207896916026,0.07840357193217662,0.7736190984114728,0.0,2.0,-12.10148171414312,0.023674617411810484,0.0,-7,-7.5,-5.0,-0.08221138862597943,0.0
up3__out_perp20,up3__out_reference,confirmation,2612,847202,all_detected,TA,左核上移3 mm｜左核输出横向范围 ×2,21,36,-0.509920634920635,0.07287157287157298,-0.5238095238095238,-0.009454883780747741,0.03189481287092269,-38.87341191053747,2.0,8.0,4.003437836670855,0.017265415900750238,0.0,-15,-68.5,-25.0,-0.8819644819758219,0.0
up3__out_perp20,up3__out_reference,confirmation,2612,847202,all_detected,TB,左核上移3 mm｜左核输出横向范围 ×2,152,144,0.02083333333333326,0.034821903242955865,0.0,0.03294346978557505,0.04513989713553801,0.36343394442883437,0.0,2.0,-0.9035143278033502,0.01064077985784101,0.0,8,-2.5,-5.0,-0.027466406492635542,0.0
up3__circle__core_ou_correlation_1.0,up3__circle,response,2511,847101,primary,ALL,左核上移3 mm｜圆形对照｜两核 OU 输入相关系数 1.0,103,127,0.022054888769971748,0.020286188851283304,-0.009708737864077666,0.00752689927489783,0.11838793540128739,-0.9320984826335916,0.0,-8.0,-29.993602693597495,0.013915457678885149,0.0,-24,-14.0,0.0,-0.2357757612277771,0.0
up3__circle__core_ou_correlation_1.0,up3__circle,response,2511,847101,primary,TA,左核上移3 mm｜圆形对照｜两核 OU 输入相关系数 1.0,5,22,0.06818181818181812,-0.01900826446281001,0.0,0.026060606060606034,0.14748690938429587,15.839256546902106,0.0,26.0,31.46638483995821,-0.03669318619660107,0.0,-17,0.0,-16.0,-0.007888333542510395,0.0
up3__circle__core_ou_correlation_1.0,up3__circle,response,2511,847101,primary,TB,左核上移3 mm｜圆形对照｜两核 OU 输入相关系数 1.0,98,105,0.017006802721088454,0.019789734075448373,-0.010204081632653073,0.013786848072562391,0.056846611161315785,-0.5335862790816464,0.0,-4.0,-0.43340372670536453,0.010658735287452079,0.0,-7,-1.0,0.0,-0.061859706628770716,0.0
up3__circle__core_ou_correlation_1.0,up3__circle,response,2511,847101,all_detected,ALL,左核上移3 mm｜圆形对照｜两核 OU 输入相关系数 1.0,150,156,0.011666666666666714,0.01755244755244767,-0.00666666666666671,0.011931623931623891,0.09864178159439618,-0.32485661504688323,0.0,-2.0,-5.175310179628468,0.010078928474826776,0.0,-6,-1.0,0.0,-0.07636662995823507,0.0
up3__circle__core_ou_correlation_1.0,up3__circle,response,2511,847101,all_detected,TA,左核上移3 mm｜圆形对照｜两核 OU 输入相关系数 1.0,5,22,0.06818181818181812,-0.01900826446281001,0.0,0.026060606060606034,0.14748690938429587,15.839256546902106,0.0,26.0,31.46638483995821,-0.03669318619660107,0.0,-17,0.0,-16.0,-0.007888333542510395,0.0
up3__circle__core_ou_correlation_1.0,up3__circle,response,2511,847101,all_detected,TB,左核上移3 mm｜圆形对照｜两核 OU 输入相关系数 1.0,145,134,0.0062789500772002516,0.01585177560473494,-0.006896551724137945,0.011202607651398244,0.04539163334390611,-0.2634037200941748,0.0,-2.0,0.10575159884319874,0.008060593659777363,0.0,11,-1.0,0.0,-0.04516914055481447,0.0
up3__ellipse4__depth_A_scale_1.25,up3__ellipse4,response,2511,847102,primary,ALL,左核上移3 mm｜沿端点轴拉长 4:1｜A核降阈值幅度 × 1.25,127,112,-0.08106017997750292,-0.014642345843133175,-0.015748031496062964,-0.010777456877070934,-0.11300346532112965,0.4062002957552977,0.0,2.0,55.19666411830076,-0.0031999697804179356,1.0,15,43.0,0.0,0.32470397861807854,-0.03385416666666663
up3__ellipse4__depth_A_scale_1.25,up3__ellipse4,response,2511,847102,primary,TA,左核上移3 mm｜沿端点轴拉长 4:1｜A核降阈值幅度 × 1.25,43,20,-0.009302325581395432,-0.0050739957716703366,0.0,-0.005090193930936182,-0.006160400724730675,0.08269270398523076,0.0,1.0,-1.013018136829487,-0.004362787415989784,0.0,23,1.0,-0.5,0.04481696525907353,-0.022870830270831588
up3__ellipse4__depth_A_scale_1.25,up3__ellipse4,response,2511,847102,primary,TB,左核上移3 mm｜沿端点轴拉长 4:1｜A核降阈值幅度 × 1.25,84,92,-0.08255693581780532,-0.01872764916243186,-0.023809523809523836,-0.03492241640976132,-0.04404093279125043,0.20785671663543326,0.0,0.0,5.9891588397485975,0.008809432937298842,0.0,-8,1.0,0.0,0.004761853083785184,0.0
up3__ellipse4__depth_A_scale_1.25,up3__ellipse4,response,2511,847102,all_detected,ALL,左核上移3 mm｜沿端点轴拉长 4:1｜A核降阈值幅度 × 1.25,178,159,-0.11474454102183596,-0.019208408014852796,-0.011235955056179803,-0.019579082850419594,-0.10676491951650846,0.29633616834871646,0.0,0.0,23.809949403289465,-0.005659192660578738,0.0,19,2.0,0.0,0.11163680619359084,0.0
up3__ellipse4__depth_A_scale_1.25,up3__ellipse4,response,2511,847102,all_detected,TA,左核上移3 mm｜沿端点轴拉长 4:1｜A核降阈值幅度 × 1.25,52,20,-0.08846153846153848,-0.023776223776224015,0.0,0.010957472708327226,-0.002217338973317995,-0.2875045129458158,0.0,-1.0,-0.9201771766711317,-0.001554926490073348,0.0,32,0.0,-0.5,-0.0014159786604377445,-0.017964772489563074
up3__ellipse4__depth_A_scale_1.25,up3__ellipse4,response,2511,847102,all_detected,TB,左核上移3 mm｜沿端点轴拉长 4:1｜A核降阈值幅度 × 1.25,126,139,-0.08704464999429029,-0.015509670185929414,-0.015873015873015928,-0.03515105337596475,-0.03413772112671687,0.17747584826884122,0.0,2.0,2.6428583685546982,0.006307652868343797,0.0,-13,0.0,0.0,-0.004392668519257903,0.0
up3__out_parallel15,up3__out_reference,shape_range,2511,847102,primary,ALL,左核上移3 mm｜左核输出纵向范围 ×1.5,132,116,0.07758620689655171,-0.005747126436781547,0.0,0.02983823901724586,-0.09007745016946672,0.46300391694694554,0.0,4.0,44.34330065359154,-0.01414865828735877,0.0,16,52.5,0.0,0.44038930911550533,0.0
up3__out_parallel15,up3__out_reference,shape_range,2511,847102,primary,TA,左核上移3 mm｜左核输出纵向范围 ×1.5,31,20,0.1499999999999999,-0.04765395894428148,0.0,0.0489829255642813,-0.09848749454780542,2.359854447578982,0.0,-4.0,4.083870495491283,-0.014154822443287488,-1.0,11,-37.5,-13.5,-0.23302541001455346,0.15067769220004745
up3__out_parallel15,up3__out_reference,shape_range,2511,847102,primary,TB,左核上移3 mm｜左核输出纵向范围 ×1.5,101,96,0.0625,0.012910666066606735,0.0,0.01443356409827204,-0.05271533777375975,0.045884059351010364,0.0,4.0,21.763673835124564,-0.004705447997627746,0.0,5,4.0,1.0,0.1723141356859781,0.0
up3__out_parallel15,up3__out_reference,shape_range,2511,847102,all_detected,ALL,左核上移3 mm｜左核输出纵向范围 ×1.5,172,157,0.06369426751592355,-0.0034607667550934362,0.0,0.01744500680453967,-0.06493208351782254,0.04253782011619478,0.0,0.0,18.575757845833323,-0.01022715632801495,0.0,15,3.0,-1.0,0.09599900232521641,0.0
up3__out_parallel15,up3__out_reference,shape_range,2511,847102,all_detected,TA,左核上移3 mm｜左核输出纵向范围 ×1.5,31,21,0.19047619047619047,-0.040078201368523914,0.0,0.043903560484916226,-0.09712695033011831,2.7799530743723153,0.0,-4.0,4.232047687517479,-0.015287678803041702,-1.0,10,-37.0,-12.0,-0.16981225173903702,0.1536523929471033
up3__out_parallel15,up3__out_reference,shape_range,2511,847102,all_detected,TB,左核上移3 mm｜左核输出纵向范围 ×1.5,141,136,0.044117647058823595,0.009566882845981617,0.0,0.010854309328329231,-0.039859616364416595,0.02492449051260337,0.0,0.0,-0.12779357096587773,-0.003803351436818342,0.0,5,0.0,-1.0,0.029297874376062794,0.0
endpoint__ellipse4,endpoint__circle,confirmation,2611,847202,primary,ALL,端点原位｜沿端点轴拉长 4:1,118,88,0.035824345146379,0.06741140215716479,-0.016949152542372836,-0.018097094501507982,0.04718386364453103,1.269427083852861,0.0,2.0,-37.89514740110462,-0.02403217437872221,-1.0,30,-17.5,-5.5,-0.021029408873648237,0.07892962799293157
endpoint__ellipse4,endpoint__circle,confirmation,2611,847202,primary,TA,端点原位｜沿端点轴拉长 4:1,25,21,0.03809523809523818,0.15567099567099563,-0.07999999999999996,-0.09374727361510507,0.11018186268552677,7.346697774122731,0.0,6.0,-5.1456898434644245,-0.03401355163235007,0.0,4,23.0,-2.0,0.09902224162994067,-0.047068089757603015
endpoint__ellipse4,endpoint__circle,confirmation,2611,847202,primary,TB,端点原位｜沿端点轴拉长 4:1,93,67,0.02864708714492059,0.03678090485986496,0.0,0.023526963199516943,0.034783716621314076,0.31349724409847113,0.0,2.0,-7.292193950627279,-0.020204168152360452,-1.0,26,-23.0,-2.0,-0.0909247278977725,0.0767941915666015
endpoint__ellipse4,endpoint__circle,confirmation,2611,847202,all_detected,ALL,端点原位｜沿端点轴拉长 4:1,176,202,0.014317056705670628,0.02328471483512007,-0.011363636363636354,-0.0066429199824382945,0.23456631138083356,5.156190338434044,0.0,0.0,-91.52194364866773,-0.004582863761465383,0.0,-26,-25.5,2.0,-0.1032134785911456,0.0
endpoint__ellipse4,endpoint__circle,confirmation,2611,847202,all_detected,TA,端点原位｜沿端点轴拉长 4:1,29,86,-0.11387329591018447,-0.034409856382590975,-0.06896551724137934,0.03583300110161841,0.18327487684801194,26.419155816831335,0.0,-78.0,-27.663038695129217,0.050485104041538956,1.0,-57,-27.0,36.0,-0.6220176567485902,-0.24077669902912624
endpoint__ellipse4,endpoint__circle,confirmation,2611,847202,all_detected,TB,端点原位｜沿端点轴拉长 4:1,147,116,0.019968332160450353,0.017747851491694,0.0,0.013320040659942162,0.02261021442285155,0.2176898367333706,0.0,2.0,-4.047532817905449,-0.012556626367781903,0.0,31,-3.0,0.0,-0.03664383053408571,0.0
up3__radius25_dose_matched,up3__circle,confirmation,2612,847202,primary,ALL,左核上移3 mm｜半径 2.5 mm＋降阈值总量匹配,136,143,0.013986013986013957,0.02105848696757784,0.006993006993006978,0.02523310023310027,0.15560381023091296,0.7903295038331635,0.0,2.0,-3.217568221316469,0.030090662937509005,0.0,-7,-3.5,-5.0,-0.07033056114295633,0.0
up3__radius25_dose_matched,up3__circle,confirmation,2612,847202,primary,TA,左核上移3 mm｜半径 2.5 mm＋降阈值总量匹配,2,29,0.0,-0.16927899686520376,0.0,0.1025750094948728,0.0345276064661478,-47.281358466261736,0.5,33.0,49.16767220031761,0.016167926162714515,-1.0,-27,-43.0,-19.0,-0.18724937932301522,0.1775
up3__radius25_dose_matched,up3__circle,confirmation,2612,847202,primary,TB,左核上移3 mm｜半径 2.5 mm＋降阈值总量匹配,134,114,0.01754385964912286,0.006891380418481696,0.00877192982456143,0.013825608798114702,0.04322512714227489,0.37328675033086256,0.0,0.0,-0.28563328222935525,0.006648318854099583,0.0,20,-0.5,-3.0,0.0047204941774241505,0.0
up3__radius25_dose_matched,up3__circle,confirmation,2612,847202,all_detected,ALL,左核上移3 mm｜半径 2.5 mm＋降阈值总量匹配,170,178,0.011235955056179803,0.02921348314606742,0.005617977528089901,0.0315355805243446,0.15431661074284986,0.9483753788235845,0.0,2.0,-2.33501638459893,0.03184347534423798,0.0,-8,-5.0,-5.5,-0.056997483171500996,0.0
up3__radius25_dose_matched,up3__circle,confirmation,2612,847202,all_detected,TA,左核上移3 mm｜半径 2.5 mm＋降阈值总量匹配,2,38,0.0,-0.14593301435406691,0.0,0.09931823481986396,0.02936178541568088,-48.79691835104677,0.5,35.0,55.397726476444404,0.013996643945254433,-1.0,-36,-41.0,-19.0,-0.1784036026280731,0.19850971087252267
