figure,source,candidate,topology,noise,mode,metric,x,value,support_n
circle_EE_EI_scl,followup,follow_circle_out1.125_EI0.875,2511,847102,TB,pair_0,1.125,0.12,75
circle_EE_EI_scl,followup,follow_circle_out1.25_EI0.875,2511,847102,TB,pair_0,1.25,0.3695652173913043,92
circle_EE_EI_scl,followup,up3__circle__EI_same_core_scale_0.75,2511,847101,TB,pair_0,1.0,0.0,58
circle_EE_EI_scl,followup,follow_circle_out1.125_EI0.75,2511,847101,TB,pair_0,1.125,0.2784810126582278,79
circle_EE_EI_scl,followup,follow_circle_out1.25_EI0.75,2511,847101,TB,pair_0,1.25,0.275,80
circle_EE_EI_scl,followup,up3__circle__EI_same_core_scale_0.75,2511,847102,TB,pair_0,1.0,0.0,56
circle_EE_EI_scl,followup,follow_circle_out1.125_EI0.75,2511,847102,TB,pair_0,1.125,0.4166666666666667,96
circle_EE_EI_scl,followup,follow_circle_out1.25_EI0.75,2511,847102,TB,pair_0,1.25,0.431578947368421,95
circle_EE_EI_scl,followup,up3__circle,2511,847101,TB,pair_1,1.0,0.0135135135135135,74
circle_EE_EI_scl,followup,follow_circle_out1.125_EI1,2511,847101,TB,pair_1,1.125,0.0461538461538461,65
circle_EE_EI_scl,followup,up3__circle__EE_core_to_out_scale_1.25,2511,847101,TB,pair_1,1.25,0.0333333333333333,60
circle_EE_EI_scl,followup,up3__circle,2511,847102,TB,pair_1,1.0,0.0263157894736842,76
circle_EE_EI_scl,followup,follow_circle_out1.125_EI1,2511,847102,TB,pair_1,1.125,0.0655737704918032,61
circle_EE_EI_scl,followup,up3__circle__EE_core_to_out_scale_1.25,2511,847102,TB,pair_1,1.25,0.0338983050847457,59
circle_EE_EI_scl,followup,follow_circle_out1_EI0.875,2511,847101,TB,pair_1,1.0,0.0,67
circle_EE_EI_scl,followup,follow_circle_out1.125_EI0.875,2511,847101,TB,pair_1,1.125,0.2439024390243902,82
circle_EE_EI_scl,followup,follow_circle_out1.25_EI0.875,2511,847101,TB,pair_1,1.25,0.2771084337349397,83
circle_EE_EI_scl,followup,follow_circle_out1_EI0.875,2511,847102,TB,pair_1,1.0,0.0,66
circle_EE_EI_scl,followup,follow_circle_out1.125_EI0.875,2511,847102,TB,pair_1,1.125,0.2409638554216867,83
circle_EE_EI_scl,followup,follow_circle_out1.25_EI0.875,2511,847102,TB,pair_1,1.25,0.391304347826087,92
circle_EE_EI_scl,followup,up3__circle__EI_same_core_scale_0.75,2511,847101,TB,pair_1,1.0,0.2027027027027027,74
circle_EE_EI_scl,followup,follow_circle_out1.125_EI0.75,2511,847101,TB,pair_1,1.125,0.2531645569620253,79
circle_EE_EI_scl,followup,follow_circle_out1.25_EI0.75,2511,847101,TB,pair_1,1.25,0.2625,80
circle_EE_EI_scl,followup,up3__circle__EI_same_core_scale_0.75,2511,847102,TB,pair_1,1.0,0.2784810126582278,79
circle_EE_EI_scl,followup,follow_circle_out1.125_EI0.75,2511,847102,TB,pair_1,1.125,0.3958333333333333,96
circle_EE_EI_scl,followup,follow_circle_out1.25_EI0.75,2511,847102,TB,pair_1,1.25,0.4,95
circle_EE_EI_scl,followup,up3__circle,2511,847101,TB,pair_2,1.0,0.0166666666666666,60
circle_EE_EI_scl,followup,follow_circle_out1.125_EI1,2511,847101,TB,pair_2,1.125,0.046875,64
circle_EE_EI_scl,followup,up3__circle__EE_core_to_out_scale_1.25,2511,847101,TB,pair_2,1.25,0.0491803278688524,61
circle_EE_EI_scl,followup,up3__circle,2511,847102,TB,pair_2,1.0,0.0149253731343283,67
circle_EE_EI_scl,followup,follow_circle_out1.125_EI1,2511,847102,TB,pair_2,1.125,0.0327868852459016,61
circle_EE_EI_scl,followup,up3__circle__EE_core_to_out_scale_1.25,2511,847102,TB,pair_2,1.25,0.1044776119402985,67
circle_EE_EI_scl,followup,follow_circle_out1_EI0.875,2511,847101,TB,pair_2,1.0,0.081081081081081,74
circle_EE_EI_scl,followup,follow_circle_out1.125_EI0.875,2511,847101,TB,pair_2,1.125,0.2470588235294117,85
circle_EE_EI_scl,followup,follow_circle_out1.25_EI0.875,2511,847101,TB,pair_2,1.25,0.2650602409638554,83
circle_EE_EI_scl,followup,follow_circle_out1_EI0.875,2511,847102,TB,pair_2,1.0,0.1081081081081081,74
circle_EE_EI_scl,followup,follow_circle_out1.125_EI0.875,2511,847102,TB,pair_2,1.125,0.2872340425531915,94
circle_EE_EI_scl,followup,follow_circle_out1.25_EI0.875,2511,847102,TB,pair_2,1.25,0.3763440860215054,93
circle_EE_EI_scl,followup,up3__circle__EI_same_core_scale_0.75,2511,847101,TB,pair_2,1.0,0.2988505747126437,87
circle_EE_EI_scl,followup,follow_circle_out1.125_EI0.75,2511,847101,TB,pair_2,1.125,0.2151898734177215,79
circle_EE_EI_scl,followup,follow_circle_out1.25_EI0.75,2511,847101,TB,pair_2,1.25,0.2,80
circle_EE_EI_scl,followup,up3__circle__EI_same_core_scale_0.75,2511,847102,TB,pair_2,1.0,0.3578947368421052,95
circle_EE_EI_scl,followup,follow_circle_out1.125_EI0.75,2511,847102,TB,pair_2,1.125,0.34375,96
circle_EE_EI_scl,followup,follow_circle_out1.25_EI0.75,2511,847102,TB,pair_2,1.25,0.3368421052631579,95
circle_EE_EI_scl,followup,up3__circle,2511,847101,TA,pair_0,1.0,0.25,20
circle_EE_EI_scl,followup,follow_circle_out1.125_EI1,2511,847101,TA,pair_0,1.125,0.28125,32
circle_EE_EI_scl,followup,up3__circle__EE_core_to_out_scale_1.25,2511,847101,TA,pair_0,1.25,0.8,15
circle_EE_EI_scl,followup,up3__circle,2511,847102,TA,pair_0,1.0,0.0952380952380952,21
circle_EE_EI_scl,followup,follow_circle_out1.125_EI1,2511,847102,TA,pair_0,1.125,0.1724137931034483,29
circle_EE_EI_scl,followup,up3__circle__EE_core_to_out_scale_1.25,2511,847102,TA,pair_0,1.25,0.6,10
circle_EE_EI_scl,followup,follow_circle_out1.125_EI0.875,2511,847101,TA,pair_0,1.125,0.7878787878787878,33
circle_EE_EI_scl,followup,follow_circle_out1.25_EI0.875,2511,847101,TA,pair_0,1.25,0.9285714285714286,84
circle_EE_EI_scl,followup,follow_circle_out1_EI0.875,2511,847102,TA,pair_0,1.0,0.0,2
circle_EE_EI_scl,followup,follow_circle_out1.125_EI0.875,2511,847102,TA,pair_0,1.125,1.0,24
circle_EE_EI_scl,followup,follow_circle_out1.25_EI0.875,2511,847102,TA,pair_0,1.25,0.90625,64
circle_EE_EI_scl,followup,up3__circle__EI_same_core_scale_0.75,2511,847101,TA,pair_0,1.0,1.0,1
circle_EE_EI_scl,followup,follow_circle_out1.125_EI0.75,2511,847101,TA,pair_0,1.125,0.9888888888888888,90
circle_EE_EI_scl,followup,follow_circle_out1.25_EI0.75,2511,847101,TA,pair_0,1.25,1.0,89
circle_EE_EI_scl,followup,follow_circle_out1.125_EI0.75,2511,847102,TA,pair_0,1.125,0.9863013698630136,73
circle_EE_EI_scl,followup,follow_circle_out1.25_EI0.75,2511,847102,TA,pair_0,1.25,1.0,74
circle_EE_EI_scl,followup,up3__circle,2511,847101,TA,pair_1,1.0,0.4545454545454545,11
circle_EE_EI_scl,followup,follow_circle_out1.125_EI1,2511,847101,TA,pair_1,1.125,1.0,9
circle_EE_EI_scl,followup,up3__circle__EE_core_to_out_scale_1.25,2511,847101,TA,pair_1,1.25,1.0,11
circle_EE_EI_scl,followup,up3__circle,2511,847102,TA,pair_1,1.0,0.2857142857142857,7
circle_EE_EI_scl,followup,follow_circle_out1.125_EI1,2511,847102,TA,pair_1,1.125,0.5555555555555556,9
circle_EE_EI_scl,followup,up3__circle__EE_core_to_out_scale_1.25,2511,847102,TA,pair_1,1.25,1.0,7
circle_EE_EI_scl,followup,follow_circle_out1_EI0.875,2511,847101,TA,pair_1,1.0,1.0,1
circle_EE_EI_scl,followup,follow_circle_out1.125_EI0.875,2511,847101,TA,pair_1,1.125,1.0,54
circle_EE_EI_scl,followup,follow_circle_out1.25_EI0.875,2511,847101,TA,pair_1,1.25,1.0,84
circle_EE_EI_scl,followup,follow_circle_out1.125_EI0.875,2511,847102,TA,pair_1,1.125,1.0,40
circle_EE_EI_scl,followup,follow_circle_out1.25_EI0.875,2511,847102,TA,pair_1,1.25,1.0,65
circle_EE_EI_scl,followup,up3__circle__EI_same_core_scale_0.75,2511,847101,TA,pair_1,1.0,1.0,45
circle_EE_EI_scl,followup,follow_circle_out1.125_EI0.75,2511,847101,TA,pair_1,1.125,1.0,90
circle_EE_EI_scl,followup,follow_circle_out1.25_EI0.75,2511,847101,TA,pair_1,1.25,1.0,89
circle_EE_EI_scl,followup,up3__circle__EI_same_core_scale_0.75,2511,847102,TA,pair_1,1.0,1.0,38
circle_EE_EI_scl,followup,follow_circle_out1.125_EI0.75,2511,847102,TA,pair_1,1.125,1.0,73
circle_EE_EI_scl,followup,follow_circle_out1.25_EI0.75,2511,847102,TA,pair_1,1.25,1.0,74
circle_EE_EI_scl,followup,up3__circle,2511,847101,TA,pair_2,1.0,1.0,4
circle_EE_EI_scl,followup,follow_circle_out1.125_EI1,2511,847101,TA,pair_2,1.125,0.7,10
circle_EE_EI_scl,followup,up3__circle__EE_core_to_out_scale_1.25,2511,847101,TA,pair_2,1.25,0.96,25
circle_EE_EI_scl,followup,up3__circle,2511,847102,TA,pair_2,1.0,0.6666666666666666,3
circle_EE_EI_scl,followup,follow_circle_out1.125_EI1,2511,847102,TA,pair_2,1.125,0.6,5
circle_EE_EI_scl,followup,up3__circle__EE_core_to_out_scale_1.25,2511,847102,TA,pair_2,1.25,1.0,18
circle_EE_EI_scl,followup,follow_circle_out1_EI0.875,2511,847101,TA,pair_2,1.0,1.0,23
circle_EE_EI_scl,followup,follow_circle_out1.125_EI0.875,2511,847101,TA,pair_2,1.125,1.0,74
circle_EE_EI_scl,followup,follow_circle_out1.25_EI0.875,2511,847101,TA,pair_2,1.25,1.0,86
circle_EE_EI_scl,followup,follow_circle_out1_EI0.875,2511,847102,TA,pair_2,1.0,1.0,15
circle_EE_EI_scl,followup,follow_circle_out1.125_EI0.875,2511,847102,TA,pair_2,1.125,1.0,62
circle_EE_EI_scl,followup,follow_circle_out1.25_EI0.875,2511,847102,TA,pair_2,1.25,1.0,68
circle_EE_EI_scl,followup,up3__circle__EI_same_core_scale_0.75,2511,847101,TA,pair_2,1.0,1.0,82
circle_EE_EI_scl,followup,follow_circle_out1.125_EI0.75,2511,847101,TA,pair_2,1.125,1.0,90
circle_EE_EI_scl,followup,follow_circle_out1.25_EI0.75,2511,847101,TA,pair_2,1.25,1.0,89
circle_EE_EI_scl,followup,up3__circle__EI_same_core_scale_0.75,2511,847102,TA,pair_2,1.0,1.0,68
circle_EE_EI_scl,followup,follow_circle_out1.125_EI0.75,2511,847102,TA,pair_2,1.125,1.0,73
circle_EE_EI_scl,followup,follow_circle_out1.25_EI0.75,2511,847102,TA,pair_2,1.25,1.0,74
circle_EE_EI_scl_lag,followup,up3__circle,2511,847101,TB,scl_lag_0,1.0,-8.713321445695328,99
circle_EE_EI_scl_lag,followup,follow_circle_out1.125_EI1,2511,847101,TB,scl_lag_0,1.125,-8.402623927631794,78
circle_EE_EI_scl_lag,followup,up3__circle__EE_core_to_out_scale_1.25,2511,847101,TB,scl_lag_0,1.25,-8.14745874770415,60
circle_EE_EI_scl_lag,followup,up3__circle,2511,847102,TB,scl_lag_0,1.0,-8.63603078005508,100
circle_EE_EI_scl_lag,followup,follow_circle_out1.125_EI1,2511,847102,TB,scl_lag_0,1.125,-8.320123227753356,68
circle_EE_EI_scl_lag,followup,up3__circle__EE_core_to_out_scale_1.25,2511,847102,TB,scl_lag_0,1.25,-8.124325785671317,61
circle_EE_EI_scl_lag,followup,follow_circle_out1_EI0.875,2511,847101,TB,scl_lag_0,1.0,-8.232398588374053,68
circle_EE_EI_scl_lag,followup,follow_circle_out1.125_EI0.875,2511,847101,TB,scl_lag_0,1.125,-8.106404184110943,71
circle_EE_EI_scl_lag,followup,follow_circle_out1.25_EI0.875,2511,847101,TB,scl_lag_0,1.25,-8.078904415662691,83
circle_EE_EI_scl_lag,followup,follow_circle_out1_EI0.875,2511,847102,TB,scl_lag_0,1.0,-8.24166997566499,70
circle_EE_EI_scl_lag,followup,follow_circle_out1.125_EI0.875,2511,847102,TB,scl_lag_0,1.125,-8.088345775986454,75
circle_EE_EI_scl_lag,followup,follow_circle_out1.25_EI0.875,2511,847102,TB,scl_lag_0,1.25,-8.037374288556293,92
circle_EE_EI_scl_lag,followup,up3__circle__EI_same_core_scale_0.75,2511,847101,TB,scl_lag_0,1.0,-8.10886818140898,58
circle_EE_EI_scl_lag,followup,follow_circle_out1.125_EI0.75,2511,847101,TB,scl_lag_0,1.125,-8.091808074379514,79
circle_EE_EI_scl_lag,followup,follow_circle_out1.25_EI0.75,2511,847101,TB,scl_lag_0,1.25,-8.152032121642833,80
circle_EE_EI_scl_lag,followup,up3__circle__EI_same_core_scale_0.75,2511,847102,TB,scl_lag_0,1.0,-8.117186211304215,56
circle_EE_EI_scl_lag,followup,follow_circle_out1.125_EI0.75,2511,847102,TB,scl_lag_0,1.125,-8.045471983217794,96
circle_EE_EI_scl_lag,followup,follow_circle_out1.25_EI0.75,2511,847102,TB,scl_lag_0,1.25,-8.09073703904869,95
circle_EE_EI_scl_lag,followup,up3__circle,2511,847101,TB,scl_lag_1,1.0,-4.855837432418412,74
circle_EE_EI_scl_lag,followup,follow_circle_out1.125_EI1,2511,847101,TB,scl_lag_1,1.125,-5.209889687837858,65
circle_EE_EI_scl_lag,followup,up3__circle__EE_core_to_out_scale_1.25,2511,847101,TB,scl_lag_1,1.25,-5.11393266124287,60
circle_EE_EI_scl_lag,followup,up3__circle,2511,847102,TB,scl_lag_1,1.0,-4.870853237049232,76
circle_EE_EI_scl_lag,followup,follow_circle_out1.125_EI1,2511,847102,TB,scl_lag_1,1.125,-5.129317230377637,61
circle_EE_EI_scl_lag,followup,up3__circle__EE_core_to_out_scale_1.25,2511,847102,TB,scl_lag_1,1.25,-5.081297186145093,59
circle_EE_EI_scl_lag,followup,follow_circle_out1_EI0.875,2511,847101,TB,scl_lag_1,1.0,-5.248243761923732,67
circle_EE_EI_scl_lag,followup,follow_circle_out1.125_EI0.875,2511,847101,TB,scl_lag_1,1.125,-5.0108631930438605,82
circle_EE_EI_scl_lag,followup,follow_circle_out1.25_EI0.875,2511,847101,TB,scl_lag_1,1.25,-5.0312240926105005,83
circle_EE_EI_scl_lag,followup,follow_circle_out1_EI0.875,2511,847102,TB,scl_lag_1,1.0,-5.11064630407418,66
circle_EE_EI_scl_lag,followup,follow_circle_out1.125_EI0.875,2511,847102,TB,scl_lag_1,1.125,-5.010229078965494,83
circle_EE_EI_scl_lag,followup,follow_circle_out1.25_EI0.875,2511,847102,TB,scl_lag_1,1.25,-5.005316322247381,92
circle_EE_EI_scl_lag,followup,up3__circle__EI_same_core_scale_0.75,2511,847101,TB,scl_lag_1,1.0,-5.027819667368476,74
circle_EE_EI_scl_lag,followup,follow_circle_out1.125_EI0.75,2511,847101,TB,scl_lag_1,1.125,-5.0458256754645845,79
circle_EE_EI_scl_lag,followup,follow_circle_out1.25_EI0.75,2511,847101,TB,scl_lag_1,1.25,-5.01279961453838,80
circle_EE_EI_scl_lag,followup,up3__circle__EI_same_core_scale_0.75,2511,847102,TB,scl_lag_1,1.0,-5.021278233954945,79
circle_EE_EI_scl_lag,followup,follow_circle_out1.125_EI0.75,2511,847102,TB,scl_lag_1,1.125,-5.02907701451295,96
circle_EE_EI_scl_lag,followup,follow_circle_out1.25_EI0.75,2511,847102,TB,scl_lag_1,1.25,-4.976130387924968,95
circle_EE_EI_scl_lag,followup,up3__circle,2511,847101,TB,scl_lag_2,1.0,-8.379466661179777,60
circle_EE_EI_scl_lag,followup,follow_circle_out1.125_EI1,2511,847101,TB,scl_lag_2,1.125,-8.352421507683175,64
circle_EE_EI_scl_lag,followup,up3__circle__EE_core_to_out_scale_1.25,2511,847101,TB,scl_lag_2,1.25,-8.469631295956788,61
circle_EE_EI_scl_lag,followup,up3__circle,2511,847102,TB,scl_lag_2,1.0,-8.371739587462798,67
circle_EE_EI_scl_lag,followup,follow_circle_out1.125_EI1,2511,847102,TB,scl_lag_2,1.125,-8.402078082755907,61
circle_EE_EI_scl_lag,followup,up3__circle__EE_core_to_out_scale_1.25,2511,847102,TB,scl_lag_2,1.25,-8.392785940057365,67
circle_EE_EI_scl_lag,followup,follow_circle_out1_EI0.875,2511,847101,TB,scl_lag_2,1.0,-8.397003760162988,74
circle_EE_EI_scl_lag,followup,follow_circle_out1.125_EI0.875,2511,847101,TB,scl_lag_2,1.125,-8.218572041594598,85
circle_EE_EI_scl_lag,followup,follow_circle_out1.25_EI0.875,2511,847101,TB,scl_lag_2,1.25,-7.625636471349935,83
circle_EE_EI_scl_lag,followup,follow_circle_out1_EI0.875,2511,847102,TB,scl_lag_2,1.0,-8.484602727226957,74
circle_EE_EI_scl_lag,followup,follow_circle_out1.125_EI0.875,2511,847102,TB,scl_lag_2,1.125,-8.032323363330761,94
circle_EE_EI_scl_lag,followup,follow_circle_out1.25_EI0.875,2511,847102,TB,scl_lag_2,1.25,-7.635160825710045,93
circle_EE_EI_scl_lag,followup,up3__circle__EI_same_core_scale_0.75,2511,847101,TB,scl_lag_2,1.0,-8.237021564644238,87
circle_EE_EI_scl_lag,followup,follow_circle_out1.125_EI0.75,2511,847101,TB,scl_lag_2,1.125,-7.645616763673388,79
circle_EE_EI_scl_lag,followup,follow_circle_out1.25_EI0.75,2511,847101,TB,scl_lag_2,1.25,-7.613546306729404,80
circle_EE_EI_scl_lag,followup,up3__circle__EI_same_core_scale_0.75,2511,847102,TB,scl_lag_2,1.0,-8.180795426480472,95
circle_EE_EI_scl_lag,followup,follow_circle_out1.125_EI0.75,2511,847102,TB,scl_lag_2,1.125,-7.628022244991371,96
circle_EE_EI_scl_lag,followup,follow_circle_out1.25_EI0.75,2511,847102,TB,scl_lag_2,1.25,-7.6101091553937295,95
circle_EE_EI_scl_lag,followup,up3__circle,2511,847101,TA,scl_lag_0,1.0,-7.567110560656147,20
circle_EE_EI_scl_lag,followup,follow_circle_out1.125_EI1,2511,847101,TA,scl_lag_0,1.125,-6.7375358391982445,32
circle_EE_EI_scl_lag,followup,up3__circle__EE_core_to_out_scale_1.25,2511,847101,TA,scl_lag_0,1.25,1.4195473071886229,15
circle_EE_EI_scl_lag,followup,up3__circle,2511,847102,TA,scl_lag_0,1.0,-8.277434140461992,21
circle_EE_EI_scl_lag,followup,follow_circle_out1.125_EI1,2511,847102,TA,scl_lag_0,1.125,-7.139377975980096,29
circle_EE_EI_scl_lag,followup,up3__circle__EE_core_to_out_scale_1.25,2511,847102,TA,scl_lag_0,1.25,1.1280767144662605,10
circle_EE_EI_scl_lag,followup,follow_circle_out1.125_EI0.875,2511,847101,TA,scl_lag_0,1.125,0.8626642434028327,33
circle_EE_EI_scl_lag,followup,follow_circle_out1.25_EI0.875,2511,847101,TA,scl_lag_0,1.25,1.3248995536923758,84
circle_EE_EI_scl_lag,followup,follow_circle_out1_EI0.875,2511,847102,TA,scl_lag_0,1.0,-6.827814837262849,2
circle_EE_EI_scl_lag,followup,follow_circle_out1.125_EI0.875,2511,847102,TA,scl_lag_0,1.125,0.9657629271287078,24
circle_EE_EI_scl_lag,followup,follow_circle_out1.25_EI0.875,2511,847102,TA,scl_lag_0,1.25,1.25370043527073,64
circle_EE_EI_scl_lag,followup,up3__circle__EI_same_core_scale_0.75,2511,847101,TA,scl_lag_0,1.0,1.885833320910024,1
circle_EE_EI_scl_lag,followup,follow_circle_out1.125_EI0.75,2511,847101,TA,scl_lag_0,1.125,1.5450946104356262,90
circle_EE_EI_scl_lag,followup,follow_circle_out1.25_EI0.75,2511,847101,TA,scl_lag_0,1.25,1.535308508471644,89
circle_EE_EI_scl_lag,followup,follow_circle_out1.125_EI0.75,2511,847102,TA,scl_lag_0,1.125,1.6922807693190407,73
circle_EE_EI_scl_lag,followup,follow_circle_out1.25_EI0.75,2511,847102,TA,scl_lag_0,1.25,1.615191322958708,74
circle_EE_EI_scl_lag,followup,up3__circle,2511,847101,TA,scl_lag_1,1.0,-4.790444349033351,11
circle_EE_EI_scl_lag,followup,follow_circle_out1.125_EI1,2511,847101,TA,scl_lag_1,1.125,6.37196484546439,9
circle_EE_EI_scl_lag,followup,up3__circle__EE_core_to_out_scale_1.25,2511,847101,TA,scl_lag_1,1.25,2.8411866100723278,11
circle_EE_EI_scl_lag,followup,up3__circle,2511,847102,TA,scl_lag_1,1.0,-4.863147227144509,7
circle_EE_EI_scl_lag,followup,follow_circle_out1.125_EI1,2511,847102,TA,scl_lag_1,1.125,5.313414162788831,9
circle_EE_EI_scl_lag,followup,up3__circle__EE_core_to_out_scale_1.25,2511,847102,TA,scl_lag_1,1.25,3.301462984760292,7
circle_EE_EI_scl_lag,followup,follow_circle_out1_EI0.875,2511,847101,TA,scl_lag_1,1.0,3.70220073145174,1
circle_EE_EI_scl_lag,followup,follow_circle_out1.125_EI0.875,2511,847101,TA,scl_lag_1,1.125,2.99446978648848,54
circle_EE_EI_scl_lag,followup,follow_circle_out1.25_EI0.875,2511,847101,TA,scl_lag_1,1.25,2.583987868594704,84
circle_EE_EI_scl_lag,followup,follow_circle_out1.125_EI0.875,2511,847102,TA,scl_lag_1,1.125,3.0048532268406234,40
circle_EE_EI_scl_lag,followup,follow_circle_out1.25_EI0.875,2511,847102,TA,scl_lag_1,1.25,2.572317356599114,65
circle_EE_EI_scl_lag,followup,up3__circle__EI_same_core_scale_0.75,2511,847101,TA,scl_lag_1,1.0,3.669572688282642,45
circle_EE_EI_scl_lag,followup,follow_circle_out1.125_EI0.75,2511,847101,TA,scl_lag_1,1.125,2.814803429798303,90
circle_EE_EI_scl_lag,followup,follow_circle_out1.25_EI0.75,2511,847101,TA,scl_lag_1,1.25,2.922938141873601,89
circle_EE_EI_scl_lag,followup,up3__circle__EI_same_core_scale_0.75,2511,847102,TA,scl_lag_1,1.0,3.583217471241369,38
circle_EE_EI_scl_lag,followup,follow_circle_out1.125_EI0.75,2511,847102,TA,scl_lag_1,1.125,2.922599405141227,73
circle_EE_EI_scl_lag,followup,follow_circle_out1.25_EI0.75,2511,847102,TA,scl_lag_1,1.25,2.930275081544096,74
circle_EE_EI_scl_lag,followup,up3__circle,2511,847101,TA,scl_lag_2,1.0,10.23647340374555,4
circle_EE_EI_scl_lag,followup,follow_circle_out1.125_EI1,2511,847101,TA,scl_lag_2,1.125,7.800593344782101,10
circle_EE_EI_scl_lag,followup,up3__circle__EE_core_to_out_scale_1.25,2511,847101,TA,scl_lag_2,1.25,7.61028508531308,25
circle_EE_EI_scl_lag,followup,up3__circle,2511,847102,TA,scl_lag_2,1.0,13.335290280687332,3
circle_EE_EI_scl_lag,followup,follow_circle_out1.125_EI1,2511,847102,TA,scl_lag_2,1.125,7.872765955980867,5
circle_EE_EI_scl_lag,followup,up3__circle__EE_core_to_out_scale_1.25,2511,847102,TA,scl_lag_2,1.25,7.726493247608232,18
circle_EE_EI_scl_lag,followup,follow_circle_out1_EI0.875,2511,847101,TA,scl_lag_2,1.0,7.847698326906539,23
circle_EE_EI_scl_lag,followup,follow_circle_out1.125_EI0.875,2511,847101,TA,scl_lag_2,1.125,7.257262018501933,74
