job,kind,z_setting,dynamics_seed,event_index,event_time_ms,qualifying_start_ms,primary_eligible,exclusion_reasons,prolonged,mode,support,n_contacts,z_at_detection_start,q_at_detection_start,window_start_ms,window_end_ms,distance_mode0,distance_mode1,upper_SCL_n,upper_SCL_ms,right_ICL_n,right_ICL_ms,middle_ICL_n,middle_ICL_ms,left_ICL_n,left_ICL_ms,middle_before_both_ICL_ends,right_before_upper_and_left,upper_and_left_before_right,centroid_SCL9_ms,centroid_ICL11_ms,centroid_SCL8_ms,centroid_ICL10_ms,centroid_SCL7_ms,centroid_ICL9_ms,centroid_ICL8_ms,centroid_SCL6_ms,centroid_ICL7_ms,centroid_ICL6_ms,centroid_ICL5_ms,centroid_ICL4_ms,centroid_ICL3_ms,centroid_ICL2_ms,centroid_ICL1_ms
fixed_zero_dyn847101,fixed,0.0,847101,3,1897.0,1852.0,True,,False,0,1,15,0.0,0.0,1772.0,2022.0,0.31777673524120614,0.39913939668332094,4,1916.5632881522856,2,1880.6402614891322,4,1901.127228327776,3,1884.8693140481892,False,True,False,1912.2785915054624,1885.3970082277494,1920.847984799109,1880.345117036871,1923.1090823388704,1884.8693140481892,1891.8460364553696,1906.1014050603615,1898.33752973755,1904.4918244609044,1903.916926918002,1897.0612330567367,1889.688054049953,1883.393035439864,1877.8874875384004
fixed_zero_dyn847101,fixed,0.0,847101,4,2192.0,2154.0,False,overlapping_window,False,0,1,11,0.0,0.0,2066.0,2316.0,0.418002956317791,0.49448489897831377,4,2201.195892606536,2,2194.099385184269,2,2171.2895283334706,1,2217.603292024134,True,True,False,2191.63532160394,2217.603292024134,2198.6278959683004,,2203.7638892447712,,,2212.8845466228163,,2169.45110554934,2173.1279511176012,2179.135687596884,2185.5735550304366,2191.571275375227,2196.6274949933113
fixed_zero_dyn847101,fixed,0.0,847101,5,2434.0,2400.0,False,overlapping_window,False,0,1,11,0.0,0.0,2308.0,2558.0,0.32878265308224164,0.6034019784715505,0,,2,2421.757142111086,4,2433.930269770979,3,2459.86652288942,False,,,,2465.658805625274,,2459.86652288942,,2452.5731937691644,2444.3111269047768,,2437.12863441867,2430.731905123288,2424.2870323646607,2417.5931315292455,2416.122883400847,2419.42309277003,2424.0911914521425
fixed_zero_dyn847101,fixed,0.0,847101,6,2730.0,2694.0,False,overlapping_window,False,0,1,12,0.0,0.0,2604.0,2854.0,0.4226115465359939,0.6175627578257663,4,2763.3511405589943,2,2719.0033230513354,4,2725.355178924747,0,,,,,2774.8209893023013,,2766.606959149441,,2760.0953219685475,,2735.9878053895627,2750.801155283139,2727.3285454952997,2723.3818123541946,2716.777192510748,2712.2216848837297,2712.2091539238063,2715.6641234214876,2722.342522681183
fixed_zero_dyn847101,fixed,0.0,847101,7,2973.0,2932.0,False,overlapping_window,False,0,0,12,0.0,0.0,2848.0,3098.0,0.6516070752059828,0.813535477836527,4,3043.294230869229,2,2966.969895918049,4,2968.8793680654376,0,,,,,3054.78129880817,,3045.850181536196,,3040.7382802022626,,2959.392532940778,3032.4073832656136,2965.8047924921543,2971.953943638721,2977.3147701120583,2975.239478705138,2967.4356539740807,2965.7575320082633,2968.182259827835
fixed_zero_dyn847101,fixed,0.0,847101,8,3232.0,3210.0,True,,False,1,1,8,0.0,0.0,3106.0,3356.0,0.43658000702520106,0.2720694200670584,0,,2,3251.57668918288,4,3218.834247367538,0,,,,,,,,,,,3210.5928677893003,,3216.155615205251,3221.512879529825,3227.0311197156566,3233.5343391911456,3241.2589984040574,3248.2122366882977,3254.9411416774624
fixed_zero_dyn847101,fixed,0.0,847101,9,3487.0,3450.0,False,overlapping_window,False,0,0,12,0.0,0.0,3362.0,3612.0,0.5669509244402486,0.7420442148800069,1,3447.5431593063417,2,3459.6962967491036,4,3482.9754071690086,3,3531.946062396941,False,False,False,,3523.8248980340413,3447.5431593063417,3531.946062396941,,3540.3751901158967,3491.8455455215017,,3474.255205511031,3479.3247196813013,3486.6260946567154,3494.0507917299215,3502.42185616942,3456.6533727325,3462.739220765707
fixed_zero_dyn847101,fixed,0.0,847101,10,3716.0,3678.0,False,overlapping_window,False,0,1,15,0.0,0.0,3590.0,3840.0,0.2888722099205114,0.5942288171426785,4,3714.0164309540014,2,3701.420183577054,4,3721.085115027907,3,3749.41280688501,False,True,False,3712.356570201385,3755.6715214038095,3710.516320707738,3749.41280688501,3715.6762917066176,3740.7656810114595,3730.5206628126857,3718.2992923055745,3724.0615687798368,3718.1086612759764,3711.0830350642905,3705.2282648549267,3699.7530612976075,3698.975100843267,3703.8652663108414
fixed_zero_dyn847101,fixed,0.0,847101,11,4178.0,4146.0,True,,False,0,0,15,0.0,0.0,4052.0,4302.0,0.7853457961121799,1.2719375770482708,4,4282.8331811878425,2,4158.003956905313,4,4181.86850949303,3,4207.2161021808415,False,True,False,4294.339883961934,4213.541768549531,4285.855567807954,4207.2161021808415,4279.810794567731,4199.359773014489,4191.577902894075,4270.492697791498,4184.849184270948,4178.88783471511,4172.374499143211,4166.141311865268,4159.143914932423,4156.424266137516,4159.583647673112
fixed_zero_dyn847101,fixed,0.0,847101,12,4461.0,4426.0,True,,False,0,0,11,0.0,0.0,4336.0,4586.0,0.7541984128552995,0.8301320209917659,1,4581.505174146477,2,4467.075981208525,3,4446.11285817651,3,4470.371717771732,True,True,False,,4476.548449902127,,4470.371717771732,,4463.521346349051,4455.982562003429,4581.505174146477,,4443.675992939938,4446.11285817651,4451.284153252827,4457.813650619648,4463.347327275796,4470.804635141255
fixed_zero_dyn847101,fixed,0.0,847101,13,4813.0,4778.0,True,,False,0,0,13,0.0,0.0,4688.0,4938.0,0.5742690786164678,0.7206188795558331,2,4770.218667737686,2,4798.840791843867,4,4822.250509825897,3,4849.4585903459165,False,False,False,4774.745885827561,4856.03203171141,4765.69144964781,4849.4585903459165,,4842.224914460697,4833.667799109871,,4825.6384720781625,4818.862547573633,4812.707041094057,4806.629640297037,4795.695007925104,4795.342264798263,4802.339318889471
fixed_zero_dyn847101,fixed,0.0,847101,14,5101.0,5064.0,True,,False,0,1,11,0.0,0.0,4976.0,5226.0,0.3831722246706214,0.47606179109795327,3,5104.080087193694,1,5096.0865108918015,4,5094.7667542938,2,5114.252771881097,False,True,False,,5123.609422303688,5103.078292311641,,5109.1416137983115,5104.896121458506,5100.174899042308,5104.080087193694,5093.048310784392,5090.556991173175,5096.4851978032075,5098.132001187286,,,5096.0865108918015
fixed_zero_dyn847101,fixed,0.0,847101,15,5368.0,5326.0,False,overlapping_window,False,0,1,15,0.0,0.0,5242.0,5492.0,0.28156758679279803,0.6946103579911039,4,5376.539145052589,2,5339.361597656409,4,5362.115916820923,3,5387.3693744831335,False,True,False,5388.706066467573,5394.279905311618,5379.460801727726,5387.3693744831335,5373.617488377454,5380.734515637822,5371.897925525833,5366.853881802114,5365.20156282828,5359.030270813567,5352.44199179028,5346.073447372698,5339.124943883633,5336.793273505543,5341.929921807274
fixed_zero_dyn847101,fixed,0.0,847101,16,5605.0,5572.0,False,overlapping_window,False,0,-1,14,0.0,0.0,5480.0,5730.0,0.919693120381084,1.251203941910979,3,5723.831567361464,2,5585.490058552221,4,5607.455817742111,3,5632.373273964744,False,True,False,,5638.659452792805,5727.04386854212,5632.373273964744,5723.831567361464,5624.371672165271,5617.048566626273,5722.776032246716,5610.106277710224,5604.8053577739975,5599.088706638658,5593.308217496953,5587.3066374808495,5585.139018111758,5585.841098992683
fixed_zero_dyn847101,fixed,0.0,847101,17,5986.0,5968.0,True,,False,0,1,10,0.0,0.0,5860.0,6110.0,0.4953085620558859,0.5250088095133227,3,6009.503216546198,1,5956.472847375193,4,5967.459611460492,2,5957.193493849215,False,False,False,6018.501617283323,,6009.503216546198,5954.66921925871,6004.68956417166,5959.71776843972,5961.336830522144,,5964.764430440388,5970.154792480595,5973.770536959708,,,,5956.472847375193
fixed_zero_dyn847101,fixed,0.0,847101,18,6242.0,6196.0,True,,False,0,0,15,0.0,0.0,6116.0,6366.0,0.8191049330550774,0.9265277071302803,4,6178.398796102596,2,6232.849944322072,4,6256.880372592559,3,6282.478677420911,False,False,False,6190.450384026664,6288.614848257238,6181.272971337618,6282.478677420911,6175.524620867574,6275.406630053683,6266.879046028832,6166.201777670732,6259.779876148245,6253.980869036874,6248.0823300409265,6242.378352796376,6237.618586441827,6233.591908721515,6232.107979922628
fixed_zero_dyn847101,fixed,0.0,847101,19,6539.0,6504.0,False,overlapping_window,False,0,1,10,0.0,0.0,6414.0,6664.0,0.38322324348816095,0.38848482645856086,4,6545.361628982365,2,6545.10088085433,2,6520.284821357729,0,,,,,6534.418192172682,,6541.995285616846,,6548.727972347884,,,6558.2317377480185,,6517.057396285463,6523.512246429994,6529.67807293809,6535.4557804648775,6542.011578313663,6548.190183394997
fixed_zero_dyn847101,fixed,0.0,847101,20,6770.0,6736.0,False,overlapping_window,False,0,0,12,0.0,0.0,6644.0,6894.0,0.8086067371291021,0.8596824481887335,4,6833.234002829815,2,6777.309731955678,4,6744.625310546515,0,,,,,6822.778296450905,,6830.5414062675445,,6835.926599392085,,6736.424753646499,6845.540096719016,6741.927420258461,6747.323200834568,6752.902912506789,6759.296797662106,6767.187230358577,6774.08905827751,6780.530405633847
fixed_zero_dyn847101,fixed,0.0,847101,21,7002.0,6972.0,False,overlapping_window,False,1,1,8,0.0,0.0,6876.0,7126.0,0.38947638348164265,0.22976662992519384,0,,2,7014.411477333164,4,7001.678450847916,0,,,,,,,,,,,6994.461325202178,,6999.22204636737,7004.134855328461,7009.402928157052,7015.842578464971,7017.490513618262,7013.367783330667,7015.4551713356595
fixed_zero_dyn847101,fixed,0.0,847101,22,7188.0,7148.0,False,overlapping_window,False,1,1,14,0.0,0.0,7062.0,7312.0,0.6460251315527008,0.2607467205351568,3,7167.990453359705,2,7232.016437188264,4,7195.826682273189,3,7170.245317542534,False,False,True,7159.4034339517075,7166.461311429351,7167.990453359705,7170.245317542534,7169.702278876831,7177.81697980833,7185.3728000587935,,7192.550023082445,7199.103341463934,7206.930428146578,7213.038013322814,7221.582918130673,7228.48680986188,7235.546064514647
fixed_zero_dyn847101,fixed,0.0,847101,23,7511.0,7486.0,False,overlapping_window,False,0,-1,13,0.0,0.0,7386.0,7636.0,0.9403119080085688,0.9510421875147141,4,7589.075673616129,2,7532.72275759997,4,7498.720948749659,1,7483.837460271981,False,False,False,7579.201086587994,,7572.782361798937,,7598.950260644265,7483.837460271981,7490.1438657367,7614.051256076189,7495.526892184867,7501.915005314451,7508.442886161823,7514.844119051814,7522.467215523396,7529.444230687043,7536.001284512896
fixed_zero_dyn847101,fixed,0.0,847101,24,7750.0,7748.0,False,overlapping_window,False,1,-1,10,0.0,0.0,7624.0,7874.0,1.435482292371946,0.888887006908298,2,7645.60904087468,2,7780.963543571556,3,7745.54934055366,1,7710.888617339822,False,False,True,7661.573972192907,7710.888617339822,,,,,7734.83953470921,7629.644109556455,,7745.54934055366,7751.978955372086,7760.2058036601875,7767.858885800889,7776.868756627483,7785.05833051563
fixed_zero_dyn847101,fixed,0.0,847101,25,7983.0,7944.0,False,overlapping_window,False,1,0,13,0.0,0.0,7858.0,8108.0,0.8874722594482481,0.5534172186206936,4,7915.226242072504,2,8015.8786816584925,4,7985.923516911644,1,7965.591204832686,False,False,True,7921.242682959131,,7915.575305559181,,7914.877178585825,7965.591204832686,7976.834409790972,7910.64613390886,7983.397586255368,7988.449447567919,7993.676445992391,7999.290034593494,8003.562364184912,8011.818702307754,8019.938661009231
fixed_zero_dyn847101,fixed,0.0,847101,26,8274.0,8238.0,True,,False,0,1,13,0.0,0.0,8148.0,8398.0,0.4968377976128899,0.7244344181275051,3,8305.931574179936,2,8257.765847328366,4,8275.767918125319,2,8264.403511727203,False,True,False,,8234.914535084297,8300.871305210498,,8305.931574179936,8293.892488370107,8285.976830511981,8317.798563173308,8277.939928976404,8273.595907274235,8267.084137575594,8261.417773664149,8255.95994677663,8255.255490867921,8260.276203788813
fixed_zero_dyn847101,fixed,0.0,847101,27,8552.0,8512.0,False,overlapping_window,False,1,1,14,0.0,0.0,8426.0,8676.0,0.585039837547205,0.1916274486574476,3,8548.962590130184,2,8589.586737532856,4,8551.140095473675,3,8533.778060516905,False,False,True,,8538.8762632057,8543.548650796776,8533.170385306883,8548.962590130184,8533.778060516905,8540.846802813066,8558.08024941852,8547.95772687914,8554.32246406821,8560.016108140537,8568.755705505915,8577.283884890121,8584.993069990918,8594.180405074796
fixed_zero_dyn847101,fixed,0.0,847101,28,8792.0,8766.0,False,overlapping_window,False,1,-1,11,0.0,0.0,8666.0,8916.0,0.6557190194489405,0.702232546211641,2,8883.787136348501,2,8814.181863417947,4,8780.948381963655,1,8769.165531391991,False,False,False,8893.15580091616,,8874.418471780842,,,8769.165531391991,8772.716545759711,,8778.369958297035,8783.526805630278,8789.55634037245,8796.133589367319,8803.65134589951,8810.913163647985,8817.450563187907
fixed_zero_dyn847101,fixed,0.0,847101,29,9042.0,9018.0,True,,False,1,1,8,0.0,0.0,8916.0,9166.0,0.422918571389223,0.27235424325100493,0,,2,9061.233878884337,4,9031.948726840787,0,,,,,,,,,,,9023.674508430873,,9029.532540682909,9034.364912998662,9039.762423062635,9045.407875501774,9051.733316199216,9058.388535070222,9064.079222698452
fixed_zero_dyn847101,fixed,0.0,847101,30,9305.0,9276.0,False,overlapping_window,False,1,0,11,0.0,0.0,9180.0,9430.0,1.007916401614938,0.5832422228248237,4,9284.486084210585,2,9328.380673467862,2,9302.409049836595,1,9223.958617601787,False,False,True,9291.402626754141,9223.958617601787,9283.647271228618,,9280.827608298046,,,9285.32489719255,,9299.98533224685,9304.832767426342,9311.3277545727,9318.526075608384,9324.279531052322,9332.481815883402
fixed_zero_dyn847101,fixed,0.0,847101,31,9546.0,9508.0,False,overlapping_window,False,0,0,13,0.0,0.0,9420.0,9670.0,0.7423079493690199,1.0298163552901651,4,9639.207913478756,2,9542.597443721832,4,9551.613892446012,1,9545.397462806675,False,True,False,9628.45539659865,,9637.620286685995,,9643.622478400956,9545.397462806675,9550.579308614022,9640.795540271518,9555.867456384532,9552.648476278002,9545.818016871995,9540.485492570038,9537.131827470042,9539.910662722905,9545.284224720757
fixed_zero_dyn847101,fixed,0.0,847101,32,10053.0,10020.0,False,overlapping_window,False,0,0,14,0.0,0.0,9928.0,10178.0,0.7276245906632137,1.217337756612972,3,10154.971247836815,2,10028.264899766738,4,10055.048514837621,3,10079.27947554196,False,True,False,10166.122248408108,10085.774620848015,10154.971247836815,10079.27947554196,10149.13799443068,10072.112296749414,10064.517832302943,,10057.617444366808,10052.479585308436,10046.356891080664,10040.329630855485,10033.793877195652,10029.01589477015,10027.513904763327
fixed_zero_dyn847101,fixed,0.0,847101,33,10276.0,10246.0,False,overlapping_window,False,0,-1,15,0.0,0.0,10150.0,10400.0,1.4110855964710722,1.425192531009915,4,10165.9409576931,2,10257.21030167487,4,10277.339927944235,3,10303.166055134907,False,False,False,10168.207036137806,10309.541649932507,10161.079529483413,10303.166055134907,10163.67487924839,10295.92206456307,10287.659486978433,10375.960283539931,10280.581665233656,10274.098190654811,10267.620362057183,10262.18083148566,10256.806568270373,10255.778999604292,10258.64160374545
fixed_zero_dyn847101,fixed,0.0,847101,34,10575.0,10542.0,False,overlapping_window,False,0,0,15,0.0,0.0,10450.0,10700.0,0.8014571383839554,1.2995782197499923,4,10680.44674983693,2,10552.07283020167,4,10577.428134466289,3,10604.296355614364,False,True,False,10690.501306637947,10610.297148662321,10683.38342446081,10604.296355614364,10677.510075213051,10595.263515173667,10586.338975992092,10675.167076111058,10580.388871670486,10574.467397262091,10567.961356855272,10562.225928741083,10556.228501822292,10553.006150702318,10551.139509701023
fixed_zero_dyn847101,fixed,0.0,847101,35,10797.0,10768.0,False,overlapping_window,False,0,-1,14,0.0,0.0,10672.0,10922.0,1.3568246554598389,1.3494022096845986,4,10682.485004750311,2,10778.505630410988,4,10804.826539657965,2,10842.45948317567,False,False,False,10692.980896177753,10845.084215179664,10684.452578624383,10839.834751171677,10680.307335114449,,10812.385718441972,10680.51743087624,10808.06011131716,10801.59296799877,10794.706838835064,10788.572795407266,10781.548899533815,10777.42149307563,10779.589767746345
fixed_zero_dyn847101,fixed,0.0,847101,36,11103.0,11082.0,True,,False,1,-1,13,0.0,0.0,10978.0,11228.0,1.2028345238256812,0.9859213778107536,4,10984.984216772467,2,11097.432279565426,4,11081.021726873694,1,11117.625095191106,True,False,False,10991.884052878204,11117.625095191106,10986.213771772678,,10982.239233943868,,11072.150703530342,10983.754661772258,11078.581243315402,11083.462210431986,11089.96198734815,11096.475125883273,11104.673603004834,11114.163678082406,11080.700881048446
fixed_zero_dyn847101,fixed,0.0,847101,37,11354.0,11312.0,True,,False,1,1,14,0.0,0.0,11228.0,11478.0,0.4894633742725018,0.18008218682241023,4,11348.13819266884,2,11381.378971335971,3,11342.245710071913,3,11350.821697273474,True,False,True,11360.56116101361,11356.79167772472,11350.932117424498,11350.821697273474,11345.34426791318,11342.78394931787,11337.122453493903,11336.803705592609,11342.245710071913,,11355.424938231241,11361.875333991553,11370.631929247253,11377.445538879378,11385.312403792565
fixed_zero_dyn847101,fixed,0.0,847101,38,11648.0,11616.0,True,,False,0,1,11,0.0,0.0,11522.0,11772.0,0.5054848711104702,0.638642476510777,3,11703.523669294722,2,11658.226547403163,4,11628.068988513412,0,,,,,11712.42675269988,,11703.523669294722,,11694.760228850046,,11618.5431199424,,11625.454640801276,11630.683336225551,11635.954295198797,11641.94237702535,11648.487545870075,11655.163289387161,11661.289805419163
fixed_zero_dyn847101,fixed,0.0,847101,39,11901.0,11878.0,False,overlapping_window,False,1,1,8,0.0,0.0,11776.0,12026.0,0.4230582304257065,0.275352462007072,0,,2,11919.288125773055,4,11887.859860028044,0,,,,,,,,,,,11881.188676145575,,11885.66089196218,11890.058828093908,11895.382103545986,11901.328209790132,11909.073373516618,11916.180001898381,11922.396249647727
fixed_zero_dyn847101,fixed,0.0,847101,40,12148.0,12116.0,False,overlapping_window,False,1,1,9,0.0,0.0,12022.0,12272.0,0.44387457365414973,0.2597360549088329,0,,2,12158.273387526187,3,12151.40021508289,2,12134.438881296574,False,,,,12136.272977366263,,12132.604785226882,,,,,12144.970718734396,12151.40021508289,12156.326825918406,12162.484867925348,12162.237431546342,12157.41355138426,12159.133223668117
fixed_zero_dyn847101,fixed,0.0,847101,41,12423.0,12394.0,True,,False,0,0,11,0.0,0.0,12298.0,12548.0,0.5471716601338532,0.5691188433698936,4,12441.57682673398,1,12407.106560659935,4,12410.234450683292,1,12390.747192058456,False,False,False,12445.450496552457,,12442.541721581438,,12438.788142967183,12390.747192058456,12401.48482689766,12440.611931886524,12407.495525462833,12412.973375903752,12418.749187291325,12424.436185269129,,,12407.106560659935
fixed_zero_dyn847101,fixed,0.0,847101,42,12690.0,12664.0,False,overlapping_window,False,0,1,10,0.0,0.0,12564.0,12814.0,0.3009811353807357,0.6153902854131487,0,,2,12667.542433546165,4,12692.393967455228,2,12719.37438417978,False,,,,,,12723.5699418684,,12715.17882649116,12706.511606397844,,12695.520486534517,12689.267448375937,12683.478758899184,12677.540733058919,12671.392375300762,12668.12550263013,12666.959364462202
fixed_zero_dyn847101,fixed,0.0,847101,43,12913.0,12882.0,False,overlapping_window,False,0,1,11,0.0,0.0,12788.0,13038.0,0.33157216743506396,0.6227475286998914,0,,2,12894.073271940852,4,12915.129488279345,3,12940.89357407823,False,,,,12947.524116441833,,12940.89357407823,,12933.83792787059,12925.49035249671,,12918.26172589128,12911.997250667408,12905.4616394066,12899.349858824256,12892.820731262582,12891.083587118386,12897.062956763315
fixed_zero_dyn847101,fixed,0.0,847101,44,13152.0,13110.0,False,overlapping_window,False,1,1,15,0.0,0.0,13026.0,13276.0,0.5517515291142937,0.407123545887255,4,13135.208839472172,2,13167.28037797448,4,13168.532685258728,3,13122.191353282364,False,False,True,13147.512689485748,13127.611418541728,13137.417458747139,13122.191353282364,13133.000220197207,13115.596032177782,13179.97397287573,13124.184011132651,13171.512305662762,13165.553064854694,13158.304127083866,13152.5107555852,13153.725692582078,13163.52797993699,13171.032776011973
fixed_zero_dyn847101,fixed,0.0,847101,45,13432.0,13394.0,True,,False,1,1,12,0.0,0.0,13306.0,13556.0,0.5862595559369634,0.3069830213888088,4,13416.093597803887,2,13461.477291173931,4,13429.095318159092,0,,,,,13429.072171385998,,13418.612307164494,,13413.57488844328,,13420.82820631546,13404.671887854105,13426.515307413647,13431.67532890454,13437.722647322622,13442.974958946152,13450.451779002986,13458.16236105585,13464.792221292013
fixed_zero_dyn847101,fixed,0.0,847101,46,14219.0,14178.0,True,,False,0,0,15,0.0,0.0,14094.0,14344.0,0.6948156441119805,0.7978275158335696,4,14163.123857050443,2,14218.036162735916,4,14230.85562901264,3,14256.360358579741,False,False,False,14175.091944309786,14262.817096827797,14165.911408995662,14256.360358579741,14160.336305105224,14249.007880454852,14239.068801911353,14152.186824186247,14233.765590392752,14227.945667632526,14221.562283992063,14215.437036509042,14209.427656649304,14213.236444517865,14222.835880953968
fixed_zero_dyn847101,fixed,0.0,847101,47,14472.0,14438.0,True,,False,0,0,14,0.0,0.0,14346.0,14596.0,0.6547547180665505,0.9242868957548852,4,14550.264992480264,2,14462.710096245632,3,14470.337905468603,3,14489.86067780519,False,True,False,14468.315301751303,14494.915733245985,14531.770316040825,14489.86067780519,14568.759668919703,14482.664794279548,14475.507357429831,14571.972577667422,14468.76021054442,,14470.337905468603,14465.244932021587,14459.416308331036,14459.214309733197,14466.205882758066
fixed_zero_dyn847101,fixed,0.0,847101,48,14727.0,14692.0,True,,False,0,-1,13,0.0,0.0,14602.0,14852.0,1.1994000056729626,1.2893580203153465,2,14612.605057718723,2,14714.580833955424,4,14725.941719100629,3,14751.696495711572,False,False,False,14620.745876168845,14757.950866598876,14604.464239268604,14751.696495711572,,14744.459846273261,14735.791924656909,,14728.636938330821,14723.246499870438,14717.433811186278,14712.208954771526,14710.433158690283,14712.357226700102,14716.804441210748
fixed_zero_dyn847101,fixed,0.0,847101,49,15018.0,14986.0,False,overlapping_window,False,0,0,12,0.0,0.0,14892.0,15142.0,0.7342835337803274,0.8824051736329361,1,14941.813596631591,2,14996.191006130408,4,15021.738740277966,3,15046.006942588612,False,False,False,14941.813596631591,15052.486039983563,,15046.006942588612,,15038.594017430793,15031.173727789885,,15024.933027961864,15018.544452594067,15012.112228518932,15005.860790113511,14997.777526013888,14993.732897845484,14998.649114415331
fixed_zero_dyn847101,fixed,0.0,847101,50,15239.0,15194.0,False,overlapping_window,False,0,1,15,0.0,0.0,15114.0,15364.0,0.474285329955851,0.644665345575453,4,15218.249866833998,2,15226.840023086443,4,15255.149580350086,3,15280.418379273271,False,False,False,15229.659443585402,15287.038829812363,15221.028909564388,15280.418379273271,15215.470824103608,15273.158203200344,15265.05199760304,15206.607992615965,15258.210259427533,15252.088901272638,15245.808132146603,15239.21688373353,15232.441448886257,15227.368732229394,15226.31131394349
fixed_zero_dyn847101,fixed,0.0,847101,51,15452.0,15408.0,False,overlapping_window,False,0,1,15,0.0,0.0,15326.0,15576.0,0.32935425792765105,0.5482801384717563,4,15446.01178494708,2,15442.074670534166,4,15459.722029127224,3,15484.20138289063,False,True,False,15457.778672735643,15490.450011843865,15448.81194624449,15484.20138289063,15443.211623649671,15477.096142230153,15469.495675169375,15434.158922793851,15462.50818057616,15456.935877678286,15451.497390448583,15445.785809401379,15439.592719900256,15438.577194167025,15445.57214690131
fixed_zero_dyn847101,fixed,0.0,847101,52,15660.0,15628.0,False,overlapping_window,False,0,1,12,0.0,0.0,15534.0,15784.0,0.41119530557839745,0.7561458733993746,1,15697.158825356593,2,15634.074234874615,4,15659.211226901629,3,15686.010682701513,False,True,False,15697.158825356593,15692.458633796587,,15686.010682701513,,15678.507847965522,15669.913046263364,,15662.363030562366,15656.05942324089,15649.007761571263,15642.518594307236,15634.806937274201,15631.340474050256,15636.807995698975
fixed_zero_dyn847101,fixed,0.0,847101,53,16252.0,16216.0,True,,False,0,1,14,0.0,0.0,16126.0,16376.0,0.39297998390214284,0.7648394287492561,3,16281.092425510831,2,16221.687376652404,4,16249.292634104575,3,16269.521893208223,False,True,False,16290.178381939984,16274.35731645135,16281.092425510831,16269.521893208223,16275.577157489332,16262.663634668917,16256.284896972536,,16251.935719507754,16246.649548701394,16241.945885729569,16235.30564468088,16229.14340229023,16223.802026003936,16219.572727300874
fixed_zero_dyn847101,fixed,0.0,847101,54,16506.0,16476.0,True,,False,0,-1,14,0.0,0.0,16380.0,16630.0,0.9328628275041758,1.2845989962735107,3,16624.39313338398,2,16479.441632779773,4,16509.50649855133,3,16535.530248672378,False,True,False,,16541.721119494767,16626.38241694285,16535.530248672378,16624.39313338398,16527.909856879138,16519.632374298555,16619.20184617583,16512.644380400478,16506.36861670218,16499.366231947064,16492.97598249305,16485.595373387987,16479.67718593961,16479.20607961994
fixed_zero_dyn847101,fixed,0.0,847101,55,16755.0,16722.0,False,overlapping_window,False,0,1,15,0.0,0.0,16630.0,16880.0,0.4448306997505397,0.5766214987888557,4,16717.18294059291,2,16740.136576493045,4,16756.259011180264,3,16781.048688065053,False,False,False,16734.72742380957,16786.81379511673,16715.696532794984,16781.048688065053,16718.66934839084,16774.019549104796,16766.073282670215,16714.586028206904,16759.044626310017,16753.473396050515,16747.18961519616,16741.07298295735,16737.271594331527,16737.426374122075,16742.84677886402
