epoch,iso,gpu,util_pct,memory_used_mib,memory_total_mib,temp_c,power_w
1788731254,2026-09-07T05:47:34+08:00,0,97,1651,24576,56,183.85
1788731254,2026-09-07T05:47:34+08:00,1,13,833,24576,54,130.15
1788731284,2026-09-07T05:48:04+08:00,0,88,1651,24576,56,184.15
1788731284,2026-09-07T05:48:04+08:00,1,9,833,24576,54,130.09
1788731314,2026-09-07T05:48:34+08:00,0,79,1651,24576,56,183.45
1788731314,2026-09-07T05:48:34+08:00,1,13,833,24576,54,130.22
1788731344,2026-09-07T05:49:04+08:00,0,62,1651,24576,56,184.44
1788731344,2026-09-07T05:49:04+08:00,1,13,833,24576,54,130.65
1788731374,2026-09-07T05:49:34+08:00,0,98,1651,24576,56,184.48
1788731374,2026-09-07T05:49:34+08:00,1,13,833,24576,54,130.52
1788731404,2026-09-07T05:50:04+08:00,0,73,1651,24576,56,184.51
1788731404,2026-09-07T05:50:04+08:00,1,20,833,24576,55,130.88
1788731434,2026-09-07T05:50:34+08:00,0,82,1651,24576,56,183.39
1788731434,2026-09-07T05:50:34+08:00,1,9,833,24576,55,131.24
1788731464,2026-09-07T05:51:04+08:00,0,22,1651,24576,56,184.70
1788731464,2026-09-07T05:51:04+08:00,1,21,833,24576,55,130.92
1788731495,2026-09-07T05:51:35+08:00,0,64,1651,24576,56,183.90
1788731495,2026-09-07T05:51:35+08:00,1,20,833,24576,55,131.00
1788731525,2026-09-07T05:52:05+08:00,0,98,1651,24576,56,184.37
1788731525,2026-09-07T05:52:05+08:00,1,23,833,24576,55,130.95
1788731555,2026-09-07T05:52:35+08:00,0,97,1651,24576,56,184.16
1788731555,2026-09-07T05:52:35+08:00,1,13,833,24576,55,131.00
1788731585,2026-09-07T05:53:05+08:00,0,97,1651,24576,56,185.54
1788731585,2026-09-07T05:53:05+08:00,1,9,835,24576,55,131.36
1788731615,2026-09-07T05:53:35+08:00,0,98,1651,24576,56,183.95
1788731615,2026-09-07T05:53:35+08:00,1,20,835,24576,55,131.10
1788731645,2026-09-07T05:54:05+08:00,0,97,1653,24576,56,183.06
1788731645,2026-09-07T05:54:05+08:00,1,21,835,24576,55,131.51
1788731675,2026-09-07T05:54:35+08:00,0,98,1653,24576,56,183.63
1788731675,2026-09-07T05:54:35+08:00,1,13,835,24576,55,130.91
1788731705,2026-09-07T05:55:05+08:00,0,98,1653,24576,56,184.59
1788731705,2026-09-07T05:55:05+08:00,1,21,835,24576,55,131.51
1788731735,2026-09-07T05:55:35+08:00,0,79,1653,24576,56,180.77
1788731735,2026-09-07T05:55:35+08:00,1,13,835,24576,55,131.06
1788731765,2026-09-07T05:56:05+08:00,0,11,835,24576,51,123.05
1788731765,2026-09-07T05:56:05+08:00,1,20,835,24576,55,131.35
1788731795,2026-09-07T05:56:35+08:00,0,21,835,24576,49,122.59
1788731795,2026-09-07T05:56:35+08:00,1,15,835,24576,55,130.86
1788731825,2026-09-07T05:57:05+08:00,0,11,835,24576,48,119.76
1788731825,2026-09-07T05:57:05+08:00,1,9,835,24576,55,131.05
1788731856,2026-09-07T05:57:36+08:00,0,11,835,24576,48,121.75
1788731856,2026-09-07T05:57:36+08:00,1,20,835,24576,55,130.88
1788731886,2026-09-07T05:58:06+08:00,0,11,835,24576,48,122.59
1788731886,2026-09-07T05:58:06+08:00,1,20,835,24576,55,130.54
1788731916,2026-09-07T05:58:36+08:00,0,21,835,24576,48,122.31
1788731916,2026-09-07T05:58:36+08:00,1,13,835,24576,55,130.54
1788731946,2026-09-07T05:59:06+08:00,0,13,835,24576,48,121.38
1788731946,2026-09-07T05:59:06+08:00,1,13,835,24576,55,130.39
1788731976,2026-09-07T05:59:36+08:00,0,13,835,24576,48,121.03
1788731976,2026-09-07T05:59:36+08:00,1,13,835,24576,55,130.36
1788732006,2026-09-07T06:00:06+08:00,0,13,835,24576,48,121.25
1788732006,2026-09-07T06:00:06+08:00,1,10,835,24576,55,130.16
1788732036,2026-09-07T06:00:36+08:00,0,13,835,24576,48,121.48
1788732036,2026-09-07T06:00:36+08:00,1,12,835,24576,54,130.98
1788732066,2026-09-07T06:01:06+08:00,0,13,835,24576,49,121.50
1788732066,2026-09-07T06:01:06+08:00,1,13,835,24576,54,130.47
1788732096,2026-09-07T06:01:36+08:00,0,14,835,24576,49,121.71
1788732096,2026-09-07T06:01:36+08:00,1,13,835,24576,54,130.09
1788732126,2026-09-07T06:02:06+08:00,0,13,835,24576,49,121.35
1788732126,2026-09-07T06:02:06+08:00,1,20,835,24576,54,130.88
1788732156,2026-09-07T06:02:36+08:00,0,14,835,24576,49,122.08
1788732156,2026-09-07T06:02:36+08:00,1,13,835,24576,54,130.39
1788732186,2026-09-07T06:03:06+08:00,0,13,835,24576,49,121.83
1788732186,2026-09-07T06:03:06+08:00,1,12,835,24576,54,130.47
1788732217,2026-09-07T06:03:37+08:00,0,13,835,24576,49,121.47
1788732217,2026-09-07T06:03:37+08:00,1,24,835,24576,54,130.55
1788732247,2026-09-07T06:04:07+08:00,0,22,835,24576,49,122.47
1788732247,2026-09-07T06:04:07+08:00,1,10,835,24576,54,130.35
1788732277,2026-09-07T06:04:37+08:00,0,13,835,24576,49,122.19
1788732277,2026-09-07T06:04:37+08:00,1,13,835,24576,54,130.32
1788732307,2026-09-07T06:05:07+08:00,0,11,835,24576,49,122.87
1788732307,2026-09-07T06:05:07+08:00,1,13,835,24576,54,130.38
1788732337,2026-09-07T06:05:37+08:00,0,21,835,24576,49,122.26
1788732337,2026-09-07T06:05:37+08:00,1,18,835,24576,54,130.68
1788732367,2026-09-07T06:06:07+08:00,0,13,835,24576,49,121.86
1788732367,2026-09-07T06:06:07+08:00,1,9,835,24576,54,130.70
1788732397,2026-09-07T06:06:37+08:00,0,21,835,24576,49,122.61
1788732397,2026-09-07T06:06:37+08:00,1,11,835,24576,54,130.79
1788732427,2026-09-07T06:07:07+08:00,0,12,835,24576,49,122.12
1788732427,2026-09-07T06:07:07+08:00,1,20,835,24576,54,130.19
1788732457,2026-09-07T06:07:37+08:00,0,10,835,24576,49,122.51
1788732457,2026-09-07T06:07:37+08:00,1,13,835,24576,54,130.29
1788732487,2026-09-07T06:08:07+08:00,0,22,835,24576,49,122.56
1788732487,2026-09-07T06:08:07+08:00,1,7,835,24576,54,130.95
1788732517,2026-09-07T06:08:37+08:00,0,9,835,24576,49,122.21
1788732517,2026-09-07T06:08:37+08:00,1,22,835,24576,54,130.51
1788732548,2026-09-07T06:09:08+08:00,0,22,835,24576,49,122.39
1788732548,2026-09-07T06:09:08+08:00,1,13,835,24576,54,130.56
1788732578,2026-09-07T06:09:38+08:00,0,10,835,24576,49,122.76
1788732578,2026-09-07T06:09:38+08:00,1,20,835,24576,54,130.39
1788732608,2026-09-07T06:10:08+08:00,0,10,835,24576,49,123.30
1788732608,2026-09-07T06:10:08+08:00,1,10,835,24576,54,130.78
1788732638,2026-09-07T06:10:38+08:00,0,13,835,24576,49,122.46
1788732638,2026-09-07T06:10:38+08:00,1,20,835,24576,54,130.61
1788732668,2026-09-07T06:11:08+08:00,0,25,835,24576,50,123.37
1788732668,2026-09-07T06:11:08+08:00,1,20,835,24576,54,131.32
1788732698,2026-09-07T06:11:38+08:00,0,20,835,24576,50,123.28
1788732698,2026-09-07T06:11:38+08:00,1,20,835,24576,54,130.90
1788732728,2026-09-07T06:12:08+08:00,0,9,835,24576,50,123.20
1788732728,2026-09-07T06:12:08+08:00,1,12,835,24576,54,130.82
1788732758,2026-09-07T06:12:38+08:00,0,11,835,24576,50,123.38
1788732758,2026-09-07T06:12:38+08:00,1,13,835,24576,55,130.63
1788732788,2026-09-07T06:13:08+08:00,0,21,835,24576,50,123.02
1788732788,2026-09-07T06:13:08+08:00,1,13,835,24576,55,130.77
1788732818,2026-09-07T06:13:38+08:00,0,13,835,24576,50,122.91
1788732818,2026-09-07T06:13:38+08:00,1,11,835,24576,55,131.05
1788732848,2026-09-07T06:14:08+08:00,0,21,835,24576,50,123.59
1788732848,2026-09-07T06:14:08+08:00,1,13,835,24576,55,130.77
1788732878,2026-09-07T06:14:38+08:00,0,13,835,24576,50,122.92
1788732878,2026-09-07T06:14:38+08:00,1,10,835,24576,55,131.57
1788732909,2026-09-07T06:15:09+08:00,0,10,835,24576,50,123.23
1788732909,2026-09-07T06:15:09+08:00,1,12,835,24576,55,130.98
1788732939,2026-09-07T06:15:39+08:00,0,21,835,24576,50,123.72
1788732939,2026-09-07T06:15:39+08:00,1,13,835,24576,55,130.61
1788732969,2026-09-07T06:16:09+08:00,0,21,835,24576,50,123.50
1788732969,2026-09-07T06:16:09+08:00,1,13,835,24576,55,131.02
1788732999,2026-09-07T06:16:39+08:00,0,21,835,24576,50,123.76
1788732999,2026-09-07T06:16:39+08:00,1,13,835,24576,55,130.93
1788733029,2026-09-07T06:17:09+08:00,0,13,835,24576,50,122.25
1788733029,2026-09-07T06:17:09+08:00,1,18,835,24576,55,131.40
1788733059,2026-09-07T06:17:39+08:00,0,6,835,24576,50,123.17
1788733059,2026-09-07T06:17:39+08:00,1,13,835,24576,55,130.95
1788733089,2026-09-07T06:18:09+08:00,0,13,835,24576,50,123.00
1788733089,2026-09-07T06:18:09+08:00,1,20,835,24576,55,131.67
1788733119,2026-09-07T06:18:39+08:00,0,16,835,24576,50,123.16
1788733119,2026-09-07T06:18:39+08:00,1,11,835,24576,55,131.37
1788733149,2026-09-07T06:19:09+08:00,0,12,835,24576,50,123.07
1788733149,2026-09-07T06:19:09+08:00,1,22,835,24576,55,131.50
1788733179,2026-09-07T06:19:39+08:00,0,21,835,24576,50,123.67
1788733179,2026-09-07T06:19:39+08:00,1,20,835,24576,55,131.54
1788733209,2026-09-07T06:20:09+08:00,0,13,835,24576,50,123.11
1788733209,2026-09-07T06:20:09+08:00,1,14,835,24576,55,131.23
1788733239,2026-09-07T06:20:39+08:00,0,10,835,24576,50,123.13
1788733239,2026-09-07T06:20:39+08:00,1,13,835,24576,55,131.15
1788733270,2026-09-07T06:21:10+08:00,0,13,835,24576,50,123.22
1788733270,2026-09-07T06:21:10+08:00,1,13,835,24576,55,131.03
1788733300,2026-09-07T06:21:40+08:00,0,10,835,24576,50,123.87
1788733300,2026-09-07T06:21:40+08:00,1,11,835,24576,55,130.98
1788733330,2026-09-07T06:22:10+08:00,0,11,835,24576,50,123.48
1788733330,2026-09-07T06:22:10+08:00,1,13,835,24576,55,130.85
1788733360,2026-09-07T06:22:40+08:00,0,13,835,24576,50,122.52
1788733360,2026-09-07T06:22:40+08:00,1,21,835,24576,55,130.97
1788733390,2026-09-07T06:23:10+08:00,0,14,835,24576,50,122.50
1788733390,2026-09-07T06:23:10+08:00,1,20,835,24576,55,131.11
1788733420,2026-09-07T06:23:40+08:00,0,13,835,24576,49,122.24
1788733420,2026-09-07T06:23:40+08:00,1,21,835,24576,55,131.13
1788733450,2026-09-07T06:24:10+08:00,0,10,835,24576,49,123.27
1788733450,2026-09-07T06:24:10+08:00,1,13,835,24576,55,130.91
1788733480,2026-09-07T06:24:40+08:00,0,13,835,24576,49,122.46
1788733480,2026-09-07T06:24:40+08:00,1,12,835,24576,54,131.08
1788733510,2026-09-07T06:25:10+08:00,0,13,835,24576,49,122.46
1788733510,2026-09-07T06:25:10+08:00,1,20,835,24576,54,131.36
1788733540,2026-09-07T06:25:40+08:00,0,10,835,24576,49,122.11
1788733540,2026-09-07T06:25:40+08:00,1,20,835,24576,54,131.19
1788733570,2026-09-07T06:26:10+08:00,0,12,835,24576,49,122.36
1788733570,2026-09-07T06:26:10+08:00,1,13,835,24576,54,130.86
1788733600,2026-09-07T06:26:40+08:00,0,10,835,24576,49,122.23
1788733600,2026-09-07T06:26:40+08:00,1,25,811,24576,54,130.86
1788733631,2026-09-07T06:27:11+08:00,0,13,835,24576,49,121.79
1788733631,2026-09-07T06:27:11+08:00,1,24,849,24576,55,130.63
1788733661,2026-09-07T06:27:41+08:00,0,13,835,24576,49,122.82
1788733661,2026-09-07T06:27:41+08:00,1,13,849,24576,54,130.74
1788733691,2026-09-07T06:28:11+08:00,0,22,835,24576,49,122.54
1788733691,2026-09-07T06:28:11+08:00,1,13,849,24576,54,130.86
1788733721,2026-09-07T06:28:41+08:00,0,17,835,24576,49,122.21
1788733721,2026-09-07T06:28:41+08:00,1,12,849,24576,54,130.71
1788733751,2026-09-07T06:29:11+08:00,0,13,835,24576,49,122.25
1788733751,2026-09-07T06:29:11+08:00,1,21,849,24576,54,130.70
1788733781,2026-09-07T06:29:41+08:00,0,22,757,24576,49,121.60
1788733781,2026-09-07T06:29:41+08:00,1,13,849,24576,54,130.80
1788733811,2026-09-07T06:30:11+08:00,0,13,827,24576,49,121.94
1788733811,2026-09-07T06:30:11+08:00,1,13,849,24576,54,130.81
1788733841,2026-09-07T06:30:41+08:00,0,11,829,24576,49,122.40
1788733841,2026-09-07T06:30:41+08:00,1,11,851,24576,54,130.99
1788733871,2026-09-07T06:31:11+08:00,0,13,829,24576,49,121.85
1788733871,2026-09-07T06:31:11+08:00,1,13,851,24576,54,130.28
1788733901,2026-09-07T06:31:41+08:00,0,25,829,24576,49,122.59
1788733901,2026-09-07T06:31:41+08:00,1,20,851,24576,54,131.08
1788733931,2026-09-07T06:32:11+08:00,0,10,829,24576,49,122.23
1788733931,2026-09-07T06:32:11+08:00,1,13,851,24576,54,130.59
1788733961,2026-09-07T06:32:41+08:00,0,13,833,24576,49,121.47
1788733961,2026-09-07T06:32:41+08:00,1,13,851,24576,54,130.23
1788733992,2026-09-07T06:33:12+08:00,0,13,833,24576,49,122.09
1788733992,2026-09-07T06:33:12+08:00,1,8,855,24576,54,130.45
1788734022,2026-09-07T06:33:42+08:00,0,12,833,24576,49,121.91
1788734022,2026-09-07T06:33:42+08:00,1,13,855,24576,54,130.96
1788734052,2026-09-07T06:34:12+08:00,0,13,833,24576,49,122.02
1788734052,2026-09-07T06:34:12+08:00,1,10,855,24576,54,131.47
1788734082,2026-09-07T06:34:42+08:00,0,18,833,24576,49,122.53
1788734082,2026-09-07T06:34:42+08:00,1,13,855,24576,54,130.65
1788734112,2026-09-07T06:35:12+08:00,0,11,833,24576,49,123.72
1788734112,2026-09-07T06:35:12+08:00,1,20,855,24576,54,130.94
1788734142,2026-09-07T06:35:42+08:00,0,12,833,24576,49,122.30
1788734142,2026-09-07T06:35:42+08:00,1,9,855,24576,54,130.63
1788734172,2026-09-07T06:36:12+08:00,0,13,833,24576,50,122.43
1788734172,2026-09-07T06:36:12+08:00,1,13,855,24576,54,130.26
1788734202,2026-09-07T06:36:42+08:00,0,11,833,24576,50,122.34
1788734202,2026-09-07T06:36:42+08:00,1,19,855,24576,54,131.21
1788734232,2026-09-07T06:37:12+08:00,0,13,833,24576,50,122.49
1788734232,2026-09-07T06:37:12+08:00,1,11,855,24576,54,131.23
1788734262,2026-09-07T06:37:42+08:00,0,21,833,24576,50,123.43
1788734262,2026-09-07T06:37:42+08:00,1,20,855,24576,55,130.87
1788734292,2026-09-07T06:38:12+08:00,0,11,833,24576,50,122.99
1788734292,2026-09-07T06:38:12+08:00,1,20,855,24576,55,131.18
1788734323,2026-09-07T06:38:43+08:00,0,10,833,24576,50,123.83
1788734323,2026-09-07T06:38:43+08:00,1,20,855,24576,55,131.48
1788734353,2026-09-07T06:39:13+08:00,0,24,833,24576,50,123.49
1788734353,2026-09-07T06:39:13+08:00,1,10,855,24576,55,131.46
1788734383,2026-09-07T06:39:43+08:00,0,13,833,24576,50,122.57
1788734383,2026-09-07T06:39:43+08:00,1,13,855,24576,55,131.18
1788734413,2026-09-07T06:40:13+08:00,0,13,833,24576,50,123.11
1788734413,2026-09-07T06:40:13+08:00,1,21,855,24576,55,131.31
1788734443,2026-09-07T06:40:43+08:00,0,20,833,24576,50,123.58
1788734443,2026-09-07T06:40:43+08:00,1,13,855,24576,55,130.85
1788734473,2026-09-07T06:41:13+08:00,0,13,833,24576,50,123.41
1788734473,2026-09-07T06:41:13+08:00,1,13,855,24576,55,131.31
1788734503,2026-09-07T06:41:43+08:00,0,12,835,24576,50,123.46
1788734503,2026-09-07T06:41:43+08:00,1,13,855,24576,55,131.21
1788734533,2026-09-07T06:42:13+08:00,0,7,835,24576,50,123.81
1788734533,2026-09-07T06:42:13+08:00,1,20,855,24576,55,130.73
1788734563,2026-09-07T06:42:43+08:00,0,21,835,24576,50,123.65
1788734563,2026-09-07T06:42:43+08:00,1,12,855,24576,55,131.22
1788734593,2026-09-07T06:43:13+08:00,0,8,835,24576,50,123.47
1788734593,2026-09-07T06:43:13+08:00,1,13,855,24576,55,131.05
1788734623,2026-09-07T06:43:43+08:00,0,21,835,24576,50,124.01
1788734623,2026-09-07T06:43:43+08:00,1,20,855,24576,55,131.31
1788734653,2026-09-07T06:44:13+08:00,0,13,835,24576,50,122.80
1788734653,2026-09-07T06:44:13+08:00,1,13,855,24576,55,130.95
1788734684,2026-09-07T06:44:44+08:00,0,17,835,24576,50,123.92
1788734684,2026-09-07T06:44:44+08:00,1,20,855,24576,55,130.65
1788734714,2026-09-07T06:45:14+08:00,0,13,835,24576,50,122.28
1788734714,2026-09-07T06:45:14+08:00,1,11,855,24576,55,131.18
1788734744,2026-09-07T06:45:44+08:00,0,18,835,24576,50,123.09
1788734744,2026-09-07T06:45:44+08:00,1,11,855,24576,55,131.36
1788734774,2026-09-07T06:46:14+08:00,0,10,835,24576,49,123.04
1788734774,2026-09-07T06:46:14+08:00,1,10,855,24576,55,131.23
1788734804,2026-09-07T06:46:44+08:00,0,13,835,24576,49,122.49
1788734804,2026-09-07T06:46:44+08:00,1,13,855,24576,55,130.97
1788734834,2026-09-07T06:47:14+08:00,0,15,835,24576,49,122.64
1788734834,2026-09-07T06:47:14+08:00,1,13,855,24576,55,130.96
1788734864,2026-09-07T06:47:44+08:00,0,13,835,24576,49,122.69
1788734864,2026-09-07T06:47:44+08:00,1,20,855,24576,55,131.46
1788734894,2026-09-07T06:48:14+08:00,0,13,835,24576,49,122.33
1788734894,2026-09-07T06:48:14+08:00,1,13,855,24576,55,130.59
1788734924,2026-09-07T06:48:44+08:00,0,27,835,24576,49,123.16
1788734924,2026-09-07T06:48:44+08:00,1,13,855,24576,55,131.02
1788734954,2026-09-07T06:49:14+08:00,0,20,835,24576,49,123.24
1788734954,2026-09-07T06:49:14+08:00,1,10,855,24576,54,131.25
1788734984,2026-09-07T06:49:44+08:00,0,20,835,24576,49,122.56
1788734984,2026-09-07T06:49:44+08:00,1,12,855,24576,55,130.82
1788735014,2026-09-07T06:50:14+08:00,0,8,835,24576,49,122.65
1788735014,2026-09-07T06:50:14+08:00,1,13,855,24576,54,130.77
1788735045,2026-09-07T06:50:45+08:00,0,20,835,24576,49,123.12
1788735045,2026-09-07T06:50:45+08:00,1,20,855,24576,54,130.97
1788735075,2026-09-07T06:51:15+08:00,0,11,835,24576,49,123.03
1788735075,2026-09-07T06:51:15+08:00,1,13,855,24576,54,130.98
1788735105,2026-09-07T06:51:45+08:00,0,13,835,24576,49,122.09
1788735105,2026-09-07T06:51:45+08:00,1,21,855,24576,54,131.31
1788735135,2026-09-07T06:52:15+08:00,0,23,835,24576,49,122.88
1788735135,2026-09-07T06:52:15+08:00,1,7,855,24576,54,131.34
1788735165,2026-09-07T06:52:45+08:00,0,13,835,24576,49,121.80
1788735165,2026-09-07T06:52:45+08:00,1,12,855,24576,54,130.83
1788735195,2026-09-07T06:53:15+08:00,0,8,835,24576,49,122.40
1788735195,2026-09-07T06:53:15+08:00,1,20,855,24576,54,131.21
1788735225,2026-09-07T06:53:45+08:00,0,15,835,24576,49,122.85
1788735225,2026-09-07T06:53:45+08:00,1,10,855,24576,54,131.47
1788735255,2026-09-07T06:54:15+08:00,0,22,835,24576,49,123.17
1788735255,2026-09-07T06:54:15+08:00,1,13,855,24576,54,130.62
1788735285,2026-09-07T06:54:45+08:00,0,9,835,24576,49,122.50
1788735285,2026-09-07T06:54:45+08:00,1,13,855,24576,54,130.42
1788735315,2026-09-07T06:55:15+08:00,0,21,835,24576,49,122.89
1788735315,2026-09-07T06:55:15+08:00,1,13,855,24576,54,130.70
1788735345,2026-09-07T06:55:45+08:00,0,25,835,24576,49,123.30
1788735345,2026-09-07T06:55:45+08:00,1,20,855,24576,54,130.99
1788735375,2026-09-07T06:56:16+08:00,0,9,835,24576,49,122.99
1788735375,2026-09-07T06:56:16+08:00,1,13,855,24576,54,130.91
1788735406,2026-09-07T06:56:46+08:00,0,20,835,24576,49,122.67
1788735406,2026-09-07T06:56:46+08:00,1,13,855,24576,54,130.80
1788735436,2026-09-07T06:57:16+08:00,0,21,835,24576,49,123.40
1788735436,2026-09-07T06:57:16+08:00,1,13,855,24576,54,130.80
1788735466,2026-09-07T06:57:46+08:00,0,13,835,24576,49,122.53
1788735466,2026-09-07T06:57:46+08:00,1,19,855,24576,54,131.22
1788735496,2026-09-07T06:58:16+08:00,0,8,835,24576,50,123.08
1788735496,2026-09-07T06:58:16+08:00,1,20,855,24576,54,131.32
1788735526,2026-09-07T06:58:46+08:00,0,10,835,24576,50,122.67
1788735526,2026-09-07T06:58:46+08:00,1,21,855,24576,54,130.94
1788735556,2026-09-07T06:59:16+08:00,0,13,835,24576,50,122.75
1788735556,2026-09-07T06:59:16+08:00,1,13,855,24576,55,130.52
1788735586,2026-09-07T06:59:46+08:00,0,10,835,24576,50,123.30
1788735586,2026-09-07T06:59:46+08:00,1,21,855,24576,55,131.14
1788735616,2026-09-07T07:00:16+08:00,0,23,835,24576,50,123.64
1788735616,2026-09-07T07:00:16+08:00,1,10,855,24576,55,131.03
1788735646,2026-09-07T07:00:46+08:00,0,13,835,24576,50,123.18
1788735646,2026-09-07T07:00:46+08:00,1,13,855,24576,55,130.92
1788735676,2026-09-07T07:01:16+08:00,0,21,835,24576,50,124.56
1788735676,2026-09-07T07:01:16+08:00,1,13,855,24576,55,131.20
1788735706,2026-09-07T07:01:46+08:00,0,21,835,24576,50,123.87
1788735706,2026-09-07T07:01:46+08:00,1,10,855,24576,55,131.04
1788735737,2026-09-07T07:02:17+08:00,0,12,835,24576,50,123.38
1788735737,2026-09-07T07:02:17+08:00,1,21,855,24576,55,131.03
1788735767,2026-09-07T07:02:47+08:00,0,9,835,24576,50,123.97
1788735767,2026-09-07T07:02:47+08:00,1,24,855,24576,55,131.24
1788735797,2026-09-07T07:03:17+08:00,0,13,835,24576,50,123.12
1788735797,2026-09-07T07:03:17+08:00,1,20,855,24576,55,131.12
1788735827,2026-09-07T07:03:47+08:00,0,12,835,24576,50,123.24
1788735827,2026-09-07T07:03:47+08:00,1,10,855,24576,55,131.13
1788735857,2026-09-07T07:04:17+08:00,0,13,835,24576,50,123.26
1788735857,2026-09-07T07:04:17+08:00,1,10,855,24576,55,131.16
1788735887,2026-09-07T07:04:47+08:00,0,13,835,24576,50,123.31
1788735887,2026-09-07T07:04:47+08:00,1,11,827,24576,55,131.18
1788735917,2026-09-07T07:05:17+08:00,0,10,835,24576,50,123.53
1788735917,2026-09-07T07:05:17+08:00,1,20,827,24576,55,131.48
1788735947,2026-09-07T07:05:47+08:00,0,12,835,24576,50,122.78
1788735947,2026-09-07T07:05:47+08:00,1,13,829,24576,55,130.77
1788735977,2026-09-07T07:06:17+08:00,0,13,835,24576,50,123.00
1788735977,2026-09-07T07:06:17+08:00,1,13,829,24576,55,130.86
1788736007,2026-09-07T07:06:47+08:00,0,13,835,24576,50,122.77
1788736007,2026-09-07T07:06:47+08:00,1,11,829,24576,55,131.21
1788736037,2026-09-07T07:07:17+08:00,0,13,835,24576,49,122.57
1788736037,2026-09-07T07:07:17+08:00,1,13,833,24576,55,130.85
1788736067,2026-09-07T07:07:47+08:00,0,21,835,24576,50,123.91
1788736067,2026-09-07T07:07:47+08:00,1,13,833,24576,55,130.73
1788736098,2026-09-07T07:08:18+08:00,0,18,835,24576,49,123.82
1788736098,2026-09-07T07:08:18+08:00,1,14,833,24576,55,131.17
1788736128,2026-09-07T07:08:48+08:00,0,13,835,24576,49,122.61
1788736128,2026-09-07T07:08:48+08:00,1,20,833,24576,55,131.04
1788736158,2026-09-07T07:09:18+08:00,0,22,835,24576,49,123.39
1788736158,2026-09-07T07:09:18+08:00,1,19,833,24576,55,130.91
1788736188,2026-09-07T07:09:48+08:00,0,22,827,24576,49,123.60
1788736188,2026-09-07T07:09:48+08:00,1,12,833,24576,54,130.47
1788736218,2026-09-07T07:10:18+08:00,0,9,829,24576,49,122.90
1788736218,2026-09-07T07:10:18+08:00,1,12,833,24576,55,130.86
1788736248,2026-09-07T07:10:48+08:00,0,13,829,24576,49,122.48
1788736248,2026-09-07T07:10:48+08:00,1,13,833,24576,55,130.63
1788736278,2026-09-07T07:11:18+08:00,0,20,829,24576,49,123.25
1788736278,2026-09-07T07:11:18+08:00,1,11,833,24576,54,131.35
1788736308,2026-09-07T07:11:48+08:00,0,13,829,24576,49,122.49
1788736308,2026-09-07T07:11:48+08:00,1,13,833,24576,54,130.67
1788736338,2026-09-07T07:12:18+08:00,0,7,833,24576,49,123.11
1788736338,2026-09-07T07:12:18+08:00,1,13,833,24576,54,130.98
1788736368,2026-09-07T07:12:48+08:00,0,13,833,24576,49,122.41
1788736368,2026-09-07T07:12:48+08:00,1,13,833,24576,54,131.04
1788736398,2026-09-07T07:13:18+08:00,0,11,833,24576,49,123.08
1788736398,2026-09-07T07:13:18+08:00,1,12,833,24576,54,131.48
1788736429,2026-09-07T07:13:49+08:00,0,11,833,24576,49,122.72
1788736429,2026-09-07T07:13:49+08:00,1,13,833,24576,54,131.16
1788736459,2026-09-07T07:14:19+08:00,0,13,833,24576,49,122.73
1788736459,2026-09-07T07:14:19+08:00,1,20,833,24576,54,131.20
1788736489,2026-09-07T07:14:49+08:00,0,16,833,24576,49,123.10
1788736489,2026-09-07T07:14:49+08:00,1,13,833,24576,54,130.97
1788736519,2026-09-07T07:15:19+08:00,0,13,833,24576,49,122.40
1788736519,2026-09-07T07:15:19+08:00,1,13,833,24576,54,130.74
1788736549,2026-09-07T07:15:49+08:00,0,13,833,24576,49,122.44
1788736549,2026-09-07T07:15:49+08:00,1,10,835,24576,54,130.92
1788736579,2026-09-07T07:16:19+08:00,0,13,833,24576,49,121.95
1788736579,2026-09-07T07:16:19+08:00,1,13,835,24576,54,130.68
1788736609,2026-09-07T07:16:49+08:00,0,13,833,24576,49,122.59
1788736609,2026-09-07T07:16:49+08:00,1,12,835,24576,54,131.16
1788736639,2026-09-07T07:17:19+08:00,0,13,833,24576,49,122.05
1788736639,2026-09-07T07:17:19+08:00,1,13,835,24576,54,130.44
1788736669,2026-09-07T07:17:49+08:00,0,13,833,24576,49,122.13
1788736669,2026-09-07T07:17:49+08:00,1,20,835,24576,54,130.97
1788736699,2026-09-07T07:18:19+08:00,0,13,833,24576,49,122.06
1788736699,2026-09-07T07:18:19+08:00,1,9,835,24576,54,130.91
1788736729,2026-09-07T07:18:49+08:00,0,13,833,24576,49,121.96
1788736729,2026-09-07T07:18:49+08:00,1,28,835,24576,54,130.69
1788736759,2026-09-07T07:19:19+08:00,0,16,833,24576,49,122.03
1788736759,2026-09-07T07:19:19+08:00,1,10,835,24576,54,131.03
1788736790,2026-09-07T07:19:50+08:00,0,15,833,24576,49,123.12
1788736790,2026-09-07T07:19:50+08:00,1,12,835,24576,54,130.65
1788736820,2026-09-07T07:20:20+08:00,0,14,833,24576,49,121.98
1788736820,2026-09-07T07:20:20+08:00,1,21,835,24576,54,130.84
1788736850,2026-09-07T07:20:50+08:00,0,13,833,24576,49,121.96
1788736850,2026-09-07T07:20:50+08:00,1,20,835,24576,54,130.87
1788736880,2026-09-07T07:21:20+08:00,0,12,835,24576,49,122.65
1788736880,2026-09-07T07:21:20+08:00,1,7,835,24576,54,131.25
