id,topology,noise,mode,tolerance_ms,shape,n,denominator,fraction
t2712_n847402,2712.0,847402.0,TB,0,+0+,0,77,0.0
t2712_n847402,2712.0,847402.0,TB,0,+0-,0,77,0.0
t2712_n847402,2712.0,847402.0,TB,0,+00,0,77,0.0
t2712_n847402,2712.0,847402.0,TB,0,-++,3,77,0.03896103896103896
t2712_n847402,2712.0,847402.0,TB,0,-+-,0,77,0.0
t2712_n847402,2712.0,847402.0,TB,0,-+0,0,77,0.0
t2712_n847402,2712.0,847402.0,TB,0,--+,0,77,0.0
t2712_n847402,2712.0,847402.0,TB,0,---,74,77,0.961038961038961
t2712_n847402,2712.0,847402.0,TB,0,--0,0,77,0.0
t2712_n847402,2712.0,847402.0,TB,0,-0+,0,77,0.0
t2712_n847402,2712.0,847402.0,TB,0,-0-,0,77,0.0
t2712_n847402,2712.0,847402.0,TB,0,-00,0,77,0.0
t2712_n847402,2712.0,847402.0,TB,0,0++,0,77,0.0
t2712_n847402,2712.0,847402.0,TB,0,0+-,0,77,0.0
t2712_n847402,2712.0,847402.0,TB,0,0+0,0,77,0.0
t2712_n847402,2712.0,847402.0,TB,0,0-+,0,77,0.0
t2712_n847402,2712.0,847402.0,TB,0,0--,0,77,0.0
t2712_n847402,2712.0,847402.0,TB,0,0-0,0,77,0.0
t2712_n847402,2712.0,847402.0,TB,0,00+,0,77,0.0
t2712_n847402,2712.0,847402.0,TB,0,00-,0,77,0.0
t2712_n847402,2712.0,847402.0,TB,0,000,0,77,0.0
t2712_n847402,2712.0,847402.0,TB,2,+++,0,77,0.0
t2712_n847402,2712.0,847402.0,TB,2,++-,0,77,0.0
t2712_n847402,2712.0,847402.0,TB,2,++0,0,77,0.0
t2712_n847402,2712.0,847402.0,TB,2,+-+,0,77,0.0
t2712_n847402,2712.0,847402.0,TB,2,+--,0,77,0.0
t2712_n847402,2712.0,847402.0,TB,2,+-0,0,77,0.0
t2712_n847402,2712.0,847402.0,TB,2,+0+,0,77,0.0
t2712_n847402,2712.0,847402.0,TB,2,+0-,0,77,0.0
t2712_n847402,2712.0,847402.0,TB,2,+00,0,77,0.0
t2712_n847402,2712.0,847402.0,TB,2,-++,0,77,0.0
t2712_n847402,2712.0,847402.0,TB,2,-+-,0,77,0.0
t2712_n847402,2712.0,847402.0,TB,2,-+0,0,77,0.0
t2712_n847402,2712.0,847402.0,TB,2,--+,0,77,0.0
t2712_n847402,2712.0,847402.0,TB,2,---,74,77,0.961038961038961
t2712_n847402,2712.0,847402.0,TB,2,--0,0,77,0.0
t2712_n847402,2712.0,847402.0,TB,2,-0+,0,77,0.0
t2712_n847402,2712.0,847402.0,TB,2,-0-,0,77,0.0
t2712_n847402,2712.0,847402.0,TB,2,-00,0,77,0.0
t2712_n847402,2712.0,847402.0,TB,2,0++,3,77,0.03896103896103896
t2712_n847402,2712.0,847402.0,TB,2,0+-,0,77,0.0
t2712_n847402,2712.0,847402.0,TB,2,0+0,0,77,0.0
t2712_n847402,2712.0,847402.0,TB,2,0-+,0,77,0.0
t2712_n847402,2712.0,847402.0,TB,2,0--,0,77,0.0
t2712_n847402,2712.0,847402.0,TB,2,0-0,0,77,0.0
t2712_n847402,2712.0,847402.0,TB,2,00+,0,77,0.0
t2712_n847402,2712.0,847402.0,TB,2,00-,0,77,0.0
t2712_n847402,2712.0,847402.0,TB,2,000,0,77,0.0
t2712_n847402,2712.0,847402.0,TB,5,+++,0,77,0.0
t2712_n847402,2712.0,847402.0,TB,5,++-,0,77,0.0
t2712_n847402,2712.0,847402.0,TB,5,++0,0,77,0.0
t2712_n847402,2712.0,847402.0,TB,5,+-+,0,77,0.0
t2712_n847402,2712.0,847402.0,TB,5,+--,0,77,0.0
t2712_n847402,2712.0,847402.0,TB,5,+-0,0,77,0.0
t2712_n847402,2712.0,847402.0,TB,5,+0+,0,77,0.0
t2712_n847402,2712.0,847402.0,TB,5,+0-,0,77,0.0
t2712_n847402,2712.0,847402.0,TB,5,+00,0,77,0.0
t2712_n847402,2712.0,847402.0,TB,5,-++,0,77,0.0
t2712_n847402,2712.0,847402.0,TB,5,-+-,0,77,0.0
t2712_n847402,2712.0,847402.0,TB,5,-+0,0,77,0.0
t2712_n847402,2712.0,847402.0,TB,5,--+,0,77,0.0
t2712_n847402,2712.0,847402.0,TB,5,---,55,77,0.7142857142857143
t2712_n847402,2712.0,847402.0,TB,5,--0,0,77,0.0
t2712_n847402,2712.0,847402.0,TB,5,-0+,0,77,0.0
t2712_n847402,2712.0,847402.0,TB,5,-0-,19,77,0.24675324675324675
t2712_n847402,2712.0,847402.0,TB,5,-00,0,77,0.0
t2712_n847402,2712.0,847402.0,TB,5,0++,0,77,0.0
t2712_n847402,2712.0,847402.0,TB,5,0+-,0,77,0.0
t2712_n847402,2712.0,847402.0,TB,5,0+0,0,77,0.0
t2712_n847402,2712.0,847402.0,TB,5,0-+,0,77,0.0
t2712_n847402,2712.0,847402.0,TB,5,0--,0,77,0.0
t2712_n847402,2712.0,847402.0,TB,5,0-0,0,77,0.0
t2712_n847402,2712.0,847402.0,TB,5,00+,3,77,0.03896103896103896
t2712_n847402,2712.0,847402.0,TB,5,00-,0,77,0.0
t2712_n847402,2712.0,847402.0,TB,5,000,0,77,0.0
