subject,dataset,tolerance_ms,condition,component,gain_nats,gain_bits
yuquan_chenziyang,yuquan,0.0,linear_state,event_contact_contribution_nll,-0.03052353858947754,-0.04403615775342215
yuquan_chenziyang,yuquan,0.0,linear_state,event_stop_contribution_nll,0.006043910980224609,0.008719520398744398
yuquan_chenziyang,yuquan,0.0,linear_state,event_total_nll,-0.00762903690338157,-0.011006373707267484
yuquan_chenziyang,yuquan,1.0,history_3,event_contact_choice_nll,-0.025610804557800293,-0.036948580728714944
yuquan_chenziyang,yuquan,1.0,history_3,event_contact_contribution_nll,-0.021145939826965554,-0.03050714252329963
yuquan_chenziyang,yuquan,1.0,history_3,event_stop_contribution_nll,-0.009629935026168823,-0.013893059506336692
yuquan_chenziyang,yuquan,1.0,history_3,event_total_nll,-0.012792110443115234,-0.018455114298786268
yuquan_chenziyang,yuquan,1.0,linear_state,event_contact_choice_nll,-0.03596091270446777,-0.05188063042457658
yuquan_chenziyang,yuquan,1.0,linear_state,event_contact_contribution_nll,-0.02958548069000244,-0.04268282627378271
yuquan_chenziyang,yuquan,1.0,linear_state,event_stop_contribution_nll,0.007199198007583563,0.010386247263918512
yuquan_chenziyang,yuquan,1.0,linear_state,event_total_nll,-0.006331324577331543,-0.00913417056997463
yuquan_chenziyang,yuquan,2.0,history_3,event_contact_choice_nll,-0.029137372970581055,-0.042036343489189415
yuquan_chenziyang,yuquan,2.0,history_3,event_contact_contribution_nll,-0.023283541202545166,-0.033591049427245764
yuquan_chenziyang,yuquan,2.0,history_3,event_stop_contribution_nll,-0.018492311239242498,-0.026678765719430394
yuquan_chenziyang,yuquan,2.0,history_3,event_total_nll,-0.023279666900634988,-0.033585459991093046
yuquan_chenziyang,yuquan,2.0,linear_state,event_contact_choice_nll,-0.035303354263305664,-0.050931974122417324
yuquan_chenziyang,yuquan,2.0,linear_state,event_contact_contribution_nll,-0.02842000126838684,-0.041001394891959746
yuquan_chenziyang,yuquan,2.0,linear_state,event_stop_contribution_nll,0.0006850063800811768,0.0009882553075204142
yuquan_chenziyang,yuquan,2.0,linear_state,event_total_nll,-0.012780308723449707,-0.018438088016350853
yuquan_chenziyang,yuquan,5.0,history_3,event_contact_choice_nll,-0.026229262351989746,-0.0378408267213912
yuquan_chenziyang,yuquan,5.0,history_3,event_contact_contribution_nll,-0.019018948078155518,-0.027438542075279647
yuquan_chenziyang,yuquan,5.0,history_3,event_stop_contribution_nll,-0.08446148037910461,-0.12185215888907472
yuquan_chenziyang,yuquan,5.0,history_3,event_total_nll,-0.08783936500549294,-0.12672541628826023
yuquan_chenziyang,yuquan,5.0,linear_state,event_contact_choice_nll,-0.022588968276977317,-0.03258899251199329
yuquan_chenziyang,yuquan,5.0,linear_state,event_contact_contribution_nll,-0.017074257135391013,-0.024632946096091613
yuquan_chenziyang,yuquan,5.0,linear_state,event_stop_contribution_nll,-0.051579892635345514,-0.07441405531459815
yuquan_chenziyang,yuquan,5.0,linear_state,event_total_nll,-0.06281936168670654,-0.09062918157722168
yuquan_chenziyang,yuquan,10.0,history_3,event_contact_choice_nll,-0.009224295616149902,-0.01330784554111327
yuquan_chenziyang,yuquan,10.0,history_3,event_contact_contribution_nll,-0.0052211880683896705,-0.0075325821338144035
yuquan_chenziyang,yuquan,10.0,history_3,event_stop_contribution_nll,-0.29164013266563416,-0.4207477731209098
yuquan_chenziyang,yuquan,10.0,history_3,event_total_nll,-0.2866462469100952,-0.4135431189066277
yuquan_chenziyang,yuquan,10.0,linear_state,event_contact_choice_nll,-0.005000591278076394,-0.007214328238393417
yuquan_chenziyang,yuquan,10.0,linear_state,event_contact_contribution_nll,-0.0027992725372312233,-0.004038496607560152
yuquan_chenziyang,yuquan,10.0,linear_state,event_stop_contribution_nll,-0.2053375244140625,-0.2962394281805844
yuquan_chenziyang,yuquan,10.0,linear_state,event_total_nll,-0.20813679695129372,-0.3002779247881446
yuquan_gaolan,yuquan,0.0,history_3,event_contact_choice_nll,-0.006272077560424805,-0.009048695192495813
yuquan_gaolan,yuquan,0.0,history_3,event_contact_contribution_nll,-0.005534648895263672,-0.00798481051425848
yuquan_gaolan,yuquan,0.0,history_3,event_stop_contribution_nll,-0.008155122399330084,-0.011765354643356016
yuquan_gaolan,yuquan,0.0,history_3,event_total_nll,-0.020434021949768066,-0.029480062132346618
yuquan_gaolan,yuquan,0.0,linear_state,event_contact_choice_nll,-0.03232932090759277,-0.04664135094869198
yuquan_gaolan,yuquan,0.0,linear_state,event_contact_contribution_nll,-0.02827450633048989,-0.040791490066581365
yuquan_gaolan,yuquan,0.0,linear_state,event_stop_contribution_nll,-0.0020503252744674128,-0.0029579941056834392
yuquan_gaolan,yuquan,0.0,linear_state,event_total_nll,-0.04935598373413064,-0.07120563297142661
yuquan_gaolan,yuquan,1.0,history_3,event_contact_choice_nll,-0.006493568420410378,-0.009368238957799233
yuquan_gaolan,yuquan,1.0,history_3,event_contact_contribution_nll,-0.005610615015029685,-0.008094406458520484
yuquan_gaolan,yuquan,1.0,history_3,event_stop_contribution_nll,-0.006382942199706976,-0.009208639057798146
yuquan_gaolan,yuquan,1.0,history_3,event_total_nll,-0.02923452854156472,-0.04217650934964228
yuquan_gaolan,yuquan,1.0,linear_state,event_contact_choice_nll,-0.033275485038757546,-0.04800637724859041
yuquan_gaolan,yuquan,1.0,linear_state,event_contact_contribution_nll,-0.028773754835129006,-0.041511753408395455
yuquan_gaolan,yuquan,1.0,linear_state,event_stop_contribution_nll,-0.004488945007324163,-0.006476178700889842
yuquan_gaolan,yuquan,1.0,linear_state,event_total_nll,-0.06418251991271995,-0.09259580318983822
yuquan_gaolan,yuquan,2.0,history_3,event_contact_choice_nll,-0.005162477493286133,-0.007447880678264791
yuquan_gaolan,yuquan,2.0,history_3,event_contact_contribution_nll,-0.004262804985046387,-0.006149927612203174
yuquan_gaolan,yuquan,2.0,history_3,event_stop_contribution_nll,-0.01160171627998352,-0.01673773854293298
yuquan_gaolan,yuquan,2.0,history_3,event_total_nll,-0.03670549392700195,-0.052954834061865685
yuquan_gaolan,yuquan,2.0,linear_state,event_contact_choice_nll,-0.033310770988464355,-0.04805728411324548
yuquan_gaolan,yuquan,2.0,linear_state,event_contact_contribution_nll,-0.028308480978012085,-0.04084050512207759
yuquan_gaolan,yuquan,2.0,linear_state,event_stop_contribution_nll,-0.008168548345565796,-0.011784724189409521
yuquan_gaolan,yuquan,2.0,linear_state,event_total_nll,-0.07978701591491699,-0.11510833218777955
yuquan_gaolan,yuquan,5.0,history_3,event_contact_choice_nll,-0.0065402984619140625,-0.009435656156937134
yuquan_gaolan,yuquan,5.0,history_3,event_contact_contribution_nll,-0.005356729030609131,-0.007728126407845737
yuquan_gaolan,yuquan,5.0,history_3,event_stop_contribution_nll,-0.0496166348457337,-0.07158167303753854
yuquan_gaolan,yuquan,5.0,history_3,event_total_nll,-0.0779533386230471,-0.11246289505220815
yuquan_gaolan,yuquan,5.0,linear_state,event_contact_choice_nll,-0.03403019905090332,-0.04909519941120253
yuquan_gaolan,yuquan,5.0,linear_state,event_contact_contribution_nll,-0.02843540906906128,-0.041023623649583764
yuquan_gaolan,yuquan,5.0,linear_state,event_stop_contribution_nll,-0.04416891932487488,-0.06372228087142169
yuquan_gaolan,yuquan,5.0,linear_state,event_total_nll,-0.14017689228057884,-0.2022325073404175
yuquan_gaolan,yuquan,10.0,history_3,event_contact_choice_nll,4.446506500266345e-05,6.414952877214796e-05
yuquan_gaolan,yuquan,10.0,history_3,event_contact_contribution_nll,-0.001616060733795388,-0.002331482806421986
yuquan_gaolan,yuquan,10.0,history_3,event_stop_contribution_nll,-0.24840444326400757,-0.3583718584317676
yuquan_gaolan,yuquan,10.0,history_3,event_total_nll,-0.25002050399780296,-0.3607033412381896
yuquan_gaolan,yuquan,10.0,linear_state,event_contact_choice_nll,-0.023453354835510254,-0.03383603871339983
yuquan_gaolan,yuquan,10.0,linear_state,event_contact_contribution_nll,-0.0204734206199646,-0.029536902398456775
yuquan_gaolan,yuquan,10.0,linear_state,event_stop_contribution_nll,-0.21522650122642523,-0.3105062059872461
yuquan_gaolan,yuquan,10.0,linear_state,event_total_nll,-0.28511476516723633,-0.41133365779099323
yuquan_hanyuxuan,yuquan,0.0,history_3,event_contact_choice_nll,-0.0023736953735356003,-0.0034245185439808865
yuquan_hanyuxuan,yuquan,0.0,history_3,event_contact_contribution_nll,-0.0021100789308547974,-0.0030442004094285023
yuquan_hanyuxuan,yuquan,0.0,history_3,event_stop_contribution_nll,-0.0015880316495895108,-0.0022910453856375074
yuquan_hanyuxuan,yuquan,0.0,history_3,event_total_nll,-0.003698110580444336,-0.005335245795066049
yuquan_hanyuxuan,yuquan,0.0,linear_state,event_contact_choice_nll,-0.010055541992187056,-0.014507080565578994
yuquan_hanyuxuan,yuquan,0.0,linear_state,event_contact_contribution_nll,-0.009361833333969116,-0.013506270524546235
yuquan_hanyuxuan,yuquan,0.0,linear_state,event_stop_contribution_nll,0.007257789373397883,0.010470776736817743
yuquan_hanyuxuan,yuquan,0.0,linear_state,event_total_nll,-0.002104043960571289,-0.0030354937877285727
yuquan_hanyuxuan,yuquan,1.0,history_3,event_contact_choice_nll,-0.0008327960968013137,-0.0012014707989269405
yuquan_hanyuxuan,yuquan,1.0,history_3,event_contact_contribution_nll,-0.0006958246231079102,-0.001003862733086214
yuquan_hanyuxuan,yuquan,1.0,history_3,event_stop_contribution_nll,0.0016292333602905829,0.002350486889342086
yuquan_hanyuxuan,yuquan,1.0,history_3,event_total_nll,0.0009334087371826172,0.0013466241562557916
yuquan_hanyuxuan,yuquan,1.0,linear_state,event_contact_choice_nll,-0.009004354476928267,-0.012990537550270747
yuquan_hanyuxuan,yuquan,1.0,linear_state,event_contact_contribution_nll,-0.008266791701316833,-0.011926459391551833
yuquan_hanyuxuan,yuquan,1.0,linear_state,event_stop_contribution_nll,0.00884921848773959,0.01276672362800484
yuquan_hanyuxuan,yuquan,1.0,linear_state,event_total_nll,-0.007788658142089844,-0.011236658476772465
yuquan_hanyuxuan,yuquan,2.0,history_3,event_contact_choice_nll,6.9141387939453125e-06,9.9749937500429e-06
yuquan_hanyuxuan,yuquan,2.0,history_3,event_contact_contribution_nll,-2.7135014533996582e-05,-3.9147550902646814e-05
yuquan_hanyuxuan,yuquan,2.0,history_3,event_stop_contribution_nll,-0.0046880394220351895,-0.00676341122566213
yuquan_hanyuxuan,yuquan,2.0,history_3,event_total_nll,0.002860546112060547,0.004126895690103956
yuquan_hanyuxuan,yuquan,2.0,linear_state,event_contact_choice_nll,-0.010317802429199219,-0.014885442397477813
yuquan_hanyuxuan,yuquan,2.0,linear_state,event_contact_contribution_nll,-0.009181663393974304,-0.013246340245598457
yuquan_hanyuxuan,yuquan,2.0,linear_state,event_stop_contribution_nll,0.007976934313774109,0.011508283575978913
yuquan_hanyuxuan,yuquan,2.0,linear_state,event_total_nll,-0.004698038101196289,-0.006777836270503289
yuquan_hanyuxuan,yuquan,5.0,history_3,event_contact_choice_nll,-0.006147265434265359,-0.008868629357042773
yuquan_hanyuxuan,yuquan,5.0,history_3,event_contact_contribution_nll,-0.005412667989730613,-0.0078088292667627904
yuquan_hanyuxuan,yuquan,5.0,history_3,event_stop_contribution_nll,-0.0698009729385376,-0.10070151750765294
yuquan_hanyuxuan,yuquan,5.0,history_3,event_total_nll,-0.06631982326507546,-0.09567928013715687
yuquan_hanyuxuan,yuquan,5.0,linear_state,event_contact_choice_nll,-0.011271834373474787,-0.01626181955233383
yuquan_hanyuxuan,yuquan,5.0,linear_state,event_contact_contribution_nll,-0.009012728929519653,-0.0130026193314945
yuquan_hanyuxuan,yuquan,5.0,linear_state,event_stop_contribution_nll,-0.027273148298263494,-0.03934683579933402
yuquan_hanyuxuan,yuquan,5.0,linear_state,event_total_nll,-0.0362858772277832,-0.052349455130828594
yuquan_hanyuxuan,yuquan,10.0,history_3,event_contact_choice_nll,-0.003181934356689009,-0.004590560916829448
yuquan_hanyuxuan,yuquan,10.0,history_3,event_contact_contribution_nll,-0.0017259716987609863,-0.002490050810517175
yuquan_hanyuxuan,yuquan,10.0,history_3,event_stop_contribution_nll,-0.32288914918899536,-0.4658305742918203
yuquan_hanyuxuan,yuquan,10.0,history_3,event_total_nll,-0.32461512088775635,-0.46832062510233746
yuquan_hanyuxuan,yuquan,10.0,linear_state,event_contact_choice_nll,0.0003619194030763939,0.0005221393280198074
yuquan_hanyuxuan,yuquan,10.0,linear_state,event_contact_contribution_nll,-2.6822090146705335e-06,-3.869609644092852e-06
yuquan_hanyuxuan,yuquan,10.0,linear_state,event_stop_contribution_nll,-0.2477799654006958,-0.3574709273152228
yuquan_hanyuxuan,yuquan,10.0,linear_state,event_total_nll,-0.24668908119201638,-0.3558971140771769
yuquan_huanghanwen,yuquan,0.0,history_3,event_contact_choice_nll,0.007834196090697576,0.011302355849401096
yuquan_huanghanwen,yuquan,0.0,history_3,event_contact_contribution_nll,0.0063565075397489235,0.009170501904969078
yuquan_huanghanwen,yuquan,0.0,history_3,event_stop_contribution_nll,-0.014253109693527166,-0.020562890672098058
yuquan_huanghanwen,yuquan,0.0,history_3,event_total_nll,-0.02217292785644509,-0.03198877306048209
yuquan_huanghanwen,yuquan,0.0,linear_state,event_contact_choice_nll,0.0034486055374141067,0.0049752861068095506
yuquan_huanghanwen,yuquan,0.0,linear_state,event_contact_contribution_nll,0.0027255713939664528,0.003932168333664221
yuquan_huanghanwen,yuquan,0.0,linear_state,event_stop_contribution_nll,0.028852194547653198,0.04162491799266286
yuquan_huanghanwen,yuquan,0.0,linear_state,event_total_nll,0.038602232933044434,0.05569125001974383
yuquan_huanghanwen,yuquan,1.0,history_3,event_contact_choice_nll,0.0007364749908442825,0.001062508817029791
yuquan_huanghanwen,yuquan,1.0,history_3,event_contact_contribution_nll,-0.00010275840759255139,-0.00014824904504342072
yuquan_huanghanwen,yuquan,1.0,history_3,event_stop_contribution_nll,-0.01123854517936701,-0.016213793397079353
yuquan_huanghanwen,yuquan,1.0,history_3,event_total_nll,-0.01745319366455078,-0.025179635947522087
yuquan_huanghanwen,yuquan,1.0,linear_state,event_contact_choice_nll,-0.0015559196472163528,-0.0022447175590607376
yuquan_huanghanwen,yuquan,1.0,linear_state,event_contact_contribution_nll,-0.0019397735595700905,-0.0027985016948393017
yuquan_huanghanwen,yuquan,1.0,linear_state,event_stop_contribution_nll,0.03049346804618841,0.04399277512974209
yuquan_huanghanwen,yuquan,1.0,linear_state,event_total_nll,0.03878748416900635,0.05595851105918464
yuquan_huanghanwen,yuquan,2.0,history_3,event_contact_choice_nll,-0.006973385810852051,-0.010060469127521718
yuquan_huanghanwen,yuquan,2.0,history_3,event_contact_contribution_nll,-0.005981534719467385,-0.008629530476680754
yuquan_huanghanwen,yuquan,2.0,history_3,event_stop_contribution_nll,-0.013455122709274292,-0.019411638807222496
yuquan_huanghanwen,yuquan,2.0,history_3,event_total_nll,-0.024521470069885476,-0.03537700326513092
yuquan_huanghanwen,yuquan,2.0,linear_state,event_contact_choice_nll,-0.0072966814041137695,-0.010526886076661654
yuquan_huanghanwen,yuquan,2.0,linear_state,event_contact_contribution_nll,-0.006105095148086548,-0.008807790494299734
yuquan_huanghanwen,yuquan,2.0,linear_state,event_stop_contribution_nll,0.024618774652481024,0.035517384103897286
yuquan_huanghanwen,yuquan,2.0,linear_state,event_total_nll,0.024716496467590332,0.035658366881942155
yuquan_huanghanwen,yuquan,5.0,history_3,event_contact_choice_nll,-0.015198469161987527,-0.021926756089103244
yuquan_huanghanwen,yuquan,5.0,history_3,event_contact_contribution_nll,-0.010876476764678955,-0.015691439090746367
yuquan_huanghanwen,yuquan,5.0,history_3,event_stop_contribution_nll,-0.05530378222465521,-0.07978649235791327
yuquan_huanghanwen,yuquan,5.0,history_3,event_total_nll,-0.07673048973083518,-0.11069869701965745
yuquan_huanghanwen,yuquan,5.0,linear_state,event_contact_choice_nll,-0.010138869285583496,-0.014627296438532738
yuquan_huanghanwen,yuquan,5.0,linear_state,event_contact_contribution_nll,-0.007507532835006714,-0.010831080390375248
yuquan_huanghanwen,yuquan,5.0,linear_state,event_stop_contribution_nll,-0.03377524018287659,-0.0487273715166697
yuquan_huanghanwen,yuquan,5.0,linear_state,event_total_nll,-0.0412827730178833,-0.059558451907044944
yuquan_huanghanwen,yuquan,10.0,history_3,event_contact_choice_nll,-0.014651656150817871,-0.021137871669595222
yuquan_huanghanwen,yuquan,10.0,history_3,event_contact_contribution_nll,-0.010212272405624612,-0.014733194755801832
yuquan_huanghanwen,yuquan,10.0,history_3,event_stop_contribution_nll,-0.2732129693031311,-0.39416299592017584
yuquan_huanghanwen,yuquan,10.0,history_3,event_total_nll,-0.2907174825668337,-0.4194166703988947
yuquan_huanghanwen,yuquan,10.0,linear_state,event_contact_choice_nll,-0.009186267852783203,-0.013252983075488034
yuquan_huanghanwen,yuquan,10.0,linear_state,event_contact_contribution_nll,-0.006786227226257768,-0.009790456365667747
yuquan_huanghanwen,yuquan,10.0,linear_state,event_stop_contribution_nll,-0.26503872871398926,-0.3823700595591876
yuquan_huanghanwen,yuquan,10.0,linear_state,event_total_nll,-0.2693313360214238,-0.3885629828341071
yuquan_litengsheng,yuquan,0.0,history_3,event_contact_choice_nll,0.06079030036926225,0.08770186487688518
yuquan_litengsheng,yuquan,0.0,history_3,event_contact_contribution_nll,0.05655410885810852,0.08159033239148776
yuquan_litengsheng,yuquan,0.0,history_3,event_stop_contribution_nll,-0.009239554405212402,-0.01332985932042371
yuquan_litengsheng,yuquan,0.0,history_3,event_total_nll,0.04322409629821777,0.06235918937634578
yuquan_litengsheng,yuquan,0.0,linear_state,event_contact_choice_nll,0.04721546173095703,0.06811751249253434
yuquan_litengsheng,yuquan,0.0,linear_state,event_contact_contribution_nll,0.043950796127319336,0.06340759561600547
yuquan_litengsheng,yuquan,0.0,linear_state,event_stop_contribution_nll,-0.00011275708675390073,-0.0001626740898849392
yuquan_litengsheng,yuquan,0.0,linear_state,event_total_nll,0.04928755760192871,0.07110691492983168
yuquan_litengsheng,yuquan,1.0,history_3,event_contact_choice_nll,0.06044197082519531,0.08719933157106469
yuquan_litengsheng,yuquan,1.0,history_3,event_contact_contribution_nll,0.05566944181919098,0.0803140276416035
yuquan_litengsheng,yuquan,1.0,history_3,event_stop_contribution_nll,-0.014467611908912603,-0.02087235195449432
yuquan_litengsheng,yuquan,1.0,history_3,event_total_nll,0.04120182991027832,0.0594416756871091
yuquan_litengsheng,yuquan,1.0,linear_state,event_contact_choice_nll,0.04719138145446733,0.06808277199705942
yuquan_litengsheng,yuquan,1.0,linear_state,event_contact_contribution_nll,0.0435352623462677,0.06280810709076043
yuquan_litengsheng,yuquan,1.0,linear_state,event_stop_contribution_nll,-0.0002240836620331088,-0.0003232843879594046
yuquan_litengsheng,yuquan,1.0,linear_state,event_total_nll,0.042278289794921875,0.06099467902440026
yuquan_litengsheng,yuquan,2.0,history_3,event_contact_choice_nll,0.058630466461182085,0.08458588320855409
yuquan_litengsheng,yuquan,2.0,history_3,event_contact_contribution_nll,0.053475409746170044,0.07714870845030487
yuquan_litengsheng,yuquan,2.0,history_3,event_stop_contribution_nll,-0.016784220933914185,-0.024214512306542722
yuquan_litengsheng,yuquan,2.0,history_3,event_total_nll,0.03669118881225586,0.052934196143762144
yuquan_litengsheng,yuquan,2.0,linear_state,event_contact_choice_nll,0.04305768013000488,0.062119101595741306
yuquan_litengsheng,yuquan,2.0,linear_state,event_contact_contribution_nll,0.039204150438308716,0.05655963341961287
yuquan_litengsheng,yuquan,2.0,linear_state,event_stop_contribution_nll,0.0003113448619842252,0.00044917568839090044
yuquan_litengsheng,yuquan,2.0,linear_state,event_total_nll,0.03951549530029297,0.05700880910800381
yuquan_litengsheng,yuquan,5.0,history_3,event_contact_choice_nll,0.04653382301330611,0.06713411569490145
yuquan_litengsheng,yuquan,5.0,history_3,event_contact_contribution_nll,0.04092440009117082,0.059041429062887986
yuquan_litengsheng,yuquan,5.0,history_3,event_stop_contribution_nll,-0.024739772081375122,-0.03569194649452312
yuquan_litengsheng,yuquan,5.0,history_3,event_total_nll,0.01619434356689453,0.023363499154410827
yuquan_litengsheng,yuquan,5.0,linear_state,event_contact_choice_nll,0.023507356643676758,0.033913946854240686
yuquan_litengsheng,yuquan,5.0,linear_state,event_contact_contribution_nll,0.020934313535690308,0.03020183032235511
yuquan_litengsheng,yuquan,5.0,linear_state,event_stop_contribution_nll,-0.0033681690692901056,-0.004859240813140431
yuquan_litengsheng,yuquan,5.0,linear_state,event_total_nll,0.022971391677856445,0.0331407128559615
yuquan_litengsheng,yuquan,10.0,history_3,event_contact_choice_nll,0.01959371566772461,0.02826775642641468
yuquan_litengsheng,yuquan,10.0,history_3,event_contact_contribution_nll,0.01703411340713501,0.024575030938413883
yuquan_litengsheng,yuquan,10.0,history_3,event_stop_contribution_nll,-0.10102835297584534,-0.1457531038274318
yuquan_litengsheng,yuquan,10.0,history_3,event_total_nll,-0.07824230194091797,-0.11287978099789928
yuquan_litengsheng,yuquan,10.0,linear_state,event_contact_choice_nll,-0.007129669189452903,-0.01028593838280254
yuquan_litengsheng,yuquan,10.0,linear_state,event_contact_contribution_nll,-0.004605919122695923,-0.006644936677049053
yuquan_litengsheng,yuquan,10.0,linear_state,event_stop_contribution_nll,-0.0995587706565857,-0.14363294470325783
yuquan_litengsheng,yuquan,10.0,linear_state,event_total_nll,-0.09006166458129883,-0.12993151686564502
yuquan_liyouran,yuquan,0.0,history_3,event_contact_choice_nll,0.01717352867126465,0.02477616464859794
yuquan_liyouran,yuquan,0.0,history_3,event_contact_contribution_nll,0.01574164628982544,0.02271039503775931
yuquan_liyouran,yuquan,0.0,history_3,event_stop_contribution_nll,-0.004679024219512884,-0.00675040503769059
yuquan_liyouran,yuquan,0.0,history_3,event_total_nll,0.0110626220703125,0.015959990000068643
yuquan_liyouran,yuquan,0.0,linear_state,event_contact_choice_nll,0.020299673080443892,0.02928623768482359
yuquan_liyouran,yuquan,0.0,linear_state,event_contact_contribution_nll,0.018676951527595076,0.026945145347784968
yuquan_liyouran,yuquan,0.0,linear_state,event_stop_contribution_nll,0.0033162087202072144,0.004784277875195684
yuquan_liyouran,yuquan,0.0,linear_state,event_total_nll,0.046425819396972656,0.0669782994132191
yuquan_liyouran,yuquan,1.0,history_3,event_contact_choice_nll,0.021888256072998047,0.03157807849022202
yuquan_liyouran,yuquan,1.0,history_3,event_contact_contribution_nll,0.01932346820831299,0.02787787175690869
yuquan_liyouran,yuquan,1.0,history_3,event_stop_contribution_nll,-0.013843372464179993,-0.019971764803251305
yuquan_liyouran,yuquan,1.0,history_3,event_total_nll,0.0032341480255122512,0.004665889317907358
yuquan_liyouran,yuquan,1.0,linear_state,event_contact_choice_nll,0.033324241638183594,0.04807671815279298
yuquan_liyouran,yuquan,1.0,linear_state,event_contact_contribution_nll,0.029580593109131303,0.042675774985097975
yuquan_liyouran,yuquan,1.0,linear_state,event_stop_contribution_nll,-0.007396519184112577,-0.010670921546759296
yuquan_liyouran,yuquan,1.0,linear_state,event_total_nll,0.021972417831421343,0.0316994982417318
yuquan_liyouran,yuquan,2.0,history_3,event_contact_choice_nll,0.020441889762877974,0.02949141298730292
yuquan_liyouran,yuquan,2.0,history_3,event_contact_contribution_nll,0.018423557281494363,0.02657957472554567
yuquan_liyouran,yuquan,2.0,history_3,event_stop_contribution_nll,-0.03634870052337641,-0.05244008998783321
yuquan_liyouran,yuquan,2.0,history_3,event_total_nll,-0.017925143241882102,-0.025860515262287626
yuquan_liyouran,yuquan,2.0,linear_state,event_contact_choice_nll,0.03396368026733354,0.04899923309202044
yuquan_liyouran,yuquan,2.0,linear_state,event_contact_contribution_nll,0.028954356908797774,0.041772307124451645
yuquan_liyouran,yuquan,2.0,linear_state,event_stop_contribution_nll,-0.041745901107788086,-0.06022660450564696
yuquan_liyouran,yuquan,2.0,linear_state,event_total_nll,-0.01368689537048362,-0.01974601607616283
yuquan_liyouran,yuquan,5.0,history_3,event_contact_choice_nll,0.0042716264724731445,0.006162654328367022
yuquan_liyouran,yuquan,5.0,history_3,event_contact_contribution_nll,0.005339920520782471,0.0077038768540740815
yuquan_liyouran,yuquan,5.0,history_3,event_stop_contribution_nll,-0.28944891691207886,-0.4175865170197378
yuquan_liyouran,yuquan,5.0,history_3,event_total_nll,-0.2841089963912964,-0.4098826401656637
yuquan_liyouran,yuquan,5.0,linear_state,event_contact_choice_nll,0.02313077449798584,0.033370653660165076
yuquan_liyouran,yuquan,5.0,linear_state,event_contact_contribution_nll,0.01958531141281128,0.02825563164952885
yuquan_liyouran,yuquan,5.0,linear_state,event_stop_contribution_nll,-0.2971453070640564,-0.42869006092474243
yuquan_liyouran,yuquan,5.0,linear_state,event_total_nll,-0.2775599956512451,-0.4004344292752136
yuquan_liyouran,yuquan,10.0,history_3,event_contact_choice_nll,0.002948760986328125,0.004254162851742434
yuquan_liyouran,yuquan,10.0,history_3,event_contact_contribution_nll,0.003479182720184326,0.0050193996567565015
yuquan_liyouran,yuquan,10.0,history_3,event_stop_contribution_nll,-0.8402752280235293,-1.2122609044513886
yuquan_liyouran,yuquan,10.0,history_3,event_total_nll,-0.8470816612243652,-1.2220805118763767
yuquan_liyouran,yuquan,10.0,linear_state,event_contact_choice_nll,-0.0012388229370117188,-0.0017872437077663074
yuquan_liyouran,yuquan,10.0,linear_state,event_contact_contribution_nll,0.002061307430267334,0.0029738380073942557
yuquan_liyouran,yuquan,10.0,linear_state,event_stop_contribution_nll,-0.7598250508308411,-1.096195832776859
yuquan_liyouran,yuquan,10.0,linear_state,event_total_nll,-0.7640217542648315,-1.1022503960091588
yuquan_pengzihang,yuquan,0.0,history_3,event_contact_choice_nll,0.025485396385192427,0.03676765498000663
yuquan_pengzihang,yuquan,0.0,history_3,event_contact_contribution_nll,0.02198509871959642,0.031717792896216054
yuquan_pengzihang,yuquan,0.0,history_3,event_stop_contribution_nll,-0.006206139922142112,-0.008953567288737443
yuquan_pengzihang,yuquan,0.0,history_3,event_total_nll,0.05411088466644309,0.0780655049663921
yuquan_pengzihang,yuquan,0.0,linear_state,event_contact_choice_nll,-0.012587189674377663,-0.01815947612195342
yuquan_pengzihang,yuquan,0.0,linear_state,event_contact_contribution_nll,-0.011691465973854287,-0.016867219981201637
yuquan_pengzihang,yuquan,0.0,linear_state,event_stop_contribution_nll,0.0190043896436691,0.027417538694042988
yuquan_pengzihang,yuquan,0.0,linear_state,event_total_nll,0.05236983299255349,0.07555369835054014
yuquan_pengzihang,yuquan,1.0,history_3,event_contact_choice_nll,0.033688545227051,0.04860229713383004
yuquan_pengzihang,yuquan,1.0,history_3,event_contact_contribution_nll,0.028385460376739502,0.040951562918872246
yuquan_pengzihang,yuquan,1.0,history_3,event_stop_contribution_nll,-0.023013234138488714,-0.03320107876641427
yuquan_pengzihang,yuquan,1.0,history_3,event_total_nll,0.03616368770599343,0.052173172913693895
yuquan_pengzihang,yuquan,1.0,linear_state,event_contact_choice_nll,-0.0021895170211791992,-0.0031588053483972063
yuquan_pengzihang,yuquan,1.0,linear_state,event_contact_contribution_nll,-0.002379298210144043,-0.003432601728570798
yuquan_pengzihang,yuquan,1.0,linear_state,event_stop_contribution_nll,0.011379390954971313,0.01641699089907384
yuquan_pengzihang,yuquan,1.0,linear_state,event_total_nll,0.016069650650024414,0.02318360530160833
yuquan_pengzihang,yuquan,2.0,history_3,event_contact_choice_nll,0.035057902336120605,0.050577861844290806
yuquan_pengzihang,yuquan,2.0,history_3,event_contact_contribution_nll,0.028452962636947632,0.041048948094923314
yuquan_pengzihang,yuquan,2.0,history_3,event_stop_contribution_nll,-0.05439716577529907,-0.07847852130243882
yuquan_pengzihang,yuquan,2.0,history_3,event_total_nll,-0.005860567092895508,-0.008455011081717399
