q,phase,additive_mv,outcome,contained_local_cycle,bounded_ceiling_cycle,core_poincare_closure_scaled,core_recent_peak_drift,final_fast_rhs_max_per_ms,core_status,core_returns,core_period_ms,core_period_cv,core_peak_hz,core_tail_mean_hz,core_sustained_ceiling,core_support_violations,core_bound_violations,core_return_times_ms,annulus_status,annulus_returns,annulus_period_ms,annulus_period_cv,annulus_peak_hz,annulus_tail_mean_hz,annulus_sustained_ceiling,annulus_support_violations,annulus_bound_violations,annulus_return_times_ms,bath_status,bath_returns,bath_period_ms,bath_period_cv,bath_peak_hz,bath_tail_mean_hz,bath_sustained_ceiling,bath_support_violations,bath_bound_violations,bath_return_times_ms
0.845,0.0,0.187996252133,LLL,False,False,,,3.4212601887320364e-18,L,0,,,139.83401656150818,2.1930737420916557,False,0,0,[],L,1,,,91.11813455820084,1.6726978356018662,False,0,0,[6.702725762142512],L,0,,,9.328003041446209,0.8439533412456512,False,0,0,[]
0.845,0.0,0.212996252133,LLL,False,False,,,3.469446951953614e-18,L,0,,,139.67125117778778,1.9308276241645217,False,0,0,[],L,1,,,90.95579385757446,1.5317471697926521,False,0,0,[6.706751320401966],L,0,,,9.27665177732706,0.8382202940993011,False,0,0,[]
0.845,0.0,0.262996252133,LLL,False,False,,,3.469446951953614e-18,L,0,,,139.34406638145447,1.601988566108048,False,0,0,[],L,1,,,90.62984585762024,1.3434828724712133,False,0,0,[6.714841361354864],L,0,,,9.17433574795723,0.8307643583975732,False,0,0,[]
0.845,0.0,0.362996252133,LLL,False,False,,,3.469446951953614e-18,L,0,,,138.6830359697342,1.2130707036703825,False,0,0,[],L,1,,,89.9728387594223,1.0990400332957506,False,0,0,[6.731178973203842],L,0,,,8.971290662884712,0.8214239496737719,False,0,0,[]
0.845,0.25,0.0,bounded_CCO,True,False,4.913962360011592e-06,0.0018247145098356163,9.864092347676937e-05,C,20,573.5839963237504,1.53537606753475e-07,141.3673460483551,7.552099976146746,False,0,0,"[573.5836228800885, 1147.16761705807, 1720.7517774714381, 2294.33561797615, 2867.9196040536217, 3441.5037564337954, 4015.0876134788164, 4588.671591441086, 5162.255735784299, 5735.839609378933, 6309.423579222154, 6883.007715524629, 7456.591605678194, 8030.175567398507, 8603.759695656465, 9177.343602378289, 9750.927555971879, 10324.511676181522, 10898.095599479308, 11471.67954494313]",C,21,573.583998906029,9.316266102145049e-08,92.46259182691574,4.810322415220278,False,0,0,"[6.672862835642513, 580.2567632651076, 1153.8406714370192, 1727.4246444731182, 2301.0087456673114, 2874.5926666060323, 3448.1766333724413, 4021.7607283799894, 4595.344662081576, 5168.928622574073, 5742.512711393658, 6316.096657865371, 6889.680612079724, 7463.264694710017, 8036.848653959126, 8610.432601891102, 9184.016678330767, 9757.600650364604, 10331.184592009953, 10904.768662256018, 11478.352647082691]",O_unresolved,0,,,9.721592999994755,0.9185309771531096,False,0,0,[]
0.845,0.25,0.162996252133,LLL,False,False,,,1.0982400221876131e-09,L,0,,,139.9962306022644,2.9263479701111357,False,0,0,[],L,1,,,91.28005802631378,2.0354097999981837,False,0,0,[6.698713306521356],L,0,,,9.37948189675808,0.8592971830866755,False,0,0,[]
0.845,0.25,0.172996252133,LLL,False,False,,,3.4212601887320364e-18,L,0,,,139.93141055107117,2.4478454142808914,False,0,0,[],L,1,,,91.2153422832489,1.8033406231552362,False,0,0,[6.700316832003195],L,0,,,9.358875453472137,0.8493824279867113,False,0,0,[]
0.845,0.25,0.187996252133,LLL,False,False,,,3.4212601887320364e-18,L,0,,,139.83401656150818,2.1930737420916557,False,0,0,[],L,1,,,91.11813455820084,1.6726978356018662,False,0,0,[6.702725976567242],L,0,,,9.328003041446209,0.8439533412456512,False,0,0,[]
0.845,0.25,0.212996252133,LLL,False,False,,,3.469446951953614e-18,L,0,,,139.67125117778778,1.9308276241645217,False,0,0,[],L,1,,,90.95579385757446,1.5317471697926521,False,0,0,[6.706751535323025],L,0,,,9.276650846004486,0.8382202940993011,False,0,0,[]
0.845,0.25,0.262996252133,LLL,False,False,,,3.469446951953614e-18,L,0,,,139.34406638145447,1.601988566108048,False,0,0,[],L,1,,,90.62984585762024,1.3434828724712133,False,0,0,[6.714841577275321],L,0,,,9.174334816634655,0.8307643583975732,False,0,0,[]
0.845,0.25,0.362996252133,LLL,False,False,,,3.469446951953614e-18,L,0,,,138.6830359697342,1.2130707036703825,False,0,0,[],L,1,,,89.9728387594223,1.0990400332957506,False,0,0,[6.731179191150477],L,0,,,8.971290662884712,0.8214239496737719,False,0,0,[]
0.845,0.5,0.0,bounded_CCO,True,False,4.941705531953993e-06,0.0018253471931699518,9.864057841031359e-05,C,20,573.5839963285289,1.53111694587766e-07,141.3673460483551,7.5520998189512065,False,0,0,"[573.5836948234579, 1147.1676887128172, 1720.751848836531, 2294.335689937613, 2867.9196757224754, 3441.50382781286, 4015.087685454587, 4588.671663124108, 5162.255807177395, 5735.83968136907, 6309.423650919402, 6883.007786931816, 7456.591677682758, 8030.175639110045, 8603.759767077801, 9177.34367439734, 9750.927627697774, 10324.511747617084, 10898.095671512796, 11471.679616683361]",C,21,573.5839989097827,9.306151449322085e-08,92.46259182691574,4.810322381062489,False,0,0,"[6.6728611246708445, 580.2568347522382, 1153.8407433880288, 1727.4247161980827, 2301.008817169177, 2874.5927385680684, 3448.176705108281, 4021.760799892683, 4595.344734054702, 5168.92869432085, 5742.512782917238, 6316.096729849644, 6889.680683837498, 7463.264766244547, 8036.848725954614, 8610.432673659932, 9184.016749876306, 9757.600722371375, 10331.184663789914, 10904.768733812516, 11478.352719100723]",O_unresolved,0,,,9.721592999994755,0.9185309587962026,False,0,0,[]
0.845,0.5,0.162996252133,LLL,False,False,,,1.098240035544984e-09,L,0,,,139.99629020690918,2.9263479701111357,False,0,0,[],L,1,,,91.28012508153915,2.0354097999981837,False,0,0,[6.698711533788054],L,0,,,9.379514493048191,0.8592971830866755,False,0,0,[]
0.845,0.5,0.172996252133,LLL,False,False,,,3.4212601887320364e-18,L,0,,,139.93147015571594,2.4478454142808914,False,0,0,[],L,1,,,91.21540188789368,1.8033406231552362,False,0,0,[6.700315055410726],L,0,,,9.358907118439674,0.8493824279867113,False,0,0,[]
0.845,0.5,0.187996252133,LLL,False,False,,,3.4212601887320364e-18,L,0,,,139.83407616615295,2.1930737420916557,False,0,0,[],L,1,,,91.11820161342621,1.6726978356018662,False,0,0,[6.702724194170613],L,0,,,9.328034706413746,0.8439533412456512,False,0,0,[]
0.845,0.5,0.212996252133,LLL,False,False,,,3.469446951953614e-18,L,0,,,139.67131078243256,1.9308276241645217,False,0,0,[],L,1,,,90.95586091279984,1.5317471697926521,False,0,0,[6.70674974321143],L,0,,,9.276683442294598,0.8382202940993011,False,0,0,[]
0.845,0.5,0.262996252133,LLL,False,False,,,3.469446951953614e-18,L,0,,,139.34412598609924,1.601988566108048,False,0,0,[],L,1,,,90.62991291284561,1.3434828724712133,False,0,0,[6.714839765577505],L,0,,,9.174367412924767,0.8307643583975732,False,0,0,[]
0.845,0.5,0.362996252133,LLL,False,False,,,3.469446951953614e-18,L,0,,,138.68309557437897,1.2130707036703825,False,0,0,[],L,1,,,89.97290581464767,1.0990400332957506,False,0,0,[6.731177339644933],L,0,,,8.971321396529675,0.8214239496737719,False,0,0,[]
0.845,0.75,0.0,bounded_CCO,True,False,4.9209199731968396e-06,0.001824820021256331,9.864083693853272e-05,C,20,573.5839963249479,1.5343057785321808e-07,141.3673460483551,7.5520998980718,False,0,0,"[573.5836409224728, 1147.1676350280795, 1720.7517953688052, 2294.335636023078, 2867.9196220271674, 3441.503774334666, 4015.0876315293317, 4588.671609418185, 5162.255753688689, 5735.839627433052, 6309.423597202819, 6883.007733432553, 7456.5916237359315, 8030.175585382756, 8603.759713567935, 9177.343620439657, 9750.927573959729, 10324.51169409656, 10898.095617544297, 11471.679562934572]",C,21,573.58399890697,9.313698378693037e-08,92.46259182691574,4.810322387684917,False,0,0,"[6.672862224535616, 580.2567811930849, 1153.840689481338, 1727.4246624607467, 2301.0087635989903, 2874.5926846531147, 3448.1766513627967, 4021.760746314383, 4595.344680131439, 5168.928640567172, 5742.512729330781, 6316.096675918028, 6889.680630075582, 7463.264712649888, 8036.848672014597, 8610.432619889729, 9184.016696273397, 9757.600668422903, 10331.184610011373, 10904.768680201396, 11478.352665143813]",O_unresolved,0,,,9.721592999994755,0.9185309709373215,False,0,0,[]
0.845,0.75,0.162996252133,LLL,False,False,,,1.0982400239223366e-09,L,0,,,139.9962455034256,2.9263479701111357,False,0,0,[],L,1,,,91.28007292747498,2.0354097999981837,False,0,0,[6.698712677468407],L,0,,,9.379490278661251,0.8592971830866755,False,0,0,[]
0.845,0.75,0.172996252133,LLL,False,False,,,3.4212601887320364e-18,L,0,,,139.93142545223236,2.4478454142808914,False,0,0,[],L,1,,,91.2153571844101,1.8033406231552362,False,0,0,[6.7003162018294],L,0,,,9.358882904052734,0.8493824279867113,False,0,0,[]
0.845,0.75,0.187996252133,LLL,False,False,,,3.4212601887320364e-18,L,0,,,139.83403146266937,2.1930737420916557,False,0,0,[],L,1,,,91.11814945936203,1.6726978356018662,False,0,0,[6.702725344707834],L,0,,,9.32801142334938,0.8439533412456512,False,0,0,[]
0.845,0.75,0.212996252133,LLL,False,False,,,3.469446951953614e-18,L,0,,,139.67126607894897,1.9308276241645217,False,0,0,[],L,1,,,90.95580875873566,1.5317471697926521,False,0,0,[6.706750900642544],L,0,,,9.276659227907658,0.8382202940993011,False,0,0,[]
0.845,0.75,0.262996252133,LLL,False,False,,,3.469446951953614e-18,L,0,,,139.34408128261566,1.601988566108048,False,0,0,[],L,1,,,90.62986075878143,1.3434828724712133,False,0,0,[6.714840936908459],L,0,,,9.174343198537827,0.8307643583975732,False,0,0,[]
0.845,0.75,0.362996252133,LLL,False,False,,,3.469446951953614e-18,L,0,,,138.68305087089539,1.2130707036703825,False,0,0,[],L,1,,,89.9728611111641,1.0990400332957506,False,0,0,[6.731178539231082],L,0,,,8.97129811346531,0.8214239496737719,False,0,0,[]
0.84,0.0,0.0,bounded_CCO,True,False,1.973439997048042e-06,0.002232333134979311,0.010032301961594992,C,23,520.5862525390318,1.1715347372704604e-07,144.95396614074707,11.408750643417381,False,0,0,"[520.5853461153214, 1041.1715731207514, 1561.757948808668, 2082.3440918159035, 2602.930285360589, 3123.516627744851, 3644.102845220501, 4164.689005147332, 4685.275314153345, 5205.861606198389, 5726.447732479037, 6247.034008032577, 6767.620374762263, 7288.206467367447, 7808.792709398494, 8329.379099840484, 8849.965209833972, 9370.551418287992, 9891.137775460546, 10411.723959877681, 10932.31013472622, 11452.896458553278, 11973.482717494777]",C,24,520.5862301806404,1.1029910112474427e-07,94.94905173778534,7.184379807177991,False,0,0,"[6.5368232266737305, 527.1224365889623, 1047.7085553598022, 1568.2947913193852, 2088.8811426569487, 2609.467294696151, 3130.053504453954, 3650.639829991438, 4171.22603998613, 4691.81222345961, 5212.398523092693, 5732.984791229558, 6253.570948336501, 6774.157221974979, 7294.743548439921, 7815.329679102362, 8335.915926661955, 8856.50228941513, 9377.088415795957, 9897.674637191505, 10418.260974190925, 10938.847158444238, 11459.433353591747, 11980.019664732847]",O_unresolved,0,,,10.14819648116827,1.0017252178860832,False,0,0,[]
0.84,0.0,0.235978658216,LLL,False,False,,,1.0598594269578543e-09,L,0,,,143.16591620445251,2.797679068937065,False,0,0,[],L,1,,,93.22042018175125,1.9612617385452855,False,0,0,[6.571823370226516],L,0,,,9.65458620339632,0.8562477243954535,False,0,0,[]
0.84,0.0,0.245978658216,LLL,False,False,,,3.469446951953614e-18,L,0,,,143.09805631637573,2.3410674184560776,False,0,0,[],L,1,,,93.15737336874008,1.7400627257302403,False,0,0,[6.573329019498226],L,0,,,9.634245187044144,0.8468388114124537,False,0,0,[]
0.84,0.0,0.260978658216,LLL,False,False,,,3.469446951953614e-18,L,0,,,142.99608767032623,2.0978073589503765,False,0,0,[],L,1,,,93.06267648935318,1.6150708543136716,False,0,0,[6.5755909743061],L,0,,,9.603766724467278,0.8416683995164931,False,0,0,[]
0.84,0.0,0.285978658216,LLL,False,False,,,3.469446951953614e-18,L,0,,,142.8256630897522,1.8473371164873242,False,0,0,[],L,1,,,92.90453791618347,1.4798796037212014,False,0,0,[6.579370211081292],L,0,,,9.55305714160204,0.8361954241991043,False,0,0,[]
0.84,0.0,0.335978658216,LLL,False,False,,,3.4212601887320364e-18,L,0,,,142.48304069042206,1.5331350732594728,False,0,0,[],L,1,,,92.58704632520676,1.2987985974177718,False,0,0,[6.586963806693886],L,0,,,9.451976045966148,0.8290578844025731,False,0,0,[]
0.84,0.0,0.435978658216,LLL,False,False,,,3.469446951953614e-18,L,0,,,141.79055392742157,1.161295105703175,False,0,0,[],L,1,,,91.94722026586533,1.0629306780174375,False,0,0,[6.602293074046035],L,0,,,9.25119686871767,0.8200866868719459,False,0,0,[]
0.84,0.25,0.0,bounded_CCO,True,False,1.8795544340242153e-06,0.0022315071408950046,0.01003244744495961,C,23,520.5862525091967,1.1707109967239724e-07,144.95396614074707,11.408762575174586,False,0,0,"[520.5852428097453, 1041.1714701936448, 1561.7578462747217, 2082.343988402398, 2602.9301823442547, 3123.516525122583, 3644.102741717484, 4164.688902041817, 4685.275211442768, 5205.861502605823, 5726.447629284311, 6247.0339052336685, 6767.620271079926, 7288.206364083305, 7808.792606510948, 8329.378997345695, 8849.965106460153, 9370.551315311202, 9891.13767287743, 10411.723856414343, 10932.310031660236, 11452.896355881843, 11973.482613941933]",C,24,520.5862301579218,1.1080756408805682e-07,94.94905173778534,7.184386792445849,False,0,0,"[6.536825379656217, 527.1223330377863, 1047.7084521029012, 1568.294688371658, 2088.881040013534, 2609.4671913688635, 3130.05340143684, 3650.639727279874, 4171.225936588482, 4691.812120373103, 5212.398420312922, 5732.9846877615, 6253.570845180557, 6774.157119126762, 7294.743444901227, 7815.329575876654, 8335.915823744976, 8856.502186801918, 9377.088312499855, 9897.674534205144, 10418.260871509565, 10938.847055077773, 11459.43325053599, 11980.01956198333]",O_unresolved,0,,,10.148195549845695,1.0017257784688456,False,0,0,[]
0.84,0.25,0.235978658216,LLL,False,False,,,1.0598594087432578e-09,L,0,,,143.16584169864655,2.797679068937065,False,0,0,[],L,1,,,93.22034567594528,1.9612617385452855,False,0,0,[6.571825628355081],L,0,,,9.654544293880463,0.8562477243954535,False,0,0,[]
0.84,0.25,0.245978658216,LLL,False,False,,,3.469446951953614e-18,L,0,,,143.09798181056976,2.3410674184560776,False,0,0,[],L,1,,,93.15729141235352,1.7400627257302403,False,0,0,[6.57333128219453],L,0,,,9.63420420885086,0.8468388114124537,False,0,0,[]
0.84,0.25,0.260978658216,LLL,False,False,,,3.469446951953614e-18,L,0,,,142.99601316452026,2.0978073589503765,False,0,0,[],L,1,,,93.06259453296661,1.6150708543136716,False,0,0,[6.57559324387148],L,0,,,9.603725746273994,0.8416683995164931,False,0,0,[]
0.84,0.25,0.285978658216,LLL,False,False,,,3.469446951953614e-18,L,0,,,142.82558858394623,1.8473371164873242,False,0,0,[],L,1,,,92.9044559597969,1.4798796037212014,False,0,0,[6.579372492141888],L,0,,,9.553016163408756,0.8361954241991043,False,0,0,[]
0.84,0.25,0.335978658216,LLL,False,False,,,3.469446951953614e-18,L,0,,,142.4829661846161,1.5331350732594728,False,0,0,[],L,1,,,92.58697181940079,1.2987985974177718,False,0,0,[6.586966110921681],L,0,,,9.451935067772865,0.8290578844025731,False,0,0,[]
0.84,0.25,0.435978658216,LLL,False,False,,,3.469446951953614e-18,L,0,,,141.7904794216156,1.161295105703175,False,0,0,[],L,1,,,91.94713830947876,1.0629306780174375,False,0,0,[6.602295425326065],L,0,,,9.251155890524387,0.8200866868719459,False,0,0,[]
0.84,0.5,0.0,bounded_CCO,True,False,2.4251321290756712e-06,0.002236049660031393,0.010031602030688655,C,23,520.5862526825658,1.1770792148723568e-07,144.95398104190826,11.408692718197234,False,0,0,"[520.5858431337163, 1041.1720683180959, 1561.7584421143692, 2082.3445893533612, 2602.9307809872007, 3123.5171214754714, 3644.1033431886062, 4164.689501202995, 4685.275808308812, 5205.862104597348, 5726.448228963921, 6247.0345026130535, 6767.62087359315, 7288.206964282561, 7808.793204405449, 8329.379592957735, 8849.965707180429, 9370.551913724297, 9891.13826900273, 10411.724457654813, 10932.310630591623, 11452.896952520354, 11973.48321570251]",C,24,520.5862302899355,1.0792397645337915e-07,94.94904428720474,7.184345661704345,False,0,0,"[6.536814177014004, 527.1229347858466, 1047.7090521406747, 1568.2952866126582, 2088.8816364859645, 2609.467791815647, 3130.05400008105, 3650.640324148333, 4171.226537444132, 4691.812719420556, 5212.399017577764, 5732.985289026338, 6253.571444631557, 6774.157716789392, 7294.744046576585, 7815.330175733103, 8335.916421807233, 8856.502783098778, 9377.088912765359, 9897.675132670578, 10418.26146820244, 10938.847655752148, 11459.433849404671, 11980.020159072246]",O_unresolved,0,,,10.148197412490845,1.0017225202340299,False,0,0,[]
0.84,0.5,0.235978658216,LLL,False,False,,,1.059859499642768e-09,L,0,,,143.16625893115997,2.797679068472333,False,0,0,[],L,1,,,93.2208001613617,1.9612617385452855,False,0,0,[6.571813839702226],L,0,,,9.654784575104713,0.8562477243954535,False,0,0,[]
0.84,0.5,0.245978658216,LLL,False,False,,,3.469446951953614e-18,L,0,,,143.0983990430832,2.3410674184560776,False,0,0,[],L,1,,,93.15774589776993,1.7400627257302403,False,0,0,[6.573319468079574],L,0,,,9.634443558752537,0.8468388114124537,False,0,0,[]
0.84,0.5,0.260978658216,LLL,False,False,,,3.469446951953614e-18,L,0,,,142.9964303970337,2.0978073589503765,False,0,0,[],L,1,,,93.06305646896362,1.6150708543136716,False,0,0,[6.575581391465301],L,0,,,9.603964164853096,0.8416683995164931,False,0,0,[]
0.84,0.5,0.285978658216,LLL,False,False,,,3.469446951953614e-18,L,0,,,142.82600581645966,1.8473371164873242,False,0,0,[],L,1,,,92.90491789579391,1.4798796037212014,False,0,0,[6.579360575654399],L,0,,,9.553254581987858,0.8361954241991043,False,0,0,[]
0.84,0.5,0.335978658216,LLL,False,False,,,3.469446951953614e-18,L,0,,,142.48338341712952,1.5331350732594728,False,0,0,[],L,1,,,92.5874337553978,1.2987985974177718,False,0,0,[6.58695406527896],L,0,,,9.452171623706818,0.8290578844025731,False,0,0,[]
0.84,0.5,0.435978658216,LLL,False,False,,,3.469446951953614e-18,L,0,,,141.79089665412903,1.161295105703175,False,0,0,[],L,1,,,91.94760769605637,1.0629306780174375,False,0,0,[6.6022831173412015],L,0,,,9.251389652490616,0.8200866868719459,False,0,0,[]
0.84,0.75,0.0,bounded_CCO,True,False,2.3481567248256525e-06,0.0022355333532340605,0.010031721309516599,C,23,520.5862526581059,1.1759501081397766e-07,144.95396614074707,11.40870245398039,False,0,0,"[520.5857584333398, 1041.171983928081, 1561.7583580467337, 2082.344504564554, 2602.930696524033, 3123.517037335423, 3644.10325832641, 4164.689416666712, 4685.275724096364, 5205.862019661723, 5726.448144354486, 6247.03441832817, 6767.62078858391, 7288.206879599802, 7808.79312004788, 8329.379508922215, 8849.96562242417, 9370.551829293561, 9891.138184894795, 10411.724372825163, 10932.310546087763, 11452.89686834001, 11973.483130799481]",C,24,520.5862302713103,1.083202176407947e-07,94.94904428720474,7.184351483167534,False,0,0,"[6.536815544575744, 527.1228498850015, 1047.70896748117, 1568.29520220668, 2088.881552329539, 2609.467707098436, 3130.053915618183, 3650.6402399360313, 4171.226452669234, 4691.812634900795, 5212.3989333095315, 5732.985204193702, 6253.571360054851, 6774.157632465026, 7294.74396168602, 7815.330091099184, 8335.916337426475, 8856.502698967126, 9377.088828073727, 9897.675048232939, 10418.261384014915, 10938.84757100283, 11459.433764910138, 11980.020074828846]",O_unresolved,0,,,10.148197412490845,1.0017229779948762,False,0,0,[]
0.84,0.75,0.235978658216,LLL,False,False,,,1.059859486285397e-09,L,0,,,143.1661993265152,2.797679068472333,False,0,0,[],L,1,,,93.22073310613632,1.9612617385452855,False,0,0,[6.571815285888352],L,0,,,9.654751047492027,0.8562477243954535,False,0,0,[]
0.84,0.75,0.245978658216,LLL,False,False,,,3.469446951953614e-18,L,0,,,143.09833943843842,2.3410674184560776,False,0,0,[],L,1,,,93.15768629312515,1.7400627257302403,False,0,0,[6.57332091768272],L,0,,,9.63441003113985,0.8468388114124537,False,0,0,[]
0.84,0.75,0.260978658216,LLL,False,False,,,3.469446951953614e-18,L,0,,,142.99637079238892,2.0978073589503765,False,0,0,[],L,1,,,93.06298941373825,1.6150708543136716,False,0,0,[6.575582846207269],L,0,,,9.60393063724041,0.8416683995164931,False,0,0,[]
0.84,0.75,0.285978658216,LLL,False,False,,,3.469446951953614e-18,L,0,,,142.82594621181488,1.8473371164873242,False,0,0,[],L,1,,,92.90485084056854,1.4798796037212014,False,0,0,[6.57936203899663],L,0,,,9.553221054375172,0.8361954241991043,False,0,0,[]
0.84,0.75,0.335978658216,LLL,False,False,,,3.4212601887320364e-18,L,0,,,142.48332381248474,1.5331350732594728,False,0,0,[],L,1,,,92.58736670017242,1.2987985974177718,False,0,0,[6.586955545956181],L,0,,,9.452139027416706,0.8290578844025731,False,0,0,[]
0.84,0.75,0.435978658216,LLL,False,False,,,3.469446951953614e-18,L,0,,,141.79083704948425,1.161295105703175,False,0,0,[],L,1,,,91.947540640831,1.0629306780174375,False,0,0,[6.602284633234584],L,0,,,9.251357056200504,0.8200866868719459,False,0,0,[]
0.835,0.0,0.0,bounded_CCO,True,False,2.5013801234663627e-06,0.00029160673286871133,2.8287355092786198e-05,C,24,484.0613599712245,5.74295536881568e-08,147.63467013835907,14.019253520348933,False,0,0,"[484.0605191589694, 968.1220448550181, 1452.1832213989574, 1936.244733326141, 2420.305924384114, 2904.3674223167054, 3388.42862788545, 3872.490111829334, 4356.551331905332, 4840.612801866207, 5324.67403644552, 5808.735492429086, 6292.796741506983, 6776.858183518965, 7260.91944709003, 7744.980875136169, 8229.042153195, 8713.103567281058, 9197.164859822262, 9681.226259954019, 10165.287566972223, 10649.34895315548, 11133.41027464532, 11617.471646885897]",C,25,484.06133040921304,1.137398032996253e-07,96.7441201210022,8.68251832771838,False,0,0,"[6.444752517029819, 490.50557610264707, 974.5668017540316, 1458.628287937401, 1942.6895029815337, 2426.75100040517, 2910.8122046106814, 3394.873700727778, 3878.934906644054, 4362.996391711478, 4847.057609083798, 5331.119083112256, 5815.180311931634, 6299.241774931054, 6783.303015188521, 7267.364467168151, 7751.425718854752, 8235.487159823855, 8719.548422930653, 9203.609852898508, 9687.671127416581, 10171.732546392484, 10655.793832312931, 11139.855240306195, 11623.916537620124]",O_unresolved,0,,,10.086442343890667,1.2031174317130562,False,0,0,[]
0.835,0.0,0.307717104528,LLL,False,False,,,1.0240809917086424e-09,L,0,,,145.59972286224365,2.680146769284012,False,0,0,[],L,1,,,94.47649866342545,1.8934582486960614,False,0,0,[6.488599869557187],L,0,,,9.476753883063793,0.8534734916246818,False,0,0,[]
0.835,0.0,0.317717104528,LLL,False,False,,,3.469446951953614e-18,L,0,,,145.53412795066833,2.2434100974351168,False,0,0,[],L,1,,,94.41063553094864,1.682039350271225,False,0,0,[6.490051910875415],L,0,,,9.457402862608433,0.8445173734799027,False,0,0,[]
0.835,0.0,0.332717104528,LLL,False,False,,,3.469446951953614e-18,L,0,,,145.43558657169342,2.0106120500713587,False,0,0,[],L,1,,,94.31170672178268,1.5621419297531247,False,0,0,[6.492233239566369],L,0,,,9.428407065570354,0.839579151943326,False,0,0,[]
0.835,0.0,0.357717104528,LLL,False,False,,,3.469446951953614e-18,L,0,,,145.27089893817902,1.77085236646235,False,0,0,[],L,1,,,94.15370970964432,1.432152115739882,False,0,0,[6.495877525681549],L,0,,,9.380163624882698,0.8343401132151484,False,0,0,[]
0.835,0.0,0.407717104528,LLL,False,False,,,3.4212601887320364e-18,L,0,,,144.9398398399353,1.469977549277246,False,0,0,[],L,1,,,93.84153038263321,1.2575779110193253,False,0,0,[6.50316902521671],L,0,,,9.283985942602158,0.827489944640547,False,0,0,[]
0.835,0.0,0.507717104528,LLL,False,False,,,3.469446951953614e-18,L,0,,,144.27094161510468,1.1137162800878286,False,0,0,[],L,1,,,93.21246296167374,1.0295159881934524,False,0,0,[6.517807618532186],L,0,,,9.0929064899683,0.8188536739908159,False,0,0,[]
0.835,0.25,0.0,bounded_CCO,True,False,2.4105114749858925e-06,0.00029160655589798284,2.8287309410977076e-05,C,24,484.0613597187609,5.590152820528403e-08,147.63467013835907,14.019253608183247,False,0,0,"[484.0603894892423, 968.1219143477682, 1452.183091711136, 1936.244602848121, 2420.3057947253596, 2904.367291868087, 3388.4284982559175, 3872.4899814102628, 4356.551202305125, 4840.6126714767815, 5324.673906874733, 5808.735362069405, 6292.796611965634, 6776.858053189044, 7260.919317578136, 7744.980744836028, 8229.04202371258, 8713.103437010717, 9197.164730369339, 9681.226129713503, 10165.287437548823, 10649.348822944814, 11133.410145251466, 11617.471516705105]",C,25,484.06133063142744,1.125143228970036e-07,96.7441201210022,8.682518376631405,False,0,0,"[6.44475489910203, 490.5054469793917, 974.5666719700588, 1458.6281587880621, 1942.6893732201415, 2426.750871278205, 2910.812074872039, 3394.8735703650586, 3878.9347769283063, 4362.996261372257, 4847.05747939104, 5331.118952796627, 5815.180182261963, 6299.2416446390325, 6783.302885541951, 7267.364336899753, 7751.425589231299, 8235.487029579099, 8719.548293330337, 9203.609722677413, 9687.670997839426, 10171.732416195075, 10655.793702758956, 11139.855110132494, 11623.916408089357]",O_unresolved,0,,,10.086439549922943,1.2031174399620461,False,0,0,[]
0.835,0.25,0.307717104528,LLL,False,False,,,1.0240809701113352e-09,L,0,,,145.5996185541153,2.680146769284012,False,0,0,[],L,1,,,94.47640925645828,1.8934582486960614,False,0,0,[6.488602414822135],L,0,,,9.476699866354465,0.8534734916246818,False,0,0,[]
0.835,0.25,0.317717104528,LLL,False,False,,,3.469446951953614e-18,L,0,,,145.53403854370117,2.2434100974351168,False,0,0,[],L,1,,,94.41053867340088,1.682039350271225,False,0,0,[6.490054461612637],L,0,,,9.45734977722168,0.8445173734799027,False,0,0,[]
0.835,0.25,0.332717104528,LLL,False,False,,,3.469446951953614e-18,L,0,,,145.43548226356506,2.0106120500713587,False,0,0,[],L,1,,,94.31161731481552,1.5621419297531247,False,0,0,[6.492235798532498],L,0,,,9.428353980183601,0.839579151943326,False,0,0,[]
0.835,0.25,0.357717104528,LLL,False,False,,,3.469446951953614e-18,L,0,,,145.27079463005066,1.77085236646235,False,0,0,[],L,1,,,94.15360540151596,1.432152115739882,False,0,0,[6.495880098417426],L,0,,,9.380110539495945,0.8343401132151484,False,0,0,[]
0.835,0.25,0.407717104528,LLL,False,False,,,3.4212601887320364e-18,L,0,,,144.93975043296814,1.469977549277246,False,0,0,[],L,1,,,93.84142607450485,1.2575779110193253,False,0,0,[6.503171601312478],L,0,,,9.28393378853798,0.827489944640547,False,0,0,[]
0.835,0.25,0.507717104528,LLL,False,False,,,3.469446951953614e-18,L,0,,,144.27083730697632,1.1137162800878286,False,0,0,[],L,1,,,93.21235865354538,1.0295159881934524,False,0,0,[6.517810250677407],L,0,,,9.092855267226696,0.8188536739908159,False,0,0,[]
