candidate,comparison,stage,topology,noise,layer,mode,description,n_condition,n_reference,SCL_upper_participation,ICL_contact_participation,both_rods,participation_mae,pair_order_probability_mae,SCL_minus_ICL_lag_median_ms,local_width_ms_median,recruitment_span_ms_median,B_minus_A_t10_ms_median,first_10pct_mass_core_share_median,peak_active_components_median,n,union_active_area_mm2_median,peak_active_area_mm2_median,native_spatial_rms_mm_median,peak_largest_component_fraction_median
follow_circle_out1.25_EI0.75,up3__circle__EE_core_to_out_scale_1.25,response,2511,847101,all_detected,ALL,圆核｜离核EE×1.25，同核EI×0.75,177,185,0.4243243243243243,-0.0062077485806300015,0.0,-0.022795478279647924,-0.08816251479089562,-8.811063723193001,0.0,4.0,-10.412592763539578,0.1810021702795585,0.0,-8,24.0,7.0,0.23245445544804522,0.031716839953016884
follow_circle_out1.25_EI0.75,up3__circle__EE_core_to_out_scale_1.25,response,2511,847101,all_detected,TA,圆核｜离核EE×1.25，同核EI×0.75,93,97,0.6649484536082474,-0.011810825246142853,0.0,-0.07692288796426236,0.04439164109438479,-3.182545530180505,0.0,8.0,-7.893299220268091,0.1883725177076175,0.0,-4,33.0,6.0,0.3078436498995716,0.02027094592444778
follow_circle_out1.25_EI0.75,up3__circle__EE_core_to_out_scale_1.25,response,2511,847101,all_detected,TB,圆核｜离核EE×1.25，同核EI×0.75,84,88,0.15909090909090906,0.0,0.0,0.031835959901819116,-0.029782964846472915,-1.4344066431967804,2.0,-8.0,5.117556724884707,0.16908565297260084,-1.0,-4,20.0,7.0,0.3305020133067398,0.06598877973340889
follow_ellipse4_out1.125_EI1,up3__ellipse4,response,2511,847101,primary,ALL,椭圆4:1｜离核EE×1.125，同核EI×1,133,111,-0.20544604755131068,0.020191757033862223,0.0,0.02778735242595959,-0.10967362322442509,-1.2162785357322718,0.0,-6.0,3.9028203520574607,0.009104568543590166,0.0,22,22.0,10.0,0.2095100038087887,0.0
follow_ellipse4_out1.125_EI1,up3__ellipse4,response,2511,847101,primary,TA,椭圆4:1｜离核EE×1.125，同核EI×1,39,16,-0.2876602564102564,0.0007284382284383772,0.0,0.008556048964328516,-0.1712515237715217,-85.06128099489979,0.0,-64.0,-7.04284634456053,0.06185801823191605,0.0,23,-32.0,7.5,-0.4693942154656172,0.008145435175034743
follow_ellipse4_out1.125_EI1,up3__ellipse4,response,2511,847101,primary,TB,椭圆4:1｜离核EE×1.125，同核EI×1,94,95,-0.08577827547592387,0.025806780006108143,0.0,0.01795446061963421,0.011084040676128615,-0.604835816706327,0.0,-4.0,2.3434347138736484,0.0023724407716630147,0.0,-1,11.0,4.0,0.13377000506093228,0.0
follow_ellipse4_out1.125_EI1,up3__ellipse4,response,2511,847101,all_detected,ALL,椭圆4:1｜离核EE×1.125，同核EI×1,173,152,-0.16801034377852142,0.015823353707442478,0.0,0.012062387212604192,-0.0863571931979164,-0.9994280045830237,0.0,-4.0,3.4336237912830256,0.010694502687070367,0.0,21,17.0,7.0,0.20834369918853302,0.0
follow_ellipse4_out1.125_EI1,up3__ellipse4,response,2511,847101,all_detected,TA,椭圆4:1｜离核EE×1.125，同核EI×1,39,16,-0.2876602564102564,0.0007284382284383772,0.0,0.008556048964328516,-0.1712515237715217,-85.06128099489979,0.0,-64.0,-7.04284634456053,0.06185801823191605,0.0,23,-32.0,7.5,-0.4693942154656172,0.008145435175034743
follow_ellipse4_out1.125_EI1,up3__ellipse4,response,2511,847101,all_detected,TB,椭圆4:1｜离核EE×1.125，同核EI×1,134,136,-0.06787752414398596,0.01933514246947099,0.0,0.013893766461808649,0.007834648131483657,-0.6756226318620975,0.0,-4.0,2.9118966318255843,0.003910169188301629,0.0,-2,11.0,5.0,0.152998671083326,0.0
follow_circle_out1.125_EI0.75,follow_circle_out1.125_EI1,response,2511,847102,primary,ALL,圆核｜离核EE×1.125，同核EI×0.75,169,130,0.20769230769230773,0.004895104895104918,0.0,0.0037370789722838416,-0.18407689118046153,-45.316284207255194,0.0,-34.0,0.7042352553580713,0.18676734125204275,0.0,39,22.0,12.5,0.244786206461999,0.026235237178740545
follow_circle_out1.125_EI0.75,follow_circle_out1.125_EI1,response,2511,847102,primary,TA,圆核｜离核EE×1.125，同核EI×0.75,73,49,0.346938775510204,0.0018552875695732052,0.0,-0.037579957163267896,-0.07897467783376097,-71.73149182016641,0.0,-64.0,-9.048814022235092,0.20400451326834718,0.0,24,-4.0,13.0,-0.23944294436979785,0.013672464331818568
follow_circle_out1.125_EI0.75,follow_circle_out1.125_EI1,response,2511,847102,primary,TB,圆核｜离核EE×1.125，同核EI×0.75,96,81,0.1234567901234569,0.006734006734006592,0.0,0.028078616087700126,-0.06964729683391307,-1.7557965998021245,2.0,-12.0,5.16953877202377,0.1634766102876735,0.0,15,62.0,13.0,0.5472769973691101,-0.008632681206558135
follow_circle_out1.125_EI0.75,follow_circle_out1.125_EI1,response,2511,847102,all_detected,ALL,圆核｜离核EE×1.125，同核EI×0.75,183,186,0.18817204301075274,0.003902055990897879,0.0,0.007354031970516539,-0.23299536472868076,-42.50599179205574,0.0,-30.0,46.82245575221168,0.17883525802758676,0.0,-3,45.0,14.0,0.4124407786818516,0.02067004635794556
follow_circle_out1.125_EI0.75,follow_circle_out1.125_EI1,response,2511,847102,all_detected,TA,圆核｜离核EE×1.125，同核EI×0.75,78,55,0.40909090909090917,0.003793176520449193,0.0,-0.04590528263145052,-0.07159716236198482,-67.99304545110863,0.0,-60.0,-8.990668196600836,0.20295910440605816,0.0,23,-4.0,12.0,-0.18981280403051404,0.013631334493794278
follow_circle_out1.125_EI0.75,follow_circle_out1.125_EI1,response,2511,847102,all_detected,TB,圆核｜离核EE×1.125，同核EI×0.75,105,131,0.09541984732824427,0.004163775156141414,0.0,0.025251361352048418,-0.07512375729188964,-1.8118795250975381,2.0,-10.0,5.945414344916571,0.16733374169104437,1.0,-26,85.0,16.0,0.6194697879303517,-0.011318085357227115
up3__ellipse4,up3__circle,shape_range,2511,847101,primary,ALL,椭圆4:1｜离核EE×1，同核EI×1,111,127,-0.07044051925941697,0.010911412486215744,0.0,-0.0032968425393120615,0.051798624965511075,-1.0385853786501684,0.0,-8.0,-41.13946163669607,0.0007255029382271239,0.0,-16,-13.0,1.0,-0.22236784924412234,0.0
up3__ellipse4,up3__circle,shape_range,2511,847101,primary,TA,椭圆4:1｜离核EE×1，同核EI×1,16,22,-0.4005681818181819,0.036673553719008156,0.0,0.033862226518891925,0.10118941552961308,-24.645730353975523,0.0,-8.0,4.148309384600452,-0.027970773966353592,1.0,-6,0.0,3.5,0.039452647758601245,-0.05371866090491839
up3__ellipse4,up3__circle,shape_range,2511,847101,primary,TB,椭圆4:1｜离核EE×1，同核EI×1,95,105,-0.015538847117794408,0.005923900660742776,0.0,0.001088919624319451,0.03129757556673807,-0.6125632830517134,0.0,-2.0,-11.932298136644022,-0.0018425128526301932,0.0,-10,-1.0,1.0,-0.05936612027203125,0.0
up3__ellipse4,up3__circle,shape_range,2511,847101,all_detected,ALL,椭圆4:1｜离核EE×1，同核EI×1,152,156,-0.05043859649122795,0.008756594282910202,0.0,0.0015632028789923091,0.047585456881015675,-0.29032603831001325,0.0,-2.0,-8.808722937095808,-0.0008425338877346145,0.0,-4,-1.0,0.0,-0.053919449425998245,0.0
up3__ellipse4,up3__circle,shape_range,2511,847101,all_detected,TA,椭圆4:1｜离核EE×1，同核EI×1,16,22,-0.4005681818181819,0.036673553719008156,0.0,0.033862226518891925,0.10118941552961308,-24.645730353975523,0.0,-8.0,4.148309384600452,-0.027970773966353592,1.0,-6,0.0,3.5,0.039452647758601245,-0.05371866090491839
up3__ellipse4,up3__circle,shape_range,2511,847101,all_detected,TB,椭圆4:1｜离核EE×1，同核EI×1,136,134,-0.010480684811237984,0.004409769335142255,0.0,0.005284904905051263,0.02582703892774013,-0.22057803487132333,0.0,-2.0,-4.337067349566496,-0.0032763436502498827,0.0,2,0.0,0.0,-0.03204964532987109,0.0
up3__circle__EE_core_to_out_scale_1.25__x_minus075,up3__circle__EE_core_to_out_scale_1.25,confirmation,2611,847302,primary,ALL,圆核｜离核EE×1.25，同核EI×1｜x_minus075,146,146,-0.09589041095890416,0.018057285180572813,0.0,0.03057873305571146,-0.07461579982826932,-1.8033985340071013,0.0,-2.0,19.511708941849065,0.005241048784444882,0.0,0,0.0,8.5,-0.043189493757574304,0.0050959500574331296
up3__circle__EE_core_to_out_scale_1.25__x_minus075,up3__circle__EE_core_to_out_scale_1.25,confirmation,2611,847302,primary,TA,圆核｜离核EE×1.25，同核EI×1｜x_minus075,41,34,-0.1520803443328551,0.050802139037433136,0.0,0.02693546919383763,-0.00437871244260124,2.95426090795263,0.0,0.0,2.222740744380644,0.01669406303099888,0.0,7,-3.0,4.0,-0.14688241466494922,-0.0017648881488440127
up3__circle__EE_core_to_out_scale_1.25__x_minus075,up3__circle__EE_core_to_out_scale_1.25,confirmation,2611,847302,primary,TB,圆核｜离核EE×1.25，同核EI×1｜x_minus075,105,112,-0.0574404761904761,0.007792207792207795,0.0,-0.0008333333333334081,-0.02434548598110975,-0.3426792212358123,0.0,0.0,-2.885809160367444,-0.0001448524940711876,0.0,-7,0.0,2.0,-0.018249480737569712,0.010926241066329556
up3__circle__EE_core_to_out_scale_1.25__x_minus075,up3__circle__EE_core_to_out_scale_1.25,confirmation,2611,847302,all_detected,ALL,圆核｜离核EE×1.25，同核EI×1｜x_minus075,188,186,-0.08387668725692066,0.01567147105925426,0.0,0.02206913941811034,-0.0676766272151994,-0.43127862649089366,0.0,-2.0,-2.2223860185576996,0.009379213800068578,0.0,2,0.0,4.5,-0.039511960683451974,0.010178955217865937
up3__circle__EE_core_to_out_scale_1.25__x_minus075,up3__circle__EE_core_to_out_scale_1.25,confirmation,2611,847302,all_detected,TA,圆核｜离核EE×1.25，同核EI×1｜x_minus075,47,37,-0.157274295572168,0.05405405405405406,0.0,0.026122158554219677,-0.02042590112737025,2.564247976788465,0.0,0.0,2.3906045567364345,0.016807749050249718,0.0,10,-3.0,4.0,-0.1297664972671182,-0.00981375982159971
up3__circle__EE_core_to_out_scale_1.25__x_minus075,up3__circle__EE_core_to_out_scale_1.25,confirmation,2611,847302,all_detected,TB,圆核｜离核EE×1.25，同核EI×1｜x_minus075,141,149,-0.04281498405445283,0.00589357807692803,0.0,-0.0005426245894616377,-0.011359009880605841,-0.24156118217069888,0.0,0.0,-2.9317452964460244,0.0010410484323366553,0.0,-8,-2.0,1.0,-0.015108633267697513,0.00707489209549339
up3__ellipse4__EI_same_core_scale_0.75__radius235,up3__ellipse4__EI_same_core_scale_0.75,response,2511,847101,primary,ALL,椭圆4:1｜离核EE×1，同核EI×0.75｜radius235,147,156,0.04428309785452644,-0.0014509300223586319,0.0,0.004840397697540522,0.17173025865935798,0.17711412626340461,0.0,2.0,-0.45597341080065235,0.0003042157812175872,0.0,-9,0.0,-5.0,0.031173793941027483,0.0029405963683253322
up3__ellipse4__EI_same_core_scale_0.75__radius235,up3__ellipse4__EI_same_core_scale_0.75,response,2511,847101,primary,TA,椭圆4:1｜离核EE×1，同核EI×0.75｜radius235,11,39,0.0174825174825175,-0.046196228014409924,0.0,0.004663598207084729,-0.026071863982059323,-6.796218570256315,0.0,4.0,-0.801725076297771,0.10846958951131733,0.0,-28,8.0,0.0,-0.007669600821396116,0.05047642426467791
up3__ellipse4__EI_same_core_scale_0.75__radius235,up3__ellipse4__EI_same_core_scale_0.75,response,2511,847101,primary,TB,椭圆4:1｜离核EE×1，同核EI×0.75｜radius235,136,117,0.021367521367521403,0.00010855157913980396,0.0,0.0029286073403720636,0.0294809864205951,-0.02929637180568534,2.0,0.0,0.12880423123351648,-0.00375491700279984,0.0,19,0.0,-3.0,0.01587995862715008,-0.003311797175890141
up3__ellipse4__EI_same_core_scale_0.75__radius235,up3__ellipse4__EI_same_core_scale_0.75,response,2511,847101,all_detected,ALL,椭圆4:1｜离核EE×1，同核EI×0.75｜radius235,155,166,0.041527399922269614,-0.0014062113556866374,0.0,0.004505764995465705,0.16082275093993015,0.17239392675583076,0.0,2.0,-0.17284503593145928,0.0007828281350990562,0.0,-11,0.0,-4.0,0.029104355671215387,0.0017484197750264885
up3__ellipse4__EI_same_core_scale_0.75__radius235,up3__ellipse4__EI_same_core_scale_0.75,response,2511,847101,all_detected,TA,椭圆4:1｜离核EE×1，同核EI×0.75｜radius235,11,39,0.0174825174825175,-0.046196228014409924,0.0,0.004663598207084729,-0.026071863982059323,-6.796218570256315,0.0,4.0,-0.801725076297771,0.10846958951131733,0.0,-28,8.0,0.0,-0.007669600821396116,0.05047642426467791
up3__ellipse4__EI_same_core_scale_0.75__radius235,up3__ellipse4__EI_same_core_scale_0.75,response,2511,847101,all_detected,TB,椭圆4:1｜离核EE×1，同核EI×0.75｜radius235,144,127,0.019685039370078705,8.450648214430867e-05,0.0,0.0026866433362496,0.027299954099205104,-0.020035266574268462,2.0,0.0,0.20459736919292482,-0.0032316573824345274,0.0,17,0.0,-2.0,0.016143500160115565,-0.003496550075035132
follow_circle_out1_EI0.875,up3__circle,response,2511,847101,primary,ALL,圆核｜离核EE×1，同核EI×0.875,156,127,-0.49689582071471833,0.036772938347741535,0.0,0.07230234717216905,-0.09692434917056475,-31.303456991785424,0.0,-40.0,30.47587012220947,0.12549608830076434,1.0,29,31.0,12.0,0.10056000763491468,-0.008289384304771996
follow_circle_out1_EI0.875,up3__circle,response,2511,847101,primary,TA,圆核｜离核EE×1，同核EI×0.875,68,22,-0.9171122994652408,0.05104521147301888,0.0,0.10312717442741354,0.025125434440897265,-108.49828134984091,0.0,-80.0,-6.1775390086545485,0.12290135857660654,1.0,46,-38.0,9.5,-0.5075810203042117,-0.0290175499634564
follow_circle_out1_EI0.875,up3__circle,response,2511,847101,primary,TB,圆核｜离核EE×1，同核EI×0.875,88,105,-0.16260822510822504,0.03463203463203468,0.0,0.01638214632537116,0.04956392793086034,-1.3309518118321648,0.0,-12.0,-3.215787457560509,0.1319840891983759,0.0,-17,21.0,5.5,0.28781033449980153,0.0
follow_circle_out1_EI0.875,up3__circle,response,2511,847101,all_detected,ALL,圆核｜离核EE×1，同核EI×0.875,182,156,-0.5077838827838828,0.027389277389277544,0.0,0.07142694095653121,-0.1367460199281305,-33.39439454140768,0.0,-33.0,71.66480563991354,0.12253056387299677,1.0,26,44.5,12.0,0.30097356543136655,-0.012040395763627365
follow_circle_out1_EI0.875,up3__circle,response,2511,847101,all_detected,TA,圆核｜离核EE×1，同核EI×0.875,83,22,-0.901697699890471,0.04605197650104553,0.0,0.09746924860648276,0.015503922317628205,-108.49950529969828,0.0,-78.0,-6.081727895958011,0.12489087512849674,1.0,61,-38.0,9.0,-0.5040540275594827,-0.03063063063063065
follow_circle_out1_EI0.875,up3__circle,response,2511,847101,all_detected,TB,圆核｜离核EE×1，同核EI×0.875,99,134,-0.15965626413387612,0.027137042062415184,0.0,0.010460022964570659,0.033721285310275906,-0.8781345396009783,0.0,-12.0,4.337719644805475,0.13126497647589336,0.0,-35,22.0,5.0,0.3399567446976528,0.0
