subject,producer,seed,selected_epoch,n_epochs_run,stop_reason,train_seconds,peak_memory_reserved_gb,oom_retries,n_train_segments,n_train_events,n_train_anchors,grad_norm_mean_last_epoch,n_nonfinite_steps,update_encoder,update_state,update_heads,update_future,future_weight_5m,future_weight_30m,future_weight_120m,tau_slow_median_seconds,checkpoint_sha256,selected_last_epoch
yuquan_sunyuanxin,P_local,1,18,23,early_stopping,111.4,3.567255552,0,4,2389,152,10.077852845191956,0,0.008829717923615529,0.04842821596618155,0.13635774994331368,,,,,11682.9384765625,2c5a8c4dfe199a9b358972e194c5551183ecf72b43af15ce025652c56cd8cb6e,False
yuquan_sunyuanxin,P_local,2,13,18,early_stopping,89.1,3.567255552,0,4,2389,152,14.3058180809021,0,0.0061928466001943,0.041486997045139244,0.10981647043323015,,,,,11380.42578125,f405c81e1491ec0844067c4d79910c77e84588e63a9a7734f9d88369b04debf3,False
yuquan_sunyuanxin,P_local,3,14,19,early_stopping,92.5,3.567255552,0,4,2389,152,12.038814902305603,0,0.007963145894883934,0.05173509551829713,0.11930921119793284,,,,,13626.4072265625,6f9c2b1cdd49f1a611009d5afb3343c2b7db747f0e34e5aa82190f2d4d086483,False
yuquan_sunyuanxin,P_memoryless,1,1,6,early_stopping,22.2,6.188695552,0,4,2389,152,14.950563311576843,0,0.0,0.0009994754081389036,0.04643960757316888,0.07317388044581224,11.223387556555844,16.796372213737143,1.611103664743978,12026.6611328125,b25c6e8b3fee264c1b62487e5fb3709ccae2a179bc1a9632aff439b56be454ca,False
yuquan_sunyuanxin,P_slow,1,11,16,early_stopping,73.0,4.481613824,1,4,2389,152,28.2943723042806,0,0.009027482694802571,0.0686864528334155,0.149437755126009,0.21417644080951764,8.657849067962946,10.833529768796076,1.2001427573174825,11726.4716796875,e3783e649b90f0ac4af57ab7ae25e6f07fa030ede4947ea7093696bbacb695e0,False
yuquan_sunyuanxin,P_slow,2,18,23,early_stopping,116.8,8.50395136,0,4,2389,152,40.94534683227539,0,0.009391089921980433,0.05616771506548032,0.12907982673399432,0.2583434367170825,8.206954242399949,9.465375508018395,0.8700532872997515,11500.296875,305af5ca624f9813f1fd2212535d799ebd70bd2f74cbf1bccade8467c0e4394f,False
yuquan_sunyuanxin,P_slow,3,20,24,max_epochs,107.7,5.228199936,1,4,2389,152,21.110429700215658,0,0.013502082675877327,0.09200647912578849,0.18254240911232142,0.3048967061133276,6.134245212976433,8.104211328871216,1.4963821528293841,13281.119140625,705726c201bc10e8ec87393d55ecc7fa44561d8dd5c9436a79ddf6b364fbfd7c,False
yuquan_xuxinyi,P_local,1,5,10,early_stopping,174.0,4.30964736,0,3,4951,187,6.5170126080513,0,0.005863643449440785,0.0484853713336909,0.09760698341812678,,,,,11722.4580078125,a3c98e792caf58a118a6f55d2df3ae6b9d120e28bc30a4ae36d107ba65ea2072,False
yuquan_xuxinyi,P_local,2,17,22,early_stopping,358.9,4.30964736,0,3,4951,187,8.169463062286377,0,0.009550415158233641,0.0712315727367904,0.18814436134604248,,,,,11630.412109375,b494b43fcc659dd726f3926a10da99313b005f087613de8668604d5f99b30fcf,False
yuquan_xuxinyi,P_local,3,9,14,early_stopping,236.7,4.30964736,0,3,4951,187,6.576486134529114,0,0.0067611700528865315,0.05701101650252475,0.13305692258176077,,,,,13699.662109375,2311924567c2b688d5a24b32c03fc1e0832bdfe79cdbcbedb20f501bce224750,False
yuquan_xuxinyi,P_memoryless,1,23,24,max_epochs,287.2,7.27711744,0,3,4951,187,15.59853217601776,0,0.0,0.023638963478861102,0.26386124931495364,0.3145471818707452,9.553359469478588,6.546726458961511,3.9609388821325977,11899.9990234375,9e95c85a8dd9357cffa5b13749b8c08fdbdc59765e2d8c3bf8a5da4ec8dbcb5b,True
yuquan_xuxinyi,P_slow,1,6,11,early_stopping,198.7,9.107931136,0,3,4951,187,130.93350200653077,0,0.00686964884164207,0.05436819662781053,0.09211192169655259,0.2370486242960677,8.930056110107774,6.715459476994402,4.203612225103314,11654.228515625,0f6f5ced72a05136f49a109851c082290fbd6eb3bea72560a6c9600078535611,False
yuquan_xuxinyi,P_slow,2,16,21,early_stopping,393.2,9.107931136,0,3,4951,187,57.51991872787475,0,0.0130470359973079,0.08926076380215507,0.14473544054146775,0.36238889223606735,7.9543507859033635,4.697110303928112,3.576316821876861,10785.6591796875,663ac98c90311971a3cd8ca9b97870af4670ca6676d802ee4449cb49fcb2ef0b,False
yuquan_xuxinyi,P_slow,3,2,7,early_stopping,133.7,9.107931136,0,3,4951,187,77.87514095306396,0,0.004575454416470747,0.03275105586303485,0.0541899053962474,0.15070726725878447,7.3874515039388955,5.145617769124756,2.81892074682951,13691.171875,104890de10b41a04a268f653af7977c3087b06da3add8d31cc3c50edbb15bb72,False
yuquan_zhangbichen,P_local,1,23,24,max_epochs,727.0,5.827985408,1,2,4967,173,2.33639254142989,0,0.015569924170136851,0.14414318179193278,0.27771280348424504,,,,,11162.90625,310ecaa3e41a769c80e5079c6b38e4749f12241f33bf238af04374e5f017a1a9,True
yuquan_zhangbichen,P_local,2,20,24,max_epochs,990.2,13.51614464,0,2,4967,173,4.58670351785772,0,0.011427436978922578,0.09706734778530156,0.1783569119841444,,,,,11108.119140625,7125b04a5b0fce73f1ba3dffbbccd8c7c0fd7c955a260de77d181c2091b91f42,False
yuquan_zhangbichen,P_local,3,22,24,max_epochs,1049.7,11.970543616,0,2,4967,173,2.24384871300529,0,0.012226120107621984,0.1076154635267343,0.176551594159881,,,,,13576.5068359375,4ad48f496d3b408bd731090177aa03f4f860cdf9949ba940184a1107e4f9bee9,False
yuquan_zhangbichen,P_memoryless,1,6,11,early_stopping,231.6,18.777899008,1,2,4967,173,4.219639618005326,0,0.0,0.016485979705451063,0.25652237073090556,0.2391323443571731,1.3442442090654947,1.0719906515590099,0.2978064196179432,10007.7861328125,a34621f266af51d585f0047c80fcb05551263c0e893d3169137850221ec6e535,False
yuquan_zhangbichen,P_slow,1,0,5,early_stopping,149.8,4.46693376,2,2,4967,173,17.095959844445822,0,0.0018292049408147044,0.035625556567140025,0.08755355177767768,0.1683008078290052,1.4024684256296485,1.6670123947880213,1.1173459685408738,11858.353515625,d20a266066864a2dacef4d7f890548f1436a92e8eb4b2c7356f5db58dde209b8,False
yuquan_zhangbichen,P_slow,2,0,5,early_stopping,157.1,4.46693376,2,2,4967,173,50.60659830193771,0,0.0027007213207108417,0.037949817414975606,0.08732828407796923,0.17464900359625868,1.4099519223173462,1.8566133769485085,1.5023532013754963,11134.826171875,6276b15d987d6fed5998a3fc365c723b2f826e94d5dbd56231aecab56c60ed41,False
yuquan_zhangbichen,P_slow,3,0,5,early_stopping,175.0,10.603200512,1,2,4967,173,31.103162957661187,0,0.001868323684673296,0.03150220949811744,0.04710275218456093,0.13363331604844944,1.004876724069874,1.2305720663868447,0.363741295175254,13759.669921875,7aca36aa7ab040f9ff7be116dac5316fb7b6ac5524ec448599f8de48670bc7d2,False
yuquan_zhangjiaqi,P_local,1,7,12,early_stopping,1016.8,1.784676352,0,2,32401,203,7.152743156750997,0,0.04698322680742883,0.1438754717381412,0.34263843939963406,,,,,11200.859375,93a904a2a7cf0bb4b805741e05eddab48716191ab5d91b71ffa2ab01b87678ae,False
yuquan_zhangjiaqi,P_local,2,10,15,early_stopping,1171.3,1.784676352,0,2,32401,203,6.775787434313032,0,0.05563788009622495,0.16540533501249724,0.37625648982450355,,,,,11815.1865234375,58762db9c5a709e1b05d8766b1772d4a2c3fff1cbedea69a99b41cba6b6d09e1,False
yuquan_zhangjiaqi,P_local,3,10,15,early_stopping,1151.8,1.786773504,0,2,32401,203,7.042090822590722,0,0.06194240482110737,0.1564338654120343,0.36464292781760244,,,,,12936.607421875,85282a3dd5584d0e484fc8b23192581c7a77112c23e0fe7188f04bf7714d9b5a,False
yuquan_zhangjiaqi,P_memoryless,1,1,6,early_stopping,377.3,3.122659328,0,2,32401,203,10.363556118806203,0,0.0,0.007669796605558537,0.2582957985839517,0.29223540526533354,2.001616421797675,2.574508118031323,1.4532014397539412,11470.373046875,96b96d41ba20b9f9fdd2b68561ef28f67522dca7f05a6d0a7728914c1abbc11d,False
yuquan_zhangjiaqi,P_slow,1,12,17,early_stopping,1419.9,4.091543552,0,2,32401,203,26.764075631565518,0,0.050229817135524164,0.15753230432327034,0.3632221242812256,0.6049567969956805,2.274881214599438,2.2958726592593077,1.8715249391404705,9767.8671875,f316f895bbb0bd4c89ec75ca250ae4b7af9b4cadfcd434bd3aed4ded42fc8743,False
yuquan_zhangjiaqi,P_slow,2,6,11,early_stopping,930.2,4.091543552,0,2,32401,203,515.059021071593,0,0.034189368786867895,0.09737671871954946,0.23431203430890518,0.33319829787483407,2.93366818834446,2.25872290756082,2.195930863452171,11114.572265625,d077298894f4c9dba4ad0e8eb475a4834e6de8bfca1150982ed8819565d70c48,False
yuquan_zhangjiaqi,P_slow,3,1,6,early_stopping,538.5,4.091543552,0,2,32401,203,66.79024809201559,0,0.01368584424467975,0.04844868196197404,0.09980004364500619,0.19256134441669917,1.8365720398093113,1.7080424453784757,1.7860703904921973,13825.556640625,d2dd30ae70739ead756191e351de2acbafb58b1373f8d2b2387fc81f79aa9ad3,False
yuquan_zhangjinhan,P_local,1,22,24,max_epochs,349.3,1.27926272,0,1,4391,207,42.72655982971192,0,0.033349620977347484,0.1389024504074631,0.289479365899533,,,,,11573.1875,35e3a69487ee5f67673ee773f67627d9259d05526212302a04b535671aaae73d,False
yuquan_zhangjinhan,P_local,2,22,24,max_epochs,348.1,1.27926272,0,1,4391,207,31.220350755964006,0,0.03447851737978466,0.13756881481095026,0.2974084561126967,,,,,11093.81640625,d2b8a9b44be686210f52585d593978e545df2a951b6660fa608dcb67194733c8,False
yuquan_zhangjinhan,P_local,3,23,24,max_epochs,345.8,1.27926272,0,1,4391,207,38.23083741324289,0,0.03590882332326941,0.13882698554217524,0.3131644133264608,,,,,13676.138671875,2db3b7612086c74b4779e6b9f2e10be8fde94f578f07717549443629898d746f,True
yuquan_zhangjinhan,P_memoryless,1,11,16,early_stopping,163.7,2.533359616,0,1,4391,207,24.209508187430245,0,0.0,0.019471850744057367,0.3365434983174546,0.25316368789729343,14.144443646222877,4.762364225691611,2.4673131784451336,11938.3857421875,4d243727475d89e74ee95cf09a8dfc4f85bae63104908f3239582bf9e24faec1,False
yuquan_zhangjinhan,P_slow,1,2,7,early_stopping,110.4,2.933915648,0,1,4391,207,170.71653071812221,0,0.0064802496572389555,0.04293085987275697,0.0788733066642702,0.17288138551956014,41.39145205635604,5.860484236453387,4.558186032350641,11792.482421875,c5429ce459bdf926ae09e0937eb01c995e39edfff8ed8b94d774ebde2c078163,False
yuquan_zhangjinhan,P_slow,2,4,9,early_stopping,145.0,2.933915648,0,1,4391,207,198.10550918579102,0,0.007323684173529714,0.050400411732091636,0.11047218990429998,0.21907955143187285,45.21303467659376,5.452975890892527,3.739822154475115,11264.6728515625,11e44f454694ff3626c4805eedcc79359b6e8aba2609c96868365b174fe28fbf,False
yuquan_zhangjinhan,P_slow,3,7,12,early_stopping,193.0,2.933915648,0,1,4391,207,203.64805363246373,0,0.011038513171901233,0.06912982465880767,0.14992597058903182,0.2738885040407056,36.14740783861252,4.207413516083643,5.124509448393178,13662.9599609375,92cd62b8f431c2a09d5d9ce5e9ffbaef6efff1d7884307c982a7148a0f7ce60b,False
yuquan_zhangkexuan,P_local,1,6,11,early_stopping,444.9,8.279556096,0,4,12017,169,8.068134361697782,0,0.0047678129778441535,0.056039750939018966,0.09658649783332031,,,,,11869.6455078125,b7e58d4ef5e50d85fc1797ddd54cb5b57d6bce7a591b5dc54554723337b73e81,False
yuquan_zhangkexuan,P_local,2,3,8,early_stopping,336.8,8.279556096,0,4,12017,169,16.49535797488305,0,0.0035577354033487995,0.03672090514815106,0.0672315253179296,,,,,11469.978515625,fb915064532c23d622380c576d6c9175deefb02d8bdff356b29e1a986234fc96,False
yuquan_zhangkexuan,P_local,3,9,14,early_stopping,512.4,8.279556096,0,4,12017,169,7.233069104533041,0,0.009280688895748412,0.07038282344668746,0.1210822322235152,,,,,13600.2724609375,82c9da0c7e337013be942810a5f6a3c4e35e5e3a79618cc4a4fafb72ff910ec4,False
yuquan_zhangkexuan,P_memoryless,1,23,24,max_epochs,643.2,16.246636544,0,4,12017,169,3.4815086395509782,0,0.0,0.01594859592711462,0.31074565025991224,0.4184034707064604,1.1226795451455975,1.0379997168793467,0.3339978789089962,12614.98046875,c060f7f0adb7173b9d3fae547797f95f793206598ed791fb3e74a7faa956e836,True
yuquan_zhangkexuan,P_slow,1,5,10,early_stopping,308.6,11.783897088,1,4,12017,169,59.87253368096273,0,0.007166928569600085,0.07957492695443899,0.12900759084109487,0.2715889994433387,1.7539257941779476,1.9163186634269098,0.5764721973095467,11683.0048828125,3ab2a467e1d0a71be25989941b8ed7af80553e2aa34a5307c224974356239780,False
yuquan_zhangkexuan,P_slow,2,2,7,early_stopping,308.1,3.871342592,2,4,12017,169,55.3878786142813,0,0.013016476227637705,0.11298826929475549,0.17529335723828843,0.28167421997150094,2.736548075707552,1.392898096927655,4.625153227680054,10520.748046875,e89f4575a8855c79c421f5849babf2a96586ab82b5ce60d0db252e6c3ceb2607,False
yuquan_zhangkexuan,P_slow,3,7,12,early_stopping,384.1,7.501512704,1,4,12017,169,24.972470447665355,0,0.009039011215965146,0.09396849183651963,0.1779053735052403,0.3327593949876269,1.6176556327327816,1.4635382457578288,0.46891214387428765,13643.142578125,824010476706469c547a5d96df6d8d6127dfb10ec651beb04c74574b421ae3f9,False
yuquan_zhaojinrui,P_local,1,18,23,early_stopping,2166.8,1.107296256,0,4,47729,185,15.082446103436606,0,0.03557398074687207,0.2322615781189356,0.5077307295019639,,,,,11969.873046875,b7903f9f7ec533c66e1f86632b1da55a19d56816f8c44f78d3c317d3e01e88d8,False
yuquan_zhaojinrui,P_local,2,1,6,early_stopping,608.2,1.107296256,0,4,47729,185,36.67660752364567,0,0.005640505729053196,0.04781118208757273,0.11664673766217426,,,,,11615.8134765625,58e8257423f35935a4587c4926452bf1cecf7be7261f5bcae172639b0c71978c,False
yuquan_zhaojinrui,P_local,3,6,11,early_stopping,1039.6,1.107296256,0,4,47729,185,12.868783467156547,0,0.013573375059705463,0.11836567706219077,0.32205072737093116,,,,,13068.158203125,6fb1f748bb5512e26cc3eb1343ecc6e5333ff83a272da3ac5bb3fef0398fe035,False
yuquan_zhaojinrui,P_memoryless,1,2,7,early_stopping,431.0,2.304770048,0,4,47729,185,31.154793207986014,0,0.0,0.011759443435248013,0.3628900055345506,0.3563612042903464,8.624091652473789,6.936907844206476,,11505.2333984375,9f7fcc1c16fde24a1df25d6a7401950c3343e2deab5ecc7bde0e7fd8132c91c5,False
yuquan_zhaojinrui,P_slow,1,7,12,early_stopping,1216.4,3.615490048,0,4,47729,185,159.42020072681564,0,0.014522847657606081,0.12902190090494456,0.24286383906404885,0.33419504405696465,17.571242129959774,10.104221864820127,,11146.927734375,851c28f2d2887eae00011e56bb468d963a0f57340ec41063ebf4f2d5c84f862c,False
yuquan_zhaojinrui,P_slow,2,9,14,early_stopping,1391.5,3.615490048,0,4,47729,185,56.750999256117005,0,0.01444186528333257,0.11870753737723794,0.23961585249969758,0.34084570953035653,5.4535059381260895,7.109933549584042,,10194.83203125,0ebd1f59f637243bb132365c2fecf9d374b95175cd1447963ee5ad0674dedf51,False
yuquan_zhaojinrui,P_slow,3,3,8,early_stopping,802.5,3.615490048,0,4,47729,185,43.29215065581458,0,0.011290057130206959,0.09784130034405894,0.19278407489716493,0.2728201257178923,6.201515445852122,5.558659087544674,,11759.8798828125,50085ed95ccfaa1643cf32e515bb9fb82d35eabea3241943066bc28362848f89,False
yuquan_zhourongxuan,P_local,1,8,13,early_stopping,696.8,1.172307968,0,1,16381,200,10.544175248593092,0,0.02444746783304348,0.10034982049768215,0.30799841752423984,,,,,11348.28125,a01fd1a35396409044498f480ffc1e58acf35d7cd445a98bd1c79b5cad4ca6a8,False
yuquan_zhourongxuan,P_local,2,9,14,early_stopping,718.1,1.172307968,0,1,16381,200,12.261861827224493,0,0.02608089404059063,0.10600326021851691,0.30832900755946874,,,,,11019.3740234375,deea50af9bf6d2251eb6cffa54b70ad1b9693da32b6b16d24661a2848061e714,False
yuquan_zhourongxuan,P_local,3,16,21,early_stopping,1034.9,1.172307968,0,1,16381,200,9.958031188696623,0,0.03662967382217993,0.11226697016316982,0.26326267499781375,,,,,13559.607421875,32e2048be805ecc68733e8016b95429ee580307ef505ea2ed6eee45cea9c8784,False
yuquan_zhourongxuan,P_memoryless,1,1,6,early_stopping,216.5,2.040528896,0,1,16381,200,76.83476500213146,0,0.0,0.004076021124534729,0.15563356666296319,0.35502039001822183,5.284987198189423,6.002041780925201,15.436492066345181,11980.1162109375,fe37ad081df598a6e5b3402cbe90b38929f57c1e5062d5971c9e34bf03a9219d,False
yuquan_zhourongxuan,P_slow,1,5,10,early_stopping,573.6,2.373976064,0,1,16381,200,676.093724027276,0,0.027003220082620585,0.08382177513394659,0.17975603471135643,0.30215956439371056,4.068038273836112,5.740543409251378,19.54342667965165,11412.150390625,5f09975319d59d3444ac9e2239f01cb8b36c1b3fb531a0acdc36f3a27ac12555,False
yuquan_zhourongxuan,P_slow,2,5,10,early_stopping,572.4,2.373976064,0,1,16381,200,259.7111320197582,0,0.03293610392534785,0.09828623406213978,0.1954128989851255,0.34722852706975127,1.6177424936709375,4.8146516691681,9.527577654507605,10910.08984375,5f2ccb64c6c0e682ab70334cc36e8d687e9cfe72420857f758597ba168cf1501,False
yuquan_zhourongxuan,P_slow,3,3,8,early_stopping,456.1,2.373976064,0,1,16381,200,597.4897122234106,0,0.022906897093303267,0.07213814028793865,0.1434349967459246,0.2805952087756029,3.2662728783100063,6.979716071165194,21.256366747120964,12983.5126953125,a90f5cbd6e2b7fba7297915b104ab22d320aebb20cf4141f3b8396d17730e179,False
