subject,producer,horizon_seconds,endpoint,n_seeds,median_gain,seed_spread_range,seed_spread_std,effect_exceeds_seed_spread,gain_seed1,gain_seed2,gain_seed3
epilepsiae_1146,P_local,7200.0,count,3,0.0001337401033447705,0.00025866961909404296,0.00014570506186775163,False,0.0003792963234836577,0.0001337401033447705,0.00012062670438961476
epilepsiae_1146,P_local,7200.0,participation,3,0.0003443977763027961,0.00011540912678131843,5.8709453047586036e-05,True,0.0003443977763027961,0.0003054268650686254,0.0004208359918499438
epilepsiae_1146,P_local,7200.0,continuous,3,0.0014627885544526986,0.0005138816505689814,0.0002873974741529417,True,0.001942745436008586,0.0014288637854396047,0.0014627885544526986
epilepsiae_1146,P_local,7200.0,continuous:size,3,0.000592261432278196,0.0006912388113546886,0.00034596888841593494,False,0.000592261432278196,0.0002197144475601931,0.0009109532589148817
epilepsiae_1146,P_local,7200.0,continuous:span,3,9.455568213456722e-05,0.0008364507494917905,0.00045730686891916865,False,-0.0006440621470136243,0.00019238860247816625,9.455568213456722e-05
epilepsiae_1146,P_local,7200.0,continuous:band_energy,3,0.004260080570628322,0.0020148665828003676,0.0011051557012385406,True,0.0060544966204647555,0.004260080570628322,0.004039630037664388
epilepsiae_1146,P_local,7200.0,continuous:band_peak,3,0.0010968701512816814,0.00012608572646133354,6.947217646585853e-05,True,0.0009832709620793967,0.0011093566885407302,0.0010968701512816814
epilepsiae_1146,P_local,7200.0,continuous:embedding,3,0.0003209701504076623,0.0002999856449101834,0.00015003593037573275,True,0.0004647339402732431,0.00016474829536305968,0.0003209701504076623
epilepsiae_253,P_local,1800.0,count,3,-0.19812167366115396,0.4144354733451445,0.2323352129106849,False,-0.5873322187071599,-0.19812167366115396,-0.17289674536201538
epilepsiae_253,P_local,1800.0,participation,3,-0.009639172883566194,0.00493419927588945,0.002644155137042976,True,-0.009639172883566194,-0.00881977688875979,-0.01375397616464924
epilepsiae_253,P_local,1800.0,continuous,3,0.0025207756613543353,0.021054178104235266,0.010594030208575644,False,0.010988346214648725,0.0025207756613543353,-0.01006583188958654
epilepsiae_253,P_local,1800.0,continuous:size,3,-0.022569990284174724,0.023958752275470285,0.012111135774582036,False,-0.0376352165969942,-0.013676464321523918,-0.022569990284174724
epilepsiae_253,P_local,1800.0,continuous:span,3,-0.005068334101418381,0.006383733176452244,0.0032175762432547182,False,-0.007557097786529576,-0.001173364610077332,-0.005068334101418381
epilepsiae_253,P_local,1800.0,continuous:band_energy,3,0.087728109210919,0.0058498789201335555,0.003117122267284391,True,0.087728109210919,0.08878662397321913,0.08293674505308557
epilepsiae_253,P_local,1800.0,continuous:band_peak,3,-0.002603293005386975,0.00831994326267016,0.004455967763409154,False,-0.0012093391261798203,-0.002603293005386975,-0.00952928238884998
epilepsiae_253,P_local,1800.0,continuous:embedding,3,-0.035563691629418415,0.043010495774018054,0.021515888359563286,False,-0.012886566761470597,-0.035563691629418415,-0.05589706253548865
epilepsiae_253,P_local,300.0,count,3,0.03658853977603993,0.6227610742452816,0.32367413797759825,False,0.5010093529382615,0.03658853977603993,-0.12175172130702006
epilepsiae_253,P_local,300.0,participation,3,-0.007591156048363468,0.01046707686336712,0.005320019814612082,False,-0.004012325728664945,-0.007591156048363468,-0.014479402592032065
epilepsiae_253,P_local,300.0,continuous,3,-0.02390495979833851,0.006482617026890347,0.003408605517049523,True,-0.02531937694265829,-0.018836759915767942,-0.02390495979833851
epilepsiae_253,P_local,300.0,continuous:size,3,-0.02134270387117887,0.0022300375210273504,0.0012635810075849695,True,-0.019198068493037068,-0.02142810601406442,-0.02134270387117887
epilepsiae_253,P_local,300.0,continuous:span,3,-0.0038677770162636183,0.018229064315368415,0.009892234271741907,False,-0.019641498861942663,-0.0014124345465742483,-0.0038677770162636183
epilepsiae_253,P_local,300.0,continuous:band_energy,3,-0.04011581408744758,0.010467637372527427,0.005489593353968186,True,-0.04011581408744758,-0.037750502234668026,-0.048218139607195454
epilepsiae_253,P_local,300.0,continuous:band_peak,3,-0.006287193158040383,0.006515240532426025,0.003713796824609275,False,-0.006287193158040383,-0.006118357631317739,-0.012633598163743764
epilepsiae_253,P_local,300.0,continuous:embedding,3,-0.02020898054986109,0.011318936271459634,0.005926011806106562,True,-0.028912148578865482,-0.017593212307405848,-0.02020898054986109
epilepsiae_253,P_local,7200.0,count,3,0.9872059124601407,1.6427140030077378,0.8264696282198273,False,0.00687039872528139,0.9872059124601407,1.6495844017330192
epilepsiae_253,P_local,7200.0,participation,3,-0.01597319216488413,0.011973494029744014,0.005986976878874152,True,-0.0220508071294655,-0.010077313099721485,-0.01597319216488413
