relpath,size_bytes,mtime,md5
inv/pat_108402/adm_1084102/rec_108401102/backUP_gpu/108401102_0027_gpu.npz,382968,1618855638.83,64e486e5f471ea79a76e8bcca46198bd
inv/pat_108402/adm_1084102/rec_108401102/backUP_gpu/108401102_0028_gpu.npz,232346,1618855638.84,5eea68cb97a838931e496dd5e955659d
inv/pat_108402/adm_1084102/rec_108401102/backUP_gpu/108401102_0030_gpu.npz,230464,1618855638.84,3a4ac073639df50d6ecc05b85bdd31a0
inv/pat_108402/adm_1084102/rec_108401102/backUP_gpu/108401102_0031_gpu.npz,182669,1618855638.84,dee02d69f25b60736fef3a99b58cb4ba
inv/pat_108402/adm_1084102/rec_108401102/backUP_gpu/108401102_0032_gpu.npz,252233,1618855638.85,3c03a25b6ddf500c58984c2759b7d1e1
inv/pat_108402/adm_1084102/rec_108401102/backUP_gpu/108401102_0033_gpu.npz,251034,1618855638.86,c27a0cb503d9898b53bcf7ce0ba74427
inv/pat_108402/adm_1084102/rec_108401102/backUP_gpu/108401102_0034_gpu.npz,214559,1618855638.86,42f41851639323b889f7b05470b64989
inv/pat_108402/adm_1084102/rec_108401102/backUP_gpu/108401102_0035_gpu.npz,121219,1618855638.86,5a4e33dad10cf66e814e67e4907bd20b
inv/pat_108402/adm_1084102/rec_108401102/backUP_gpu/108401102_0036_gpu.npz,158294,1618855638.87,2335179978eb51c6f15fd02e8d39bcbb
inv/pat_108402/adm_1084102/rec_108401102/backUP_gpu/108401102_0037_gpu.npz,122285,1618855638.87,d96ea512723361dc2b760746659344ad
inv/pat_108402/adm_1084102/rec_108401102/backUP_gpu/108401102_0038_gpu.npz,79826,1618855638.87,01cbde59bb18f4fb2c96d3ecfe15f1f5
inv/pat_108402/adm_1084102/rec_108401102/backUP_gpu/108401102_0039_gpu.npz,78544,1618855638.88,5437ad1ffc45574e973767f43d5fb63c
inv/pat_108402/adm_1084102/rec_108401102/backUP_gpu/108401102_0040_gpu.npz,166791,1618855638.88,dd0d00e1b9fc0d541269af472f494767
inv/pat_108402/adm_1084102/rec_108401102/backUP_gpu/108401102_0041_gpu.npz,264142,1618855638.89,e9c88b12079a51c892adf528a60f8868
inv/pat_108402/adm_1084102/rec_108401102/backUP_gpu/108401102_0042_gpu.npz,120813,1618855638.89,561d2c3c462779dd5335d4278b99b9be
inv/pat_108402/adm_1084102/rec_108401102/backUP_gpu/108401102_0043_gpu.npz,295757,1618855638.9,7fc910e7c511cb3ba395c2ba17602f31
inv/pat_108402/adm_1084102/rec_108401102/backUP_gpu/108401102_0044_gpu.npz,187701,1618855638.9,b13a458e4d67693ba2c26f7e1add9c1b
inv/pat_108402/adm_1084102/rec_108401102/backUP_gpu/108401102_0045_gpu.npz,164405,1618855638.9,d2523c4ab010b3007fc4de528da04f48
inv/pat_108402/adm_1084102/rec_108401102/backUP_gpu/108401102_0046_gpu.npz,107490,1618855638.91,dab6b9a5529860d4fe7cbcddaa7738d0
inv/pat_108402/adm_1084102/rec_108401102/backUP_gpu/108401102_0047_gpu.npz,149013,1618855638.91,4122b8132a58f5f2f971e1db86398917
inv/pat_108402/adm_1084102/rec_108401102/backUP_gpu/108401102_0048_gpu.npz,105307,1618855638.92,3d023b398d0bea3cf5e4c39ff0113539
inv/pat_108402/adm_1084102/rec_108401102/backUP_gpu/108401102_0049_gpu.npz,202729,1618855638.92,a3ee9403b6ed7231d1b48579ae056eb9
inv/pat_108402/adm_1084102/rec_108401102/backUP_gpu/108401102_0050_gpu.npz,67841,1618855638.92,4ed8ba40b299b58ac3fa05305a281674
inv/pat_108402/adm_1084102/rec_108401102/backUP_gpu/108401102_0051_gpu.npz,39517,1618855638.92,c10ba2fec32acae41f0591411045ba09
inv/pat_108402/adm_1084102/rec_108401102/backUP_gpu/108401102_0052_gpu.npz,88849,1618855638.94,0375b21a0f727feebe6b34ecc01ad98a
inv/pat_108402/adm_1084102/rec_108401102/backUP_gpu/108401102_0053_gpu.npz,64695,1618855638.95,0dc32323edb162ee4d31e68155cf1341
inv/pat_108402/adm_1084102/rec_108401102/backUP_gpu/108401102_0054_gpu.npz,49927,1618855638.95,433097ac5422526b21e04f78925a7375
inv/pat_108402/adm_1084102/rec_108401102/backUP_gpu/108401102_0055_gpu.npz,78862,1618855638.95,5627ba71e3f6f014766fa02ddfed7c9b
inv/pat_108402/adm_1084102/rec_108401102/backUP_gpu/108401102_0056_gpu.npz,80581,1618855638.96,f395dfe4b04a9b7827ca94ff355e240a
inv/pat_108402/adm_1084102/rec_108401102/backUP_gpu/108401102_0057_gpu.npz,89551,1618855638.96,f9b56fe058ec00a73600c9865b0ecea1
inv/pat_108402/adm_1084102/rec_108401102/backUP_gpu/108401102_0058_gpu.npz,68879,1618855638.96,656ffba8f1c44aff0d7c9e60b8c2a8d5
inv/pat_108402/adm_1084102/rec_108401102/backUP_gpu/108401102_0059_gpu.npz,59205,1618855638.96,9ee46f5e26ff365ed2418cad69ee3807
inv/pat_108402/adm_1084102/rec_108401102/backUP_gpu/108401102_0060_gpu.npz,56453,1618855638.96,a9e9fbd574978fed766d051c365d0b84
inv/pat_108402/adm_1084102/rec_108401102/backUP_gpu/108401102_0061_gpu.npz,54691,1618855638.97,3f11ff0ba46d993a562f3e7c8262fc6f
inv/pat_108402/adm_1084102/rec_108401102/backUP_gpu/108401102_0062_gpu.npz,71737,1618855638.97,0b56e3a359e3fac305700917865437fe
inv/pat_108402/adm_1084102/rec_108401102/backUP_gpu/108401102_0063_gpu.npz,66714,1618855638.97,bce2c75425210f9c84e15f749c806464
inv/pat_108402/adm_1084102/rec_108401102/backUP_gpu/108401102_0064_gpu.npz,158750,1618855638.98,fa3436e2484fdda29a617db758cfaa88
inv/pat_108402/adm_1084102/rec_108401102/backUP_gpu/108401102_0065_gpu.npz,78089,1618855638.98,4df49ee86b1a208b2ba38d1d87c8fe40
inv/pat_108402/adm_1084102/rec_108401102/backUP_gpu/108401102_0066_gpu.npz,25347,1618855638.98,aeaec59524c6f7b18e915a51470c8e19
inv/pat_108402/adm_1084102/rec_108401102/backUP_gpu/108401102_0067_gpu.npz,62745,1618855638.98,d07b1d9821504e0a8e6b007cc78fe4b4
inv/pat_108402/adm_1084102/rec_108401102/backUP_gpu/108401102_0068_gpu.npz,56635,1618855638.98,43ac22db2ab7f84ce174bc9eed4ed9c8
inv/pat_108402/adm_1084102/rec_108401102/backUP_gpu/108401102_0069_gpu.npz,83779,1618855638.98,27cf77a1f87917867790f9b80241c3d8
inv/pat_108402/adm_1084102/rec_108401102/backUP_gpu/108401102_0070_gpu.npz,37317,1618855638.99,bf76a878aa41e65e3c0f4c8f91e83312
inv/pat_108402/adm_1084102/rec_108401102/backUP_gpu/108401102_0071_gpu.npz,60327,1618855638.99,867b168196bddb45179010c006579b5a
inv/pat_108402/adm_1084102/rec_108401102/backUP_gpu/108401102_0072_gpu.npz,75017,1618855638.99,c6b490cf79d8515b153ae1fb4eb18e90
inv/pat_108402/adm_1084102/rec_108401102/backUP_gpu/108401102_0073_gpu.npz,93061,1618855638.99,d13b20ae214c65deb32cb6d75887361b
inv/pat_108402/adm_1084102/rec_108401102/backUP_gpu/108401102_0074_gpu.npz,76239,1618855639.0,ce719c1f5ed019bcdd597792dc5bdd7c
inv/pat_108402/adm_1084102/rec_108401102/backUP_gpu/108401102_0075_gpu.npz,107229,1618855639.0,f599142580ef141d1d7bad804280f8b0
inv/pat_108402/adm_1084102/rec_108401102/backUP_gpu/108401102_0076_gpu.npz,36353,1618855639.0,f9e4bdb40a568415369367f34ad6e769
inv/pat_108402/adm_1084102/rec_108401102/backUP_gpu/108401102_0077_gpu.npz,82476,1618855639.0,60988a89a572547def86b2eaf27300fd
inv/pat_108402/adm_1084102/rec_108401102/backUP_gpu/108401102_0078_gpu.npz,59573,1618855639.0,2c577fe07eaba46947b97b94b63a8fae
inv/pat_108402/adm_1084102/rec_108401102/backUP_gpu/108401102_0079_gpu.npz,31514,1618855639.01,2b1d9da4cbfb5c08fe0289db57232fa3
inv/pat_108402/adm_1084102/rec_108401102/backUP_gpu/108401102_0080_gpu.npz,41881,1618855639.01,689f655795bb82e8bfad504805727fbf
inv/pat_108402/adm_1084102/rec_108401102/backUP_gpu/108401102_0081_gpu.npz,73585,1618855639.01,d23311072a51f4b387092224543016b0
inv/pat_108402/adm_1084102/rec_108401102/backUP_gpu/108401102_0082_gpu.npz,87757,1618855639.02,392c51a2cc2824080e6ed260506e976d
inv/pat_108402/adm_1084102/rec_108401102/backUP_gpu/108401102_0083_gpu.npz,65189,1618855639.02,90444aea92981113c965afa6d71e4361
inv/pat_108402/adm_1084102/rec_108401102/backUP_gpu/108401102_0084_gpu.npz,60431,1618855639.02,d49d2c3d2563412fa4aa092b87c579e8
inv/pat_108402/adm_1084102/rec_108401102/backUP_gpu/108401102_0085_gpu.npz,69921,1618855639.02,658489d2c69a8e62d3089fa767afc487
inv/pat_108402/adm_1084102/rec_108401102/backUP_gpu/108401102_0086_gpu.npz,66280,1618855639.02,877f2bca547a0c251dc9f3886ddccf49
inv/pat_108402/adm_1084102/rec_108401102/backUP_gpu/108401102_0087_gpu.npz,49763,1618855639.02,32a741e6b31c49f6ceee67f3af7e0495
inv/pat_108402/adm_1084102/rec_108401102/backUP_gpu/108401102_0088_gpu.npz,60812,1618855639.03,d0986f6af0a9e5752d00ed527c91a155
inv/pat_108402/adm_1084102/rec_108401102/backUP_gpu/108401102_0089_gpu.npz,7150,1618855639.03,1fb1c8021e58ad8cb65327b6b05f8fcc
inv/pat_108402/adm_1084102/rec_108401102/backUP_gpu/108401102_0090_gpu.npz,71531,1618855639.03,71cb1f0f75197af6646a2e8f47218f83
inv/pat_108402/adm_1084102/rec_108401102/backUP_gpu/108401102_0091_gpu.npz,67059,1618855639.04,ee80f5694dad680bc74372d7e929c5a5
inv/pat_108402/adm_1084102/rec_108401102/backUP_gpu/108401102_0092_gpu.npz,39604,1618855639.04,b86e1c047075f2acda61a92f4b2a57e4
inv/pat_108402/adm_1084102/rec_108401102/backUP_gpu/108401102_0093_gpu.npz,52525,1618855639.04,aa30a6813e1526303b1815520b2a69b3
inv/pat_108402/adm_1084102/rec_108401102/backUP_gpu/108401102_0094_gpu.npz,58117,1618855639.04,52fce30a527868e9c2f8cf166e322235
inv/pat_108402/adm_1084102/rec_108401102/backUP_gpu/108401102_0095_gpu.npz,76915,1618855639.04,701a9ef7a25e4562f6a970c214112a68
inv/pat_108402/adm_1084102/rec_108401102/backUP_gpu/108401102_0096_gpu.npz,81065,1618855639.05,d32b4594b1b91eed547711e63edeb01b
inv/pat_108402/adm_1084102/rec_108401102/backUP_gpu/108401102_0097_gpu.npz,66203,1618855639.06,6d5914e7342df258868cc7063c134503
inv/pat_108402/adm_1084102/rec_108401102/backUP_gpu/108401102_0098_gpu.npz,51842,1618855639.07,d23dfb5294fd7c4d5ef1a89a38e7852b
inv/pat_108402/adm_1084102/rec_108401102/backUP_gpu/108401102_0099_gpu.npz,86610,1618855639.07,a64abd05f7ad02eb06d6400995f19d23
inv/pat_108402/adm_1084102/rec_108401102/backUP_gpu/108401102_0100_gpu.npz,30178,1618855639.07,3fe8f2308855cc4d1720df682f2839ec
inv/pat_108402/adm_1084102/rec_108401102/backUP_gpu/108401102_0101_gpu.npz,22776,1618855639.07,1f3fe0195af847ffcda25c94cb55729c
inv/pat_108402/adm_1084102/rec_108401102/backUP_gpu/108401102_0102_gpu.npz,17658,1618855639.08,85f9d496aa872c381d16fa0ba5eeb190
inv/pat_108402/adm_1084102/rec_108401102/backUP_gpu/108401102_0103_gpu.npz,66515,1618855639.08,83bcc0795385592ba5de431030266084
inv/pat_108402/adm_1084102/rec_108401102/backUP_gpu/108401102_0104_gpu.npz,89549,1618855639.08,cc8534d68cfded6c0c51f2538c7f4d61
inv/pat_108402/adm_1084102/rec_108401102/backUP_gpu/108401102_0105_gpu.npz,61289,1618855639.08,7fce8beec14d9bdf17441ba5ed4fac83
inv/pat_108402/adm_1084102/rec_108401102/backUP_gpu/108401102_0106_gpu.npz,44901,1618855639.08,987befb490a98c92bef5790f851b3b75
inv/pat_108402/adm_1084102/rec_108401102/backUP_gpu/108401102_0107_gpu.npz,50810,1618855639.09,76e2d7983c2b86a076987839deb57430
inv/pat_108402/adm_1084102/rec_108401102/backUP_gpu/108401102_0108_gpu.npz,139003,1618855639.09,d946f73299a88b204945d92d4ba977d6
inv/pat_108402/adm_1084102/rec_108401102/backUP_gpu/108401102_0109_gpu.npz,54373,1618855639.09,dc81c8e1e0841315ea302044982304fe
inv/pat_108402/adm_1084102/rec_108401102/backUP_gpu/108401102_0110_gpu.npz,93529,1618855639.1,bf249d667e5f7c01804f212c754da7a0
inv/pat_108402/adm_1084102/rec_108401102/backUP_gpu/108401102_0111_gpu.npz,129955,1618855639.1,ddf714f76f5e5f6c04963cfc7cda385b
inv/pat_108402/adm_1084102/rec_108401102/backUP_gpu/108401102_0112_gpu.npz,121449,1618855639.1,d0e858162825261c460559c0689fd6d6
inv/pat_108402/adm_1084102/rec_108401102/backUP_gpu/108401102_0113_gpu.npz,149191,1618855639.11,5ae70ba8e8329b18d9cce8533443040d
inv/pat_108402/adm_1084102/rec_108401102/backUP_gpu/108401102_0114_gpu.npz,76863,1618855639.11,236d38843e89adabdf247f6542512d4d
inv/pat_108402/adm_1084102/rec_108401102/backUP_gpu/108401102_0115_gpu.npz,66438,1618855639.11,87ed2b5f3ee4126f55a61465bd8b0de6
inv/pat_108402/adm_1084102/rec_108401102/backUP_gpu/108401102_0116_gpu.npz,30722,1618855639.11,8405a7070697ec976a0277c25ef83e1c
inv/pat_108402/adm_1084102/rec_108401102/backUP_gpu/108401102_0117_gpu.npz,25058,1618855639.11,13e9c4d4371d3e14a255b14384e8791f
inv/pat_108402/adm_1084102/rec_108401102/backUP_gpu/108401102_0118_gpu.npz,30114,1618855639.11,a1e52aad996f1ae1924815c54b3a9035
inv/pat_108402/adm_1084102/rec_108401102/backUP_gpu/108401102_0119_gpu.npz,96284,1618855639.12,b5c4d84bd585bd195acecb0c16ace0c7
inv/pat_108402/adm_1084102/rec_108401102/backUP_gpu/108401102_0120_gpu.npz,37629,1618855639.12,d1d0ed46e200e7add5661aca872381c6
inv/pat_108402/adm_1084102/rec_108401102/backUP_gpu/108401102_0121_gpu.npz,58611,1618855639.12,06ed26e4888305794c6674c0f6f95f88
inv/pat_108402/adm_1084102/rec_108401102/backUP_gpu/108401102_0122_gpu.npz,47737,1618855639.12,d83256398e3f6fff4fd46e873f3c59f8
inv/pat_108402/adm_1084102/rec_108401102/backUP_gpu/108401102_0123_gpu.npz,14460,1618855639.12,94b80768dc6914119605a46bed72eb25
inv/pat_108402/adm_1084102/rec_108401102/backUP_gpu/108401102_0124_gpu.npz,67097,1618855639.13,a3f40013ddcd90235ce0888c8c40cf1e
inv/pat_108402/adm_1084102/rec_108401102/backUP_gpu/108401102_0125_gpu.npz,38227,1618855639.13,4421dad3a2da3f0d22a6aa650c52a023
inv/pat_108402/adm_1084102/rec_108401102/backUP_gpu/108401102_0126_gpu.npz,30550,1618855639.13,54253d0b7c8dedbbdec81a2c4ff2291e
inv/pat_108402/adm_1084102/rec_108401102/backUP_gpu/108401102_0127_gpu.npz,57909,1618855639.13,1c03596138ebc3ed2bc34f2e5d06fd5a
inv/pat_108402/adm_1084102/rec_108401102/backUP_gpu/108401102_0128_gpu.npz,33547,1618855639.14,bd1d2547dbc998e00ca12359708ec31d
inv/pat_108402/adm_1084102/rec_108401102/backUP_gpu/108401102_0129_gpu.npz,24116,1618855639.14,a50fbffb4d7f52c81a04f3eb4849d83c
inv/pat_108402/adm_1084102/rec_108401102/backUP_gpu/108401102_0130_gpu.npz,65397,1618855639.14,c567e32163a856eaf58baf83c1a092f9
inv/pat_108402/adm_1084102/rec_108401102/backUP_gpu/108401102_0131_gpu.npz,23096,1618855639.14,d58a9cb483b8305f2064612f54763120
inv/pat_108402/adm_1084102/rec_108401102/backUP_gpu/108401102_0132_gpu.npz,49483,1618855639.14,35e6b63aa004ea91f2361ccfd6166931
inv/pat_108402/adm_1084102/rec_108401102/backUP_gpu/108401102_0133_gpu.npz,50395,1618855639.15,122fb0e49eb7270106fca8153053b62f
inv/pat_108402/adm_1084102/rec_108401102/backUP_gpu/108401102_0134_gpu.npz,55071,1618855639.15,83b8b9b4d4a5d312600893b9718c1ba8
inv/pat_108402/adm_1084102/rec_108401102/backUP_gpu/108401102_0135_gpu.npz,61573,1618855639.15,8c143bcc05de0ad814764b9f622e44e6
inv/pat_108402/adm_1084102/rec_108401102/backUP_gpu/108401102_0136_gpu.npz,79927,1618855639.16,36aaaa2a70f648822f5c5e41834f8935
inv/pat_108402/adm_1084102/rec_108401102/backUP_gpu/108401102_0137_gpu.npz,26259,1618855639.16,f702b2a8e081f66c32d29ec43626e8e7
inv/pat_108402/adm_1084102/rec_108401102/backUP_gpu/108401102_0138_gpu.npz,56710,1618855639.16,d0edc95c3d1b26ddc1ca80e75854e7f7
inv/pat_108402/adm_1084102/rec_108401102/backUP_gpu/108401102_0139_gpu.npz,154837,1618855639.16,cca6783d2c8825a5625decb168857e84
inv/pat_108402/adm_1084102/rec_108401102/backUP_gpu/108401102_0140_gpu.npz,27285,1618855639.16,c69e95e62be6f2818af6a73ad2c35d13
inv/pat_108402/adm_1084102/rec_108401102/backUP_gpu/108401102_0141_gpu.npz,27190,1618855639.16,f71d5c668c9bbaada54ee8e166165e46
inv/pat_108402/adm_1084102/rec_108401102/backUP_gpu/108401102_0142_gpu.npz,65480,1618855639.17,9831d10eb920502eab022c63c6da2a86
inv/pat_108402/adm_1084102/rec_108401102/backUP_gpu/108401102_0143_gpu.npz,9269,1618855639.17,08b215df84866c82784b1f167658e6a1
inv/pat_108402/adm_1084102/rec_108401102/backUP_gpu/108401102_0144_gpu.npz,68647,1618855639.17,e00d9cd42296da1137aa6846ebcdb399
inv/pat_108402/adm_1084102/rec_108401102/backUP_gpu/108401102_0145_gpu.npz,37134,1618855639.17,cdc76a5350a0718a9e6a7501bd01b4ae
inv/pat_108402/adm_1084102/rec_108401102/backUP_gpu/108401102_0146_gpu.npz,26208,1618855639.18,02c3de52d360ba64aa2c1a1438fbcb1d
inv/pat_108402/adm_1084102/rec_108401102/backUP_gpu/108401102_0147_gpu.npz,16804,1618855639.18,240f82e2739e86d40a8098251329d9cd
inv/pat_108402/adm_1084102/rec_108401102/backUP_gpu/108401102_0148_gpu.npz,118671,1618855639.18,ace3e5464db384f3ef829674bd441854
inv/pat_108402/adm_1084102/rec_108401102/backUP_gpu/108401102_0149_gpu.npz,38669,1618855639.18,0d63e65c066ea452f20d9d5af6f7099c
inv/pat_108402/adm_1084102/rec_108401102/backUP_gpu/108401102_0150_gpu.npz,44077,1618855639.18,f13cde41c54df5e8260760c00812f7cc
inv/pat_108402/adm_1084102/rec_108401102/backUP_gpu/108401102_0151_gpu.npz,53254,1618855639.19,1f4e90c69aaaa20652c61c5db97944f8
inv/pat_108402/adm_1084102/rec_108401102/backUP_gpu/108401102_0152_gpu.npz,84663,1618855639.19,4f2a194e331c8018579a66914ed12b32
inv/pat_108402/adm_1084102/rec_108401102/backUP_gpu/108401102_0153_gpu.npz,25348,1618855639.19,eee8a19fc2b27c041db1eb64c21b556b
inv/pat_108402/adm_1084102/rec_108401102/backUP_gpu/108401102_0154_gpu.npz,154991,1618855639.2,7b7fb5a0ce375f3e14cd059fd287a3f5
inv/pat_108402/adm_1084102/rec_108401102/backUP_gpu/108401102_0155_gpu.npz,58531,1618855639.2,296772b593df78786dd25094efe73bea
inv/pat_108402/adm_1084102/rec_108401102/backUP_gpu/108401102_0156_gpu.npz,85339,1618855639.2,eddcfaee28df2d9b26459673c8ab35a3
inv/pat_108402/adm_1084102/rec_108401102/backUP_gpu/108401102_0157_gpu.npz,96363,1618855639.2,230f6a179a96848590f6d8b5b9eed993
inv/pat_108402/adm_1084102/rec_108401102/backUP_gpu/108401102_0158_gpu.npz,134297,1618855639.21,22ead1b30082bdc27defa8ffaf4d3ff9
inv/pat_108402/adm_1084102/rec_108401102/backUP_gpu/108401102_0159_gpu.npz,108323,1618855639.21,e6100ac3371767e06614caab29398cc9
inv/pat_108402/adm_1084102/rec_108401102/backUP_gpu/108401102_0160_gpu.npz,101589,1618855639.21,203be9a8a9e82c871ac798071df3bf21
inv/pat_108402/adm_1084102/rec_108401102/backUP_gpu/108401102_0161_gpu.npz,107335,1618855639.22,2bf7b24ec75ba95e3966e328859dce02
inv/pat_108402/adm_1084102/rec_108401102/backUP_gpu/108401102_0162_gpu.npz,71689,1618855639.22,a88dbf770f64afcd1d64c23f341d6e7a
inv/pat_108402/adm_1084102/rec_108401102/backUP_gpu/108401102_0163_gpu.npz,118697,1618855639.22,464a52ce41c0eaa65c1479d73c3da467
inv/pat_108402/adm_1084102/rec_108401102/backUP_gpu/108401102_0164_gpu.npz,46597,1618855639.22,10be80a30627ab5e6c4c56b22aa8fdeb
inv/pat_108402/adm_1084102/rec_108401102/backUP_gpu/108401102_0165_gpu.npz,70388,1618855639.22,53e13e9c7dcea1f81f819c3735982481
inv/pat_108402/adm_1084102/rec_108401102/backUP_gpu/108401102_0166_gpu.npz,49812,1618855639.22,61ab17ddf4dc72b599f28de2f7773fda
inv/pat_108402/adm_1084102/rec_108401102/backUP_gpu/108401102_0167_gpu.npz,16316,1618855639.23,de3a12b63dfb8e22c440fefaffbaf6dd
inv/pat_108402/adm_1084102/rec_108401102/backUP_gpu/108401102_0168_gpu.npz,63941,1618855639.23,6c6db53108f80500de2c49f2a4209090
inv/pat_108402/adm_1084102/rec_108401102/backUP_gpu/108401102_0169_gpu.npz,42283,1618855639.23,83742ab9af2bd8e22f5f49e7f8a364e9
inv/pat_108402/adm_1084102/rec_108401102/backUP_gpu/108401102_0170_gpu.npz,180785,1618855639.24,9215ee10e339f3ec5be68bd585409b24
inv/pat_108402/adm_1084102/rec_108401102/backUP_gpu/108401102_0171_gpu.npz,137989,1618855639.24,53b87e9627cae1668b62b3a173fdf22c
inv/pat_108402/adm_1084102/rec_108401102/backUP_gpu/108401102_0172_gpu.npz,155149,1618855639.24,63923e4317850ccfbcf0f58ffb77b4bd
inv/pat_108402/adm_1084102/rec_108401102/backUP_gpu/108401102_0173_gpu.npz,23626,1618855639.24,007278c556603f3b409e1a5a09bd29df
inv/pat_108402/adm_1084102/rec_108401102/backUP_gpu/108401102_0174_gpu.npz,91215,1618855639.24,410ac02f2987ac632081069bacb39995
inv/pat_108402/adm_1084102/rec_108401102/backUP_gpu/108401102_0175_gpu.npz,99431,1618855639.25,137bb8da889736a1793eb31144b4fb09
inv/pat_108402/adm_1084102/rec_108401102/backUP_gpu/108401102_0176_gpu.npz,90330,1618855639.25,d2af14759621fdef158a0ae79a3d55db
inv/pat_108402/adm_1084102/rec_108401102/backUP_gpu/108401102_0177_gpu.npz,77900,1618855639.25,a0be457980bb251e31e2ad5d77672259
inv/pat_108402/adm_1084102/rec_108401102/backUP_gpu/108401102_0178_gpu.npz,98781,1618855639.26,32afdcae7464a64893874dc6ba62f980
inv/pat_108402/adm_1084102/rec_108401102/backUP_gpu/108401102_0179_gpu.npz,72858,1618855639.26,83823861a5ea09577252a15b0e2a1925
inv/pat_108402/adm_1084102/rec_108401102/backUP_gpu/108401102_0180_gpu.npz,77824,1618855639.26,8cf522ccd09b5276980d960197ff885c
inv/pat_108402/adm_1084102/rec_108401102/backUP_gpu/108401102_0181_gpu.npz,80761,1618855639.26,64f269dd0e1193e9b0328b3b41039aee
inv/pat_108402/adm_1084102/rec_108401102/backUP_gpu/108401102_0182_gpu.npz,69557,1618855639.26,2159075180ea97dda3be38eff3636f2a
inv/pat_108402/adm_1084102/rec_108401102/backUP_gpu/108401102_0183_gpu.npz,72286,1618855639.26,7151bd018cd3bd4046079d45cd7d926e
inv/pat_108402/adm_1084102/rec_108401102/backUP_gpu/108401102_0184_gpu.npz,47405,1618855639.27,4dbdc9af2cb6254b0b25939e0b2ef12a
inv/pat_108402/adm_1084102/rec_108401102/backUP_gpu/108401102_0185_gpu.npz,57023,1618855639.27,654b5fa295aba7e1c7f8e695c5bd68ee
inv/pat_108402/adm_1084102/rec_108401102/backUP_gpu/108401102_0186_gpu.npz,30690,1618855639.27,c37204585a79cbdc96e89fc44c2533e5
inv/pat_108402/adm_1084102/rec_108401102/backUP_gpu/108401102_0187_gpu.npz,111920,1618855639.27,2fb9eda77010475ba4f0a98239aa9eb3
inv/pat_108402/adm_1084102/rec_108401102/backUP_gpu/108401102_0188_gpu.npz,19684,1618855639.27,2800c692900f868e5c3f2fa62e60a7c7
inv/pat_108402/adm_1084102/rec_108401102/sub_refineGpu.npz,2642,1618815092.77,3afbd057f76e7745e10fbbc1973551fe
inv/pat_108402/adm_1084102/rec_108402102/108402102_0000.head,588,1618088788.0,8ce7aa274654bed9b69038f00b83b4e8
inv/pat_108402/adm_1084102/rec_108402102/108402102_0000_gpu.npz,73066,1618853885.49,202a95d3d2cb0b10d4541f5875a1a3d1
inv/pat_108402/adm_1084102/rec_108402102/108402102_0001.head,588,1618088944.0,0d5038749065079f3077f525716a994a
inv/pat_108402/adm_1084102/rec_108402102/108402102_0001_gpu.npz,18918,1618853950.77,4a02d705befe08457543df4acfe85268
inv/pat_108402/adm_1084102/rec_108402102/108402102_0002.head,588,1618089098.0,19cf94b205bebdd691c4262df4883b9c
inv/pat_108402/adm_1084102/rec_108402102/108402102_0002_gpu.npz,164171,1618854024.53,ee141f0c30df16f08290a3f025c6be1d
inv/pat_108402/adm_1084102/rec_108402102/108402102_0003.head,588,1618089254.0,3c82422d19e7b44aadc8632cf86a04a4
inv/pat_108402/adm_1084102/rec_108402102/108402102_0003_gpu.npz,25951,1618854091.52,79589a41fe681fd34acf83be1ea1927c
inv/pat_108402/adm_1084102/rec_108402102/108402102_0004.head,588,1618089410.0,219f3f42992bc1aeb2244234e986bc93
inv/pat_108402/adm_1084102/rec_108402102/108402102_0004_gpu.npz,28369,1618854160.34,23efb0b55118a53f602698af4a9d1933
inv/pat_108402/adm_1084102/rec_108402102/108402102_0005.head,588,1618089564.0,466f590f6bb720403c69fcafb60dee58
inv/pat_108402/adm_1084102/rec_108402102/108402102_0005_gpu.npz,147219,1618854232.17,a4bbd18e99c3b25996c459d0a4475ef7
inv/pat_108402/adm_1084102/rec_108402102/108402102_0006.head,588,1618089720.0,086fb4af83ea582fcd8974c15c80ffa9
inv/pat_108402/adm_1084102/rec_108402102/108402102_0006_gpu.npz,24730,1618854301.91,b0976b585375adb350d05c47c095b632
inv/pat_108402/adm_1084102/rec_108402102/108402102_0007.head,588,1618089876.0,96fc7c631b54558d1e2ce1da80182968
inv/pat_108402/adm_1084102/rec_108402102/108402102_0007_gpu.npz,72852,1618854373.21,b838719e4d89283006536d8722740cac
inv/pat_108402/adm_1084102/rec_108402102/108402102_0008.head,588,1618090030.0,d4289282c36416d0537c2284bc746420
inv/pat_108402/adm_1084102/rec_108402102/108402102_0008_gpu.npz,24621,1618854440.21,e0c80d3ad392ac855216d8fe587268dc
inv/pat_108402/adm_1084102/rec_108402102/108402102_0009.head,588,1618090186.0,e83773308607f8767fe5b785f248e9f4
inv/pat_108402/adm_1084102/rec_108402102/108402102_0009_gpu.npz,96354,1618854511.01,15ab8d9a2b71661e1197feb7d9c8b1f2
inv/pat_108402/adm_1084102/rec_108402102/108402102_0010.head,588,1618090342.0,d777862fa67165d0fe7e0973f967f8c0
inv/pat_108402/adm_1084102/rec_108402102/108402102_0010_gpu.npz,37313,1618854580.97,554045cf2e0fce9acf37ce0994203882
inv/pat_108402/adm_1084102/rec_108402102/108402102_0011.head,588,1618090498.0,c15faa0dceb9633851073e07f2f4ea06
