candidate,stage,topology,noise,comparison,description,layer,mode,contact_i,contact_j,model_joint_n,patient_joint_n,model_i_precedes_j,patient_i_precedes_j,absolute_probability_error,lag_n,lag_mean,lag_median,lag_variance,lag_q05,lag_q95
global_axis_-15,response,2511,847101,global_axis_+0,左移圆核｜全局EE轴偏移-15°,all_detected,ALL,SCL7,ICL7,40,12648,0.125,0.665994623655914,0.540994623655914,40,-14.517462079520168,-22.47071453789249,142.33865032969484,-24.269082975199353,12.595244030431148
global_axis_-15,response,2511,847101,global_axis_+0,左移圆核｜全局EE轴偏移-15°,all_detected,ALL,SCL7,ICL6,40,9494,0.2,0.7211923319991573,0.5211923319991574,40,-17.764692127181114,-29.658580614426683,277.2812435676562,-31.36532479530315,15.898556591426177
global_axis_-15,response,2511,847101,global_axis_+0,左移圆核｜全局EE轴偏移-15°,all_detected,ALL,SCL7,ICL5,40,12064,0.3,0.7434930371352785,0.4434930371352785,40,-21.226468714365147,-37.828314580678125,517.5562544603064,-39.25559687554519,20.979585603902294
global_axis_-15,response,2511,847101,global_axis_+0,左移圆核｜全局EE轴偏移-15°,all_detected,ALL,SCL7,ICL4,40,16396,0.325,0.7421017321297878,0.4171017321297878,40,-23.945586773074968,-44.82662621056352,811.2247473787373,-46.17214493227957,27.628955815072324
global_axis_-15,response,2511,847101,global_axis_+0,左移圆核｜全局EE轴偏移-15°,all_detected,ALL,SCL7,ICL3,40,16611,0.325,0.7458611763289387,0.42086117632893866,40,-29.88661628421919,-55.165765865423054,1245.6072611337445,-57.977531474995295,34.22704732432476
global_axis_-15,response,2511,847101,global_axis_+0,左移圆核｜全局EE轴偏移-15°,all_detected,ALL,SCL7,ICL2,40,14938,0.275,0.7579327888606239,0.48293278886062385,40,-35.014138999782844,-62.41383544924656,1704.0384690976719,-68.88690243659921,40.15657555919656
global_axis_-15,response,2511,847101,global_axis_+0,左移圆核｜全局EE轴偏移-15°,all_detected,ALL,SCL7,ICL1,40,13601,0.325,0.7284758473641644,0.40347584736416436,40,-25.1520238611025,-52.02879278066075,1593.8453586801522,-56.50152170978299,46.761478307663445
global_axis_-15,response,2511,847101,global_axis_+0,左移圆核｜全局EE轴偏移-15°,all_detected,ALL,ICL9,ICL8,61,15955,0.5737704918032787,0.5502977123158884,0.02347277948739024,61,-2.3154899267450504,1.8845373963449674,33.60999426524363,-9.80247684958158,2.743743160086524
global_axis_-15,response,2511,847101,global_axis_+0,左移圆核｜全局EE轴偏移-15°,all_detected,ALL,ICL9,SCL6,43,14110,0.4186046511627907,0.5054571226080794,0.08685247144528868,43,6.3066439278504305,-0.7596345080110041,173.9797341393977,-3.623167009518693,29.812663793724276
global_axis_-15,response,2511,847101,global_axis_+0,左移圆核｜全局EE轴偏移-15°,all_detected,ALL,ICL9,ICL7,61,12572,0.5737704918032787,0.6443684377982819,0.07059794599500324,61,-2.6611452525405377,5.878862945794481,138.5472149315466,-17.48219469473588,7.789864692264018
global_axis_-15,response,2511,847101,global_axis_+0,左移圆核｜全局EE轴偏移-15°,all_detected,ALL,ICL9,ICL6,61,9326,0.5737704918032787,0.6914003860175852,0.11762989421430659,61,-3.8556204600735455,8.916764872486965,282.9780210610981,-24.59260221029035,11.034131161337427
global_axis_-15,response,2511,847101,global_axis_+0,左移圆核｜全局EE轴偏移-15°,all_detected,ALL,ICL9,ICL5,61,11699,0.5737704918032787,0.6937345072228396,0.11996401541956092,61,-4.5684050823774145,13.526504386667511,543.4872298073982,-33.065227346041866,16.44529365388371
global_axis_-15,response,2511,847101,global_axis_+0,左移圆核｜全局EE轴偏移-15°,all_detected,ALL,ICL9,ICL4,61,16011,0.5573770491803278,0.6908375491849353,0.13346050000460752,61,-4.393749124372103,18.428416855713294,876.2062478341385,-39.93556315557635,22.985138787804317
global_axis_-15,response,2511,847101,global_axis_+0,左移圆核｜全局EE轴偏移-15°,all_detected,ALL,ICL9,ICL3,61,16249,0.5245901639344263,0.6938888546987507,0.16929869076432447,61,-6.991573197611734,16.136488157143503,1379.1044838265714,-51.64305525910095,29.31890506169111
global_axis_-15,response,2511,847101,global_axis_+0,左移圆核｜全局EE轴偏移-15°,all_detected,ALL,ICL9,ICL2,61,14551,0.5245901639344263,0.7057246924609992,0.18113452852657297,61,-9.700263748406481,2.504072898729646,1910.856464734758,-60.99229905642642,35.37873468996622
global_axis_-15,response,2511,847101,global_axis_+0,左移圆核｜全局EE轴偏移-15°,all_detected,ALL,ICL9,ICL1,61,13229,0.5573770491803278,0.677602237508504,0.12022518832817619,61,-0.4677228858563504,13.747271866199299,1761.001053784909,-49.63804714782509,42.097569503997875
global_axis_-15,response,2511,847101,global_axis_+0,左移圆核｜全局EE轴偏移-15°,all_detected,ALL,ICL8,SCL6,43,14358,0.8837209302325582,0.4489483214932442,0.43477260873931395,43,10.494580909911418,7.055116333838669,90.98264509998026,-2.1100764574950515,27.03746045451826
global_axis_-15,response,2511,847101,global_axis_+0,左移圆核｜全局EE轴偏移-15°,all_detected,ALL,ICL8,ICL7,61,13095,0.5901639344262295,0.603245513554792,0.013081579128562448,61,-0.3456553257954876,4.530773982380197,37.79125167889003,-7.970605846314356,5.108741721572187
global_axis_-15,response,2511,847101,global_axis_+0,左移圆核｜全局EE轴偏移-15°,all_detected,ALL,ICL8,ICL6,61,9736,0.5737704918032787,0.666752259654889,0.09298176785161039,61,-1.5401305333284951,7.631285280816883,128.04889071233686,-15.052608860201872,8.446862093431264
global_axis_-15,response,2511,847101,global_axis_+0,左移圆核｜全局EE轴偏移-15°,all_detected,ALL,ICL8,ICL5,61,11993,0.5737704918032787,0.6898607521053948,0.11609026030211611,61,-2.2529151556323646,12.379599397141192,320.4235224171802,-23.48408623640171,13.867602594436903
global_axis_-15,response,2511,847101,global_axis_+0,左移圆核｜全局EE轴偏移-15°,all_detected,ALL,ICL8,ICL4,61,15851,0.5573770491803278,0.6914390259289634,0.13406197674863563,61,-2.078259197627053,16.25228183465515,588.6748697328146,-30.394782411141932,20.38757870630434
global_axis_-15,response,2511,847101,global_axis_+0,左移圆核｜全局EE轴偏移-15°,all_detected,ALL,ICL8,ICL3,61,15993,0.5409836065573771,0.6992434189958107,0.15825981243843357,61,-4.676083270866684,15.313343876157887,1014.4971861009564,-41.94914838791192,26.673432914260047
global_axis_-15,response,2511,847101,global_axis_+0,左移圆核｜全局EE轴偏移-15°,all_detected,ALL,ICL8,ICL2,61,14362,0.5081967213114754,0.7074223645731792,0.19922564326170378,61,-7.384773821661432,0.29812100824347,1491.65959496257,-53.13343385277585,32.79808801423496
global_axis_-15,response,2511,847101,global_axis_+0,左移圆核｜全局EE轴偏移-15°,all_detected,ALL,ICL8,ICL1,61,13075,0.5573770491803278,0.6726577437858509,0.11528069460552304,61,1.8477670408886997,11.541319975713122,1356.0376974914295,-40.680909224837706,39.580418863311934
global_axis_-15,response,2511,847101,global_axis_+0,左移圆核｜全局EE轴偏移-15°,all_detected,ALL,SCL6,ICL7,43,12127,0.13953488372093023,0.6304527088315329,0.49091782511060267,43,-12.9867492295258,-14.541049035104152,71.07639410579642,-22.00635518885847,5.794214506327989
global_axis_-15,response,2511,847101,global_axis_+0,左移圆核｜全局EE轴偏移-15°,all_detected,ALL,SCL6,ICL6,43,9293,0.11627906976744186,0.6960615517055848,0.579782481938143,43,-16.055765674223135,-21.234563455869647,107.44948539938588,-23.47346224571593,8.92795352036228
global_axis_-15,response,2511,847101,global_axis_+0,左移圆核｜全局EE轴偏移-15°,all_detected,ALL,SCL6,ICL5,43,11318,0.13953488372093023,0.7460240325145785,0.6064891487936482,43,-19.25259871536728,-29.236401409141763,231.93495541792493,-30.98205064655904,14.289534207078031
global_axis_-15,response,2511,847101,global_axis_+0,左移圆核｜全局EE轴偏移-15°,all_detected,ALL,SCL6,ICL4,43,14494,0.16279069767441862,0.7537601766248103,0.5909694789503916,43,-21.62759331039232,-36.20515294111465,433.20864949852677,-37.964441468696165,20.57238323437159
global_axis_-15,response,2511,847101,global_axis_+0,左移圆核｜全局EE轴偏移-15°,all_detected,ALL,SCL6,ICL3,43,14609,0.20930232558139536,0.767643233623109,0.5583409080417137,43,-27.050361031728094,-46.66350734262596,777.74989714612,-49.72784650675885,26.93176704421894
global_axis_-15,response,2511,847101,global_axis_+0,左移圆核｜全局EE轴偏移-15°,all_detected,ALL,SCL6,ICL2,43,13209,0.27906976744186046,0.7744719509425392,0.4954021835006787,43,-31.973006943580785,-53.8870683643172,1173.7343413125539,-60.46526599611061,33.00173006822588
global_axis_-15,response,2511,847101,global_axis_+0,左移圆核｜全局EE轴偏移-15°,all_detected,ALL,SCL6,ICL1,43,12045,0.3023255813953488,0.7436280614362806,0.44130248004093175,43,-22.07784881170728,-43.05060671814499,1064.9478462543027,-49.260551330836506,39.935948743672995
global_axis_-15,response,2511,847101,global_axis_+0,左移圆核｜全局EE轴偏移-15°,all_detected,ALL,ICL7,ICL6,61,9855,0.5737704918032787,0.6401319127346524,0.06636142093137376,61,-1.1944752075330076,3.100511298436686,27.349104925964433,-7.310388120091375,3.542041435457577
global_axis_-15,response,2511,847101,global_axis_+0,左移圆核｜全局EE轴偏移-15°,all_detected,ALL,ICL7,ICL5,61,10788,0.5573770491803278,0.6759362254356692,0.1185591762553414,61,-1.9072598298368768,7.848825414760995,140.97567216949614,-15.694533431489617,8.821632809269431
global_axis_-15,response,2511,847101,global_axis_+0,左移圆核｜全局EE轴偏移-15°,all_detected,ALL,ICL7,ICL4,61,12871,0.5409836065573771,0.6793566933416207,0.13837308678424365,61,-1.7326038718315655,11.95005053899331,335.2707794652068,-22.597468886940987,15.336485359370272
global_axis_-15,response,2511,847101,global_axis_+0,左移圆核｜全局EE轴偏移-15°,all_detected,ALL,ICL7,ICL3,61,12923,0.5245901639344263,0.6942273465913488,0.1696371826569225,61,-4.330427945071197,10.322745504781778,677.0836976169984,-34.24467082159936,21.790796361859975
global_axis_-15,response,2511,847101,global_axis_+0,左移圆核｜全局EE轴偏移-15°,all_detected,ALL,ICL7,ICL2,61,11727,0.47540983606557374,0.7179159205252835,0.24250608445970978,61,-7.039118495865944,-4.409780441184921,1085.5174521508739,-45.83016400449378,27.950091203347256
global_axis_-15,response,2511,847101,global_axis_+0,左移圆核｜全局EE轴偏移-15°,all_detected,ALL,ICL7,ICL1,61,10755,0.5409836065573771,0.6776847977684798,0.1367011912111027,61,2.1934223666841874,6.833418526284731,965.4654373701858,-33.90213490422684,34.72867392955959
global_axis_-15,response,2511,847101,global_axis_+0,左移圆核｜全局EE轴偏移-15°,all_detected,ALL,ICL6,ICL5,61,9600,0.5573770491803278,0.6455208333333333,0.0881437841530055,61,-0.7127846223038693,4.748314116324309,44.9714429130551,-8.534015228056887,5.651413336498081
global_axis_-15,response,2511,847101,global_axis_+0,左移圆核｜全局EE轴偏移-15°,all_detected,ALL,ICL6,ICL4,61,10108,0.5409836065573771,0.6506727344677483,0.10968912791037122,61,-0.5381286642985578,9.873828996337124,175.02170725034293,-15.40013934264789,11.93664754380552
global_axis_-15,response,2511,847101,global_axis_+0,左移圆核｜全局EE轴偏移-15°,all_detected,ALL,ICL6,ICL3,61,10075,0.5081967213114754,0.6849627791563275,0.1767660578448521,61,-3.135952737538189,6.968258017001062,444.3825390181472,-26.957249303646677,18.378792520418756
global_axis_-15,response,2511,847101,global_axis_+0,左移圆核｜全局EE轴偏移-15°,all_detected,ALL,ICL6,ICL2,61,9425,0.45901639344262296,0.7239257294429708,0.2649093360003479,61,-5.844643288332937,-7.543828919342559,791.0637672220339,-38.649137531356246,24.5227792109672
global_axis_-15,response,2511,847101,global_axis_+0,左移圆核｜全局EE轴偏移-15°,all_detected,ALL,ICL6,ICL1,61,8818,0.5245901639344263,0.6858698117486959,0.16127964781426962,61,3.387897574217195,3.6993700481270935,685.4353784462189,-26.591746784135466,31.402115629040054
global_axis_-15,response,2511,847101,global_axis_+0,左移圆核｜全局EE轴偏移-15°,all_detected,ALL,ICL5,ICL4,61,13166,0.5409836065573771,0.5762190490657755,0.035235442508398385,61,0.17465595800531147,6.067986314435984,44.12410729703562,-7.0920410339094815,6.6269384337247175
global_axis_-15,response,2511,847101,global_axis_+0,左移圆核｜全局EE轴偏移-15°,all_detected,ALL,ICL5,ICL3,61,13050,0.5081967213114754,0.6394636015325671,0.13126688022109168,61,-2.4231681152343194,1.3099669992661802,217.75178144491176,-19.1658228764436,13.163699908070157
global_axis_-15,response,2511,847101,global_axis_+0,左移圆核｜全局EE轴偏移-15°,all_detected,ALL,ICL5,ICL2,61,12312,0.45901639344262296,0.6825860948667967,0.2235697014241737,61,-5.131858666029068,-12.860992892075956,484.08424238356366,-30.748433502873922,19.274745534421527
global_axis_-15,response,2511,847101,global_axis_+0,左移圆核｜全局EE轴偏移-15°,all_detected,ALL,ICL5,ICL1,61,11487,0.4918032786885246,0.6353704187342213,0.1435671400456967,61,4.100682196521064,-1.6177939246063033,396.71429246797976,-18.637492040195866,26.07335649207289
global_axis_-15,response,2511,847101,global_axis_+0,左移圆核｜全局EE轴偏移-15°,all_detected,ALL,ICL4,ICL3,61,17577,0.45901639344262296,0.6268987881891108,0.16788239474648786,61,-2.597824073239631,-3.387085674523405,70.7803028180831,-12.080934704741594,6.634941685242666
global_axis_-15,response,2511,847101,global_axis_+0,左移圆核｜全局EE轴偏移-15°,all_detected,ALL,ICL4,ICL2,61,15905,0.45901639344262296,0.6836215026721156,0.22460510922949267,61,-5.306514624034379,-15.888434943124139,252.4559261668093,-23.561195223754112,12.708769747845508
global_axis_-15,response,2511,847101,global_axis_+0,左移圆核｜全局EE轴偏移-15°,all_detected,ALL,ICL4,ICL1,61,14539,0.45901639344262296,0.6256276222573767,0.1666112288147537,61,3.9260262385157527,-4.7385375621070125,188.56430837625155,-11.5816609967369,19.628573529652385
global_axis_-15,response,2511,847101,global_axis_+0,左移圆核｜全局EE轴偏移-15°,all_detected,ALL,ICL3,ICL2,61,16139,0.45901639344262296,0.6550901542846521,0.19607376084202915,61,-2.708690550794748,-5.867654610025056,68.16680556597915,-16.152047318872064,6.249547324154264
global_axis_-15,response,2511,847101,global_axis_+0,左移圆核｜全局EE轴偏移-15°,all_detected,ALL,ICL3,ICL1,61,14718,0.8688524590163934,0.5856094578067672,0.2832430012096262,61,6.523850311755384,6.491609797816636,39.31069350107034,-1.4642653576165685,13.08013447698795
global_axis_-15,response,2511,847101,global_axis_+0,左移圆核｜全局EE轴偏移-15°,all_detected,ALL,ICL2,ICL1,61,14743,1.0,0.42002984467204774,0.5799701553279523,61,9.232540862550131,7.7978468474248075,11.291163216230037,6.235642027719678,16.27680295949358
global_axis_-15,response,2511,847101,global_axis_+0,左移圆核｜全局EE轴偏移-15°,all_detected,TA,SCL9,ICL11,7,9571,0.5714285714285714,0.5569950893323582,0.014433482096213202,7,5.42312854714997,10.670441222475347,183.35966474127824,-9.78233693853672,22.2556473938132
global_axis_-15,response,2511,847101,global_axis_+0,左移圆核｜全局EE轴偏移-15°,all_detected,TA,SCL9,SCL8,9,10085,0.6666666666666666,0.7354486861675756,0.06878201950090901,9,0.9630813889370479,0.6193485170915665,11.116419382456554,-3.9096441966393285,4.630141406338771
global_axis_-15,response,2511,847101,global_axis_+0,左移圆核｜全局EE轴偏移-15°,all_detected,TA,SCL9,ICL10,10,9653,0.5,0.5720501398528954,0.07205013985289543,10,2.14145409688158,1.8878579625543352,218.75925053103123,-14.400090292224013,21.929495887759828
global_axis_-15,response,2511,847101,global_axis_+0,左移圆核｜全局EE轴偏移-15°,all_detected,TA,SCL9,SCL7,6,10051,1.0,0.5842204755745697,0.4157795244254303,6,7.0408943521503415,6.7097638224095135,1.1724441159461447,6.12978066061487,8.615358314196783
global_axis_-15,response,2511,847101,global_axis_+0,左移圆核｜全局EE轴偏移-15°,all_detected,TA,SCL9,ICL9,10,9759,0.5,0.5370939645455477,0.0370939645455477,10,0.9252419222751541,-0.771120206651176,109.27924214545921,-11.632248209486352,13.964536785506926
global_axis_-15,response,2511,847101,global_axis_+0,左移圆核｜全局EE轴偏移-15°,all_detected,TA,SCL9,ICL8,10,9443,0.5,0.6050513607963571,0.10505136079635713,10,3.253557447069852,1.2349535118064523,104.54889519175572,-8.801427664030053,16.29659496991735
global_axis_-15,response,2511,847101,global_axis_+0,左移圆核｜全局EE轴偏移-15°,all_detected,TA,SCL9,SCL6,7,9097,1.0,0.6056941848961196,0.3943058151038804,7,16.521210889536697,16.833136245296373,34.5356300446627,8.020799558088175,21.776989804895855
global_axis_-15,response,2511,847101,global_axis_+0,左移圆核｜全局EE轴偏移-15°,all_detected,TA,SCL9,ICL7,10,7849,0.7,0.7292648745063065,0.02926487450630655,10,8.076164002396307,5.849834511347581,102.27867893799144,-3.667535581042648,21.1764849536813
global_axis_-15,response,2511,847101,global_axis_+0,左移圆核｜全局EE轴偏移-15°,all_detected,TA,SCL9,ICL6,10,6147,0.9,0.8234911338864487,0.07650886611355134,10,11.319408264154072,8.99060433633531,100.39196822341484,-0.24919730745359603,24.398792108017048
global_axis_-15,response,2511,847101,global_axis_+0,左移圆核｜全局EE轴偏移-15°,all_detected,TA,SCL9,ICL5,10,7527,1.0,0.8725920021256809,0.1274079978743191,10,16.574190297385712,14.187260400674859,98.51787619414358,5.138087327071025,29.58915547110696
global_axis_-15,response,2511,847101,global_axis_+0,左移圆核｜全局EE轴偏移-15°,all_detected,TA,SCL9,ICL4,10,9951,1.0,0.9248819214149332,0.0751180785850668,10,23.023527725148277,20.664469687239034,97.82873455325911,11.654404465245898,36.08627566138089
global_axis_-15,response,2511,847101,global_axis_+0,左移圆核｜全局EE轴偏移-15°,all_detected,TA,SCL9,ICL3,10,10060,1.0,0.939065606361829,0.06093439363817099,10,29.171763697253937,26.889228889906008,104.2236200030685,17.02120688369496,42.556175928973516
global_axis_-15,response,2511,847101,global_axis_+0,左移圆核｜全局EE轴偏移-15°,all_detected,TA,SCL9,ICL2,10,8937,1.0,0.966207899742643,0.033792100257357016,10,34.55361824419428,32.76320003228284,122.8631229816371,19.844335849300116,48.55394174651824
global_axis_-15,response,2511,847101,global_axis_+0,左移圆核｜全局EE轴偏移-15°,all_detected,TA,SCL9,ICL1,10,7996,1.0,0.9511005502751376,0.048899449724862376,10,41.4301721646415,39.89699207257581,118.16014764427433,27.157860684583465,55.1495726939796
global_axis_-15,response,2511,847101,global_axis_+0,左移圆核｜全局EE轴偏移-15°,all_detected,TA,ICL11,SCL8,11,10760,0.2727272727272727,0.6064591078066914,0.3337318350794187,11,-5.939835596187715,-7.336676323498978,130.30573190260594,-21.848770864708058,10.040751302909484
global_axis_-15,response,2511,847101,global_axis_+0,左移圆核｜全局EE轴偏移-15°,all_detected,TA,ICL11,ICL10,24,11068,0.4583333333333333,0.5246657029273581,0.06633236959402483,24,0.16768065592670686,-0.7429052302468335,5.102540711714859,-2.7166295577047777,3.5396018876791455
global_axis_-15,response,2511,847101,global_axis_+0,左移圆核｜全局EE轴偏移-15°,all_detected,TA,ICL11,SCL7,9,11020,0.5555555555555556,0.5165154264972777,0.03904012905827792,9,3.2466499178982406,0.9900707434280775,85.04031978358901,-6.485995555224508,16.37145248704037
global_axis_-15,response,2511,847101,global_axis_+0,左移圆核｜全局EE轴偏移-15°,all_detected,TA,ICL11,ICL9,24,10865,0.3333333333333333,0.4727565577542568,0.13942322442092348,24,-3.0902607989090995,-0.6037521281203908,36.143596203835735,-11.901616359228592,1.5354164425662928
global_axis_-15,response,2511,847101,global_axis_+0,左移圆核｜全局EE轴偏移-15°,all_detected,TA,ICL11,ICL8,24,10713,0.5833333333333334,0.5730420983851395,0.01029123494819384,24,-1.1367914738891802,0.9944082225272268,41.987365759146755,-9.347426559893847,4.505279169541426
global_axis_-15,response,2511,847101,global_axis_+0,左移圆核｜全局EE轴偏移-15°,all_detected,TA,ICL11,SCL6,11,10002,0.8181818181818182,0.5719356128774246,0.24624620530439367,11,11.718555454702171,12.587191391396118,238.41286931282374,-9.997748355262502,31.258604919352365
global_axis_-15,response,2511,847101,global_axis_+0,左移圆核｜全局EE轴偏移-15°,all_detected,TA,ICL11,ICL7,24,8833,0.6666666666666666,0.7203102003849202,0.05364353371825359,24,3.6257332557936572,5.754871036618283,46.62167232569446,-4.658379066898578,9.637662477586671
global_axis_-15,response,2511,847101,global_axis_+0,左移圆核｜全局EE轴偏移-15°,all_detected,TA,ICL11,ICL6,24,6798,0.7916666666666666,0.8231832892027067,0.03151662253604004,24,6.891511808474216,8.879751464320293,50.06553345180801,-1.3526084773629918,13.196613043638852
global_axis_-15,response,2511,847101,global_axis_+0,左移圆核｜全局EE轴偏移-15°,all_detected,TA,ICL11,ICL5,24,8409,0.9583333333333334,0.8813176358663337,0.07701569746699966,24,12.17966700680241,14.139090951882736,55.01585119532186,2.7165001783266236,18.814294045400263
global_axis_-15,response,2511,847101,global_axis_+0,左移圆核｜全局EE轴偏移-15°,all_detected,TA,ICL11,ICL4,24,11166,1.0,0.9361454415188967,0.06385455848110333,24,18.255779384250655,20.251081913107555,56.17510692115346,8.885538789665521,25.143498845325755
global_axis_-15,response,2511,847101,global_axis_+0,左移圆核｜全局EE轴偏移-15°,all_detected,TA,ICL11,ICL3,24,11263,0.9583333333333334,0.9545414188049365,0.003791914528396889,24,22.0659547051056,23.042832584301323,95.37999267144097,6.886576637061558,31.166648038259744
global_axis_-15,response,2511,847101,global_axis_+0,左移圆核｜全局EE轴偏移-15°,all_detected,TA,ICL11,ICL2,24,9951,0.9583333333333334,0.9650286403376545,0.006695307004321083,24,24.996944412410482,27.76725401229487,195.18942190253603,0.530976211272264,37.201710192013664
global_axis_-15,response,2511,847101,global_axis_+0,左移圆核｜全局EE轴偏移-15°,all_detected,TA,ICL11,ICL1,24,8877,1.0,0.943449363523713,0.056550636476287,24,33.014780814347915,34.66199939257422,143.90576313449634,9.12481357343595,44.03606394213934
global_axis_-15,response,2511,847101,global_axis_+0,左移圆核｜全局EE轴偏移-15°,all_detected,TA,SCL8,ICL10,16,10885,0.5625,0.3968764354616445,0.16562356453835553,16,1.7833496405635287,5.545860435599934,182.9609276164063,-14.148609115900399,21.142903585193835
global_axis_-15,response,2511,847101,global_axis_+0,左移圆核｜全局EE轴偏移-15°,all_detected,TA,SCL8,SCL7,13,11518,1.0,0.3887393644729988,0.6112606355270012,13,5.687383195950833,6.312380108574871,1.841760616414363,3.3595656056182635,6.907201048864225
global_axis_-15,response,2511,847101,global_axis_+0,左移圆核｜全局EE轴偏移-15°,all_detected,TA,SCL8,ICL9,16,11026,0.4375,0.3615091601668783,0.07599083983312171,16,-0.6062192919061431,-4.177835455615423,75.0032535781083,-11.234136068561838,10.797364687678737
global_axis_-15,response,2511,847101,global_axis_+0,左移圆核｜全局EE轴偏移-15°,all_detected,TA,SCL8,ICL8,16,10656,0.4375,0.44130067567567566,0.0038006756756756577,16,1.4054197730993394,-1.643897879850556,66.13628681490192,-8.7994892764832,12.607351894000999
global_axis_-15,response,2511,847101,global_axis_+0,左移圆核｜全局EE轴偏移-15°,all_detected,TA,SCL8,SCL6,14,10142,1.0,0.43911457306251234,0.5608854269374877,14,18.200123151534367,20.987951606862225,25.924086537883984,9.994672044707249,22.54925311038005
global_axis_-15,response,2511,847101,global_axis_+0,左移圆核｜全局EE轴偏移-15°,all_detected,TA,SCL8,ICL7,16,8649,0.6875,0.5785061856862065,0.10899381431379351,16,6.200094342042092,3.254496883590491,63.35436159256958,-3.9304478651265526,17.289720152262248
global_axis_-15,response,2511,847101,global_axis_+0,左移圆核｜全局EE轴偏移-15°,all_detected,TA,SCL8,ICL6,16,6716,0.875,0.7281119714115545,0.14688802858844552,16,9.47171229632255,6.593051664259292,61.64058049067624,-0.6539263377235329,20.355809894305594
global_axis_-15,response,2511,847101,global_axis_+0,左移圆核｜全局EE轴偏移-15°,all_detected,TA,SCL8,ICL5,16,8437,1.0,0.82612302951286,0.17387697048714001,16,14.793478746511425,12.024062948641586,60.10399283964883,4.5742268892331595,25.530262886690025
global_axis_-15,response,2511,847101,global_axis_+0,左移圆核｜全局EE轴偏移-15°,all_detected,TA,SCL8,ICL4,16,11372,1.0,0.8968958846289131,0.10310411537108688,16,20.946799970067048,18.3876235925768,57.56655095166172,11.161694553768939,31.852027962982447
global_axis_-15,response,2511,847101,global_axis_+0,左移圆核｜全局EE轴偏移-15°,all_detected,TA,SCL8,ICL3,16,11502,1.0,0.922187445661624,0.07781255433837597,16,25.200491798326397,23.252823191188327,92.35171813231112,12.465890039717578,38.09930591726845
global_axis_-15,response,2511,847101,global_axis_+0,左移圆核｜全局EE轴偏移-15°,all_detected,TA,SCL8,ICL2,16,10210,0.9375,0.9520078354554359,0.01450783545543588,16,28.77937126796104,29.028324122303275,180.79217345000427,3.341241815318881,44.124893374020075
global_axis_-15,response,2511,847101,global_axis_+0,左移圆核｜全局EE轴偏移-15°,all_detected,TA,SCL8,ICL1,16,9128,1.0,0.92988606485539,0.07011393514460995,16,36.5589889357382,36.22202247727637,137.30784073191995,16.14844120743919,50.621112501106836
global_axis_-15,response,2511,847101,global_axis_+0,左移圆核｜全局EE轴偏移-15°,all_detected,TA,ICL10,SCL7,13,11192,0.5384615384615384,0.5066118656182987,0.031849672843239696,13,6.325023824780915,0.5919806057881942,117.20099104734628,-5.491341081895007,19.833928464531702
global_axis_-15,response,2511,847101,global_axis_+0,左移圆核｜全局EE轴偏移-15°,all_detected,TA,ICL10,ICL9,31,11042,0.6774193548387096,0.43157942401738814,0.2458399308213215,31,-1.8394560840935459,1.8453091882227,51.887494227125586,-15.327007266134387,3.352504191559092
global_axis_-15,response,2511,847101,global_axis_+0,左移圆核｜全局EE轴偏移-15°,all_detected,TA,ICL10,ICL8,31,10921,0.6774193548387096,0.5723376980130025,0.10508165682570714,31,0.25480849118842697,4.040212402363977,58.852154263031515,-12.751033075795931,6.04942114096275
global_axis_-15,response,2511,847101,global_axis_+0,左移圆核｜全局EE轴偏移-15°,all_detected,TA,ICL10,SCL6,15,10167,0.9333333333333333,0.5680633421855021,0.3652699911478312,15,15.461485208999875,14.686405326134263,278.75223255671716,-5.773363722990323,34.24020873135213
global_axis_-15,response,2511,847101,global_axis_+0,左移圆核｜全局EE轴偏移-15°,all_detected,TA,ICL10,ICL7,31,8965,0.7419354838709677,0.7311210262130508,0.010814457657916998,31,5.0630022144616245,9.030810773740086,63.216003786205164,-8.059652978201484,10.977441556331087
global_axis_-15,response,2511,847101,global_axis_+0,左移圆核｜全局EE轴偏移-15°,all_detected,TA,ICL10,ICL6,31,6885,0.7419354838709677,0.8302106027596223,0.08827511888865458,31,8.348322095248118,12.29382664195873,66.01535540363167,-4.695553148735598,14.31329313792503
global_axis_-15,response,2511,847101,global_axis_+0,左移圆核｜全局EE轴偏移-15°,all_detected,TA,ICL10,ICL5,31,8494,0.9354838709677419,0.8914527902048505,0.04403108076289142,31,13.637693662637826,17.277583173254243,70.24421042941796,0.0013154104838122294,19.734308498546852
global_axis_-15,response,2511,847101,global_axis_+0,左移圆核｜全局EE轴偏移-15°,all_detected,TA,ICL10,ICL4,31,11293,0.967741935483871,0.9452758345877977,0.02246610089607326,31,19.819322211599374,23.722366135674747,72.24217179683225,6.280385379145173,26.19039481906293
global_axis_-15,response,2511,847101,global_axis_+0,左移圆核｜全局EE轴偏移-15°,all_detected,TA,ICL10,ICL3,31,11398,0.967741935483871,0.9639410422881207,0.0038008931957502767,31,23.81980884736052,29.7015797453937,106.03737594573968,6.999808228702705,32.616445073920204
global_axis_-15,response,2511,847101,global_axis_+0,左移圆核｜全局EE轴偏移-15°,all_detected,TA,ICL10,ICL2,31,10066,0.967741935483871,0.9754619511225909,0.007720015638719935,31,26.58383743809491,33.31684070803021,190.7663037930676,3.2406712926876935,38.347472073078734
