tau_recovery_s,q_hold,tau_depletion_ms,evaluation_status,endpoint_residual_q,q_reserve,evaluation_error
20.0,0.845,73.90911919491269,physical,-0.00729984913237125,0.8437560951752656,
20.0,0.845,76.16836586913404,physical,-0.007169863940246102,0.8437250567246332,
20.0,0.845,78.49667297311812,physical,-0.007035727090692889,0.8436928884225883,
20.0,0.845,80.89615153927812,physical,-0.006897193108713728,0.8436595592121252,
20.0,0.845,83.36897712985834,physical,-0.006754001894178963,0.8436250371253727,
20.0,0.845,85.91739180947525,physical,-0.0066058800760868674,0.8435892892450885,
20.0,0.845,88.54370617795568,physical,-0.00645254261170225,0.8435522816657839,
20.0,0.845,91.25030146531438,physical,-0.006293694615824186,0.8435139794544405,
20.0,0.845,94.03963169077052,physical,-0.006129033400974371,0.8434743466107629,
20.0,0.845,96.91422588776103,physical,-0.005958250705257573,0.8434333460269534,
20.0,0.845,99.87669039696779,physical,-0.0057810350808733535,0.8433909394469112,
20.0,0.845,102.929711229438,physical,-0.0055970744134892225,0.8433470874248524,
20.0,0.845,106.0760565019396,physical,-0.0054060585400099725,0.8433017492832592,
20.0,0.845,109.31857894676163,physical,-0.005207681930818664,0.8432548830701321,
20.0,0.845,112.66021849823223,physical,-0.005001646401540993,0.8432064455154612,
20.0,0.845,116.10400495830291,physical,-0.004787663818938248,0.8431563919868796,
20.0,0.845,119.65306074361227,physical,-0.00456545876630865,0.8431046764444328,
20.0,0.845,123.3106037165235,physical,-0.00433477113445091,0.8430512513943955,
20.0,0.845,127.07995010269946,physical,-0.004095358606259536,0.8429960678420941,
20.0,0.845,130.96451749786212,physical,-0.003846999005071905,0.8429390752436532,
20.0,0.845,134.96782796646275,physical,-0.0035894924795788485,0.8428802214566251,
20.0,0.845,139.09351123507216,physical,-0.0033226635012915118,0.8428194526894208,
20.0,0.845,143.3453079833853,physical,-0.003046362653738366,0.8427567134494909,
20.0,0.845,147.72707323582506,physical,-0.002760468196350341,0.8426919464902032,
20.0,0.845,152.24277985682178,physical,-0.0024648873894739243,0.8426250927563238,
20.0,0.845,156.89652215293364,physical,-0.0021595575709628667,0.8425560913280777,
20.0,0.845,161.69251958507877,physical,-0.0018444469781631057,0.8424848793636786,
20.0,0.845,166.63512059424107,physical,-0.001519555313084342,0.842411392040318,
20.0,0.845,171.72880654411964,physical,-0.001184914051674646,0.842335562493491,
20.0,0.845,176.97819578429755,physical,-0.0008405865016318792,0.8422573217546344,
20.0,0.845,182.38804783761347,physical,-0.0004866676158628014,0.8421765986869867,
20.0,0.845,187.96326771553117,physical,-0.00012328357160606984,0.8420933199196156,
20.0,0.845,193.70891036542113,physical,0.0002494088725034649,0.8420074097795306,
20.0,0.845,199.63018525378777,physical,0.0006312232271451501,0.8419187902218285,
20.0,0.845,205.7324610895936,physical,0.0010219443147951868,0.8418273807577703,
20.0,0.845,212.02127069196874,physical,0.0014213294866720627,0.8417330983807559,
20.0,0.845,218.5023160067123,physical,0.0018291099958231971,0.8416358574900844,
20.0,0.845,225.18147327614196,physical,0.0022449925073400046,0.8415355698124571,
20.0,0.845,232.0647983669706,physical,0.0026686607263538553,0.8414321443211181,
20.0,0.845,239.15853226104892,physical,0.003099777124345948,0.8413254871525628,
20.0,0.845,246.469106713946,physical,0.0035379847444790835,0.8412155015207516,
20.0,0.845,254.00315008650097,physical,0.003982909067160589,0.8411020876287236,
20.0,0.845,261.7674933546341,physical,0.004434159917416469,0.8409851425775221,
20.0,0.845,269.7691763028652,physical,0.0048913333968526596,0.8408645602723689,
20.0,0.845,278.01545390715347,physical,0.005354013823398396,0.8407402313259806,
20.0,0.845,286.51380291284875,physical,0.005821775663664708,0.8406120429589513,
20.0,0.845,295.27192861371543,physical,0.006294185443410538,0.8404798788970562,
20.0,0.845,304.29777183817885,physical,0.006770803623120991,0.8403436192654917,
20.0,0.845,313.5995161491257,physical,0.007251186426918799,0.8402031404798106,
20.0,0.845,323.1855952637869,physical,0.0077348876142483425,0.840058315133568,
20.0,0.845,333.06470070043025,physical,0.00822146018515535,0.839909011882507,
20.0,0.845,343.2457896587975,physical,0.008710458011256583,0.8397550953252124,
20.0,0.845,353.73809314143045,physical,0.00920143738569068,0.839596425880103,
20.0,0.845,364.55112432324734,physical,0.00969395848661303,0.839432859658643,
20.0,0.845,375.694687176959,physical,0.010187586749962563,0.8392642483346882,
20.0,0.845,387.1788853621485,physical,0.010681894148233062,0.8390904390097984,
20.0,0.845,399.0141313860704,physical,0.011176460373201857,0.8389112740744659,
20.0,0.845,411.21115604447476,physical,0.011670873921247327,0.8387265910650124,
20.0,0.845,423.78101815101945,physical,0.012164733081080792,0.8385362225162001,
20.0,0.845,436.7351145640878,physical,0.012657646824181246,0.8383399958092052,
20.0,0.845,450.08519052010746,physical,0.01314923559932879,0.8381377330150308,
20.0,0.845,463.84335028273694,physical,0.0136391320328062,0.8379292507330381,
20.0,0.845,478.0220681175739,physical,0.014126981536870975,0.8377143599246114,
20.0,0.845,492.63419960233676,physical,0.014612442829224803,0.8374928657415888,
20.0,0.845,507.69299328277725,physical,0.015095188366789358,0.8372645673495918,
20.0,0.845,523.2121026848894,physical,0.015574904697446268,0.8370292577458126,
20.0,0.845,539.2055986943041,physical,0.016051292733565203,0.8367867235712617,
20.0,0.845,555.6879823140987,physical,0.016524067951470656,0.8365367449172779,
20.0,0.845,572.674197812583,physical,0.016992960521155842,0.8362790951260313,
20.0,0.845,590.1796462729876,physical,0.017457715370525206,0.8360135405850343,
20.0,0.845,608.22019955734,physical,0.01791809218869711,0.8357398405152214,
20.0,0.845,626.8122146971822,physical,0.01837386537277863,0.8354577467526116,
20.0,0.845,645.9725487241834,physical,0.01882482392254392,0.8351670035232819,
20.0,0.845,665.7185739540964,physical,0.019270771287462463,0.8348673472113907,
20.0,0.845,686.068193737912,physical,0.019711525170305166,0.834558506120149,
20.0,0.845,707.0398586944897,physical,0.0201469172915405,0.8342402002254531,
20.0,0.845,728.6525834393879,physical,0.020576793118713188,0.8339121409219342,
20.0,0.845,750.9259638250594,physical,0.021001011564446892,0.8335740307612715,
20.0,0.845,773.8801947080462,physical,0.02141944465721246,0.8332255631825092,
20.0,0.845,797.5360882592748,physical,0.021831977188141116,0.8328664222340241,
20.0,0.845,821.9150928340629,physical,0.022238506337407427,0.832496282287091,
20.0,0.845,847.0393124189387,physical,0.022638941283463776,0.8321148077405799,
20.0,0.845,872.9315266729133,physical,0.023033202798065533,0.8317216527166778,
20.0,0.845,899.6152115813717,physical,0.02342122282999093,0.8313164607472789,
20.0,0.845,927.1145607413074,physical,0.023802944080077992,0.8308988644507573,
20.0,0.845,955.4545072972019,physical,0.02417831957006855,0.8304684851988435,
20.0,0.845,984.6607465474402,physical,0.024547312207490735,0.8300249327733356,
20.0,0.845,1014.7597592417592,physical,0.02490989434869062,0.8295678050123078,
20.0,0.845,1045.7788355908438,physical,0.02526604736200544,0.8290966874453846,
20.0,0.845,1077.746100009852,physical,0.02561576119264064,0.8286111529180386,
20.0,0.845,1110.690536618291,physical,0.025959033930990305,0.8281107612042214,
20.0,0.845,1144.642015519378,physical,0.026295871385757064,0.8275950586072504,
20.0,0.845,1179.6313198827042,physical,0.02662628666313105,0.8270635775484209,
20.0,0.845,1215.6901738547576,physical,0.026950299753146112,0.8265158361430518,
20.0,0.845,1252.8512713226066,physical,0.027267937124210162,0.8259513377636131,
20.0,0.845,1291.1483055568397,physical,0.027579231326676168,0.825369570589315,
20.0,0.845,1330.6159997606235,physical,0.027884220606220533,0.8247700071422405,
20.0,0.845,1371.2901385525781,physical,0.028182948527516793,0.824152103808869,
20.0,0.845,1413.2076004120165,physical,0.028475463608953477,0.8235153003473646,
20.0,0.845,1456.4063911159799,physical,0.02876181896860075,0.8228590193795148,
20.0,0.845,1500.9256781983506,physical,0.029042071981944972,0.8221826658672406,
20.0,0.845,1546.8058264623344,physical,0.029316283951489108,0.8214856265731297,
20.0,0.845,1594.0884345784636,physical,0.029584519788502073,0.8207672695043525,
20.0,0.845,1642.8163728013308,physical,0.029846847707067803,0.8200269433397261,
20.0,0.845,1693.033821839247,physical,0.030103338930274504,0.8192639768390831,
20.0,0.845,1744.786312912065,physical,0.03035406740887514,0.8184776782347278,
20.0,0.845,1798.1207690334818,physical,0.03059910955194234,0.8176673346042278,
20.0,0.845,1853.0855475552503,physical,0.030838543969894272,0.8168322112239682,
20.0,0.845,1909.7304840118875,physical,0.031072451229276266,0.8159715509030052,
20.0,0.845,1968.1069373056234,physical,0.03130091361952836,0.8150845732965887,
20.0,0.845,2028.2678362725503,physical,0.03152401493123058,0.8141704741985828,
20.0,0.845,2090.2677276722093,physical,0.03174184024572746,0.8132284248122772,
20.0,0.845,2154.1628256441095,physical,0.03195447573599752,0.812257570999039,
20.0,0.845,2220.0110626760384,physical,0.03216200847813133,0.8112570325037639,
20.0,0.845,2287.8721421303676,physical,0.032364526273519045,0.8102259021567851,
20.0,0.845,2357.8075923759666,physical,0.03256211748125337,0.8091632450515053,
20.0,0.845,2429.88082257482,physical,0.03275487086033213,0.8080680976964767,
20.0,0.845,2504.1571801739274,physical,0.03294287542165086,0.8069394671420705,
20.0,0.845,2580.7040101546163,physical,0.0331262202890672,0.8057763300800105,
20.0,0.845,2659.590716092966,physical,0.033304994569505086,0.8045776319156209,
20.0,0.845,2740.8888230867374,physical,0.03347928723168336,0.8033422858116918,
20.0,0.845,2824.672042605817,physical,0.033649186992980806,0.8020691717029935,
20.0,0.845,2911.016339325057,physical,0.03381478221433498,0.8007571352807501,
20.0,0.845,3000.0,physical,0.03397616080271593,0.7994049869460644,
40.0,0.84,25.0,physical,-0.015015456882394695,0.8396760164843375,
40.0,0.84,25.764197537066885,physical,-0.014994896440127192,0.8396728208967179,
40.0,0.84,26.551754989160127,physical,-0.01497302987013216,0.839669456748472,
40.0,0.84,27.3633864198609,physical,-0.014949833032500193,0.8396659154497554,
40.0,0.84,28.19982772017558,physical,-0.014925284586884802,0.8396621882814381,
40.0,0.84,29.061837275754318,physical,-0.014899365952786958,0.8396582664084914,
40.0,0.84,29.950196654505095,physical,-0.0148720612267218,0.8396541408918797,
40.0,0.84,30.865711315226758,physical,-0.014843357053052508,0.8396498026987909,
40.0,0.84,31.8092113379033,physical,-0.01481324244474791,0.8396452427110968,
40.0,0.84,32.781552176321924,physical,-0.014781708549674644,0.8396404517319672,
40.0,0.84,33.7836154336969,physical,-0.014748748357456654,0.839635420490577,
40.0,0.84,34.81630966200273,physical,-0.014714356341297363,0.8396301396449265,
40.0,0.84,35.88057118574115,physical,-0.014678528028719717,0.8396245997827603,
40.0,0.84,36.97736495088899,physical,-0.01464125949478634,0.8396187914206631,
40.0,0.84,38.10768539979669,physical,-0.014602546771317781,0.8396127050013809,
40.0,0.84,39.272557372830455,physical,-0.014562385165816094,0.8396063308894541,
40.0,0.84,40.47303703757584,physical,-0.01452076848439654,0.8395996593652743,
40.0,0.84,41.7102128464451,physical,-0.014477688154074797,0.8395926806176615,
40.0,0.84,42.98520652355665,physical,-0.014433132241283841,0.8395853847350765,
40.0,0.84,44.29917408178117,physical,-0.01438708436546643,0.8395777616956042,
40.0,0.84,45.65330687087694,physical,-0.014339522509218439,0.839569801355796,
40.0,0.84,47.04883265766424,physical,-0.014290417729327598,0.8395614934385189,
40.0,0.84,48.48701673921859,physical,-0.014239732776598402,0.8395528275199057,
40.0,0.84,49.96916309009184,physical,-0.014187420636025405,0.8395437930155115,
40.0,0.84,51.49661554460149,physical,-0.014133423002879564,0.8395343791657895,
40.0,0.84,53.070759015260066,physical,-0.014077668714265301,0.8395245750209612,
40.0,0.84,54.6930207484493,physical,-0.01402007215970158,0.8395143694253754,
40.0,0.84,56.364871618477835,physical,-0.013960531697990164,0.8395037510014289,
40.0,0.84,58.08782746119507,physical,-0.013898928110854691,0.8394927081331058,
40.0,0.84,59.863450448371516,physical,-0.013835123126610727,0.839481228949204,
40.0,0.84,61.69335050409034,physical,-0.013768958049066415,0.8394693013062838,
40.0,0.84,63.57918676443552,physical,-0.01370025252790652,0.8394569127713916,
40.0,0.84,65.52266908179939,physical,-0.013628803507100717,0.8394440506045782,
40.0,0.84,67.52555957517374,physical,-0.013554384386829321,0.8394307017412425,
40.0,0.84,69.58967422783017,physical,-0.01347674443261937,0.8394168527743171,
40.0,0.84,71.71688453383796,physical,-0.013395608462373643,0.8394024899363088,
40.0,0.84,73.90911919491269,physical,-0.013310676838064972,0.8393875990811971,
40.0,0.84,76.16836586913404,physical,-0.013221625784014313,0.8393721656661896,
40.0,0.84,78.49667297311812,physical,-0.01312810804804232,0.839356174733337,
40.0,0.84,80.89615153927812,physical,-0.01302975391574579,0.8393396108909932,
40.0,0.84,83.36897712985834,physical,-0.012926172581217532,0.8393224582951204,
40.0,0.84,85.91739180947525,physical,-0.012816953870981918,0.8393047006304023,
40.0,0.84,88.54370617795568,physical,-0.012701670310703572,0.8392863210911778,
40.0,0.84,91.25030146531438,physical,-0.012579879517551462,0.8392673023621512,
40.0,0.84,94.03963169077052,physical,-0.012451126894625575,0.8392476265988724,
40.0,0.84,96.91422588776103,physical,-0.012314948597874187,0.8392272754079608,
40.0,0.84,99.87669039696779,physical,-0.012170874740565996,0.8392062298270384,
40.0,0.84,102.929711229438,physical,-0.012018432795891432,0.8391844703043733,
40.0,0.84,106.0760565019396,physical,-0.011857151154565981,0.8391619766781668,
40.0,0.84,109.31857894676163,physical,-0.011686562791575983,0.8391387281555038,
40.0,0.84,112.66021849823223,physical,-0.011506208994511713,0.8391147032908917,
40.0,0.84,116.10400495830291,physical,-0.011315643105074824,0.8390898799644062,
40.0,0.84,119.65306074361227,physical,-0.011114434225679815,0.8390642353593714,
40.0,0.84,123.3106037165235,physical,-0.010902170844146686,0.839037745939577,
40.0,0.84,127.07995010269946,physical,-0.010678464331492332,0.8390103874259907,
40.0,0.84,130.96451749786212,physical,-0.010442952270653394,0.8389821347729287,
40.0,0.84,134.96782796646275,physical,-0.010195301577352378,0.8389529621436755,
40.0,0.84,139.09351123507216,physical,-0.009935211378463427,0.8389228428854978,
40.0,0.84,143.3453079833853,physical,-0.009662415617588405,0.8388917495040434,
40.0,0.84,147.72707323582506,physical,-0.009376685362396997,0.8388596536370778,
40.0,0.84,152.24277985682178,physical,-0.009077830793338015,0.8388265260275345,
40.0,0.84,156.89652215293364,physical,-0.008765702858425817,0.8387923364958576,
40.0,0.84,161.69251958507877,physical,-0.008440194583805072,0.8387570539115865,
40.0,0.84,166.63512059424107,physical,-0.00810124203495588,0.8387206461641582,
40.0,0.84,171.72880654411964,physical,-0.007748824928077935,0.8386830801329068,
40.0,0.84,176.97819578429755,physical,-0.007382966895676857,0.8386443216562026,
40.0,0.84,182.38804783761347,physical,-0.0070037354147447495,0.83860433549973,
40.0,0.84,187.96326771553117,physical,-0.006611241409445245,0.8385630853238335,
40.0,0.84,193.70891036542113,physical,-0.0062056385438383765,0.8385205336499358,
40.0,0.84,199.63018525378777,physical,-0.005787122222962626,0.8384766418259624,
40.0,0.84,205.7324610895936,physical,-0.005355928323044545,0.8384313699907565,
40.0,0.84,212.02127069196874,physical,-0.004912331673676773,0.8383846770374251,
40.0,0.84,218.5023160067123,physical,-0.0044566443162289415,0.8383365205756311,
40.0,0.84,225.18147327614196,physical,-0.003989213563909688,0.8382868568927244,
40.0,0.84,232.0647983669706,physical,-0.0035104198895308247,0.8382356409137177,
40.0,0.84,239.15853226104892,physical,-0.0030206746672700735,0.8381828261600796,
40.0,0.84,246.469106713946,physical,-0.002520417794669272,0.8381283647072498,
40.0,0.84,254.00315008650097,physical,-0.0020101152205467265,0.8380722071408979,
40.0,0.84,261.7674933546341,physical,-0.001490256403979151,0.8380143025118372,
40.0,0.84,269.7691763028652,physical,-0.0009613517282884843,0.8379545982895981,
40.0,0.84,278.01545390715347,physical,-0.0004239298929902269,0.8378930403145424,
40.0,0.84,286.51380291284875,physical,0.00012146469494933587,0.8378295727485702,
40.0,0.84,295.27192861371543,physical,0.0006742745104312275,0.8377641380242795,
40.0,0.84,304.29777183817885,physical,0.001233931461874671,0.8376966767926074,
40.0,0.84,313.5995161491257,physical,0.001799859388566416,0.8376271278688548,
40.0,0.84,323.1855952637869,physical,0.002371476488700064,0.8375554281770475,
