candidate,stage,topology,noise,comparison,description,layer,mode,contact,events,participation,patient_participation,rank_n,rank_mean,rank_median,rank_variance,rank_q05,rank_q95
curve_circle_out1_EI0.75,response,2511,847402,curve_circle_out1_EI1,圆核｜向外EE×1，核内EI×0.75,all_detected,TA,ICL3,59,1.0,0.9640714014432207,59,0.8374619730551933,0.8461538461538461,0.003964274172879126,0.8333333333333334,0.8538461538461534
curve_circle_out1_EI0.75,response,2511,847402,curve_circle_out1_EI1,圆核｜向外EE×1，核内EI×0.75,all_detected,TA,ICL2,59,1.0,0.8575769084694265,59,0.8880921338548456,0.9230769230769231,0.012339208032797032,0.6923076923076923,0.9230769230769231
curve_circle_out1_EI0.75,response,2511,847402,curve_circle_out1_EI1,圆核｜向外EE×1，核内EI×0.75,all_detected,TA,ICL1,59,1.0,0.7690087352829472,59,0.9830508474576272,1.0,0.004094633056553661,0.8461538461538461,1.0
curve_circle_out1_EI0.75,response,2511,847402,curve_circle_out1_EI1,圆核｜向外EE×1，核内EI×0.75,all_detected,TB,SCL9,119,0.5966386554621849,0.6775170325510976,71,1.0,1.0,0.0,1.0,1.0
curve_circle_out1_EI0.75,response,2511,847402,curve_circle_out1_EI1,圆核｜向外EE×1，核内EI×0.75,all_detected,TB,ICL11,119,1.0,0.8239212717638152,119,0.8547111152153171,0.8571428571428571,0.008051459166031462,0.6846153846153846,1.0
curve_circle_out1_EI0.75,response,2511,847402,curve_circle_out1_EI1,圆核｜向外EE×1，核内EI×0.75,all_detected,TB,SCL8,119,0.8403361344537815,0.8310370931112794,100,0.7731868131868131,0.9285714285714286,0.08262499405356548,0.15384615384615385,0.9285714285714286
curve_circle_out1_EI0.75,response,2511,847402,curve_circle_out1_EI1,圆核｜向外EE×1，核内EI×0.75,all_detected,TB,ICL10,119,1.0,0.8405753217259652,119,0.8097623664850553,0.7142857142857143,0.015507392955797348,0.7142857142857143,1.0
curve_circle_out1_EI0.75,response,2511,847402,curve_circle_out1_EI1,圆核｜向外EE×1，核内EI×0.75,all_detected,TB,SCL7,119,1.0,0.8449659348978047,119,0.6554929664173363,0.7857142857142857,0.04932714139473767,0.24038461538461542,0.8461538461538461
curve_circle_out1_EI0.75,response,2511,847402,curve_circle_out1_EI1,圆核｜向外EE×1，核内EI×0.75,all_detected,TB,ICL9,119,1.0,0.8514761544284632,119,0.613237602733401,0.5714285714285714,0.009107696858514269,0.5384615384615384,0.8333333333333334
curve_circle_out1_EI0.75,response,2511,847402,curve_circle_out1_EI1,圆核｜向外EE×1，核内EI×0.75,all_detected,TB,ICL8,119,1.0,0.8535957607872824,119,0.5667959491488904,0.5,0.012362584688875047,0.5,0.8346153846153845
curve_circle_out1_EI0.75,response,2511,847402,curve_circle_out1_EI1,圆核｜向外EE×1，核内EI×0.75,all_detected,TB,SCL6,119,1.0,0.7087055261165783,119,0.6173931110905901,0.6428571428571429,0.01269006475512155,0.4134615384615385,0.7692307692307693
curve_circle_out1_EI0.75,response,2511,847402,curve_circle_out1_EI1,圆核｜向外EE×1，核内EI×0.75,all_detected,TB,ICL7,119,1.0,0.6687358062074186,119,0.5318819835626558,0.42857142857142855,0.028881303489680085,0.42857142857142855,0.9230769230769231
curve_circle_out1_EI0.75,response,2511,847402,curve_circle_out1_EI1,圆核｜向外EE×1，核内EI×0.75,all_detected,TB,ICL6,119,1.0,0.4834216502649508,119,0.4546818727490996,0.35714285714285715,0.03362173582223794,0.35714285714285715,0.9173076923076923
curve_circle_out1_EI0.75,response,2511,847402,curve_circle_out1_EI1,圆核｜向外EE×1，核内EI×0.75,all_detected,TB,ICL5,119,1.0,0.6319454958364875,119,0.3618062609659247,0.2857142857142857,0.025884873269622483,0.2857142857142857,0.7769230769230765
curve_circle_out1_EI0.75,response,2511,847402,curve_circle_out1_EI1,圆核｜向外EE×1，核内EI×0.75,all_detected,TB,ICL4,119,1.0,0.851778955336866,119,0.25686428417520857,0.21428571428571427,0.011828902370581882,0.21428571428571427,0.3923076923076919
