subject,model,intervention,metric,nll_cost_vs_ordered
yuquan_pengzihang,selected_ordered,reset_after_rank_0,step3_prefix_balanced_nll,-0.015226619151415655
yuquan_pengzihang,selected_ordered,reset_after_rank_0,step4plus_prefix_balanced_nll,0.002094129050181248
yuquan_pengzihang,selected_ordered,reset_after_rank_1,heldout_event_balanced_nll,0.0007079839706420898
yuquan_pengzihang,selected_ordered,reset_after_rank_1,step0_prefix_balanced_nll,0.0
yuquan_pengzihang,selected_ordered,reset_after_rank_1,step1_prefix_balanced_nll,0.0
yuquan_pengzihang,selected_ordered,reset_after_rank_1,step2_prefix_balanced_nll,0.011477199154005913
yuquan_pengzihang,selected_ordered,reset_after_rank_1,step3_prefix_balanced_nll,-0.029004803230749276
yuquan_pengzihang,selected_ordered,reset_after_rank_1,step4plus_prefix_balanced_nll,0.00804505154844537
yuquan_pengzihang,selected_ordered,reset_after_rank_2,heldout_event_balanced_nll,0.020119309425354004
yuquan_pengzihang,selected_ordered,reset_after_rank_2,step0_prefix_balanced_nll,0.0
yuquan_pengzihang,selected_ordered,reset_after_rank_2,step1_prefix_balanced_nll,0.0
yuquan_pengzihang,selected_ordered,reset_after_rank_2,step2_prefix_balanced_nll,0.0
yuquan_pengzihang,selected_ordered,reset_after_rank_2,step3_prefix_balanced_nll,0.04793071936507287
yuquan_pengzihang,selected_ordered,reset_after_rank_2,step4plus_prefix_balanced_nll,0.0274471514350072
yuquan_pengzihang,selected_ordered,reverse_prefix,heldout_event_balanced_nll,0.03576374053955078
yuquan_pengzihang,selected_ordered,reverse_prefix,step0_prefix_balanced_nll,0.0
yuquan_pengzihang,selected_ordered,reverse_prefix,step1_prefix_balanced_nll,0.0
yuquan_pengzihang,selected_ordered,reverse_prefix,step2_prefix_balanced_nll,-0.0007199046098067541
yuquan_pengzihang,selected_ordered,reverse_prefix,step3_prefix_balanced_nll,0.0162542016466678
yuquan_pengzihang,selected_ordered,reverse_prefix,step4plus_prefix_balanced_nll,0.06213290814161776
yuquan_songzishuo,full_history_gru,drop_earliest,heldout_event_balanced_nll,0.010880231857299805
yuquan_songzishuo,full_history_gru,drop_earliest,step0_prefix_balanced_nll,0.0
yuquan_songzishuo,full_history_gru,drop_earliest,step1_prefix_balanced_nll,0.20821126302083348
yuquan_songzishuo,full_history_gru,drop_earliest,step2_prefix_balanced_nll,0.02784389919704866
yuquan_songzishuo,full_history_gru,drop_earliest,step3_prefix_balanced_nll,0.029097832573784732
yuquan_songzishuo,full_history_gru,drop_earliest,step4plus_prefix_balanced_nll,0.0007515551566057432
yuquan_songzishuo,full_history_gru,reset_after_rank_0,heldout_event_balanced_nll,0.010880231857299805
yuquan_songzishuo,full_history_gru,reset_after_rank_0,step0_prefix_balanced_nll,0.0
yuquan_songzishuo,full_history_gru,reset_after_rank_0,step1_prefix_balanced_nll,0.20821126302083348
yuquan_songzishuo,full_history_gru,reset_after_rank_0,step2_prefix_balanced_nll,0.02784389919704866
yuquan_songzishuo,full_history_gru,reset_after_rank_0,step3_prefix_balanced_nll,0.029097832573784732
yuquan_songzishuo,full_history_gru,reset_after_rank_0,step4plus_prefix_balanced_nll,0.0007515551566057432
yuquan_songzishuo,full_history_gru,reset_after_rank_1,heldout_event_balanced_nll,0.01262974739074707
yuquan_songzishuo,full_history_gru,reset_after_rank_1,step0_prefix_balanced_nll,0.0
yuquan_songzishuo,full_history_gru,reset_after_rank_1,step1_prefix_balanced_nll,0.0
yuquan_songzishuo,full_history_gru,reset_after_rank_1,step2_prefix_balanced_nll,0.19096306694878473
yuquan_songzishuo,full_history_gru,reset_after_rank_1,step3_prefix_balanced_nll,0.07266201443142384
yuquan_songzishuo,full_history_gru,reset_after_rank_1,step4plus_prefix_balanced_nll,0.0016570974196961075
yuquan_songzishuo,full_history_gru,reset_after_rank_2,heldout_event_balanced_nll,0.01686882972717285
yuquan_songzishuo,full_history_gru,reset_after_rank_2,step0_prefix_balanced_nll,0.0
yuquan_songzishuo,full_history_gru,reset_after_rank_2,step1_prefix_balanced_nll,0.0
yuquan_songzishuo,full_history_gru,reset_after_rank_2,step2_prefix_balanced_nll,0.0
yuquan_songzishuo,full_history_gru,reset_after_rank_2,step3_prefix_balanced_nll,0.27846035427517357
yuquan_songzishuo,full_history_gru,reset_after_rank_2,step4plus_prefix_balanced_nll,0.0013560619689760856
yuquan_songzishuo,full_history_gru,reverse_prefix,heldout_event_balanced_nll,0.05356097221374512
yuquan_songzishuo,full_history_gru,reverse_prefix,step0_prefix_balanced_nll,0.0
yuquan_songzishuo,full_history_gru,reverse_prefix,step1_prefix_balanced_nll,0.0
yuquan_songzishuo,full_history_gru,reverse_prefix,step2_prefix_balanced_nll,-0.004350450303819642
yuquan_songzishuo,full_history_gru,reverse_prefix,step3_prefix_balanced_nll,0.008221435546875266
yuquan_songzishuo,full_history_gru,reverse_prefix,step4plus_prefix_balanced_nll,0.06715362511082734
yuquan_songzishuo,selected_ordered,drop_earliest,heldout_event_balanced_nll,0.008272409439086914
yuquan_songzishuo,selected_ordered,drop_earliest,step0_prefix_balanced_nll,0.0
yuquan_songzishuo,selected_ordered,drop_earliest,step1_prefix_balanced_nll,0.13572591145833313
yuquan_songzishuo,selected_ordered,drop_earliest,step2_prefix_balanced_nll,0.001977539062500533
yuquan_songzishuo,selected_ordered,drop_earliest,step3_prefix_balanced_nll,0.016392008463541607
yuquan_songzishuo,selected_ordered,drop_earliest,step4plus_prefix_balanced_nll,-0.00047001096485521643
yuquan_songzishuo,selected_ordered,reset_after_rank_0,heldout_event_balanced_nll,0.008272409439086914
yuquan_songzishuo,selected_ordered,reset_after_rank_0,step0_prefix_balanced_nll,0.0
yuquan_songzishuo,selected_ordered,reset_after_rank_0,step1_prefix_balanced_nll,0.13572591145833313
yuquan_songzishuo,selected_ordered,reset_after_rank_0,step2_prefix_balanced_nll,0.001977539062500533
yuquan_songzishuo,selected_ordered,reset_after_rank_0,step3_prefix_balanced_nll,0.016392008463541607
yuquan_songzishuo,selected_ordered,reset_after_rank_0,step4plus_prefix_balanced_nll,-0.00047001096485521643
yuquan_songzishuo,selected_ordered,reset_after_rank_1,heldout_event_balanced_nll,0.008331537246704102
yuquan_songzishuo,selected_ordered,reset_after_rank_1,step0_prefix_balanced_nll,0.0
yuquan_songzishuo,selected_ordered,reset_after_rank_1,step1_prefix_balanced_nll,0.0
yuquan_songzishuo,selected_ordered,reset_after_rank_1,step2_prefix_balanced_nll,0.12387695312500036
yuquan_songzishuo,selected_ordered,reset_after_rank_1,step3_prefix_balanced_nll,0.052659437391493036
yuquan_songzishuo,selected_ordered,reset_after_rank_1,step4plus_prefix_balanced_nll,-0.0005775026675225448
yuquan_songzishuo,selected_ordered,reset_after_rank_2,heldout_event_balanced_nll,0.008488655090332031
yuquan_songzishuo,selected_ordered,reset_after_rank_2,step0_prefix_balanced_nll,0.0
yuquan_songzishuo,selected_ordered,reset_after_rank_2,step1_prefix_balanced_nll,0.0
yuquan_songzishuo,selected_ordered,reset_after_rank_2,step2_prefix_balanced_nll,0.0
yuquan_songzishuo,selected_ordered,reset_after_rank_2,step3_prefix_balanced_nll,0.20225863986545134
yuquan_songzishuo,selected_ordered,reset_after_rank_2,step4plus_prefix_balanced_nll,0.00018047828918321684
yuquan_songzishuo,selected_ordered,reverse_prefix,heldout_event_balanced_nll,0.07149004936218262
yuquan_songzishuo,selected_ordered,reverse_prefix,step0_prefix_balanced_nll,0.0
yuquan_songzishuo,selected_ordered,reverse_prefix,step1_prefix_balanced_nll,0.0
yuquan_songzishuo,selected_ordered,reverse_prefix,step2_prefix_balanced_nll,0.008090209960937678
yuquan_songzishuo,selected_ordered,reverse_prefix,step3_prefix_balanced_nll,0.0067559136284720545
yuquan_songzishuo,selected_ordered,reverse_prefix,step4plus_prefix_balanced_nll,0.07992714795984934
yuquan_sunyuanxin,full_history_gru,drop_earliest,heldout_event_balanced_nll,-0.014938354492188166
yuquan_sunyuanxin,full_history_gru,drop_earliest,step0_prefix_balanced_nll,0.0
yuquan_sunyuanxin,full_history_gru,drop_earliest,step1_prefix_balanced_nll,-0.011622441881826706
yuquan_sunyuanxin,full_history_gru,drop_earliest,step2_prefix_balanced_nll,-0.01891165484714108
yuquan_sunyuanxin,full_history_gru,drop_earliest,step3_prefix_balanced_nll,-0.021950463376619656
yuquan_sunyuanxin,full_history_gru,drop_earliest,step4plus_prefix_balanced_nll,-0.004557048708176081
yuquan_sunyuanxin,full_history_gru,reset_after_rank_0,heldout_event_balanced_nll,-0.014938354492188166
yuquan_sunyuanxin,full_history_gru,reset_after_rank_0,step0_prefix_balanced_nll,0.0
yuquan_sunyuanxin,full_history_gru,reset_after_rank_0,step1_prefix_balanced_nll,-0.011622441881826706
yuquan_sunyuanxin,full_history_gru,reset_after_rank_0,step2_prefix_balanced_nll,-0.01891165484714108
yuquan_sunyuanxin,full_history_gru,reset_after_rank_0,step3_prefix_balanced_nll,-0.021950463376619656
yuquan_sunyuanxin,full_history_gru,reset_after_rank_0,step4plus_prefix_balanced_nll,-0.004557048708176081
yuquan_sunyuanxin,full_history_gru,reset_after_rank_1,heldout_event_balanced_nll,-0.00524723529815696
yuquan_sunyuanxin,full_history_gru,reset_after_rank_1,step0_prefix_balanced_nll,0.0
yuquan_sunyuanxin,full_history_gru,reset_after_rank_1,step1_prefix_balanced_nll,0.0
yuquan_sunyuanxin,full_history_gru,reset_after_rank_1,step2_prefix_balanced_nll,0.011533773362868871
yuquan_sunyuanxin,full_history_gru,reset_after_rank_1,step3_prefix_balanced_nll,-0.02556224045586486
yuquan_sunyuanxin,full_history_gru,reset_after_rank_1,step4plus_prefix_balanced_nll,0.0031955020043030746
yuquan_sunyuanxin,full_history_gru,reset_after_rank_2,heldout_event_balanced_nll,0.022397875785827415
yuquan_sunyuanxin,full_history_gru,reset_after_rank_2,step0_prefix_balanced_nll,0.0
yuquan_sunyuanxin,full_history_gru,reset_after_rank_2,step1_prefix_balanced_nll,0.0
yuquan_sunyuanxin,full_history_gru,reset_after_rank_2,step2_prefix_balanced_nll,0.0
yuquan_sunyuanxin,full_history_gru,reset_after_rank_2,step3_prefix_balanced_nll,0.01357858978820703
yuquan_sunyuanxin,full_history_gru,reset_after_rank_2,step4plus_prefix_balanced_nll,0.020820654043889553
yuquan_sunyuanxin,full_history_gru,reverse_prefix,heldout_event_balanced_nll,-0.007437586784363237
yuquan_sunyuanxin,full_history_gru,reverse_prefix,step0_prefix_balanced_nll,0.0
yuquan_sunyuanxin,full_history_gru,reverse_prefix,step1_prefix_balanced_nll,0.0
yuquan_sunyuanxin,full_history_gru,reverse_prefix,step2_prefix_balanced_nll,-0.014103203895954763
yuquan_sunyuanxin,full_history_gru,reverse_prefix,step3_prefix_balanced_nll,-0.003992997254842923
yuquan_sunyuanxin,full_history_gru,reverse_prefix,step4plus_prefix_balanced_nll,0.000585671920057873
yuquan_sunyuanxin,selected_ordered,drop_earliest,heldout_event_balanced_nll,0.0036308765411372512
yuquan_sunyuanxin,selected_ordered,drop_earliest,step0_prefix_balanced_nll,0.0
yuquan_sunyuanxin,selected_ordered,drop_earliest,step1_prefix_balanced_nll,-0.03181008977185007
yuquan_sunyuanxin,selected_ordered,drop_earliest,step2_prefix_balanced_nll,-0.00889828604019094
yuquan_sunyuanxin,selected_ordered,drop_earliest,step3_prefix_balanced_nll,-0.01249716717909255
yuquan_sunyuanxin,selected_ordered,drop_earliest,step4plus_prefix_balanced_nll,-0.010599461566416002
yuquan_sunyuanxin,selected_ordered,reset_after_rank_0,heldout_event_balanced_nll,0.0036308765411372512
yuquan_sunyuanxin,selected_ordered,reset_after_rank_0,step0_prefix_balanced_nll,0.0
yuquan_sunyuanxin,selected_ordered,reset_after_rank_0,step1_prefix_balanced_nll,-0.03181008977185007
yuquan_sunyuanxin,selected_ordered,reset_after_rank_0,step2_prefix_balanced_nll,-0.00889828604019094
yuquan_sunyuanxin,selected_ordered,reset_after_rank_0,step3_prefix_balanced_nll,-0.01249716717909255
yuquan_sunyuanxin,selected_ordered,reset_after_rank_0,step4plus_prefix_balanced_nll,-0.010599461566416002
yuquan_sunyuanxin,selected_ordered,reset_after_rank_1,heldout_event_balanced_nll,0.017927289009094016
yuquan_sunyuanxin,selected_ordered,reset_after_rank_1,step0_prefix_balanced_nll,0.0
yuquan_sunyuanxin,selected_ordered,reset_after_rank_1,step1_prefix_balanced_nll,0.0
yuquan_sunyuanxin,selected_ordered,reset_after_rank_1,step2_prefix_balanced_nll,-0.00190086309084192
yuquan_sunyuanxin,selected_ordered,reset_after_rank_1,step3_prefix_balanced_nll,-0.020216195963699946
yuquan_sunyuanxin,selected_ordered,reset_after_rank_1,step4plus_prefix_balanced_nll,-0.01895736769317713
yuquan_sunyuanxin,selected_ordered,reset_after_rank_2,heldout_event_balanced_nll,0.03659260272979714
yuquan_sunyuanxin,selected_ordered,reset_after_rank_2,step0_prefix_balanced_nll,0.0
yuquan_sunyuanxin,selected_ordered,reset_after_rank_2,step1_prefix_balanced_nll,0.0
yuquan_sunyuanxin,selected_ordered,reset_after_rank_2,step2_prefix_balanced_nll,0.0
yuquan_sunyuanxin,selected_ordered,reset_after_rank_2,step3_prefix_balanced_nll,0.02674081631671621
yuquan_sunyuanxin,selected_ordered,reset_after_rank_2,step4plus_prefix_balanced_nll,-0.003392356912392591
yuquan_sunyuanxin,selected_ordered,reverse_prefix,heldout_event_balanced_nll,-0.0037785768508911133
yuquan_sunyuanxin,selected_ordered,reverse_prefix,step0_prefix_balanced_nll,0.0
yuquan_sunyuanxin,selected_ordered,reverse_prefix,step1_prefix_balanced_nll,0.0
yuquan_sunyuanxin,selected_ordered,reverse_prefix,step2_prefix_balanced_nll,-0.0038929764862656313
yuquan_sunyuanxin,selected_ordered,reverse_prefix,step3_prefix_balanced_nll,6.942711915502997e-05
yuquan_sunyuanxin,selected_ordered,reverse_prefix,step4plus_prefix_balanced_nll,-0.004241757564716675
yuquan_wangyiyang,full_history_gru,drop_earliest,heldout_event_balanced_nll,-0.00048732757568359375
yuquan_wangyiyang,full_history_gru,drop_earliest,step0_prefix_balanced_nll,0.0
yuquan_wangyiyang,full_history_gru,drop_earliest,step1_prefix_balanced_nll,0.041725873947143555
yuquan_wangyiyang,full_history_gru,drop_earliest,step2_prefix_balanced_nll,0.014531691869100083
yuquan_wangyiyang,full_history_gru,drop_earliest,step3_prefix_balanced_nll,-0.0011162757873535156
yuquan_wangyiyang,full_history_gru,drop_earliest,step4plus_prefix_balanced_nll,-0.004923462666539535
yuquan_wangyiyang,full_history_gru,reset_after_rank_0,heldout_event_balanced_nll,-0.00048732757568359375
yuquan_wangyiyang,full_history_gru,reset_after_rank_0,step0_prefix_balanced_nll,0.0
yuquan_wangyiyang,full_history_gru,reset_after_rank_0,step1_prefix_balanced_nll,0.041725873947143555
yuquan_wangyiyang,full_history_gru,reset_after_rank_0,step2_prefix_balanced_nll,0.014531691869100083
yuquan_wangyiyang,full_history_gru,reset_after_rank_0,step3_prefix_balanced_nll,-0.0011162757873535156
yuquan_wangyiyang,full_history_gru,reset_after_rank_0,step4plus_prefix_balanced_nll,-0.004923462666539535
yuquan_wangyiyang,full_history_gru,reset_after_rank_1,heldout_event_balanced_nll,-0.003440380096435991
yuquan_wangyiyang,full_history_gru,reset_after_rank_1,step0_prefix_balanced_nll,0.0
yuquan_wangyiyang,full_history_gru,reset_after_rank_1,step1_prefix_balanced_nll,0.0
yuquan_wangyiyang,full_history_gru,reset_after_rank_1,step2_prefix_balanced_nll,0.05875436464945505
yuquan_wangyiyang,full_history_gru,reset_after_rank_1,step3_prefix_balanced_nll,0.009639898935954072
yuquan_wangyiyang,full_history_gru,reset_after_rank_1,step4plus_prefix_balanced_nll,-0.009935084878140543
yuquan_wangyiyang,full_history_gru,reset_after_rank_2,heldout_event_balanced_nll,-0.0075702667236328125
yuquan_wangyiyang,full_history_gru,reset_after_rank_2,step0_prefix_balanced_nll,0.0
yuquan_wangyiyang,full_history_gru,reset_after_rank_2,step1_prefix_balanced_nll,0.0
yuquan_wangyiyang,full_history_gru,reset_after_rank_2,step2_prefix_balanced_nll,0.0
yuquan_wangyiyang,full_history_gru,reset_after_rank_2,step3_prefix_balanced_nll,0.0459132194519043
yuquan_wangyiyang,full_history_gru,reset_after_rank_2,step4plus_prefix_balanced_nll,-0.013736284332436455
yuquan_wangyiyang,full_history_gru,reverse_prefix,heldout_event_balanced_nll,0.013629674911499023
yuquan_wangyiyang,full_history_gru,reverse_prefix,step0_prefix_balanced_nll,0.0
yuquan_wangyiyang,full_history_gru,reverse_prefix,step1_prefix_balanced_nll,0.0
yuquan_wangyiyang,full_history_gru,reverse_prefix,step2_prefix_balanced_nll,0.00046213467915912076
yuquan_wangyiyang,full_history_gru,reverse_prefix,step3_prefix_balanced_nll,0.0016430219014487157
yuquan_wangyiyang,full_history_gru,reverse_prefix,step4plus_prefix_balanced_nll,0.01357248342489914
yuquan_wangyiyang,selected_ordered,drop_earliest,heldout_event_balanced_nll,0.002969503402709961
yuquan_wangyiyang,selected_ordered,drop_earliest,step0_prefix_balanced_nll,0.0
yuquan_wangyiyang,selected_ordered,drop_earliest,step1_prefix_balanced_nll,0.08140166600545218
yuquan_wangyiyang,selected_ordered,drop_earliest,step2_prefix_balanced_nll,0.01623829205830951
yuquan_wangyiyang,selected_ordered,drop_earliest,step3_prefix_balanced_nll,0.0011591911315917969
yuquan_wangyiyang,selected_ordered,drop_earliest,step4plus_prefix_balanced_nll,-0.00038809705887121737
yuquan_wangyiyang,selected_ordered,reset_after_rank_0,heldout_event_balanced_nll,0.002969503402709961
yuquan_wangyiyang,selected_ordered,reset_after_rank_0,step0_prefix_balanced_nll,0.0
yuquan_wangyiyang,selected_ordered,reset_after_rank_0,step1_prefix_balanced_nll,0.08140166600545218
yuquan_wangyiyang,selected_ordered,reset_after_rank_0,step2_prefix_balanced_nll,0.01623829205830951
yuquan_wangyiyang,selected_ordered,reset_after_rank_0,step3_prefix_balanced_nll,0.0011591911315917969
yuquan_wangyiyang,selected_ordered,reset_after_rank_0,step4plus_prefix_balanced_nll,-0.00038809705887121737
yuquan_wangyiyang,selected_ordered,reset_after_rank_1,heldout_event_balanced_nll,0.0034062862396240234
yuquan_wangyiyang,selected_ordered,reset_after_rank_1,step0_prefix_balanced_nll,0.0
yuquan_wangyiyang,selected_ordered,reset_after_rank_1,step1_prefix_balanced_nll,0.0
yuquan_wangyiyang,selected_ordered,reset_after_rank_1,step2_prefix_balanced_nll,0.10505779584248875
yuquan_wangyiyang,selected_ordered,reset_after_rank_1,step3_prefix_balanced_nll,0.01017371813456247
yuquan_wangyiyang,selected_ordered,reset_after_rank_1,step4plus_prefix_balanced_nll,-0.000754308298167139
yuquan_wangyiyang,selected_ordered,reset_after_rank_2,heldout_event_balanced_nll,0.002617359161376953
yuquan_wangyiyang,selected_ordered,reset_after_rank_2,step0_prefix_balanced_nll,0.0
yuquan_wangyiyang,selected_ordered,reset_after_rank_2,step1_prefix_balanced_nll,0.0
yuquan_wangyiyang,selected_ordered,reset_after_rank_2,step2_prefix_balanced_nll,0.0
yuquan_wangyiyang,selected_ordered,reset_after_rank_2,step3_prefix_balanced_nll,0.07669750849405954
yuquan_wangyiyang,selected_ordered,reset_after_rank_2,step4plus_prefix_balanced_nll,-0.00027865277060978855
yuquan_wangyiyang,selected_ordered,reverse_prefix,heldout_event_balanced_nll,0.01521158218383789
yuquan_wangyiyang,selected_ordered,reverse_prefix,step0_prefix_balanced_nll,0.0
yuquan_wangyiyang,selected_ordered,reverse_prefix,step1_prefix_balanced_nll,0.0
yuquan_wangyiyang,selected_ordered,reverse_prefix,step2_prefix_balanced_nll,0.0005942185719809423
yuquan_wangyiyang,selected_ordered,reverse_prefix,step3_prefix_balanced_nll,0.003131071726481416
yuquan_wangyiyang,selected_ordered,reverse_prefix,step4plus_prefix_balanced_nll,0.019219262288089567
yuquan_xuxinyi,full_history_gru,drop_earliest,heldout_event_balanced_nll,-0.00022029876708984375
yuquan_xuxinyi,full_history_gru,drop_earliest,step0_prefix_balanced_nll,0.0
yuquan_xuxinyi,full_history_gru,drop_earliest,step1_prefix_balanced_nll,0.05606933044296136
yuquan_xuxinyi,full_history_gru,drop_earliest,step2_prefix_balanced_nll,0.0029888052915336694
yuquan_xuxinyi,full_history_gru,drop_earliest,step3_prefix_balanced_nll,-0.02019314147079232
yuquan_xuxinyi,full_history_gru,drop_earliest,step4plus_prefix_balanced_nll,-0.01065208248778271
yuquan_xuxinyi,full_history_gru,reset_after_rank_0,heldout_event_balanced_nll,-0.00022029876708984375
yuquan_xuxinyi,full_history_gru,reset_after_rank_0,step0_prefix_balanced_nll,0.0
yuquan_xuxinyi,full_history_gru,reset_after_rank_0,step1_prefix_balanced_nll,0.05606933044296136
yuquan_xuxinyi,full_history_gru,reset_after_rank_0,step2_prefix_balanced_nll,0.0029888052915336694
yuquan_xuxinyi,full_history_gru,reset_after_rank_0,step3_prefix_balanced_nll,-0.02019314147079232
yuquan_xuxinyi,full_history_gru,reset_after_rank_0,step4plus_prefix_balanced_nll,-0.01065208248778271
yuquan_xuxinyi,full_history_gru,reset_after_rank_1,heldout_event_balanced_nll,-0.009737730026244673
yuquan_xuxinyi,full_history_gru,reset_after_rank_1,step0_prefix_balanced_nll,0.0
yuquan_xuxinyi,full_history_gru,reset_after_rank_1,step1_prefix_balanced_nll,0.0
yuquan_xuxinyi,full_history_gru,reset_after_rank_1,step2_prefix_balanced_nll,0.07787571396938642
yuquan_xuxinyi,full_history_gru,reset_after_rank_1,step3_prefix_balanced_nll,-0.012134428947202736
yuquan_xuxinyi,full_history_gru,reset_after_rank_1,step4plus_prefix_balanced_nll,-0.023221279336457457
yuquan_xuxinyi,full_history_gru,reset_after_rank_2,heldout_event_balanced_nll,-0.01245665550231978
yuquan_xuxinyi,full_history_gru,reset_after_rank_2,step0_prefix_balanced_nll,0.0
yuquan_xuxinyi,full_history_gru,reset_after_rank_2,step1_prefix_balanced_nll,0.0
yuquan_xuxinyi,full_history_gru,reset_after_rank_2,step2_prefix_balanced_nll,0.0
yuquan_xuxinyi,full_history_gru,reset_after_rank_2,step3_prefix_balanced_nll,0.08376068435749051
yuquan_xuxinyi,full_history_gru,reset_after_rank_2,step4plus_prefix_balanced_nll,-0.03315628161648476
yuquan_xuxinyi,full_history_gru,reverse_prefix,heldout_event_balanced_nll,0.024112462997436523
yuquan_xuxinyi,full_history_gru,reverse_prefix,step0_prefix_balanced_nll,0.0
yuquan_xuxinyi,full_history_gru,reverse_prefix,step1_prefix_balanced_nll,0.0
yuquan_xuxinyi,full_history_gru,reverse_prefix,step2_prefix_balanced_nll,0.004219673311272931
yuquan_xuxinyi,full_history_gru,reverse_prefix,step3_prefix_balanced_nll,0.016340978326246702
yuquan_xuxinyi,full_history_gru,reverse_prefix,step4plus_prefix_balanced_nll,0.03255446199697998
yuquan_xuxinyi,selected_ordered,drop_earliest,heldout_event_balanced_nll,0.0057294368743896484
yuquan_xuxinyi,selected_ordered,drop_earliest,step0_prefix_balanced_nll,0.0
yuquan_xuxinyi,selected_ordered,drop_earliest,step1_prefix_balanced_nll,0.06772259242178702
yuquan_xuxinyi,selected_ordered,drop_earliest,step2_prefix_balanced_nll,-0.015566300022271218
yuquan_xuxinyi,selected_ordered,drop_earliest,step3_prefix_balanced_nll,-0.026040216719218634
yuquan_xuxinyi,selected_ordered,drop_earliest,step4plus_prefix_balanced_nll,-0.00884411367664173
yuquan_xuxinyi,selected_ordered,reset_after_rank_0,heldout_event_balanced_nll,0.0057294368743896484
yuquan_xuxinyi,selected_ordered,reset_after_rank_0,step0_prefix_balanced_nll,0.0
yuquan_xuxinyi,selected_ordered,reset_after_rank_0,step1_prefix_balanced_nll,0.06772259242178702
yuquan_xuxinyi,selected_ordered,reset_after_rank_0,step2_prefix_balanced_nll,-0.015566300022271218
yuquan_xuxinyi,selected_ordered,reset_after_rank_0,step3_prefix_balanced_nll,-0.026040216719218634
yuquan_xuxinyi,selected_ordered,reset_after_rank_0,step4plus_prefix_balanced_nll,-0.00884411367664173
yuquan_xuxinyi,selected_ordered,reset_after_rank_1,heldout_event_balanced_nll,0.004467964172362837
yuquan_xuxinyi,selected_ordered,reset_after_rank_1,step0_prefix_balanced_nll,0.0
yuquan_xuxinyi,selected_ordered,reset_after_rank_1,step1_prefix_balanced_nll,0.0
yuquan_xuxinyi,selected_ordered,reset_after_rank_1,step2_prefix_balanced_nll,0.06446717041198768
yuquan_xuxinyi,selected_ordered,reset_after_rank_1,step3_prefix_balanced_nll,-0.0393101376693048
yuquan_xuxinyi,selected_ordered,reset_after_rank_1,step4plus_prefix_balanced_nll,-0.022181521785509917
yuquan_xuxinyi,selected_ordered,reset_after_rank_2,heldout_event_balanced_nll,0.002739429473876953
yuquan_xuxinyi,selected_ordered,reset_after_rank_2,step0_prefix_balanced_nll,0.0
yuquan_xuxinyi,selected_ordered,reset_after_rank_2,step1_prefix_balanced_nll,0.0
yuquan_xuxinyi,selected_ordered,reset_after_rank_2,step2_prefix_balanced_nll,0.0
yuquan_xuxinyi,selected_ordered,reset_after_rank_2,step3_prefix_balanced_nll,0.04079809854196981
yuquan_xuxinyi,selected_ordered,reset_after_rank_2,step4plus_prefix_balanced_nll,-0.03611231614116317
yuquan_xuxinyi,selected_ordered,reverse_prefix,heldout_event_balanced_nll,0.03344607353210449
yuquan_xuxinyi,selected_ordered,reverse_prefix,step0_prefix_balanced_nll,0.0
yuquan_xuxinyi,selected_ordered,reverse_prefix,step1_prefix_balanced_nll,0.0
yuquan_xuxinyi,selected_ordered,reverse_prefix,step2_prefix_balanced_nll,0.004746330472999105
yuquan_xuxinyi,selected_ordered,reverse_prefix,step3_prefix_balanced_nll,0.012366824997875447
yuquan_xuxinyi,selected_ordered,reverse_prefix,step4plus_prefix_balanced_nll,0.018255104454436566
yuquan_zhangbichen,full_history_gru,drop_earliest,heldout_event_balanced_nll,0.0037374496459960938
yuquan_zhangbichen,full_history_gru,drop_earliest,step0_prefix_balanced_nll,0.0
yuquan_zhangbichen,full_history_gru,drop_earliest,step1_prefix_balanced_nll,0.0971408582089559
yuquan_zhangbichen,full_history_gru,drop_earliest,step2_prefix_balanced_nll,0.014573227611940798
yuquan_zhangbichen,full_history_gru,drop_earliest,step3_prefix_balanced_nll,0.004175533465484715
yuquan_zhangbichen,full_history_gru,drop_earliest,step4plus_prefix_balanced_nll,-0.00023361492930629169
yuquan_zhangbichen,full_history_gru,reset_after_rank_0,heldout_event_balanced_nll,0.0037374496459960938
yuquan_zhangbichen,full_history_gru,reset_after_rank_0,step0_prefix_balanced_nll,0.0
yuquan_zhangbichen,full_history_gru,reset_after_rank_0,step1_prefix_balanced_nll,0.0971408582089559
yuquan_zhangbichen,full_history_gru,reset_after_rank_0,step2_prefix_balanced_nll,0.014573227611940798
yuquan_zhangbichen,full_history_gru,reset_after_rank_0,step3_prefix_balanced_nll,0.004175533465484715
yuquan_zhangbichen,full_history_gru,reset_after_rank_0,step4plus_prefix_balanced_nll,-0.00023361492930629169
yuquan_zhangbichen,full_history_gru,reset_after_rank_1,heldout_event_balanced_nll,0.0034673213958740234
yuquan_zhangbichen,full_history_gru,reset_after_rank_1,step0_prefix_balanced_nll,0.0
yuquan_zhangbichen,full_history_gru,reset_after_rank_1,step1_prefix_balanced_nll,0.0
yuquan_zhangbichen,full_history_gru,reset_after_rank_1,step2_prefix_balanced_nll,0.10027219857742597
yuquan_zhangbichen,full_history_gru,reset_after_rank_1,step3_prefix_balanced_nll,0.02070290636660488
yuquan_zhangbichen,full_history_gru,reset_after_rank_1,step4plus_prefix_balanced_nll,-0.0003702840731989454
yuquan_zhangbichen,full_history_gru,reset_after_rank_2,heldout_event_balanced_nll,0.003103494644165039
