name,ee,depth,seed,topology,noise,family,duration_ms,group,observed_s,n_neurons,onset_threshold,mean_rate_hz,max_fraction_10ms,label,n_bursts,iei_median_s,cv,cv2,lag1_log_iei_r,half_median_ratio,burst_duty,max_burst_s,acf_peak,spectral_peak_hz,threshold_stable,median_peak_active_fraction_2ms,ordering_p,ordering_peak_hz,ordering_peak_score,v1_label,measurement_version,actual_duration_ms
ee0.7_d0.4_n1_t2511_s848102,0.7,0.4,848102,2511,True,grid,20000.0,surroundE,18.0,30538,0.1,0.0,0.0,background,0,,,,,,0.0,0.0,,,True,,,,,background,native_burst_metrics_v2_frequency_standardized_ordering,20000.0
ee0.85_d0.4_n1_t2511_s848102,0.85,0.4,848102,2511,True,grid,20000.0,coreAE,18.0,720,0.1,0.8662037037037035,1.0,irregular_bursts,9,1.0550000000000002,0.6707887254022551,0.9755204584772237,-0.47855036016043123,1.1283422459893049,0.01833333333333333,0.08,0.09805889448422381,4.75,True,0.10416666666666667,0.765,5.333333333333333,2.7461909184075126,irregular_bursts,native_burst_metrics_v2_frequency_standardized_ordering,20000.0
ee0.85_d0.4_n1_t2511_s848102,0.85,0.4,848102,2511,True,grid,20000.0,coreBE,18.0,742,0.1,1.1025007487271636,1.0,irregular_bursts,8,1.75,0.8346549644755623,0.632815110681269,0.414694707923789,4.743243243243241,0.012222222222222221,0.04,0.2497847013765072,2.75,True,0.19474393530997305,0.89,13.333333333333332,2.372814022361625,irregular_bursts,native_burst_metrics_v2_frequency_standardized_ordering,20000.0
ee0.85_d0.4_n1_t2511_s848102,0.85,0.4,848102,2511,True,grid,20000.0,coreUnionE,18.0,1462,0.1,0.9861301109591123,0.5075239398084815,irregular_bursts,15,0.18500000000000028,1.848393838589202,1.1695455616493642,-0.4881720914721249,2.363636363636359,0.02222222222222223,0.06,0.055837526693393896,1.0,False,0.07181942544459645,0.06,10.222222222222221,4.654022921395825,irregular_bursts,native_burst_metrics_v2_frequency_standardized_ordering,20000.0
ee0.85_d0.4_n1_t2511_s848102,0.85,0.4,848102,2511,True,grid,20000.0,allE,18.0,32000,0.1,0.976890625,0.24846875,sparse_bursts,5,1.4649999999999999,0.44679120517983434,0.5557819009887581,,1.0716723549488054,0.04055555555555555,0.21,0.18008838690035217,1.0,True,0.1068125,,,,sparse_bursts,native_burst_metrics_v2_frequency_standardized_ordering,20000.0
ee0.85_d0.4_n1_t2511_s848102,0.85,0.4,848102,2511,True,grid,20000.0,surroundE,18.0,30538,0.1,0.9764482866519674,0.2547645556356015,sparse_bursts,5,1.4699999999999998,0.4398034122912165,0.5476339630633938,,1.0646258503401362,0.04055555555555555,0.21,0.18148535090912946,1.0,True,0.10409981007269631,,,,sparse_bursts,native_burst_metrics_v2_frequency_standardized_ordering,20000.0
ee1_d0.4_n1_t2511_s848102,1.0,0.4,848102,2511,True,grid,20000.0,coreAE,18.0,720,0.1,3.3771604938271604,1.0,irregular_bursts,12,1.17,0.6880633422450053,0.7861420500556344,-0.11304564272830926,1.3584905660377347,0.024999999999999998,0.04,0.0889246725536294,6.25,True,0.6270833333333333,0.54,7.055555555555555,3.3217322805453797,irregular_bursts,native_burst_metrics_v2_frequency_standardized_ordering,20000.0
ee1_d0.4_n1_t2511_s848102,1.0,0.4,848102,2511,True,grid,20000.0,coreBE,18.0,742,0.1,3.5637166816412096,1.0,irregular_bursts,12,1.3000000000000007,0.6860514828688801,0.7847966359443214,-0.0341865328997345,1.4245283018867927,0.025555555555555557,0.04,0.07594077394017466,2.75,True,0.7075471698113207,0.105,4.277777777777778,3.8768925784941466,irregular_bursts,native_burst_metrics_v2_frequency_standardized_ordering,20000.0
ee1_d0.4_n1_t2511_s848102,1.0,0.4,848102,2511,True,grid,20000.0,coreUnionE,18.0,1462,0.1,3.471842225262198,0.5082079343365253,patterned_bursts,24,0.07000000000000028,1.362898550498233,1.6913857627150184,-0.8482046855229827,2.666666666666647,0.04444444444444446,0.04,0.4685373874024107,0.75,True,0.3378932968536252,0.015,6.444444444444444,5.966029330357344,irregular_bursts,native_burst_metrics_v2_frequency_standardized_ordering,20000.0
ee1_d0.4_n1_t2511_s848102,1.0,0.4,848102,2511,True,grid,20000.0,allE,18.0,32000,0.1,2.286420138888889,0.2876875,irregular_bursts,12,1.2399999999999984,0.6850610263841763,0.786185686130417,-0.0684239157688659,1.3915094339622642,0.065,0.11,0.10121979294010433,2.25,True,0.1239375,0.92,1.722222222222222,2.9404313387041894,irregular_bursts,native_burst_metrics_v2_frequency_standardized_ordering,20000.0
ee1_d0.4_n1_t2511_s848102,1.0,0.4,848102,2511,True,grid,20000.0,surroundE,18.0,30538,0.1,2.229668318524825,0.2778832929464929,irregular_bursts,12,1.2299999999999986,0.6857997653791038,0.7830614856093818,-0.07210330324951404,1.3915094339622642,0.06277777777777777,0.11,0.10260897370050091,2.25,True,0.11398912829916824,0.785,1.722222222222222,3.02759882025665,irregular_bursts,native_burst_metrics_v2_frequency_standardized_ordering,20000.0
ee1.2_d0.4_n1_t2511_s848102,1.2,0.4,848102,2511,True,grid,20000.0,coreAE,18.0,720,0.1,8.010802469135802,1.0,patterned_bursts,19,0.7249999999999996,0.8005765350110853,0.7660629929864372,-0.3093735989101444,1.9523809523809534,0.04333333333333334,0.05,0.06052663780232381,3.0,True,0.8152777777777778,0.02,6.388888888888888,5.352704283268652,irregular_bursts,native_burst_metrics_v2_frequency_standardized_ordering,20000.0
ee1.2_d0.4_n1_t2511_s848102,1.2,0.4,848102,2511,True,grid,20000.0,coreBE,18.0,742,0.1,7.835729260257562,1.0,irregular_bursts,19,0.7049999999999992,0.7866041619824037,0.7280083280930473,-0.12325300108435734,2.2285714285714233,0.04166666666666668,0.04,0.058717033084090084,6.25,True,0.8113207547169812,0.45,1.1111111111111112,3.911691588940408,irregular_bursts,native_burst_metrics_v2_frequency_standardized_ordering,20000.0
ee1.2_d0.4_n1_t2511_s848102,1.2,0.4,848102,2511,True,grid,20000.0,coreUnionE,18.0,1462,0.1,7.9219486244110024,0.7954856361149111,irregular_bursts,24,0.4599999999999991,1.004607249099503,1.0899267438121085,-0.2712725635186485,1.6969696969696955,0.0927777777777778,0.1,0.16971620603128,3.25,True,0.4103967168262654,0.5,8.833333333333332,4.1577419339305,irregular_bursts,native_burst_metrics_v2_frequency_standardized_ordering,20000.0
ee1.2_d0.4_n1_t2511_s848102,1.2,0.4,848102,2511,True,grid,20000.0,allE,18.0,32000,0.1,4.180529513888889,0.343625,irregular_bursts,19,0.7050000000000001,0.7935046052660659,0.7700624800569895,-0.2298249023894976,1.9499999999999966,0.10333333333333335,0.13,0.12197431040154287,3.25,True,0.1359375,0.87,9.888888888888888,3.3677020618471234,irregular_bursts,native_burst_metrics_v2_frequency_standardized_ordering,20000.0
ee1.2_d0.4_n1_t2511_s848102,1.2,0.4,848102,2511,True,grid,20000.0,surroundE,18.0,30538,0.1,4.001409900961279,0.3433427205448949,irregular_bursts,19,0.714999999999999,0.7940031555015759,0.7611853943559365,-0.22553576643200876,1.974999999999996,0.1027777777777778,0.13,0.12304316101593174,3.25,True,0.12531927434671558,0.4,4.555555555555555,4.021257105875139,irregular_bursts,native_burst_metrics_v2_frequency_standardized_ordering,20000.0
ee0.5_d0.7_n1_t2511_s848102,0.5,0.7,848102,2511,True,grid,20000.0,coreAE,18.0,720,0.1,0.27924382716049384,0.019444444444444445,background,0,,,,,,0.0,0.0,,0.5,True,,,,,background,native_burst_metrics_v2_frequency_standardized_ordering,20000.0
ee0.5_d0.7_n1_t2511_s848102,0.5,0.7,848102,2511,True,grid,20000.0,coreBE,18.0,742,0.1,0.2517969451931716,0.03504043126684636,background,0,,,,,,0.0,0.0,,0.25,True,,,,,background,native_burst_metrics_v2_frequency_standardized_ordering,20000.0
ee0.5_d0.7_n1_t2511_s848102,0.5,0.7,848102,2511,True,grid,20000.0,coreUnionE,18.0,1462,0.1,0.2653138774889801,0.018467852257181942,background,0,,,,,,0.0,0.0,,0.25,True,,,,,background,native_burst_metrics_v2_frequency_standardized_ordering,20000.0
ee0.5_d0.7_n1_t2511_s848102,0.5,0.7,848102,2511,True,grid,20000.0,allE,18.0,32000,0.1,0.012121527777777778,0.00084375,background,0,,,,,,0.0,0.0,,0.25,True,,,,,background,native_burst_metrics_v2_frequency_standardized_ordering,20000.0
ee0.5_d0.7_n1_t2511_s848102,0.5,0.7,848102,2511,True,grid,20000.0,surroundE,18.0,30538,0.1,0.0,0.0,background,0,,,,,,0.0,0.0,,,True,,,,,background,native_burst_metrics_v2_frequency_standardized_ordering,20000.0
ee0.7_d0.7_n1_t2511_s848102,0.7,0.7,848102,2511,True,grid,20000.0,coreAE,18.0,720,0.1,0.3856481481481482,0.1625,sparse_bursts,6,1.0600000000000005,0.6358196648064556,0.6034862993606018,0.6243004626877188,4.197183098591549,0.006666666666666667,0.02,0.06879768612368706,0.5,False,0.04236111111111111,,,,sparse_bursts,native_burst_metrics_v2_frequency_standardized_ordering,20000.0
ee0.7_d0.7_n1_t2511_s848102,0.7,0.7,848102,2511,True,grid,20000.0,coreBE,18.0,742,0.1,0.3221024258760108,0.13881401617250674,sparse_bursts,4,2.0199999999999996,0.9918814574574454,1.3302474710982657,,15.727272727272712,0.006111111111111111,0.03,0.13729880732392039,0.25,True,0.04716981132075472,,,,sparse_bursts,native_burst_metrics_v2_frequency_standardized_ordering,20000.0
ee0.7_d0.7_n1_t2511_s848102,0.7,0.7,848102,2511,True,grid,20000.0,coreUnionE,18.0,1462,0.1,0.3533971728226174,0.08139534883720931,background,0,,,,,,0.0,0.0,,3.25,False,,,,,background,native_burst_metrics_v2_frequency_standardized_ordering,20000.0
ee0.7_d0.7_n1_t2511_s848102,0.7,0.7,848102,2511,True,grid,20000.0,allE,18.0,32000,0.1,0.016145833333333335,0.00371875,background,0,,,,,,0.0,0.0,,3.25,True,,,,,background,native_burst_metrics_v2_frequency_standardized_ordering,20000.0
ee0.7_d0.7_n1_t2511_s848102,0.7,0.7,848102,2511,True,grid,20000.0,surroundE,18.0,30538,0.1,0.0,0.0,background,0,,,,,,0.0,0.0,,,True,,,,,background,native_burst_metrics_v2_frequency_standardized_ordering,20000.0
ee0.85_d0.7_n1_t2511_s848102,0.85,0.7,848102,2511,True,grid,20000.0,coreAE,18.0,720,0.1,3.332021604938272,1.0,irregular_bursts,31,0.40999999999999925,0.7530749650171585,0.7762352235092871,-0.11632020927238862,1.472222222222221,0.05055555555555557,0.08,0.06691970385354398,3.75,True,0.14305555555555555,0.43,1.5,4.38736782921188,irregular_bursts,native_burst_metrics_v2_frequency_standardized_ordering,20000.0
ee0.85_d0.7_n1_t2511_s848102,0.85,0.7,848102,2511,True,grid,20000.0,coreBE,18.0,742,0.1,3.4129230308475584,1.0,variable_bursts,21,0.7150000000000007,0.5736062721514812,0.46390001153509103,0.24266249001237125,1.3448275862068968,0.04111111111111112,0.08,0.06248676367647639,3.0,True,0.36522911051212936,0.605,8.666666666666666,3.97305118725985,variable_bursts,native_burst_metrics_v2_frequency_standardized_ordering,20000.0
ee0.85_d0.7_n1_t2511_s848102,0.85,0.7,848102,2511,True,grid,20000.0,coreUnionE,18.0,1462,0.1,3.3730810153518775,0.5410396716826266,irregular_bursts,43,0.24,1.093992120158839,1.292014455691758,-0.5900920415294767,1.6315789473684241,0.07333333333333338,0.1,0.07185722076842074,1.25,True,0.12790697674418605,0.9,13.833333333333332,3.5117761189704493,irregular_bursts,native_burst_metrics_v2_frequency_standardized_ordering,20000.0
ee0.85_d0.7_n1_t2511_s848102,0.85,0.7,848102,2511,True,grid,20000.0,allE,18.0,32000,0.1,3.460940972222222,0.2385625,irregular_bursts,20,0.7299999999999986,0.6532003892865609,0.5480396494309872,0.019164271437321547,1.4107142857142851,0.15611111111111114,0.21,0.09470435632436178,1.25,True,0.106625,0.26,5.277777777777778,4.3274813529072835,irregular_bursts,native_burst_metrics_v2_frequency_standardized_ordering,20000.0
ee0.85_d0.7_n1_t2511_s848102,0.85,0.7,848102,2511,True,grid,20000.0,surroundE,18.0,30538,0.1,3.4651472482371686,0.22568603051935293,irregular_bursts,20,0.7299999999999986,0.6505014105214199,0.5414386322764252,0.024565816670308598,1.4107142857142851,0.15500000000000003,0.21,0.09507777584083364,1.25,True,0.10154561529897177,0.085,10.444444444444445,4.887186232355739,irregular_bursts,native_burst_metrics_v2_frequency_standardized_ordering,20000.0
ee1_d0.7_n1_t2511_s848102,1.0,0.7,848102,2511,True,grid,20000.0,coreAE,18.0,720,0.1,11.072067901234568,1.0,variable_bursts,38,0.4299999999999997,0.4489525409435212,0.40508117681272304,0.0744622066406498,1.2777777777777741,0.07888888888888893,0.04,0.10702202703199096,2.75,True,0.6597222222222222,0.255,8.38888888888889,4.968728107800898,variable_bursts,native_burst_metrics_v2_frequency_standardized_ordering,20000.0
ee1_d0.7_n1_t2511_s848102,1.0,0.7,848102,2511,True,grid,20000.0,coreBE,18.0,742,0.1,11.273584905660377,1.0,variable_bursts,38,0.4399999999999995,0.4588674657226942,0.36471433709682005,0.11682760434999676,1.2957746478873222,0.07888888888888893,0.04,0.0982187093945227,3.0,True,0.7102425876010782,0.48,10.888888888888888,4.417932332058869,variable_bursts,native_burst_metrics_v2_frequency_standardized_ordering,20000.0
ee1_d0.7_n1_t2511_s848102,1.0,0.7,848102,2511,True,grid,20000.0,coreUnionE,18.0,1462,0.1,11.174342605259158,0.9993160054719562,patterned_bursts,70,0.22999999999999954,0.9443312410390079,1.3323591740542495,-0.706261689005163,1.7857142857142856,0.14666666666666664,0.1,0.09236428997122823,2.75,True,0.35772913816689467,0.025,3.2777777777777777,7.05780515727647,irregular_bursts,native_burst_metrics_v2_frequency_standardized_ordering,20000.0
ee1_d0.7_n1_t2511_s848102,1.0,0.7,848102,2511,True,grid,20000.0,allE,18.0,32000,0.1,7.081567708333333,0.307,variable_bursts,38,0.41000000000000014,0.44640847403731676,0.3774588046936318,0.14399747412393474,1.1733333333333313,0.19666666666666663,0.12,0.15587254802326397,2.75,True,0.1271875,0.285,9.11111111111111,4.838902314658808,variable_bursts,native_burst_metrics_v2_frequency_standardized_ordering,20000.0
ee1_d0.7_n1_t2511_s848102,1.0,0.7,848102,2511,True,grid,20000.0,surroundE,18.0,30538,0.1,6.885627014793954,0.31190647717597747,variable_bursts,38,0.41000000000000014,0.4467842956316269,0.3767194006224578,0.14948118157673054,1.1733333333333313,0.19333333333333333,0.12,0.15330650913424085,2.75,True,0.11587202829261903,0.185,3.2777777777777777,5.153065436753403,variable_bursts,native_burst_metrics_v2_frequency_standardized_ordering,20000.0
ee1.2_d0.7_n1_t2511_s848102,1.2,0.7,848102,2511,True,grid,20000.0,coreAE,18.0,720,0.1,19.826234567901235,1.0,variable_bursts,47,0.3150000000000004,0.35306567302779146,0.3225333404094839,-0.11101163059432184,1.129032258064519,0.10388888888888896,0.05,0.2229118197220909,3.0,True,0.8222222222222222,0.775,11.055555555555555,3.9085030404586747,variable_bursts,native_burst_metrics_v2_frequency_standardized_ordering,20000.0
ee1.2_d0.7_n1_t2511_s848102,1.2,0.7,848102,2511,True,grid,20000.0,coreBE,18.0,742,0.1,20.195043426175502,1.0,variable_bursts,47,0.3550000000000004,0.3180589485158687,0.2971373301025269,-0.03539034200225472,1.028571428571428,0.10500000000000005,0.05,0.16795518361460188,2.75,True,0.8274932614555256,0.175,14.61111111111111,5.239864306229209,variable_bursts,native_burst_metrics_v2_frequency_standardized_ordering,20000.0
ee1.2_d0.7_n1_t2511_s848102,1.2,0.7,848102,2511,True,grid,20000.0,coreUnionE,18.0,1462,0.1,20.013413892688856,1.0,irregular_bursts,61,0.3000000000000007,0.5874105950509758,0.7689233213500837,-0.12716541929892178,1.034482758620692,0.21222222222222217,0.1,0.22549776608729752,3.0,True,0.4179206566347469,0.785,12.11111111111111,3.8814789387036925,irregular_bursts,native_burst_metrics_v2_frequency_standardized_ordering,20000.0
ee1.2_d0.7_n1_t2511_s848102,1.2,0.7,848102,2511,True,grid,20000.0,allE,18.0,32000,0.1,10.34496875,0.40646875,variable_bursts,47,0.34499999999999975,0.31464823618064913,0.27710029432305566,-0.029215048131588105,1.124999999999999,0.25388888888888883,0.13,0.3317348934453449,3.0,True,0.13746875,0.975,14.61111111111111,3.373827731713957,variable_bursts,native_burst_metrics_v2_frequency_standardized_ordering,20000.0
ee1.2_d0.7_n1_t2511_s848102,1.2,0.7,848102,2511,True,grid,20000.0,surroundE,18.0,30538,0.1,9.882094075869045,0.39711179514048073,variable_bursts,47,0.34999999999999964,0.31210405189761437,0.28216201323223405,-0.031035035607648497,1.1249999999999973,0.24888888888888883,0.13,0.325662594508108,3.0,True,0.12531927434671558,0.95,14.61111111111111,3.4851163575562993,variable_bursts,native_burst_metrics_v2_frequency_standardized_ordering,20000.0
ee0.7_d1_n1_t2511_s848102,0.7,1.0,848102,2511,True,grid,20000.0,coreAE,18.0,720,0.1,1.061033950617284,0.8722222222222222,irregular_bursts,30,0.4900000000000002,0.7968694949226303,0.6344194574042462,0.12705493338583235,1.3421052631578938,0.03888888888888891,0.06,0.08949230023268225,4.25,True,0.04513888888888889,0.155,3.444444444444444,5.257612363059199,irregular_bursts,native_burst_metrics_v2_frequency_standardized_ordering,20000.0
ee0.7_d1_n1_t2511_s848102,0.7,1.0,848102,2511,True,grid,20000.0,coreBE,18.0,742,0.1,0.8691973644803834,0.19946091644204852,irregular_bursts,23,0.49000000000000066,0.9346538195703842,0.8349896381297477,-0.256619867077407,1.1777777777777756,0.03000000000000001,0.07,0.04954199185726788,4.25,True,0.04177897574123989,0.24,14.61111111111111,4.463683687488888,irregular_bursts,native_burst_metrics_v2_frequency_standardized_ordering,20000.0
ee0.7_d1_n1_t2511_s848102,0.7,1.0,848102,2511,True,grid,20000.0,coreUnionE,18.0,1462,0.1,0.963672290621675,0.42954856361149113,sparse_bursts,3,6.655,1.3589625441586692,1.921863260706236,,50.19230769230765,0.00888888888888889,0.14,0.07827143931989806,0.25,False,0.04240766073871409,,,,sparse_bursts,native_burst_metrics_v2_frequency_standardized_ordering,20000.0
ee0.7_d1_n1_t2511_s848102,0.7,1.0,848102,2511,True,grid,20000.0,allE,18.0,32000,0.1,0.20286805555555557,0.17909375,sparse_bursts,1,,,,,,0.007222222222222223,0.13,,0.25,True,0.09265625,,,,sparse_bursts,native_burst_metrics_v2_frequency_standardized_ordering,20000.0
ee0.7_d1_n1_t2511_s848102,0.7,1.0,848102,2511,True,grid,20000.0,surroundE,18.0,30538,0.1,0.1664447209669556,0.17993974720020958,sparse_bursts,1,,,,,,0.007222222222222223,0.13,,0.25,True,0.09424323793306699,,,,sparse_bursts,native_burst_metrics_v2_frequency_standardized_ordering,20000.0
ee1_d1_n1_t2511_s848102,1.0,1.0,848102,2511,True,grid,20000.0,coreAE,18.0,720,0.1,17.041435185185183,1.0,regular_bursts,59,0.2999999999999994,0.15953709585217307,0.13784030132792824,0.18337143102668696,1.0000000000000029,0.1266666666666667,0.04,0.24975720974679957,3.5,True,0.6666666666666666,0.17,5.944444444444444,5.53444181108582,regular_bursts,native_burst_metrics_v2_frequency_standardized_ordering,20000.0
ee1_d1_n1_t2511_s848102,1.0,1.0,848102,2511,True,grid,20000.0,coreBE,18.0,742,0.1,17.761530398322847,1.0,regular_bursts,59,0.3000000000000003,0.16288783412439167,0.14469724499294176,0.004761613428480645,1.0344827586206888,0.12944444444444453,0.05,0.28747843070817625,3.25,True,0.6725067385444744,0.59,2.888888888888889,4.3604225144665465,regular_bursts,native_burst_metrics_v2_frequency_standardized_ordering,20000.0
ee1_d1_n1_t2511_s848102,1.0,1.0,848102,2511,True,grid,20000.0,coreUnionE,18.0,1462,0.1,17.406900744794044,1.0,irregular_bursts,80,0.2699999999999996,0.47247391414289885,0.7344312158434132,-0.24953965496592095,1.038461538461541,0.20833333333333318,0.1,0.3164621475093655,3.25,True,0.3686730506155951,0.43,9.888888888888888,4.7346334665403225,irregular_bursts,native_burst_metrics_v2_frequency_standardized_ordering,20000.0
ee1_d1_n1_t2511_s848102,1.0,1.0,848102,2511,True,grid,20000.0,allE,18.0,32000,0.1,10.83046875,0.31825,regular_bursts,59,0.2999999999999999,0.14120380890419307,0.13067055812002815,0.15526341108893016,1.0000000000000029,0.2994444444444443,0.11,0.5528563586734822,3.25,True,0.1325625,0.765,9.333333333333332,3.959265250873671,regular_bursts,native_burst_metrics_v2_frequency_standardized_ordering,20000.0
ee1_d1_n1_t2511_s848102,1.0,1.0,848102,2511,True,grid,20000.0,surroundE,18.0,30538,0.1,10.515623521878025,0.32791931364201976,regular_bursts,59,0.2999999999999999,0.14523561854840442,0.14221285007466397,0.1156369828028319,1.0000000000000029,0.2877777777777777,0.1,0.5432351086294012,3.25,True,0.13291636649420394,0.605,9.11111111111111,4.16988705790147,regular_bursts,native_burst_metrics_v2_frequency_standardized_ordering,20000.0
ee1.2_d1_n1_t2511_s848102,1.2,1.0,848102,2511,True,grid,20000.0,coreAE,18.0,720,0.1,28.429783950617285,1.0,regular_bursts,63,0.27999999999999936,0.11329664691538184,0.10517704326052042,0.2142077600133326,1.000000000000003,0.14388888888888893,0.05,0.36088906092756606,3.5,True,0.8347222222222223,0.825,13.333333333333332,3.8101865014192926,regular_bursts,native_burst_metrics_v2_frequency_standardized_ordering,20000.0
ee1.2_d1_n1_t2511_s848102,1.2,1.0,848102,2511,True,grid,20000.0,coreBE,18.0,742,0.1,28.24588200059898,1.0,regular_bursts,63,0.28000000000000025,0.11878746303892274,0.1231817187365671,-0.037687305078369836,1.000000000000003,0.14388888888888896,0.05,0.396466478107695,3.5,True,0.8369272237196765,0.72,3.7777777777777777,4.066894387068171,regular_bursts,native_burst_metrics_v2_frequency_standardized_ordering,20000.0
ee1.2_d1_n1_t2511_s848102,1.2,1.0,848102,2511,True,grid,20000.0,coreUnionE,18.0,1462,0.1,28.336449308405534,1.0,variable_bursts,73,0.27,0.3294118318535776,0.42492108001514445,-0.01854504160854272,1.0566037735849028,0.25388888888888883,0.1,0.46010194284099537,3.5,True,0.4261285909712722,0.97,7.222222222222221,3.230920160283566,variable_bursts,native_burst_metrics_v2_frequency_standardized_ordering,20000.0
ee1.2_d1_n1_t2511_s848102,1.2,1.0,848102,2511,True,grid,20000.0,allE,18.0,32000,0.1,13.550604166666666,0.42496875,regular_bursts,63,0.28000000000000025,0.09839797854898837,0.10272814323817145,0.05325775619324978,1.000000000000003,0.3266666666666665,0.13,0.6625355214224702,3.5,True,0.1758125,0.91,7.222222222222221,3.531338362841849,regular_bursts,native_burst_metrics_v2_frequency_standardized_ordering,20000.0
ee1.2_d1_n1_t2511_s848102,1.2,1.0,848102,2511,True,grid,20000.0,surroundE,18.0,30538,0.1,12.842735098711257,0.41672670115921145,regular_bursts,63,0.28000000000000025,0.09485922566886786,0.09811483232742867,0.0877012616430771,1.000000000000003,0.31611111111111106,0.12,0.657114025341107,3.5,True,0.1663173750736787,0.93,3.222222222222222,3.4909367047658746,regular_bursts,native_burst_metrics_v2_frequency_standardized_ordering,20000.0
ee0.5_d1.3_n1_t2511_s848102,0.5,1.3,848102,2511,True,grid,20000.0,coreAE,18.0,720,0.1,1.0949845679012347,0.08611111111111111,background,0,,,,,,0.0,0.0,,6.5,False,,,,,background,native_burst_metrics_v2_frequency_standardized_ordering,20000.0
ee0.5_d1.3_n1_t2511_s848102,0.5,1.3,848102,2511,True,grid,20000.0,coreBE,18.0,742,0.1,1.0545073375262055,0.10646900269541779,sparse_bursts,1,,,,,,0.0011111111111111111,0.02,,5.75,False,0.03099730458221024,,,,sparse_bursts,native_burst_metrics_v2_frequency_standardized_ordering,20000.0
ee0.5_d1.3_n1_t2511_s848102,0.5,1.3,848102,2511,True,grid,20000.0,coreUnionE,18.0,1462,0.1,1.0744414044687642,0.06292749658002736,background,0,,,,,,0.0,0.0,,6.0,True,,,,,background,native_burst_metrics_v2_frequency_standardized_ordering,20000.0
ee0.5_d1.3_n1_t2511_s848102,0.5,1.3,848102,2511,True,grid,20000.0,allE,18.0,32000,0.1,0.04909895833333333,0.002875,background,0,,,,,,0.0,0.0,,6.0,True,,,,,background,native_burst_metrics_v2_frequency_standardized_ordering,20000.0
ee0.5_d1.3_n1_t2511_s848102,0.5,1.3,848102,2511,True,grid,20000.0,surroundE,18.0,30538,0.1,1.0915362280874103e-05,0.00016373043421311154,background,0,,,,,,0.0,0.0,,0.25,True,,,,,background,native_burst_metrics_v2_frequency_standardized_ordering,20000.0
ee0.7_d1.3_n1_t2511_s848102,0.7,1.3,848102,2511,True,grid,20000.0,coreAE,18.0,720,0.1,1.7954475308641975,0.9972222222222222,variable_bursts,74,0.1999999999999993,0.5624638771345529,0.3971151434088564,-0.046812271136848355,1.2352941176470644,0.09277777777777783,0.03,0.08861150153610149,5.5,False,0.05138888888888889,0.265,8.166666666666666,5.267345602769173,variable_bursts,native_burst_metrics_v2_frequency_standardized_ordering,20000.0
ee0.7_d1.3_n1_t2511_s848102,0.7,1.3,848102,2511,True,grid,20000.0,coreBE,18.0,742,0.1,1.6360437256663671,1.0,variable_bursts,66,0.1999999999999993,0.6176985044681269,0.39760200599372414,0.17592735343867635,1.0789473684210458,0.08722222222222228,0.07,0.10102514730730197,5.0,False,0.05525606469002695,0.945,6.055555555555555,3.3969442170522366,variable_bursts,native_burst_metrics_v2_frequency_standardized_ordering,20000.0
ee0.7_d1.3_n1_t2511_s848102,0.7,1.3,848102,2511,True,grid,20000.0,coreUnionE,18.0,1462,0.1,1.714546283629731,0.5075239398084815,irregular_bursts,20,0.42000000000000004,1.4397561999589084,0.9976450555450914,-0.1924585556751899,5.294117647058828,0.02833333333333334,0.08,0.1065870854850376,5.5,False,0.041723666210670314,0.57,9.166666666666666,3.9184453916212525,irregular_bursts,native_burst_metrics_v2_frequency_standardized_ordering,20000.0
ee0.7_d1.3_n1_t2511_s848102,0.7,1.3,848102,2511,True,grid,20000.0,allE,18.0,32000,0.1,0.651375,0.24559375,sparse_bursts,2,,,,,,0.02388888888888889,0.15,,0.25,True,0.09140625,,,,sparse_bursts,native_burst_metrics_v2_frequency_standardized_ordering,20000.0
ee0.7_d1.3_n1_t2511_s848102,0.7,1.3,848102,2511,True,grid,20000.0,surroundE,18.0,30538,0.1,0.6004759097954461,0.24163337481171,sparse_bursts,2,,,,,,0.02388888888888889,0.15,,0.25,True,0.09335909358831619,,,,sparse_bursts,native_burst_metrics_v2_frequency_standardized_ordering,20000.0
ee0.85_d1.3_n1_t2511_s848102,0.85,1.3,848102,2511,True,grid,20000.0,coreAE,18.0,720,0.1,12.246604938271604,1.0,regular_bursts,76,0.23000000000000043,0.24926872060355726,0.24995717433573408,-0.039513628333459345,1.0434782608695632,0.15111111111111106,0.08,0.37079548326389217,4.25,True,0.30972222222222223,0.59,13.555555555555555,4.391563901375159,regular_bursts,native_burst_metrics_v2_frequency_standardized_ordering,20000.0
ee0.85_d1.3_n1_t2511_s848102,0.85,1.3,848102,2511,True,grid,20000.0,coreBE,18.0,742,0.1,5.508310871518418,1.0,regular_bursts,75,0.23499999999999988,0.17068594278661192,0.19428688093142576,-0.1647318749545503,1.0434782608695663,0.14666666666666653,0.11,0.22819199860922565,4.25,True,0.2055256064690027,0.915,5.388888888888888,3.6201883024775596,regular_bursts,native_burst_metrics_v2_frequency_standardized_ordering,20000.0
ee0.85_d1.3_n1_t2511_s848102,0.85,1.3,848102,2511,True,grid,20000.0,coreUnionE,18.0,1462,0.1,8.826759385924912,0.5868673050615595,patterned_bursts,118,0.16000000000000014,0.5432227965087195,0.7942097810754942,-0.2913308678563721,1.1333333333333302,0.2505555555555553,0.1,0.2619066697138999,4.0,False,0.13748290013679892,0.02,13.222222222222221,7.032728834434913,irregular_bursts,native_burst_metrics_v2_frequency_standardized_ordering,20000.0
