subject,seed_dir,task,feature,k,metric,value,secondary_accuracy,selected_alpha,selected_temperature
yuquan_songzishuo,seed_20260725,remaining_rank_score,unordered,0,event_first_candidate_mse,0.0900963674468824,,100.0,
yuquan_songzishuo,seed_20260726,next_action,progress,0,event_first_nll,3.618615453082953,0.0688729874776386,0.1,0.25
yuquan_songzishuo,seed_20260726,next_action,last_set,0,event_first_nll,3.584234344419738,0.101520572450805,0.1,0.25
yuquan_songzishuo,seed_20260726,next_action,unordered,0,event_first_nll,3.476278205815788,0.1587656529516994,0.1,0.25
yuquan_songzishuo,seed_20260726,next_action,unordered_plus_full_hidden,2,event_first_nll,3.4732327912749263,0.1556350626118068,0.1,0.25
yuquan_songzishuo,seed_20260726,next_action,unordered_plus_full_hidden,4,event_first_nll,3.4709932063848323,0.1592128801431127,0.1,0.25
yuquan_songzishuo,seed_20260726,next_action,unordered_plus_full_hidden,8,event_first_nll,3.468023627908061,0.1610017889087656,0.1,0.25
yuquan_songzishuo,seed_20260726,future_participation,unordered_plus_full_hidden,8,event_first_candidate_brier,0.2057588207507017,,100.0,
yuquan_songzishuo,seed_20260726,remaining_rank_score,unordered_plus_full_hidden,8,event_first_candidate_mse,0.0897115434015025,,100.0,
yuquan_songzishuo,seed_20260726,next_action,unordered_plus_full_hidden,16,event_first_nll,3.462673450574973,0.163685152057245,0.1,0.25
yuquan_songzishuo,seed_20260726,next_action,unordered_plus_full_hidden,32,event_first_nll,3.459841129039491,0.1681574239713774,0.1,0.25
yuquan_songzishuo,seed_20260726,next_action,unordered_plus_rank_shuffle_hidden,2,event_first_nll,3.4726974424962305,0.15608228980322,0.1,0.25
yuquan_songzishuo,seed_20260726,next_action,unordered_plus_rank_shuffle_hidden,4,event_first_nll,3.4714116834034945,0.1596601073345259,0.1,0.25
yuquan_songzishuo,seed_20260726,next_action,unordered_plus_rank_shuffle_hidden,8,event_first_nll,3.467694814499692,0.1538461538461538,0.1,0.25
yuquan_songzishuo,seed_20260726,future_participation,unordered_plus_rank_shuffle_hidden,8,event_first_candidate_brier,0.2055544091868906,,100.0,
yuquan_songzishuo,seed_20260726,remaining_rank_score,unordered_plus_rank_shuffle_hidden,8,event_first_candidate_mse,0.0898023760344248,,100.0,
yuquan_songzishuo,seed_20260726,next_action,unordered_plus_rank_shuffle_hidden,16,event_first_nll,3.463891127103107,0.1596601073345259,0.1,0.25
yuquan_songzishuo,seed_20260726,next_action,unordered_plus_rank_shuffle_hidden,32,event_first_nll,3.4595103400291096,0.1596601073345259,0.1,0.25
yuquan_songzishuo,seed_20260726,future_participation,unordered,0,event_first_candidate_brier,0.2061456392506664,,100.0,
yuquan_songzishuo,seed_20260726,remaining_rank_score,unordered,0,event_first_candidate_mse,0.0900963674468824,,100.0,
yuquan_songzishuo,seed_20260727,next_action,progress,0,event_first_nll,3.618615453082953,0.0688729874776386,0.1,0.25
yuquan_songzishuo,seed_20260727,next_action,last_set,0,event_first_nll,3.584234344419738,0.101520572450805,0.1,0.25
yuquan_songzishuo,seed_20260727,next_action,unordered,0,event_first_nll,3.476278205815788,0.1587656529516994,0.1,0.25
yuquan_songzishuo,seed_20260727,next_action,unordered_plus_full_hidden,2,event_first_nll,3.4717580617867894,0.1587656529516994,0.1,0.25
yuquan_songzishuo,seed_20260727,next_action,unordered_plus_full_hidden,4,event_first_nll,3.470552355658225,0.1533989266547406,0.1,0.25
yuquan_songzishuo,seed_20260727,next_action,unordered_plus_full_hidden,8,event_first_nll,3.4671165889847293,0.157871198568873,0.1,0.25
yuquan_songzishuo,seed_20260727,future_participation,unordered_plus_full_hidden,8,event_first_candidate_brier,0.2055740515594935,,100.0,
yuquan_songzishuo,seed_20260727,remaining_rank_score,unordered_plus_full_hidden,8,event_first_candidate_mse,0.0896555159406561,,100.0,
yuquan_songzishuo,seed_20260727,next_action,unordered_plus_full_hidden,16,event_first_nll,3.4632678025803525,0.1587656529516994,0.1,0.25
yuquan_songzishuo,seed_20260727,next_action,unordered_plus_full_hidden,32,event_first_nll,3.461100158568718,0.1583184257602862,0.1,0.25
yuquan_songzishuo,seed_20260727,next_action,unordered_plus_rank_shuffle_hidden,2,event_first_nll,3.4727329819163244,0.1592128801431127,0.1,0.25
yuquan_songzishuo,seed_20260727,next_action,unordered_plus_rank_shuffle_hidden,4,event_first_nll,3.471534704297807,0.1614490161001789,0.1,0.25
yuquan_songzishuo,seed_20260727,next_action,unordered_plus_rank_shuffle_hidden,8,event_first_nll,3.4677278160840266,0.1569767441860465,0.1,0.25
yuquan_songzishuo,seed_20260727,future_participation,unordered_plus_rank_shuffle_hidden,8,event_first_candidate_brier,0.2056631811249163,,100.0,
yuquan_songzishuo,seed_20260727,remaining_rank_score,unordered_plus_rank_shuffle_hidden,8,event_first_candidate_mse,0.0897613900838855,,100.0,
yuquan_songzishuo,seed_20260727,next_action,unordered_plus_rank_shuffle_hidden,16,event_first_nll,3.4646917819228475,0.1601073345259391,0.1,0.25
yuquan_songzishuo,seed_20260727,next_action,unordered_plus_rank_shuffle_hidden,32,event_first_nll,3.46078520875578,0.1583184257602862,0.1,0.25
yuquan_songzishuo,seed_20260727,future_participation,unordered,0,event_first_candidate_brier,0.2061456392506664,,100.0,
yuquan_songzishuo,seed_20260727,remaining_rank_score,unordered,0,event_first_candidate_mse,0.0900963674468824,,100.0,
yuquan_sunyuanxin,seed_20260725,next_action,progress,0,event_first_nll,2.36593020142216,0.2343263672743441,0.1,0.25
yuquan_sunyuanxin,seed_20260725,next_action,last_set,0,event_first_nll,2.283553543707423,0.2681191640729213,0.1,0.25
yuquan_sunyuanxin,seed_20260725,next_action,unordered,0,event_first_nll,2.08363136475864,0.3743886171631836,0.1,0.25
yuquan_sunyuanxin,seed_20260725,next_action,unordered_plus_full_hidden,2,event_first_nll,2.068216425165629,0.3708314806580702,0.1,0.25
yuquan_sunyuanxin,seed_20260725,next_action,unordered_plus_full_hidden,4,event_first_nll,2.0681483347683383,0.3699421965317919,0.1,0.25
yuquan_sunyuanxin,seed_20260725,next_action,unordered_plus_full_hidden,8,event_first_nll,2.0620802335994437,0.3721654068474878,1.0,0.25
yuquan_sunyuanxin,seed_20260725,future_participation,unordered_plus_full_hidden,8,event_first_candidate_brier,0.1679992606820135,,100.0,
yuquan_sunyuanxin,seed_20260725,remaining_rank_score,unordered_plus_full_hidden,8,event_first_candidate_mse,0.1043622501441176,,100.0,
yuquan_sunyuanxin,seed_20260725,next_action,unordered_plus_full_hidden,16,event_first_nll,2.058759961460154,0.3734993330369053,1.0,0.25
yuquan_sunyuanxin,seed_20260725,next_action,unordered_plus_full_hidden,32,event_first_nll,2.0542336176406577,0.3761671854157403,0.1,0.25
yuquan_sunyuanxin,seed_20260725,next_action,unordered_plus_rank_shuffle_hidden,2,event_first_nll,2.067297270450785,0.3708314806580702,0.1,0.25
yuquan_sunyuanxin,seed_20260725,next_action,unordered_plus_rank_shuffle_hidden,4,event_first_nll,2.067447576760658,0.3721654068474878,0.1,0.25
yuquan_sunyuanxin,seed_20260725,next_action,unordered_plus_rank_shuffle_hidden,8,event_first_nll,2.063715343129651,0.3730546909737661,0.1,0.25
yuquan_sunyuanxin,seed_20260725,future_participation,unordered_plus_rank_shuffle_hidden,8,event_first_candidate_brier,0.1684091911563951,,0.1,
yuquan_sunyuanxin,seed_20260725,remaining_rank_score,unordered_plus_rank_shuffle_hidden,8,event_first_candidate_mse,0.1044247318147185,,1.0,
yuquan_sunyuanxin,seed_20260725,next_action,unordered_plus_rank_shuffle_hidden,16,event_first_nll,2.059815257559561,0.3761671854157403,0.1,0.25
yuquan_sunyuanxin,seed_20260725,next_action,unordered_plus_rank_shuffle_hidden,32,event_first_nll,2.0549885130011245,0.3708314806580702,0.1,0.25
yuquan_sunyuanxin,seed_20260725,future_participation,unordered,0,event_first_candidate_brier,0.1690315590299344,,100.0,
yuquan_sunyuanxin,seed_20260725,remaining_rank_score,unordered,0,event_first_candidate_mse,0.1048580604754505,,100.0,
yuquan_sunyuanxin,seed_20260726,next_action,progress,0,event_first_nll,2.36593020142216,0.2343263672743441,0.1,0.25
yuquan_sunyuanxin,seed_20260726,next_action,last_set,0,event_first_nll,2.283553543707423,0.2681191640729213,0.1,0.25
yuquan_sunyuanxin,seed_20260726,next_action,unordered,0,event_first_nll,2.08363136475864,0.3743886171631836,0.1,0.25
yuquan_sunyuanxin,seed_20260726,next_action,unordered_plus_full_hidden,2,event_first_nll,2.0680988509902205,0.3717207647843486,0.1,0.25
yuquan_sunyuanxin,seed_20260726,next_action,unordered_plus_full_hidden,4,event_first_nll,2.0671335535241133,0.375277901289462,0.1,0.25
yuquan_sunyuanxin,seed_20260726,next_action,unordered_plus_full_hidden,8,event_first_nll,2.066110713231721,0.3668297020898177,0.1,0.25
yuquan_sunyuanxin,seed_20260726,future_participation,unordered_plus_full_hidden,8,event_first_candidate_brier,0.1681484758050653,,0.1,
yuquan_sunyuanxin,seed_20260726,remaining_rank_score,unordered_plus_full_hidden,8,event_first_candidate_mse,0.1043916350905482,,0.1,
yuquan_sunyuanxin,seed_20260726,next_action,unordered_plus_full_hidden,16,event_first_nll,2.0590133533915576,0.3694975544686527,0.1,0.25
yuquan_sunyuanxin,seed_20260726,next_action,unordered_plus_full_hidden,32,event_first_nll,2.050338354275291,0.3743886171631836,0.1,0.25
yuquan_sunyuanxin,seed_20260726,next_action,unordered_plus_rank_shuffle_hidden,2,event_first_nll,2.0679380555265805,0.3703868385949311,0.1,0.25
yuquan_sunyuanxin,seed_20260726,next_action,unordered_plus_rank_shuffle_hidden,4,event_first_nll,2.0667238230637084,0.3726100489106269,0.1,0.25
yuquan_sunyuanxin,seed_20260726,next_action,unordered_plus_rank_shuffle_hidden,8,event_first_nll,2.061152621716451,0.3748332592263228,0.1,0.25
yuquan_sunyuanxin,seed_20260726,future_participation,unordered_plus_rank_shuffle_hidden,8,event_first_candidate_brier,0.1680745359493297,,0.1,
yuquan_sunyuanxin,seed_20260726,remaining_rank_score,unordered_plus_rank_shuffle_hidden,8,event_first_candidate_mse,0.1043212408277579,,0.1,
yuquan_sunyuanxin,seed_20260726,next_action,unordered_plus_rank_shuffle_hidden,16,event_first_nll,2.0586254715279453,0.3766118274788795,1.0,0.25
yuquan_sunyuanxin,seed_20260726,next_action,unordered_plus_rank_shuffle_hidden,32,event_first_nll,2.0532831395379465,0.375277901289462,0.1,0.25
yuquan_sunyuanxin,seed_20260726,future_participation,unordered,0,event_first_candidate_brier,0.1690315590299344,,100.0,
yuquan_sunyuanxin,seed_20260726,remaining_rank_score,unordered,0,event_first_candidate_mse,0.1048580604754505,,100.0,
yuquan_sunyuanxin,seed_20260727,next_action,progress,0,event_first_nll,2.36593020142216,0.2343263672743441,0.1,0.25
yuquan_sunyuanxin,seed_20260727,next_action,last_set,0,event_first_nll,2.283553543707423,0.2681191640729213,0.1,0.25
yuquan_sunyuanxin,seed_20260727,next_action,unordered,0,event_first_nll,2.08363136475864,0.3743886171631836,0.1,0.25
yuquan_sunyuanxin,seed_20260727,next_action,unordered_plus_full_hidden,2,event_first_nll,2.068657841055737,0.3699421965317919,0.1,0.25
yuquan_sunyuanxin,seed_20260727,next_action,unordered_plus_full_hidden,4,event_first_nll,2.0682552938641923,0.3681636282792352,0.1,0.25
yuquan_sunyuanxin,seed_20260727,next_action,unordered_plus_full_hidden,8,event_first_nll,2.0645379236232024,0.3686082703423743,0.1,0.25
yuquan_sunyuanxin,seed_20260727,future_participation,unordered_plus_full_hidden,8,event_first_candidate_brier,0.167982294315775,,100.0,
yuquan_sunyuanxin,seed_20260727,remaining_rank_score,unordered_plus_full_hidden,8,event_first_candidate_mse,0.1043605943859922,,10.0,
yuquan_sunyuanxin,seed_20260727,next_action,unordered_plus_full_hidden,16,event_first_nll,2.05440845507968,0.3748332592263228,0.1,0.25
yuquan_sunyuanxin,seed_20260727,next_action,unordered_plus_full_hidden,32,event_first_nll,2.045657048235412,0.3788350377945754,0.1,0.25
yuquan_sunyuanxin,seed_20260727,next_action,unordered_plus_rank_shuffle_hidden,2,event_first_nll,2.068045799177309,0.3734993330369053,0.1,0.25
yuquan_sunyuanxin,seed_20260727,next_action,unordered_plus_rank_shuffle_hidden,4,event_first_nll,2.068000836045364,0.3734993330369053,0.1,0.25
yuquan_sunyuanxin,seed_20260727,next_action,unordered_plus_rank_shuffle_hidden,8,event_first_nll,2.063677411558333,0.3690529124055136,0.1,0.25
yuquan_sunyuanxin,seed_20260727,future_participation,unordered_plus_rank_shuffle_hidden,8,event_first_candidate_brier,0.1681821071905275,,0.1,
yuquan_sunyuanxin,seed_20260727,remaining_rank_score,unordered_plus_rank_shuffle_hidden,8,event_first_candidate_mse,0.1043659112508996,,0.1,
yuquan_sunyuanxin,seed_20260727,next_action,unordered_plus_rank_shuffle_hidden,16,event_first_nll,2.0612486946080355,0.3721654068474878,0.1,0.25
yuquan_sunyuanxin,seed_20260727,next_action,unordered_plus_rank_shuffle_hidden,32,event_first_nll,2.054509454761533,0.3801689639839928,1.0,0.25
yuquan_sunyuanxin,seed_20260727,future_participation,unordered,0,event_first_candidate_brier,0.1690315590299344,,100.0,
yuquan_sunyuanxin,seed_20260727,remaining_rank_score,unordered,0,event_first_candidate_mse,0.1048580604754505,,100.0,
yuquan_wangyiyang,seed_20260725,next_action,progress,0,event_first_nll,3.092665974717816,0.0952836201402167,0.1,0.25
yuquan_wangyiyang,seed_20260725,next_action,last_set,0,event_first_nll,3.0071541565940927,0.1625239005736137,0.1,0.25
yuquan_wangyiyang,seed_20260725,next_action,unordered,0,event_first_nll,2.8673928911311077,0.2310388782664117,0.1,0.25
yuquan_wangyiyang,seed_20260725,next_action,unordered_plus_full_hidden,2,event_first_nll,2.8588288451848243,0.2275334608030592,0.1,0.25
yuquan_wangyiyang,seed_20260725,next_action,unordered_plus_full_hidden,4,event_first_nll,2.8557692184020382,0.2273741236456341,0.1,0.25
yuquan_wangyiyang,seed_20260725,next_action,unordered_plus_full_hidden,8,event_first_nll,2.849735180611244,0.230082855321861,0.1,0.25
yuquan_wangyiyang,seed_20260725,future_participation,unordered_plus_full_hidden,8,event_first_candidate_brier,0.2205635178275374,,0.1,
yuquan_wangyiyang,seed_20260725,remaining_rank_score,unordered_plus_full_hidden,8,event_first_candidate_mse,0.1086172579622365,,0.1,
yuquan_wangyiyang,seed_20260725,next_action,unordered_plus_full_hidden,16,event_first_nll,2.844383495022733,0.230082855321861,0.1,0.25
yuquan_wangyiyang,seed_20260725,next_action,unordered_plus_full_hidden,32,event_first_nll,2.8388702009815496,0.2334289356277884,0.1,0.25
yuquan_wangyiyang,seed_20260725,next_action,unordered_plus_rank_shuffle_hidden,2,event_first_nll,2.8605076195361847,0.2268961121733588,0.1,0.25
yuquan_wangyiyang,seed_20260725,next_action,unordered_plus_rank_shuffle_hidden,4,event_first_nll,2.8568126435253505,0.2278521351179095,0.1,0.25
yuquan_wangyiyang,seed_20260725,next_action,unordered_plus_rank_shuffle_hidden,8,event_first_nll,2.850943583731263,0.2302421924792861,0.1,0.25
yuquan_wangyiyang,seed_20260725,future_participation,unordered_plus_rank_shuffle_hidden,8,event_first_candidate_brier,0.2214111524880253,,100.0,
yuquan_wangyiyang,seed_20260725,remaining_rank_score,unordered_plus_rank_shuffle_hidden,8,event_first_candidate_mse,0.1087636312642234,,1.0,
yuquan_wangyiyang,seed_20260725,next_action,unordered_plus_rank_shuffle_hidden,16,event_first_nll,2.846597280259067,0.2327915869980879,0.1,0.25
yuquan_wangyiyang,seed_20260725,next_action,unordered_plus_rank_shuffle_hidden,32,event_first_nll,2.842383327301376,0.2340662842574888,0.1,0.25
yuquan_wangyiyang,seed_20260725,future_participation,unordered,0,event_first_candidate_brier,0.2231407575237565,,100.0,
yuquan_wangyiyang,seed_20260725,remaining_rank_score,unordered,0,event_first_candidate_mse,0.1094581536367104,,100.0,
yuquan_wangyiyang,seed_20260726,next_action,progress,0,event_first_nll,3.092665974717816,0.0952836201402167,0.1,0.25
yuquan_wangyiyang,seed_20260726,next_action,last_set,0,event_first_nll,3.0071541565940927,0.1625239005736137,0.1,0.25
yuquan_wangyiyang,seed_20260726,next_action,unordered,0,event_first_nll,2.8673928911311077,0.2310388782664117,0.1,0.25
yuquan_wangyiyang,seed_20260726,next_action,unordered_plus_full_hidden,2,event_first_nll,2.856891087875919,0.228648820905035,0.1,0.25
yuquan_wangyiyang,seed_20260726,next_action,unordered_plus_full_hidden,4,event_first_nll,2.8537285670158457,0.2278521351179095,0.1,0.25
yuquan_wangyiyang,seed_20260726,next_action,unordered_plus_full_hidden,8,event_first_nll,2.8487748790554086,0.2291268323773103,0.1,0.25
yuquan_wangyiyang,seed_20260726,future_participation,unordered_plus_full_hidden,8,event_first_candidate_brier,0.2216148053391208,,100.0,
yuquan_wangyiyang,seed_20260726,remaining_rank_score,unordered_plus_full_hidden,8,event_first_candidate_mse,0.1086752789507253,,10.0,
yuquan_wangyiyang,seed_20260726,next_action,unordered_plus_full_hidden,16,event_first_nll,2.844093849619058,0.2327915869980879,0.1,0.25
yuquan_wangyiyang,seed_20260726,next_action,unordered_plus_full_hidden,32,event_first_nll,2.8391744855469,0.2361376673040153,0.1,0.25
yuquan_wangyiyang,seed_20260726,next_action,unordered_plus_rank_shuffle_hidden,2,event_first_nll,2.859711579099946,0.2273741236456341,0.1,0.25
yuquan_wangyiyang,seed_20260726,next_action,unordered_plus_rank_shuffle_hidden,4,event_first_nll,2.8524314698411737,0.2304015296367113,0.1,0.25
yuquan_wangyiyang,seed_20260726,next_action,unordered_plus_rank_shuffle_hidden,8,event_first_nll,2.84773005510374,0.2324729126832377,0.1,0.25
yuquan_wangyiyang,seed_20260726,future_participation,unordered_plus_rank_shuffle_hidden,8,event_first_candidate_brier,0.2211664649700241,,0.1,
yuquan_wangyiyang,seed_20260726,remaining_rank_score,unordered_plus_rank_shuffle_hidden,8,event_first_candidate_mse,0.1087090287213082,,0.1,
yuquan_wangyiyang,seed_20260726,next_action,unordered_plus_rank_shuffle_hidden,16,event_first_nll,2.8443713075932777,0.2340662842574888,0.1,0.25
yuquan_wangyiyang,seed_20260726,next_action,unordered_plus_rank_shuffle_hidden,32,event_first_nll,2.839657338339391,0.2375717017208413,0.1,0.25
yuquan_wangyiyang,seed_20260726,future_participation,unordered,0,event_first_candidate_brier,0.2231407575237565,,100.0,
yuquan_wangyiyang,seed_20260726,remaining_rank_score,unordered,0,event_first_candidate_mse,0.1094581536367104,,100.0,
yuquan_wangyiyang,seed_20260727,next_action,progress,0,event_first_nll,3.092665974717816,0.0952836201402167,0.1,0.25
yuquan_wangyiyang,seed_20260727,next_action,last_set,0,event_first_nll,3.0071541565940927,0.1625239005736137,0.1,0.25
yuquan_wangyiyang,seed_20260727,next_action,unordered,0,event_first_nll,2.8673928911311077,0.2310388782664117,0.1,0.25
yuquan_wangyiyang,seed_20260727,next_action,unordered_plus_full_hidden,2,event_first_nll,2.859433384168359,0.2264181007010834,0.1,0.25
yuquan_wangyiyang,seed_20260727,next_action,unordered_plus_full_hidden,4,event_first_nll,2.8518081195792067,0.2299235181644359,0.1,0.25
yuquan_wangyiyang,seed_20260727,next_action,unordered_plus_full_hidden,8,event_first_nll,2.847392681992466,0.2310388782664117,0.1,0.25
yuquan_wangyiyang,seed_20260727,future_participation,unordered_plus_full_hidden,8,event_first_candidate_brier,0.2211377635638581,,100.0,
yuquan_wangyiyang,seed_20260727,remaining_rank_score,unordered_plus_full_hidden,8,event_first_candidate_mse,0.1084939753490312,,100.0,
yuquan_wangyiyang,seed_20260727,next_action,unordered_plus_full_hidden,16,event_first_nll,2.842828713367822,0.2326322498406628,0.1,0.25
yuquan_wangyiyang,seed_20260727,next_action,unordered_plus_full_hidden,32,event_first_nll,2.8372313843477763,0.2334289356277884,0.1,0.25
yuquan_wangyiyang,seed_20260727,next_action,unordered_plus_rank_shuffle_hidden,2,event_first_nll,2.8591651302902705,0.2276927979604844,0.1,0.25
yuquan_wangyiyang,seed_20260727,next_action,unordered_plus_rank_shuffle_hidden,4,event_first_nll,2.853356056621521,0.2296048438495857,0.1,0.25
yuquan_wangyiyang,seed_20260727,next_action,unordered_plus_rank_shuffle_hidden,8,event_first_nll,2.8501797789960044,0.2318355640535372,0.1,0.25
yuquan_wangyiyang,seed_20260727,future_participation,unordered_plus_rank_shuffle_hidden,8,event_first_candidate_brier,0.2209536353351328,,100.0,
yuquan_wangyiyang,seed_20260727,remaining_rank_score,unordered_plus_rank_shuffle_hidden,8,event_first_candidate_mse,0.1086474609202781,,100.0,
yuquan_wangyiyang,seed_20260727,next_action,unordered_plus_rank_shuffle_hidden,16,event_first_nll,2.846274034036636,0.2334289356277884,0.1,0.25
yuquan_wangyiyang,seed_20260727,next_action,unordered_plus_rank_shuffle_hidden,32,event_first_nll,2.8415327096796674,0.231516889738687,0.1,0.25
yuquan_wangyiyang,seed_20260727,future_participation,unordered,0,event_first_candidate_brier,0.2231407575237565,,100.0,
yuquan_wangyiyang,seed_20260727,remaining_rank_score,unordered,0,event_first_candidate_mse,0.1094581536367104,,100.0,
yuquan_xuxinyi,seed_20260725,next_action,progress,0,event_first_nll,2.644431272709688,0.1491015674780171,0.1,0.25
yuquan_xuxinyi,seed_20260725,next_action,last_set,0,event_first_nll,2.526157703916972,0.2233337581241238,0.1,0.25
yuquan_xuxinyi,seed_20260725,next_action,unordered,0,event_first_nll,2.345685079928603,0.3278322925958965,0.1,0.25
yuquan_xuxinyi,seed_20260725,next_action,unordered_plus_full_hidden,2,event_first_nll,2.3375684500213083,0.3258570154199057,0.1,0.25
yuquan_xuxinyi,seed_20260725,next_action,unordered_plus_full_hidden,4,event_first_nll,2.3344566086590266,0.3285331974002803,0.1,0.25
yuquan_xuxinyi,seed_20260725,next_action,unordered_plus_full_hidden,8,event_first_nll,2.326762432551809,0.3269402319357716,0.1,0.25
yuquan_xuxinyi,seed_20260725,future_participation,unordered_plus_full_hidden,8,event_first_candidate_brier,0.1910615679641719,,100.0,
yuquan_xuxinyi,seed_20260725,remaining_rank_score,unordered_plus_full_hidden,8,event_first_candidate_mse,0.1035255296166237,,0.1,
yuquan_xuxinyi,seed_20260725,next_action,unordered_plus_full_hidden,16,event_first_nll,2.3174612461055437,0.3310819421434943,0.1,0.25
yuquan_xuxinyi,seed_20260725,next_action,unordered_plus_full_hidden,32,event_first_nll,2.3077673168351027,0.3300624442462087,0.1,0.25
yuquan_xuxinyi,seed_20260725,next_action,unordered_plus_rank_shuffle_hidden,2,event_first_nll,2.339219692201404,0.3268127946986109,0.1,0.25
yuquan_xuxinyi,seed_20260725,next_action,unordered_plus_rank_shuffle_hidden,4,event_first_nll,2.3333376571258237,0.3262393271313878,0.1,0.25
yuquan_xuxinyi,seed_20260725,next_action,unordered_plus_rank_shuffle_hidden,8,event_first_nll,2.328209272182504,0.3278322925958965,0.1,0.25
yuquan_xuxinyi,seed_20260725,future_participation,unordered_plus_rank_shuffle_hidden,8,event_first_candidate_brier,0.1906717800898499,,10.0,
yuquan_xuxinyi,seed_20260725,remaining_rank_score,unordered_plus_rank_shuffle_hidden,8,event_first_candidate_mse,0.1033216555757485,,1.0,
yuquan_xuxinyi,seed_20260725,next_action,unordered_plus_rank_shuffle_hidden,16,event_first_nll,2.317856064268975,0.3318465655664585,0.1,0.25
yuquan_xuxinyi,seed_20260725,next_action,unordered_plus_rank_shuffle_hidden,32,event_first_nll,2.3074763154655984,0.3303173187205301,0.1,0.25
yuquan_xuxinyi,seed_20260725,future_participation,unordered,0,event_first_candidate_brier,0.1924057389506159,,100.0,
yuquan_xuxinyi,seed_20260725,remaining_rank_score,unordered,0,event_first_candidate_mse,0.104164349124471,,100.0,
yuquan_xuxinyi,seed_20260726,next_action,progress,0,event_first_nll,2.644431272709688,0.1491015674780171,0.1,0.25
yuquan_xuxinyi,seed_20260726,next_action,last_set,0,event_first_nll,2.526157703916972,0.2233337581241238,0.1,0.25
yuquan_xuxinyi,seed_20260726,next_action,unordered,0,event_first_nll,2.345685079928603,0.3278322925958965,0.1,0.25
yuquan_xuxinyi,seed_20260726,next_action,unordered_plus_full_hidden,2,event_first_nll,2.3391925653117225,0.3290429463489231,0.1,0.25
yuquan_xuxinyi,seed_20260726,next_action,unordered_plus_full_hidden,4,event_first_nll,2.3372847967721317,0.328278322925959,0.1,0.25
yuquan_xuxinyi,seed_20260726,next_action,unordered_plus_full_hidden,8,event_first_nll,2.332764340040455,0.3290429463489231,0.1,0.25
yuquan_xuxinyi,seed_20260726,future_participation,unordered_plus_full_hidden,8,event_first_candidate_brier,0.1910958403985789,,100.0,
yuquan_xuxinyi,seed_20260726,remaining_rank_score,unordered_plus_full_hidden,8,event_first_candidate_mse,0.103476098773413,,0.1,
yuquan_xuxinyi,seed_20260726,next_action,unordered_plus_full_hidden,16,event_first_nll,2.318444060378734,0.3298075697718873,0.1,0.25
yuquan_xuxinyi,seed_20260726,next_action,unordered_plus_full_hidden,32,event_first_nll,2.3103264089252087,0.3324200331336817,0.1,0.25
yuquan_xuxinyi,seed_20260726,next_action,unordered_plus_rank_shuffle_hidden,2,event_first_nll,2.334593546838838,0.3247737989040397,0.1,0.25
yuquan_xuxinyi,seed_20260726,next_action,unordered_plus_rank_shuffle_hidden,4,event_first_nll,2.3337479679054938,0.3240091754810755,0.1,0.25
yuquan_xuxinyi,seed_20260726,next_action,unordered_plus_rank_shuffle_hidden,8,event_first_nll,2.3269084620289378,0.327003950554352,0.1,0.25
yuquan_xuxinyi,seed_20260726,future_participation,unordered_plus_rank_shuffle_hidden,8,event_first_candidate_brier,0.1906556491760515,,100.0,
yuquan_xuxinyi,seed_20260726,remaining_rank_score,unordered_plus_rank_shuffle_hidden,8,event_first_candidate_mse,0.1034602636679089,,10.0,
yuquan_xuxinyi,seed_20260726,next_action,unordered_plus_rank_shuffle_hidden,16,event_first_nll,2.3171865791153587,0.3287880718746017,0.1,0.25
yuquan_xuxinyi,seed_20260726,next_action,unordered_plus_rank_shuffle_hidden,32,event_first_nll,2.3069655712659163,0.3284694787817,0.1,0.25
yuquan_xuxinyi,seed_20260726,future_participation,unordered,0,event_first_candidate_brier,0.1924057389506159,,100.0,
yuquan_xuxinyi,seed_20260726,remaining_rank_score,unordered,0,event_first_candidate_mse,0.104164349124471,,100.0,
yuquan_xuxinyi,seed_20260727,next_action,progress,0,event_first_nll,2.644431272709688,0.1491015674780171,0.1,0.25
yuquan_xuxinyi,seed_20260727,next_action,last_set,0,event_first_nll,2.526157703916972,0.2233337581241238,0.1,0.25
yuquan_xuxinyi,seed_20260727,next_action,unordered,0,event_first_nll,2.345685079928603,0.3278322925958965,0.1,0.25
yuquan_xuxinyi,seed_20260727,next_action,unordered_plus_full_hidden,2,event_first_nll,2.338398510484078,0.327003950554352,0.1,0.25
yuquan_xuxinyi,seed_20260727,next_action,unordered_plus_full_hidden,4,event_first_nll,2.3324381194368264,0.3266853574614502,0.1,0.25
yuquan_xuxinyi,seed_20260727,next_action,unordered_plus_full_hidden,8,event_first_nll,2.3285174440397647,0.3263667643685485,0.1,0.25
yuquan_xuxinyi,seed_20260727,future_participation,unordered_plus_full_hidden,8,event_first_candidate_brier,0.1909513023853228,,100.0,
yuquan_xuxinyi,seed_20260727,remaining_rank_score,unordered_plus_full_hidden,8,event_first_candidate_mse,0.1034667571665714,,0.1,
yuquan_xuxinyi,seed_20260727,next_action,unordered_plus_full_hidden,16,event_first_nll,2.318570743938131,0.3282146043073786,0.1,0.25
yuquan_xuxinyi,seed_20260727,next_action,unordered_plus_full_hidden,32,event_first_nll,2.3086865845538784,0.3312730979992354,0.1,0.25
yuquan_xuxinyi,seed_20260727,next_action,unordered_plus_rank_shuffle_hidden,2,event_first_nll,2.338381370806089,0.3288517904931821,0.1,0.25
